sa3_code16,sa3_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons
21005,Tullamarine - Broadmeadows,51.033,40.231,91.26299999999999,26191.0,18653.0,22444.0
21101,Knox,63.69,60.792,124.48,34524.0,18928.0,25340.0
21102,Manningham - East,10.527999999999999,10.714,21.244,32988.0,17387.0,23276.0
21103,Maroondah,42.291000000000004,41.981,84.279,33473.0,18354.0,24750.0
21104,Whitehorse - East,23.255,22.508000000000003,45.765,32230.0,18885.0,24448.0
21105,Yarra Ranges,60.655,58.401,119.051,30800.0,16120.0,22204.0
21201,Cardinia,32.552,29.81,62.365,31464.0,16548.0,22919.0
21202,Casey - North,50.985,45.04,96.023,31800.0,18506.0,24454.0
21203,Casey - South,56.63,46.75,103.381,31863.0,19249.0,25128.0
21204,Dandenong,72.449,53.833,126.279,22590.0,16866.0,19950.0
21205,Monash,67.84100000000001,61.455,129.3,25838.0,17769.0,21493.0
21301,Brimbank,71.28699999999999,56.153999999999996,127.43799999999999,25153.0,17856.0,21496.0
21302,Hobsons Bay,33.85,30.51,64.367,33025.0,20856.0,26290.0
21303,Maribyrnong,35.777,29.854,65.637,23497.0,18802.0,21210.0
21304,Melton - Bacchus Marsh,51.33,45.059,96.389,34883.0,20077.0,26418.0
21305,Wyndham,77.446,64.249,141.694,32273.0,19130.0,25091.0
21401,Frankston,52.428000000000004,49.078,101.499,30976.0,17832.0,23434.0
21402,Mornington Peninsula,53.943000000000005,53.091,107.03299999999999,28587.0,15317.0,20800.0
21501,Grampians,25.615,23.055,48.67100000000001,18031.0,13029.0,15290.0
21502,Mildura,21.039,19.223,40.259,16381.0,11462.0,13808.0
21503,Murray River - Swan Hill,16.563,14.833,31.395,17804.0,11312.0,14460.0
21601,Campaspe,15.135,14.232999999999999,29.373,20422.0,12757.0,16381.0
21602,Moira,11.244000000000002,10.225,21.467,19405.0,12000.0,15349.0
21603,Shepparton,25.553,24.103,49.663000000000004,20000.0,12875.0,16095.0
21701,Glenelg - Southern Grampians,17.007,14.772,31.781,18159.0,11459.0,14400.0
21703,Colac - Corangamite,16.093,14.738,30.826,19684.0,11889.0,15300.0
21704,Warrnambool,20.733,19.915,40.65,21701.0,13184.0,16666.0
30101,Capalaba,31.666999999999998,28.794,60.464,32183.0,20000.0,25019.0
30102,Cleveland - Stradbroke,31.105,29.12,60.224,31323.0,18505.0,23839.0
30103,Wynnum - Manly,29.261,26.5,55.754,35001.0,21687.0,27656.0
30201,Bald Hills - Everton Park,16.35,15.981,32.332,36587.0,21517.0,27796.0
30202,Chermside,28.680999999999997,27.92,56.601000000000006,32769.0,21936.0,26757.0
30203,Nundah,17.24,15.264000000000001,32.5,30382.0,22309.0,26178.0
30204,Sandgate,22.699,21.423000000000002,44.121,32328.0,21335.0,26085.0
30301,Carindale,21.284000000000002,21.031999999999996,42.318999999999996,34420.0,20975.0,26675.0
30302,Holland Park - Yeronga,33.135999999999996,31.746,64.882,25793.0,20000.0,22746.0
30303,Mt Gravatt,29.128,27.223000000000003,56.351000000000006,25768.0,17558.0,21277.0
30304,Nathan,17.143,15.463,32.608000000000004,24587.0,17277.0,20680.0
30305,Rocklea - Acacia Ridge,24.502,21.455,45.958999999999996,28193.0,20078.0,23930.0
30905,Mudgeeraba - Tallebudgera,12.841,12.645,25.491999999999997,26262.0,15405.0,20004.0
30906,Nerang,27.26,25.249000000000002,52.503,24504.0,16189.0,20000.0
30907,Ormeau - Oxenford,43.327,37.528,80.855,27685.0,17201.0,21907.0
31503,Outback - South,9.921,9.279,19.195999999999998,18084.0,11000.0,14154.0
31601,Buderim,18.464000000000002,18.733,37.2,25162.0,13787.0,18462.0
31602,Caloundra,27.221,25.994,53.211999999999996,24000.0,14933.0,18969.0
31603,Maroochy,23.131999999999998,22.203000000000003,45.33,20632.0,13750.0,16761.0
31605,Noosa,14.424000000000001,14.091,28.518,20480.0,13165.0,16297.0
31606,Sunshine Coast Hinterland,18.652,17.680999999999997,36.330999999999996,21790.0,12898.0,16674.0
31607,Nambour,15.183,14.050999999999998,29.233,24027.0,15678.0,19309.0
31608,Noosa Hinterland,8.032,7.382999999999999,15.419,21006.0,14022.0,17308.0
31801,Charters Towers - Ayr - Ingham,21.189,17.203,38.391999999999996,19442.0,11140.0,14954.0
31802,Townsville,88.134,76.15899999999999,164.293,29434.0,17056.0,22528.0
31901,Bundaberg,36.065,31.078000000000003,67.145,16115.0,10914.0,13390.0
31902,Burnett,20.81,16.827,37.641,12703.0,9114.0,10857.0
31903,Gympie - Cooloola,17.487000000000002,14.808,32.296,19252.0,12143.0,15359.0
31904,Hervey Bay,16.738,15.568,32.305,21752.0,15206.0,18331.0
51102,Gascoyne,4.851,4.3389999999999995,9.198,21597.0,10618.0,15290.0
51103,Goldfields,22.381,16.355999999999998,38.733000000000004,35116.0,15714.0,24848.0
20606,Stonnington - West,29.226999999999997,28.726999999999997,57.953,28535.0,19516.0,23506.0
20607,Yarra,40.691,41.603,82.296,26644.0,19423.0,22731.0
20701,Boroondara,69.373,70.046,139.42,30963.0,17795.0,23146.0
20702,Manningham - West,33.126999999999995,32.678000000000004,65.807,30144.0,18834.0,23646.0
20703,Whitehorse - West,37.542,37.702,75.243,27408.0,16753.0,20997.0
20801,Bayside,36.584,37.348,73.928,37484.0,18697.0,25779.0
20902,Darebin - North,35.936,31.851,67.785,23807.0,17212.0,20360.0
20903,Nillumbik - Kinglake,27.357,28.189,55.55,36621.0,17470.0,24592.0
20904,Whittlesea - Wallan,70.097,61.455,131.549,31876.0,19912.0,25168.0
21001,Keilor,21.805,21.003,42.806000000000004,33975.0,20540.0,25891.0
21002,Macedon Ranges,11.241,10.802,22.045,36998.0,16418.0,24536.0
40403,West Torrens,24.8,23.552,48.357,24822.0,18203.0,21150.0
40501,Barossa,14.673,12.687999999999999,27.363000000000003,27896.0,16169.0,21040.0
40502,Lower North,9.181000000000001,7.995,17.17,20043.0,13275.0,16326.0
40503,Mid North,10.038,8.628,18.668,22202.0,15275.0,18338.0
40504,Yorke Peninsula,8.304,7.442,15.747,23043.0,14360.0,17828.0
40601,Eyre Peninsula and South West,24.523000000000003,20.075,44.599,26157.0,15786.0,20160.0
20802,Glen Eira,60.21,59.123000000000005,119.333,28750.0,18720.0,23050.0
20803,Kingston,45.161,45.06399999999999,90.229,35127.0,20008.0,26196.0
20804,Stonnington - East,17.526,17.612000000000002,35.144,30644.0,17883.0,23160.0
20901,Banyule,47.57,47.988,95.557,34121.0,19783.0,25605.0
21003,Moreland - North,27.089000000000002,22.224,49.312,25049.0,18909.0,22077.0
21004,Sunbury,15.558,14.681,30.241999999999997,36598.0,19411.0,26493.0
30306,Sunnybank,21.221,18.332,39.56,20594.0,15214.0,17879.0
30401,Centenary,14.008,13.587,27.599,39820.0,21844.0,28995.0
30402,Kenmore - Brookfield - Moggill,18.577,18.301,36.882,38664.0,18536.0,26152.0
30403,Sherwood - Indooroopilly,21.171999999999997,20.752,41.924,25984.0,14490.0,19334.0
30404,The Gap - Enoggera,21.27,20.384,41.662,35552.0,19582.0,26374.0
30501,Brisbane Inner,40.562,35.152,75.71600000000001,16650.0,11383.0,14038.0
30502,Brisbane Inner - East,19.956,19.386,39.342,32691.0,21330.0,26273.0
30503,Brisbane Inner - North,38.869,37.824,76.699,32042.0,20691.0,25679.0
30504,Brisbane Inner - West,26.799,27.151,53.95399999999999,29938.0,18050.0,22974.0
30601,Cairns - North,22.627,22.546,45.176,28191.0,17272.0,21654.0
30602,Cairns - South,46.196000000000005,41.458,87.65700000000001,21196.0,14700.0,17682.0
30603,Innisfail - Cassowary Coast,17.685,13.952,31.639,12744.0,8923.0,10808.0
30604,Port Douglas - Daintree,6.147,5.749,11.89,14390.0,8469.0,10895.0
30605,Tablelands (East) - Kuranda,18.42,15.366,33.794000000000004,13825.0,10253.0,12038.0
30701,Darling Downs (West) - Maranoa,22.364,19.271,41.63399999999999,18809.0,10981.0,14378.0
30702,Darling Downs - East,19.629,15.837,35.465,19763.0,11493.0,15434.0
30703,Granite Belt,17.927,15.447000000000001,33.375,12938.0,9291.0,10960.0
30801,Central Highlands (Qld),16.432000000000002,13.545,29.978,35546.0,11661.0,20415.0
30803,Rockhampton,52.851000000000006,44.2,97.054,29394.0,15910.0,22006.0
30804,Biloela,7.896,6.388999999999999,14.28,28828.0,11715.0,18663.0
30805,Gladstone,33.995,24.750999999999998,58.747,37369.0,13564.0,23237.0
30901,Broadbeach - Burleigh,26.758000000000003,26.180999999999997,52.933,21856.0,14369.0,17718.0
30902,Coolangatta,21.697,20.506999999999998,42.21,22073.0,15333.0,18478.0
30903,Gold Coast - North,24.274,23.189,47.461999999999996,21702.0,15754.0,18538.0
30904,Gold Coast Hinterland,7.1129999999999995,6.528,13.64,24467.0,15175.0,19246.0
40602,Outback - North and East,10.847000000000001,9.454,20.302,36065.0,17359.0,24951.0
40701,Fleurieu - Kangaroo Island,16.408,15.866,32.275999999999996,19049.0,12651.0,15493.0
40702,Limestone Coast,29.034000000000002,24.895,53.935,21214.0,12920.0,16523.0
40703,Murray and Mallee,29.284000000000002,24.643,53.931000000000004,16364.0,12502.0,14411.0
50101,Augusta - Margaret River - Busselton,22.479,20.573,43.053999999999995,20124.0,10000.0,14067.0
50102,Bunbury,47.516999999999996,37.861999999999995,85.381,34326.0,14503.0,22687.0
50103,Manjimup,11.058,9.626,20.684,16693.0,8740.0,12077.0
50201,Mandurah,38.181999999999995,30.37,68.548,32435.0,14827.0,22627.0
50301,Cottesloe - Claremont,31.094,28.295,59.394,31200.0,14206.0,20693.0
50302,Perth City,63.508,52.966,116.478,24168.0,13906.0,18669.0
50401,Bayswater - Bassendean,41.865,34.760999999999996,76.62899999999999,27448.0,18066.0,22443.0
50402,Mundaring,18.529,16.298,34.827,36123.0,17565.0,25294.0
30908,Robina,18.652,18.812,37.467,22207.0,15103.0,18300.0
30909,Southport,23.881,22.31,46.196999999999996,19297.0,13680.0,16155.0
30910,Surfers Paradise,18.24,16.386,34.63,16070.0,11194.0,13580.0
31001,Forest Lake - Oxley,25.416,21.655,47.074,27852.0,18849.0,22958.0
31002,Ipswich Hinterland,23.71,19.506,43.216,23315.0,14459.0,18442.0
31003,Ipswich Inner,39.047,33.28,72.329,30653.0,18610.0,23798.0
31004,Springfield - Redbank,31.241,25.068,56.305,30398.0,19232.0,24418.0
31101,Beaudesert,5.003,4.121,9.117,21640.0,14051.0,17610.0
31102,Beenleigh,16.070999999999998,12.855,28.921999999999997,24589.0,17790.0,21222.0
31103,Browns Plains,32.431999999999995,25.815,58.246,28041.0,19449.0,23544.0
31104,Jimboomba,16.467,13.965,30.433000000000003,33229.0,20459.0,26125.0
31105,Loganlea - Carbrook,24.13,21.386,45.513000000000005,29017.0,19963.0,23869.0
31106,Springwood - Kingston,32.075,26.131,58.207,25614.0,19232.0,22393.0
31201,Bowen Basin - North,18.666,15.279000000000002,33.946999999999996,36497.0,11466.0,20250.0
31202,Mackay,65.73899999999999,50.783,116.51799999999999,32768.0,14208.0,22124.0
31203,Whitsunday,11.437999999999999,9.33,20.77,22528.0,10920.0,16279.0
31301,Bribie - Beachmere,9.884,8.785,18.669,24227.0,15301.0,19611.0
31302,Caboolture,26.034000000000002,21.575,47.608999999999995,20348.0,13612.0,16844.0
31303,Caboolture Hinterland,4.564,3.787,8.354,22354.0,13875.0,17801.0
31304,Narangba - Burpengary,24.245,20.91,45.147,28751.0,17572.0,22683.0
31305,Redcliffe,22.641,20.53,43.174,26409.0,18151.0,22006.0
31401,The Hills District,35.376999999999995,34.004,69.38,39038.0,20717.0,28033.0
31402,North Lakes,23.601,21.081999999999997,44.684,34693.0,19584.0,26067.0
31403,Strathpine,15.769,13.581,29.346999999999998,31791.0,21291.0,25884.0
31501,Far North,10.386,9.094,19.474,15361.0,11534.0,13475.0
31502,Outback - North,16.449,13.299000000000001,29.75,31237.0,14336.0,21905.0
31701,Toowoomba,61.402,55.95399999999999,117.35,24159.0,14659.0,18912.0
31905,Maryborough,14.02,11.914000000000001,25.93,24673.0,16882.0,20462.0
50403,Swan,52.595,43.354,95.95,33143.0,18417.0,24993.0
50501,Joondalup,76.667,69.66,146.334,37031.0,18168.0,25840.0
50502,Stirling,93.62299999999999,81.617,175.24,28914.0,17503.0,22593.0
50503,Wanneroo,74.283,62.315,136.6,34506.0,17840.0,25058.0
50601,Armadale,32.238,25.299,57.541000000000004,32355.0,18160.0,24761.0
50602,Belmont - Victoria Park,40.686,30.878,71.563,25098.0,16310.0,20753.0
50603,Canning,48.211000000000006,38.531,86.744,23568.0,15693.0,19530.0
50604,Gosnells,55.773999999999994,42.51,98.287,30656.0,17968.0,23955.0
50605,Kalamunda,26.89,22.686,49.581,37246.0,18851.0,26794.0
50606,Serpentine - Jarrahdale,8.995,7.391,16.386,38731.0,17928.0,26768.0
50607,South Perth,21.685,19.442,41.126999999999995,29364.0,17164.0,22593.0
50701,Cockburn,46.519,38.459,84.97399999999999,35652.0,18450.0,25905.0
40101,Adelaide City,10.422,9.234,19.663,18829.0,12692.0,15562.0
40102,Adelaide Hills,28.865,28.016,56.883,31165.0,17233.0,22880.0
40105,Norwood - Payneham - St Peters,14.345,15.003,29.35,27339.0,18062.0,22080.0
40107,Unley,15.463,16.462,31.926,31291.0,18891.0,23949.0
40201,Gawler - Two Wells,12.424000000000001,11.634,24.06,34326.0,18458.0,24942.0
40202,Playford,29.248,23.125,52.372,28750.0,18385.0,23067.0
40203,Port Adelaide - East,24.561,21.055999999999997,45.615,25149.0,18687.0,21846.0
40204,Salisbury,50.223,41.84,92.06299999999999,30933.0,19696.0,24900.0
40205,Tea Tree Gully,36.603,35.223,71.832,36682.0,21637.0,27797.0
40303,Mitcham,24.359,25.315,49.674,32439.0,19081.0,24247.0
40304,Onkaparinga,62.684,58.973,121.654,31297.0,19297.0,24503.0
40401,Charles Sturt,40.236,38.163000000000004,78.402,28236.0,19440.0,23235.0
40402,Port Adelaide - West,22.401999999999997,19.948,42.349,28684.0,19842.0,23880.0
50702,Fremantle,19.208,17.189,36.398,24510.0,15000.0,19000.0
50703,Kwinana,15.466,11.542,27.006999999999998,30704.0,15778.0,22500.0
50704,Melville,47.641999999999996,44.297,91.936,32941.0,17291.0,23408.0
50705,Rockingham,54.798,41.038999999999994,95.834,36118.0,17028.0,25301.0
50901,Albany,25.564,23.191999999999997,48.756,18929.0,11562.0,14919.0
50902,Wheat Belt - North,24.274,20.305999999999997,44.573,23988.0,13085.0,17838.0
50903,Wheat Belt - South,9.891,8.551,18.435,18031.0,11600.0,14664.0
51001,Kimberley,15.6,14.147,29.741,16848.0,10965.0,13651.0
51002,East Pilbara,12.573,9.591000000000001,22.163,43251.0,15357.0,26889.0
40103,Burnside,16.935,17.706,34.641,30810.0,17909.0,22948.0
40104,Campbelltown (SA),18.369,18.234,36.603,28249.0,18626.0,22519.0
51003,West Pilbara,16.192,12.784,28.973000000000003,45952.0,16035.0,27322.0
51101,Esperance,7.478,6.544,14.019,26575.0,12309.0,18000.0
40106,Prospect - Walkerville,11.6,11.325,22.919,28145.0,20174.0,23637.0
51104,Mid West,25.87,21.386,47.265,26735.0,13806.0,19500.0
60101,Brighton,5.392,5.085,10.479000000000001,31894.0,19199.0,23701.0
60102,Hobart - North East,18.224,18.72,36.944,31982.0,20539.0,25038.0
60103,Hobart - North West,18.399,16.974,35.371,28257.0,19451.0,23131.0
60104,Hobart - South and West,12.222999999999999,12.703,24.926,30833.0,18456.0,23181.0
60105,Hobart Inner,22.234,22.693,44.92100000000001,21843.0,15600.0,18186.0
60106,Sorell - Dodges Ferry,5.709,5.515,11.222999999999999,28640.0,18638.0,22696.0
60201,Launceston,30.513,29.551,60.066,25795.0,16118.0,20288.0
60202,Meander Valley - West Tamar,8.683,7.607,16.292,22977.0,14616.0,18277.0
60203,North East,14.422,12.497,26.919,21052.0,12912.0,16430.0
60301,Central Highlands (Tas.),4.803,3.782,8.583,17689.0,13919.0,15587.0
60302,Huon - Bruny Island,7.419,6.586,14.005,17605.0,11756.0,14456.0
60303,South East Coast,2.552,2.254,4.808,14915.0,10923.0,12871.0
60402,Devonport,17.403,15.5,32.896,23362.0,14165.0,17999.0
60403,West Coast,7.766,6.459,14.225,29020.0,12981.0,19996.0
70101,Darwin City,20.993000000000002,18.447,39.441,16785.0,10433.0,13350.0
70102,Darwin Suburbs,28.758000000000003,25.924,54.685,27161.0,19409.0,23103.0
70103,Litchfield,9.002,7.332000000000001,16.333,32059.0,19364.0,25298.0
70104,Palmerston,16.522000000000002,14.129000000000001,30.648000000000003,35957.0,19114.0,26809.0
40301,Holdfast Bay,13.794,14.232000000000001,28.021,29514.0,17785.0,22638.0
40302,Marion,33.806999999999995,33.224000000000004,67.028,30221.0,19876.0,24167.0
60401,Burnie - Ulverstone,17.879,15.612,33.496,27692.0,15992.0,20830.0
70201,Alice Springs,17.142,17.58,34.726,17967.0,12406.0,14944.0
70202,Barkly,1.679,1.405,3.085,15257.0,14109.0,14839.0
70203,Daly - Tiwi - West Arnhem,2.826,2.404,5.226,18499.0,11934.0,14613.0
70204,East Arnhem,3.217,2.7060000000000004,5.921,33124.0,13578.0,19886.0
70205,Katherine,6.026,5.651,11.679,18827.0,12317.0,15261.0
80101,Belconnen,42.428999999999995,40.77,83.2,33531.0,24000.0,28500.0
80103,Canberra East,0.53,0.37799999999999995,0.912,22999.0,18466.0,20900.0
80104,Gungahlin,23.818,23.732,47.549,42507.0,25730.0,32984.0
80105,North Canberra,23.302,22.405,45.699,28078.0,20706.0,23905.0
80106,South Canberra,12.244000000000002,12.057,24.303,42851.0,29221.0,35089.0
80107,Tuggeranong,39.486,38.569,78.058,39628.0,28268.0,33333.0
80108,Weston Creek,9.265,9.365,18.635,40016.0,30020.0,34364.0
80109,Woden Valley,14.485,14.468,28.951,36000.0,26573.0,30485.0
80110,Molonglo,0.036000000000000004,0.035,0.068,53076.0,51111.0,53076.0
80111,Urriarra - Namadgi,0.282,0.226,0.511,35134.0,27630.0,30585.0
