sa3_code,sa3_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
11102,Lake Macquarie - West,580,226,819,165337.1,36100.9,18959.2,220397.2,91963.7,312360.9
11103,Newcastle,333,553,887,98170.5,142701.9,62358.3,303230.7,232960.5,536191.2
11201,Richmond Valley - Coastal,453,93,569,126841.0,30510.0,33113.0,190464.0,135708.6,326172.5
11202,Richmond Valley - Hinterland,107,3,114,27470.6,325.0,7919.8,35715.4,24098.0,59813.4
11203,Tweed Valley,429,142,573,134155.1,37141.1,11216.7,182512.9,46364.1,228877.0
11301,Griffith - Murrumbidgee (West),117,6,123,37803.6,1295.7,5191.2,44290.5,58418.5,102709.0
11302,Tumut - Tumbarumba,44,0,44,10602.8,0.0,2315.4,12918.3,1821.1,14739.4
11303,Wagga Wagga,413,47,466,115121.5,8837.6,19187.3,143146.4,112515.9,255662.3
11401,Shoalhaven,608,149,769,159499.0,25152.4,35409.1,220060.6,81165.8,301226.3
11402,Southern Highlands,428,87,518,140305.6,14520.5,24699.3,179525.4,44420.4,223945.9
11501,Baulkham Hills,547,1419,1969,224430.6,376431.0,28670.5,629532.0,252247.2,881779.3
11502,Dural - Wisemans Ferry,57,34,93,37942.3,4950.0,13186.7,56079.0,8257.3,64336.3
11503,Hawkesbury,59,6,70,24673.7,1032.6,6184.1,31890.4,2261.7,34152.1
11504,Rouse Hill - McGraths Hill,550,396,950,180801.0,118550.9,5662.4,305014.4,58175.2,363189.6
11601,Blacktown,591,431,1051,127888.7,70984.4,20129.3,219002.4,64437.3,283439.7
11602,Blacktown - North,1330,230,1562,369395.0,41371.3,7440.7,418207.0,95550.8,513757.8
11603,Mount Druitt,564,260,836,120735.4,42749.0,14582.7,178067.1,202714.4,380781.5
11701,Botany,71,2108,2179,18325.7,591957.0,7880.5,618163.3,371260.7,989423.9
11801,Eastern Suburbs - North,98,420,526,133193.6,186172.8,185790.1,505156.4,80169.8,585326.2
11802,Eastern Suburbs - South,94,445,578,50930.7,145758.5,97637.0,294326.2,143070.4,437396.6
11901,Bankstown,403,1309,1733,89362.2,300884.0,17213.9,407460.1,94306.2,501766.3
11902,Canterbury,182,859,1051,44965.5,248964.4,21724.8,315654.7,78853.4,394508.0
11903,Hurstville,256,542,807,106886.5,136863.4,32598.2,276348.1,124018.7,400366.8
11904,Kogarah - Rockdale,124,1209,1344,41722.2,324941.1,23377.9,390041.2,95486.4,485527.6
12001,Canada Bay,109,847,965,45679.2,290465.9,47721.0,383866.0,54073.3,437939.3
12002,Leichhardt,22,142,181,10934.2,63870.6,64172.2,138977.0,30371.3,169348.2
12003,Strathfield - Burwood - Ashfield,79,2425,2610,31357.7,597363.2,74850.8,703571.7,119017.2,822588.9
12101,Chatswood - Lane Cove,113,992,1112,78421.2,292583.1,105537.9,476542.3,238892.2,715434.4
12102,Hornsby,160,1213,1381,47448.8,279618.8,29459.4,356527.0,63547.3,420074.3
12103,Ku-ring-gai,171,345,524,99541.5,105725.8,78887.5,284154.7,85139.1,369293.9
12104,North Sydney - Mosman,43,288,336,62223.0,108346.3,208013.3,378582.6,260527.2,639109.8
12201,Manly,21,46,67,17121.7,18924.1,20914.3,56960.1,52649.2,109609.2
12202,Pittwater,78,127,215,64455.9,39243.5,48836.5,152535.9,62222.0,214757.9
12203,Warringah,286,408,709,117408.9,101901.4,97610.1,316920.3,703147.0,1020067.3
12301,Camden,653,33,687,195035.8,8888.2,8370.1,212294.1,219260.5,431554.6
12302,Campbelltown (NSW),873,636,1515,217515.9,124673.4,11855.4,354044.7,114277.4,468322.1
12303,Wollondilly,493,38,534,144454.6,5046.3,13380.2,162881.1,23138.8,186019.9
12401,Blue Mountains,221,19,246,80482.6,3967.1,27861.7,112311.5,5709.8,118021.3
12402,Blue Mountains - South,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
11702,Marrickville - Sydenham - Petersham,26,256,307,7956.7,56846.8,36345.2,101148.8,29660.8,130809.6
11703,Sydney Inner City,19,3406,3558,7369.6,1149665.5,124401.8,1281436.8,1650502.8,2931939.8
12403,Penrith,1201,414,1622,323009.1,76207.3,22384.8,421601.1,94200.7,515801.9
12404,Richmond - Windsor,76,10,90,19422.2,1754.6,6453.1,27629.8,24336.7,51966.5
12405,St Marys,168,109,280,22705.5,16433.0,5403.6,44542.1,37814.0,82356.1
12501,Auburn,216,2609,2834,36688.3,743713.4,6047.5,786449.2,102451.8,888901.0
12502,Carlingford,145,570,718,41474.1,143150.3,8863.7,193488.1,38819.6,232307.7
12503,Merrylands - Guildford,408,838,1263,79196.5,179898.6,12698.5,271793.7,93710.7,365504.3
12504,Parramatta,188,2065,2275,52790.2,423201.2,18074.7,494066.1,225107.6,719173.7
12601,Pennant Hills - Epping,132,267,400,43689.4,67324.3,18834.5,129848.3,4061.7,133910.0
12602,Ryde - Hunters Hill,163,1683,1852,65414.7,484813.7,35795.6,586024.0,143826.4,729850.3
12701,Bringelly - Green Valley,2058,44,2107,571541.5,9461.8,8755.4,589758.7,150898.4,740657.1
12702,Fairfield,621,233,871,116384.4,53151.0,11366.9,180902.3,91238.9,272141.2
12703,Liverpool,657,830,1498,182354.8,179445.9,12537.3,374338.0,124781.4,499119.3
12801,Cronulla - Miranda - Caringbah,249,378,649,107671.1,111772.9,46620.1,266064.1,136317.5,402381.6
12802,Sutherland - Menai - Heathcote,108,105,220,31970.9,30818.6,28082.5,90871.9,61073.8,151945.7
20101,Ballarat,950,133,1086,224297.8,21558.7,31155.0,277011.6,89208.3,366219.8
20102,Creswick - Daylesford - Ballan,185,0,186,54265.6,0.0,10883.8,65149.4,14491.2,79640.6
20103,Maryborough - Pyrenees,156,6,162,35388.0,797.0,6942.2,43127.2,8835.2,51962.4
20201,Bendigo,828,43,875,203688.0,10019.7,26574.5,240282.2,108329.3,348611.5
20202,Heathcote - Castlemaine - Kyneton,367,5,373,101053.0,1233.0,24057.7,126343.7,15968.2,142312.0
20203,Loddon - Elmore,43,0,44,11625.3,0.0,2811.0,14436.3,17928.6,32364.9
20301,Barwon - West,187,0,187,49881.9,0.0,7646.2,57528.1,9724.2,67252.3
20302,Geelong,1370,445,1851,350917.5,79358.3,69293.5,499569.3,236553.1,736122.4
20303,Surf Coast - Bellarine Peninsula,1159,60,1227,375561.6,18113.8,50523.8,444199.2,40456.3,484655.5
20401,Upper Goulburn Valley,409,25,435,105857.5,2911.0,20646.1,129414.7,24810.2,154224.8
20402,Wangaratta - Benalla,219,4,225,62876.9,804.9,12062.3,75744.1,21138.2,96882.4
20403,Wodonga - Alpine,553,13,571,141413.4,2597.4,18964.2,162974.9,97861.0,260835.9
20501,Baw Baw,504,13,517,125537.1,2480.3,13213.7,141231.0,55446.2,196677.2
20502,Gippsland - East,311,41,352,82125.4,7885.9,13382.3,103393.5,15102.6,118496.1
20503,Gippsland - South West,573,12,589,154513.2,1628.1,27459.1,183600.4,33251.3,216851.7
20504,Latrobe Valley,306,38,345,79437.7,5991.2,13086.6,98515.5,49388.8,147904.3
20505,Wellington,241,8,249,58001.7,1335.0,11361.9,70698.7,26052.0,96750.7
20601,Brunswick - Coburg,111,1703,1824,35071.5,337578.7,44664.2,417314.4,51361.8,468676.1
20602,Darebin - South,96,569,674,41819.7,131356.2,46110.1,219285.9,17043.0,236328.9
20603,Essendon,145,937,1130,64175.3,218687.2,63416.0,346278.5,20126.8,366405.3
20604,Melbourne City,15,9168,9280,7644.9,2573489.0,106398.0,2687532.0,1710816.2,4398348.0
20605,Port Phillip,50,593,663,31033.1,157324.2,126128.8,314486.0,232513.6,546999.6
21004,Sunbury,267,40,308,69587.7,6467.4,5671.6,81726.7,14637.8,96364.5
21005,Tullamarine - Broadmeadows,1831,420,2261,438329.6,71529.0,12460.1,522318.8,218241.6,740560.4
21101,Knox,425,335,782,122493.3,68353.7,31792.7,222639.7,70906.0,293545.7
21102,Manningham - East,63,12,75,32670.2,3359.0,13761.7,49790.9,5750.3,55541.2
21103,Maroondah,436,445,883,118390.9,91094.1,29046.8,238531.7,88770.7,327302.4
21104,Whitehorse - East,192,285,479,60339.4,64425.0,20970.2,145734.6,16852.0,162586.6
21105,Yarra Ranges,480,307,789,131262.2,73220.8,41900.6,246383.7,68463.5,314847.2
21201,Cardinia,1360,123,1487,304820.4,20187.3,12965.0,337972.7,67812.0,405784.6
21202,Casey - North,514,189,707,162733.7,40482.6,16221.3,219437.6,112303.6,331741.2
21203,Casey - South,2459,201,2662,584864.3,32035.3,8452.5,625352.1,129326.5,754678.6
21204,Dandenong,696,766,1477,196465.9,133657.2,16122.4,346245.5,295216.2,641461.7
21205,Monash,693,989,1702,316756.0,241269.0,40327.9,598353.0,668129.0,1266482.0
21301,Brimbank,313,238,564,72964.0,40693.6,12879.1,126536.8,173712.4,300249.1
21302,Hobsons Bay,214,449,670,62980.5,111520.5,32712.0,207213.0,89728.2,296941.2
21303,Maribyrnong,147,948,1107,44275.4,203562.5,34884.7,282722.7,114588.2,397310.9
21304,Melton - Bacchus Marsh,1686,126,1816,412070.6,23693.8,14880.7,450645.1,764815.4,1215460.6
21305,Wyndham,2760,425,3196,684444.9,74917.3,17181.3,776543.5,273895.8,1050439.2
21401,Frankston,346,140,486,87606.7,27315.4,20721.8,135643.9,211044.1,346688.1
21402,Mornington Peninsula,927,336,1268,370815.5,68188.2,128228.2,567231.9,106038.9,673270.8
21501,Grampians,202,0,202,54734.4,0.0,15680.4,70414.7,27149.9,97564.7
21502,Mildura,278,2,284,73626.4,340.0,12151.4,86117.7,36457.3,122575.1
21503,Murray River - Swan Hill,101,0,101,29910.8,0.0,9767.8,39678.6,36406.6,76085.2
21601,Campaspe,112,0,112,33255.9,0.0,10369.3,43625.2,26184.2,69809.4
21602,Moira,120,0,120,29938.0,0.0,24566.2,54504.2,37736.7,92240.8
21603,Shepparton,324,5,330,86371.3,531.9,10951.5,97854.7,59944.4,157799.1
21701,Glenelg - Southern Grampians,78,0,80,24134.3,0.0,11576.8,35711.1,21755.9,57467.0
21702,Warrnambool - Otway Ranges,425,35,466,124729.9,8946.9,27198.6,160875.3,87441.6,248316.9
30101,Capalaba,261,338,601,74223.5,71599.6,15095.6,160918.7,85267.8,246186.5
30102,Cleveland - Stradbroke,746,144,890,186802.2,31428.6,19164.1,237395.0,24865.0,262259.9
30103,Wynnum - Manly,204,236,442,63880.4,50756.1,19494.6,134131.2,103284.3,237415.4
30201,Bald Hills - Everton Park,145,207,352,49030.8,43787.4,7746.9,100565.2,3183.3,103748.5
30202,Chermside,90,792,884,34802.8,156358.7,32522.5,223683.9,89109.8,312793.7
30203,Nundah,82,533,617,24273.3,126992.1,12861.9,164127.3,215105.3,379232.6
30204,Sandgate,352,249,601,86196.5,44984.6,16416.9,147597.9,23950.6,171548.6
30302,Holland Park - Yeronga,108,1358,1470,53864.6,332606.2,59771.3,446242.0,112414.2,558656.2
30303,Mt Gravatt,349,645,995,126191.3,135473.8,16371.3,278036.5,79306.4,357342.9
30305,Rocklea - Acacia Ridge,90,363,453,30224.7,56374.5,4937.9,91537.1,131759.3,223296.3
30904,Gold Coast Hinterland,89,0,91,27523.8,0.0,6445.5,33969.3,6038.0,40007.3
30905,Mudgeeraba - Tallebudgera,144,0,145,52303.1,0.0,5903.6,58206.6,21069.3,79276.0
30906,Nerang,199,66,266,50391.1,12208.5,8028.7,70628.3,120102.2,190730.5
20606,Stonnington - West,54,1499,1561,84961.8,543357.7,93071.6,721391.0,61444.9,782835.9
20607,Yarra,114,1297,1450,52461.2,365603.8,102843.4,520908.4,192957.2,713865.6
20701,Boroondara,489,1339,1874,381975.3,400889.3,210829.5,993694.1,206479.6,1200173.8
20702,Manningham - West,250,1137,1390,107685.5,294779.2,18886.4,421351.1,41809.2,463160.3
20703,Whitehorse - West,386,1133,1540,151519.7,268952.1,42303.3,462775.0,147447.9,610222.9
20801,Bayside,286,922,1286,225175.3,285296.0,133284.5,643755.8,42157.3,685913.1
20901,Banyule,295,469,767,107034.0,109751.3,51521.6,268306.9,126781.0,395087.9
20902,Darebin - North,211,1244,1460,55309.3,251889.3,27155.7,334354.3,95859.5,430213.8
20903,Nillumbik - Kinglake,166,51,217,64800.1,11404.4,22224.6,98429.0,23458.9,121888.0
20904,Whittlesea - Wallan,2991,889,3881,696415.6,162019.6,13659.1,872094.3,283322.9,1155417.2
21001,Keilor,254,271,528,92178.6,67769.6,14428.0,174376.3,40086.3,214462.5
30907,Ormeau - Oxenford,2015,464,2479,515356.3,90698.2,16549.1,622603.5,132682.6,755286.2
31802,Townsville,1057,465,1542,273782.5,87299.7,43891.3,404973.5,356813.4,761786.9
31901,Bundaberg,385,97,482,102325.1,15888.8,16769.0,134982.9,78006.7,212989.6
31902,Burnett,131,2,136,28117.5,270.0,7484.2,35871.8,10217.5,46089.3
31903,Gympie - Cooloola,236,31,267,53413.2,4143.5,10112.7,67669.4,21045.4,88714.8
31904,Hervey Bay,415,26,441,91142.1,4581.9,8327.0,104051.0,45402.5,149453.5
20802,Glen Eira,327,1442,1788,147478.2,423237.6,93327.5,664043.3,122555.1,786598.4
20803,Kingston,346,643,994,116086.7,157127.7,37066.6,310281.0,132554.6,442835.6
20804,Stonnington - East,82,293,387,59511.6,91882.9,69521.2,220915.7,370352.3,591268.0
21002,Macedon Ranges,222,12,234,76036.4,2867.3,11398.2,90301.9,7187.5,97489.3
21003,Moreland - North,351,663,1020,83647.6,114822.1,13445.8,211915.5,10870.4,222785.9
31905,Maryborough,218,10,228,48350.6,2196.4,10072.7,60619.7,13930.6,74550.3
40501,Barossa,247,2,250,53463.2,297.8,6882.9,60643.9,36983.4,97627.4
40502,Lower North,85,2,88,19900.3,230.0,6237.3,26367.6,27628.5,53996.1
40503,Mid North,81,0,81,16699.7,0.0,4724.7,21424.4,10508.3,31932.8
40504,Yorke Peninsula,255,0,256,57796.5,0.0,6340.2,64136.7,13095.3,77232.0
40601,Eyre Peninsula and South West,304,4,311,71820.1,1000.0,10560.8,83380.9,31917.6,115298.6
40602,Outback - North and East,106,0,107,27931.7,0.0,5250.2,33181.9,22829.3,56011.1
40701,Fleurieu - Kangaroo Island,472,32,510,105920.1,5625.2,16521.6,128067.0,33119.6,161186.6
30306,Sunnybank,157,55,212,52647.2,12032.0,6311.7,70990.9,32273.4,103264.2
30401,Centenary,8,0,9,4550.9,0.0,7955.4,12506.3,11291.5,23797.8
30402,Kenmore - Brookfield - Moggill,132,8,141,52539.9,1846.0,16622.7,71008.6,49007.1,120015.7
30403,Sherwood - Indooroopilly,99,449,548,51834.5,114774.6,28890.5,195499.6,57925.7,253425.3
30404,The Gap - Enoggera,176,309,485,52334.0,70829.5,16257.1,139420.6,9112.1,148532.7
30501,Brisbane Inner,23,3283,3601,12551.6,982115.7,111017.4,1105684.8,746561.6,1852246.4
30502,Brisbane Inner - East,102,246,355,55028.1,61137.0,50038.7,166203.8,19601.0,185804.8
30503,Brisbane Inner - North,144,3873,4018,77487.4,986347.5,88601.1,1152436.0,208108.0,1360544.0
30504,Brisbane Inner - West,95,1243,1342,55516.0,319058.7,98728.2,473302.9,64776.4,538079.3
30601,Cairns - North,501,7,508,149114.3,1780.0,14527.5,165421.9,14757.5,180179.4
30602,Cairns - South,266,49,315,79624.2,10688.7,22367.1,112680.1,111418.7,224098.8
30603,Innisfail - Cassowary Coast,96,7,104,26216.0,1147.1,7992.3,35355.4,14011.0,49366.4
30604,Port Douglas - Daintree,99,0,100,34742.5,0.0,4767.1,39509.6,12152.8,51662.3
30605,Tablelands (East) - Kuranda,192,19,214,47895.9,2832.2,7637.7,58365.9,19702.7,78068.6
30701,Darling Downs (West) - Maranoa,145,56,201,43967.4,13329.6,7929.2,65226.3,113080.6,178306.8
30702,Darling Downs - East,127,7,135,33715.3,1260.7,8960.8,43936.8,89232.4,133169.2
30703,Granite Belt,157,20,177,35214.8,2937.1,3459.4,41611.3,18730.3,60341.6
30801,Central Highlands (Qld),37,2,44,12212.7,400.0,5089.1,17701.8,14893.0,32594.7
30802,Gladstone - Biloela,217,24,242,63219.6,5009.7,12901.5,81130.7,54526.9,135657.6
30803,Rockhampton,495,106,605,136711.4,22208.3,25918.9,184838.6,107217.4,292056.0
30901,Broadbeach - Burleigh,47,45,92,21658.2,14040.7,24167.5,59866.4,75338.4,135204.8
30902,Coolangatta,62,115,178,23744.5,25058.3,12021.3,60824.1,44444.9,105269.0
30903,Gold Coast - North,95,201,296,32572.9,35966.8,7556.6,76096.2,32776.1,108872.3
30301,Carindale,162,599,762,73742.6,137897.5,24764.1,236404.2,33148.8,269553.0
40703,Murray and Mallee,377,13,390,80269.1,3000.0,9036.8,92305.8,67490.7,159796.5
30304,Nathan,93,184,277,34838.9,36908.4,20764.3,92511.6,22851.4,115362.9
30908,Robina,11,281,292,6442.8,60293.8,3923.2,70659.9,148645.4,219305.2
30909,Southport,25,1416,1442,9251.4,460678.5,7757.9,477687.9,73095.7,550783.6
30910,Surfers Paradise,37,217,270,33210.3,51259.2,16104.8,100574.3,62634.8,163209.1
31001,Forest Lake - Oxley,216,315,536,50329.5,53006.8,6379.2,109715.5,98175.2,207890.7
31002,Ipswich Hinterland,314,8,323,74853.5,1224.9,15122.0,91200.3,185651.3,276851.6
31003,Ipswich Inner,863,333,1197,174156.5,52676.9,15851.4,242684.8,188148.8,430833.6
31004,Springfield - Redbank,1011,267,1278,232889.4,50591.5,4328.6,287809.5,113723.2,401532.7
31101,Beaudesert,89,38,127,19144.2,5958.4,2295.5,27398.2,6359.8,33758.0
31303,Caboolture Hinterland,110,0,112,27230.1,0.0,5151.5,32381.5,4747.4,37128.9
31304,Narangba - Burpengary,404,79,485,84941.3,11960.2,8594.1,105495.6,55824.0,161319.6
31305,Redcliffe,70,207,287,24502.7,39721.7,13563.8,77788.2,15747.5,93535.7
31401,Hills District,515,98,615,137350.7,16909.9,26468.7,180729.3,14786.3,195515.6
31402,North Lakes,1208,546,1754,265490.6,93262.0,5031.7,363784.4,196825.3,560609.6
31403,Strathpine,33,288,321,6043.9,48393.9,4213.1,58651.0,24274.1,82925.0
31501,Far North,90,28,121,31144.2,11268.4,4246.7,46659.4,21562.1,68221.5
31502,Outback - North,31,21,52,9662.2,5692.0,2176.7,17530.9,21782.8,39313.7
31503,Outback - South,28,0,29,7599.0,0.0,2981.7,10580.7,8433.8,19014.5
31601,Buderim,411,252,669,110085.0,53367.2,24886.3,188338.5,48596.9,236935.4
31602,Caloundra,895,138,1034,228043.4,26258.1,18726.0,273027.5,92648.8,365676.2
31603,Maroochy,252,253,507,83953.6,61054.6,13704.2,158712.4,72152.4,230864.8
31604,Nambour - Pomona,428,63,493,109636.9,9313.4,19007.8,137958.2,48107.9,186066.0
31605,Noosa,492,55,547,155606.0,12257.0,25574.3,193437.3,9049.8,202487.1
31606,Sunshine Coast Hinterland,280,19,306,74774.1,2795.1,17382.8,94952.0,10587.5,105539.5
31701,Toowoomba,875,516,1395,241602.9,92405.9,40661.4,374670.2,470872.3,845542.5
31801,Charters Towers - Ayr - Ingham,62,4,67,18999.6,1006.4,9424.7,29430.7,20718.1,50148.8
50101,Augusta - Margaret River - Busselton,946,18,966,304807.2,3425.9,21062.7,329295.7,48700.7,377996.4
50102,Bunbury,820,47,870,212649.6,7281.5,18337.0,238268.1,73406.9,311675.0
50103,Manjimup,157,0,158,41993.4,0.0,9859.6,51853.0,8704.3,60557.4
50201,Mandurah,1579,84,1668,404841.9,14105.7,10339.0,429286.5,106699.0,535985.5
50301,Cottesloe - Claremont,313,456,771,285403.8,146960.4,74473.1,506837.3,142281.6,649118.9
50302,Perth City,224,1443,1673,114891.9,439531.4,68481.3,622904.5,535097.2,1158001.8
50401,Bayswater - Bassendean,407,512,921,120991.3,121642.3,17759.6,260393.3,25532.8,285926.1
50402,Mundaring,242,17,264,68106.2,2596.9,19107.9,89811.0,15427.7,105238.7
50403,Swan,2647,243,2895,592825.8,51422.4,18831.7,663079.9,117291.2,780371.1
31102,Beenleigh,229,108,338,42565.2,16560.7,3442.9,62568.8,26555.6,89124.4
31103,Browns Plains,449,172,622,89051.9,29779.5,7641.6,126473.1,30515.7,156988.8
31104,Jimboomba,912,25,938,203602.7,3282.3,9316.0,216200.9,16154.2,232355.1
31105,Loganlea - Carbrook,409,70,486,94750.0,11881.1,8479.6,115110.6,47646.0,162756.6
31106,Springwood - Kingston,89,40,132,23346.4,7676.4,8961.2,39984.0,33831.1,73815.0
31201,Bowen Basin - North,22,0,22,6600.4,0.0,3049.4,9649.8,12070.0,21719.9
31202,Mackay,367,94,462,113929.8,22573.2,29610.0,166113.0,100244.0,266357.0
31203,Whitsunday,98,6,104,34800.7,1530.7,3186.1,39517.5,15968.6,55486.2
31301,Bribie - Beachmere,223,18,241,58089.4,2429.7,6515.8,67035.0,6653.6,73688.5
31302,Caboolture,480,223,703,98579.1,31629.2,9641.0,139849.3,94030.6,233879.9
50501,Joondalup,466,53,524,184805.2,12168.4,47500.6,244474.3,158751.4,403225.6
50502,Stirling,1179,1335,2532,383847.1,276739.1,48507.2,709093.4,115788.3,824881.6
50503,Wanneroo,3427,82,3516,792559.0,16148.3,15611.8,824319.1,147966.7,972285.7
50602,Belmont - Victoria Park,412,1397,1810,127933.4,329602.7,15917.6,473453.7,833098.7,1306552.4
40101,Adelaide City,7,1308,1377,7048.5,284005.0,25456.6,316510.1,232731.6,549241.7
40102,Adelaide Hills,405,22,430,104498.1,3615.0,31016.4,139129.5,44412.5,183542.0
40107,Unley,55,44,103,24523.7,10938.4,30587.4,66049.5,29840.4,95889.9
40201,Gawler - Two Wells,247,2,249,53094.5,380.0,3886.6,57361.1,12039.0,69400.1
40202,Playford,631,30,661,110631.0,5721.0,2889.8,119241.9,25143.5,144385.4
40203,Port Adelaide - East,734,62,800,151290.9,8482.6,5152.7,164926.2,48084.9,213011.1
40204,Salisbury,502,52,559,85705.3,7515.0,7489.2,100709.5,98257.7,198967.2
40205,Tea Tree Gully,262,17,281,62272.2,2090.0,11186.7,75548.8,21892.0,97440.8
40302,Marion,380,266,659,82480.1,47703.4,14761.2,144944.7,49731.0,194675.6
40303,Mitcham,152,47,200,52780.3,10945.6,25277.7,89003.6,97019.6,186023.2
40304,Onkaparinga,767,214,995,144824.4,40852.6,20416.9,206093.9,114883.7,320977.6
40401,Charles Sturt,516,492,1008,127510.9,109166.1,20485.7,257162.7,41196.5,298359.2
40402,Port Adelaide - West,186,64,254,35331.1,11221.1,9334.1,55886.3,80461.8,136348.1
40403,West Torrens,225,106,332,52296.3,16124.0,8270.4,76690.7,96869.0,173559.7
50603,Canning,433,536,975,121392.9,103251.9,16921.4,241566.2,172585.7,414151.9
50702,Fremantle,127,98,430,50443.5,33265.6,97946.3,181655.4,131059.1,312714.4
50703,Kwinana,1001,25,1026,214587.5,4380.0,5021.1,223988.6,43401.8,267390.3
50704,Melville,299,104,403,154397.1,31926.5,35740.7,222064.3,77454.4,299518.6
50705,Rockingham,1648,250,1900,379998.8,49530.8,16045.6,445575.3,144935.4,590510.7
50801,Esperance,97,6,105,30573.0,1000.0,2936.5,34509.4,40073.5,74582.9
40103,Burnside,111,28,139,53131.1,8965.6,28636.5,90733.3,11030.0,101763.3
40104,Campbelltown (SA),269,77,346,65460.6,14304.4,7278.1,87043.1,26005.8,113048.9
40105,Norwood - Payneham - St Peters,118,203,322,42843.2,45798.6,26834.2,115475.9,91037.9,206513.8
50802,Gascoyne,48,3,52,22341.2,750.0,2077.8,25168.9,35139.4,60308.3
40106,Prospect - Walkerville,70,187,257,28370.2,32873.3,12910.6,74154.2,5611.3,79765.4
40301,Holdfast Bay,91,54,151,32026.7,10082.0,12966.9,55075.5,50538.7,105614.3
40702,Limestone Coast,239,3,245,57863.1,534.6,12887.7,71285.4,28022.5,99307.9
50803,Goldfields,67,12,79,24859.9,2499.0,18661.5,46020.4,100772.1,146792.4
50804,Kimberley,250,31,281,100893.2,11306.8,7139.4,119339.5,48872.2,168211.7
50805,Mid West,365,40,407,120142.1,9819.4,13698.6,143660.1,58886.6,202546.6
