sa3_code16,sa3_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons,duration_adjusted_median_income_per_job_aud_male,duration_adjusted_median_income_per_job_aud_female,duration_adjusted_median_income_per_job_aud_persons
10102,Queanbeyan,21.307,21.129,42.435,44505.0,31338.0,37080.0,58059.0,42155.0,49822.0
10103,Snowy Mountains,7.57,7.086,14.66,16188.0,12621.0,14119.0,32780.0,21911.0,26608.0
10104,South Coast,18.727999999999998,20.449,39.176,24000.0,15955.0,19224.0,36682.0,22763.0,28558.0
10105,Goulburn - Mulwaree,11.7,10.982000000000001,22.680999999999997,28632.0,19714.0,23497.0,43324.0,28725.0,35393.0
10106,Young - Yass,12.425999999999998,11.572000000000001,23.995,23862.0,19500.0,21393.0,40120.0,28300.0,33997.0
10201,Gosford,54.648,55.26,109.91,34917.0,20480.0,26056.0,49764.0,29579.0,38407.0
10202,Wyong,50.192,47.986000000000004,98.17200000000001,33355.0,20130.0,25500.0,48277.0,28961.0,38038.0
10301,Bathurst,15.502,15.071,30.572,32189.0,18277.0,23928.0,46054.0,26337.0,35689.0
10302,Lachlan Valley,18.331,16.178,34.507,20483.0,14761.0,17270.0,36492.0,21265.0,28165.0
10303,Lithgow - Mudgee,14.66,13.229000000000001,27.883000000000003,35696.0,16007.0,23401.0,52978.0,23766.0,36205.0
10304,Orange,19.984,19.205,39.185,32061.0,18973.0,24230.0,47654.0,27895.0,37194.0
10401,Clarence Valley,13.244000000000002,13.110999999999999,26.355999999999998,25598.0,15884.0,20000.0,37933.0,23953.0,30351.0
10402,Coffs Harbour,26.93,27.718000000000004,54.646,23182.0,15699.0,18827.0,38571.0,24892.0,31200.0
10501,Bourke - Cobar - Coonamble,8.437000000000001,7.444,15.880999999999998,20054.0,15032.0,17364.0,39607.0,23489.0,31003.0
10502,Broken Hill and Far West,6.377000000000001,6.17,12.549000000000001,34681.0,19151.0,25611.0,47622.0,27730.0,36417.0
10503,Dubbo,23.983,23.2,47.18899999999999,22594.0,16871.0,19391.0,40344.0,26488.0,33388.0
10601,Lower Hunter,30.014,25.804000000000002,55.821000000000005,41044.0,17567.0,26429.0,59375.0,25947.0,39989.0
10602,Maitland,25.4,23.314,48.722,43533.0,20306.0,29536.0,60247.0,29400.0,42302.0
10603,Port Stephens,21.921999999999997,20.464000000000002,42.388999999999996,36000.0,18108.0,25293.0,52218.0,26052.0,36900.0
10604,Upper Hunter,11.265,9.708,20.97,44345.0,16790.0,27112.0,62756.0,26130.0,41110.0
10701,Dapto - Port Kembla,23.368000000000002,20.869,44.236000000000004,40444.0,22010.0,29732.0,54344.0,29427.0,40383.0
10702,Illawarra Catchment Reserve,,,,,,,,,
10703,Kiama - Shellharbour,28.561999999999998,27.243000000000002,55.812,41437.0,21479.0,29360.0,56154.0,28516.0,39780.0
10704,Wollongong,42.132,41.105,83.236,39084.0,21435.0,28279.0,54719.0,29970.0,40173.0
10801,Great Lakes,7.446000000000001,8.038,15.48,23419.0,14899.0,18330.0,37472.0,21988.0,28587.0
10802,Kempsey - Nambucca,11.907,12.015,23.927,24180.0,16973.0,20124.0,38951.0,24804.0,31157.0
10803,Lord Howe Island,0.217,0.266,0.47700000000000004,20027.0,9921.0,14718.0,23780.0,16800.0,20601.0
10804,Port Macquarie,20.42,22.351999999999997,42.773,27925.0,18968.0,22704.0,40902.0,26988.0,33329.0
10805,Taree - Gloucester,13.411,13.884,27.295,26625.0,17597.0,21316.0,39713.0,25161.0,32008.0
10901,Albury,21.061999999999998,20.848000000000003,41.911,29041.0,17556.0,22342.0,44751.0,25565.0,34428.0
10902,Lower Murray,4.5360000000000005,3.7760000000000002,8.317,14420.0,11754.0,12996.0,31312.0,19479.0,24946.0
10903,Upper Murray exc. Albury,13.522,12.873,26.393,23654.0,14739.0,18603.0,39971.0,22511.0,29964.0
11001,Armidale,12.085999999999999,12.299000000000001,24.386999999999997,19440.0,15563.0,17141.0,35218.0,23257.0,28694.0
11002,Inverell - Tenterfield,10.792,10.267999999999999,21.057,20537.0,14684.0,17210.0,37462.0,22368.0,29612.0
11003,Moree - Narrabri,9.525,8.323,17.847,25738.0,15437.0,19821.0,45826.0,25859.0,35705.0
11004,Tamworth - Gunnedah,27.663,25.569000000000003,53.233000000000004,27079.0,17375.0,21538.0,43923.0,26717.0,35340.0
11101,Lake Macquarie - East,41.143,40.915,82.055,38958.0,20250.0,27407.0,54333.0,28736.0,39403.0
11102,Lake Macquarie - West,24.829,23.096999999999998,47.926,36441.0,19621.0,26000.0,52097.0,27606.0,38313.0
11103,Newcastle,58.994,58.397,117.38600000000001,34922.0,20373.0,26091.0,50805.0,30055.0,39053.0
11201,Richmond Valley - Coastal,24.234,26.221,50.452,21113.0,14232.0,17161.0,36584.0,23567.0,28918.0
11202,Richmond Valley - Hinterland,20.207,20.985,41.199,26363.0,17935.0,21458.0,39885.0,26606.0,33043.0
11203,Tweed Valley,25.316999999999997,25.659000000000002,50.979,26833.0,18267.0,21840.0,43595.0,27232.0,34387.0
11301,Griffith - Murrumbidgee (West),17.29,15.853,33.141,25302.0,15996.0,20074.0,43062.0,24779.0,33883.0
11302,Tumut - Tumbarumba,5.096,4.4319999999999995,9.529,31138.0,15465.0,21642.0,47806.0,22909.0,33224.0
11303,Wagga Wagga,31.593000000000004,30.645,62.235,27726.0,18095.0,22164.0,42874.0,26582.0,34416.0
11401,Shoalhaven,26.155,26.863000000000003,53.019,29675.0,16823.0,21941.0,42118.0,24031.0,31973.0
11402,Southern Highlands,13.963,14.658,28.618000000000002,34283.0,18000.0,24037.0,47653.0,25651.0,35000.0
11501,Baulkham Hills,51.233000000000004,52.185,103.419,47554.0,25343.0,34233.0,64375.0,36450.0,47705.0
11502,Dural - Wisemans Ferry,9.078,9.451,18.53,37816.0,20349.0,27352.0,52000.0,29240.0,38715.0
11503,Hawkesbury,9.052999999999999,8.831,17.884,38312.0,21828.0,28690.0,52936.0,30949.0,40776.0
11504,Rouse Hill - McGraths Hill,10.777999999999999,10.633,21.408,47515.0,25040.0,34552.0,62641.0,35239.0,46909.0
11601,Blacktown,49.265,42.208,91.473,35160.0,24949.0,29690.0,49536.0,35933.0,42874.0
11602,Blacktown - North,31.669,30.035,61.70399999999999,46980.0,28091.0,36500.0,61674.0,39594.0,49554.0
11603,Mount Druitt,39.143,31.092,70.23,31193.0,22813.0,26765.0,46507.0,34523.0,40838.0
11701,Botany,16.45,15.513,31.967,35198.0,25711.0,30116.0,49131.0,38274.0,43438.0
11703,Sydney Inner City,120.465,102.404,222.86900000000003,20000.0,15757.0,17898.0,43379.0,35206.0,39471.0
11802,Eastern Suburbs - South,53.813,56.76,110.579,33492.0,22698.0,27198.0,53827.0,39394.0,45475.0
11901,Bankstown,50.626000000000005,45.61600000000001,96.243,33566.0,22948.0,28038.0,46960.0,33914.0,40190.0
11902,Canterbury,43.604,35.033,78.64399999999999,26628.0,21759.0,24425.0,40800.0,32447.0,36872.0
11903,Hurstville,42.196999999999996,41.735,83.929,33430.0,23136.0,27761.0,47249.0,34281.0,40257.0
11904,Kogarah - Rockdale,48.528,45.706,94.235,31700.0,25191.0,28200.0,47189.0,36957.0,41749.0
12001,Canada Bay,29.715,31.784000000000002,61.501999999999995,45039.0,28705.0,35625.0,62543.0,43527.0,51833.0
12002,Leichhardt,22.491,24.445999999999998,46.93600000000001,48221.0,32967.0,39522.0,69518.0,51141.0,58894.0
12003,Strathfield - Burwood - Ashfield,57.79600000000001,55.45399999999999,113.255,27944.0,23039.0,25350.0,44460.0,36135.0,40120.0
12101,Chatswood - Lane Cove,39.374,41.013000000000005,80.393,46473.0,26917.0,35153.0,66046.0,42712.0,52434.0
