sa3_code,sa3_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
12502,Carlingford,117,598,723,37743.1,175867.7,10851.4,224462.3,37633.9,262096.2
12503,Merrylands - Guildford,286,361,669,64405.9,77431.8,10709.3,152547.0,217800.9,370347.9
12504,Parramatta,94,1183,1284,28029.0,304672.3,8968.5,341669.9,95153.4,436823.2
12601,Pennant Hills - Epping,58,309,369,23101.3,78552.6,13350.7,115004.6,2354.8,117359.4
12602,Ryde - Hunters Hill,155,975,1134,69475.6,241339.3,36260.3,347075.2,557461.8,904537.0
12701,Bringelly - Green Valley,1169,184,1357,288645.9,50328.1,3715.6,342689.6,138297.4,480986.9
12702,Fairfield,402,45,472,82474.3,9008.0,9738.8,101221.1,58617.3,159838.4
12703,Liverpool,506,129,645,133175.9,29615.2,5654.1,168445.2,272754.8,441200.0
12801,Cronulla - Miranda - Caringbah,187,106,297,78158.7,30566.1,37863.8,146588.6,369202.2,515790.8
12802,Sutherland - Menai - Heathcote,90,218,311,33748.6,54671.5,26261.0,114681.1,67751.0,182432.2
20101,Ballarat,798,152,957,182480.3,24995.2,23529.5,231005.0,131253.7,362258.7
20102,Creswick - Daylesford - Ballan,155,9,167,39907.5,1957.0,10229.0,52093.6,13165.4,65258.9
20103,Maryborough - Pyrenees,126,2,130,28166.5,423.9,7966.2,36556.6,30608.1,67164.7
20201,Bendigo,925,58,983,210626.7,9522.9,23655.2,243804.8,830222.6,1074027.4
20202,Heathcote - Castlemaine - Kyneton,348,11,362,90321.8,1733.1,16765.6,108820.5,117802.9,226623.4
20203,Loddon - Elmore,57,0,58,14888.9,0.0,2645.8,17534.7,4642.7,22177.4
20301,Barwon - West,209,4,214,52079.4,732.0,6774.8,59586.2,4131.9,63718.0
20302,Geelong,1171,263,1475,288655.9,46356.9,59071.6,394084.4,235625.9,629710.3
20303,Surf Coast - Bellarine Peninsula,947,37,993,295942.3,10980.7,59412.9,366336.0,52826.1,419162.1
20401,Upper Goulburn Valley,401,210,613,95531.9,26831.3,14123.2,136486.3,61237.4,197723.7
20402,Wangaratta - Benalla,197,8,205,50672.0,1555.3,12583.4,64810.7,34793.7,99604.4
20403,Wodonga - Alpine,435,8,447,112548.9,890.0,19806.1,133245.0,147079.4,280324.4
20501,Baw Baw,456,23,479,110937.5,3511.6,10689.4,125138.4,32998.2,158136.6
20502,Gippsland - East,326,27,356,86775.4,4786.9,13166.1,104728.4,30835.3,135563.7
20503,Gippsland - South West,507,61,570,130833.3,9269.4,33093.2,173196.0,64801.7,237997.7
20504,Latrobe Valley,215,21,244,55487.2,2973.9,15454.3,73915.3,54627.7,128543.1
20505,Wellington,211,15,229,50313.0,1810.0,12394.0,64517.0,199866.2,264383.1
20601,Brunswick - Coburg,88,940,1036,28326.6,240239.9,47738.3,316304.8,23018.6,339323.4
20602,Darebin - South,123,475,601,36182.1,99229.3,40265.1,175676.5,30099.0,205775.5
20603,Essendon,143,343,486,61172.7,77682.5,57981.8,196837.0,16493.1,213330.1
20604,Melbourne City,12,3162,3725,8440.5,936479.3,190460.6,1135380.4,1647286.4,2782666.8
20605,Port Phillip,50,343,445,28157.6,85360.9,103441.9,216960.4,173507.7,390468.1
21004,Sunbury,160,74,234,40225.8,11012.4,5076.8,56314.9,5194.2,61509.1
21005,Tullamarine - Broadmeadows,1399,390,1805,318733.6,60218.8,12044.1,390996.4,359500.4,750496.8
21101,Knox,282,334,620,79902.8,78187.2,28886.0,186976.0,65496.7,252472.7
21102,Manningham - East,42,12,55,19846.4,3432.4,11819.9,35098.6,4675.4,39774.0
21103,Maroondah,379,244,627,105887.4,45284.8,23606.1,174778.3,123105.7,297884.1
21104,Whitehorse - East,151,241,394,43462.2,61426.7,17564.6,122453.4,31717.0,154170.4
21105,Yarra Ranges,404,90,505,100703.6,16324.4,41231.8,158259.8,49227.9,207487.7
21201,Cardinia,884,126,1012,197775.6,20239.8,14721.9,232737.3,127507.7,360244.9
21202,Casey - North,288,178,473,82008.5,32744.0,16255.1,131007.6,151519.6,282527.1
21203,Casey - South,1907,113,2023,423718.1,19472.6,10470.4,453661.1,53345.3,507006.4
21204,Dandenong,491,399,897,125782.5,65047.6,13615.9,204446.0,308168.2,512614.2
21205,Monash,602,504,1113,216852.9,102986.0,31674.2,351513.1,367947.5,719460.6
21301,Brimbank,294,391,688,70625.9,112799.7,12365.8,195791.4,253619.8,449411.2
21302,Hobsons Bay,158,309,470,49851.2,64863.0,27578.0,142292.2,73314.0,215606.2
21303,Maribyrnong,117,1410,1769,32283.1,342111.7,89320.7,463715.5,350419.2,814134.7
21304,Melton - Bacchus Marsh,1385,215,1605,324960.4,52219.4,12449.2,389629.0,220427.5,610056.5
21305,Wyndham,2038,353,2396,492206.4,59073.4,13963.1,565242.9,484314.2,1049557.1
21401,Frankston,535,279,873,129173.2,40415.5,30384.0,199972.7,142617.0,342589.6
21402,Mornington Peninsula,756,337,1100,287449.5,76926.9,117332.4,481708.8,102764.9,584473.7
21501,Grampians,155,3,163,40616.3,520.0,13117.3,54253.6,57058.7,111312.3
21502,Mildura,232,4,237,54455.8,745.8,11017.0,66218.5,47332.3,113550.8
21503,Murray River - Swan Hill,70,0,71,20189.4,0.0,8186.4,28375.8,39490.6,67866.4
21601,Campaspe,86,7,94,22451.1,1303.7,8105.2,31860.0,79371.0,111230.9
21602,Moira,106,0,108,22674.1,0.0,15843.5,38517.6,17473.0,55990.6
21603,Shepparton,303,0,304,76241.4,0.0,11352.2,87593.5,42647.8,130241.3
21701,Glenelg - Southern Grampians,108,6,116,30956.0,690.0,9559.4,41205.4,18625.0,59830.4
21702,Warrnambool - Otway Ranges,397,51,455,111825.5,14151.8,27303.9,153281.2,61679.1,214960.3
30101,Capalaba,110,44,159,33431.1,7861.0,9585.6,50877.7,29422.0,80299.7
30102,Cleveland - Stradbroke,341,60,402,88400.8,10295.3,14705.7,113401.9,26425.8,139827.7
30103,Wynnum - Manly,269,170,439,83318.1,21862.3,14293.1,119473.4,186521.8,305995.2
30201,Bald Hills - Everton Park,100,58,158,29368.9,9746.2,5869.1,44984.1,4414.0,49398.1
30202,Chermside,95,274,370,33539.6,27811.3,25793.7,87144.7,71136.3,158281.0
30203,Nundah,86,286,373,23186.2,55696.2,11566.2,90448.6,240289.1,330737.7
30204,Sandgate,231,251,483,51447.4,43027.5,16799.1,111274.1,13014.9,124289.0
30302,Holland Park - Yeronga,74,210,286,31630.3,43065.8,46715.2,121411.3,106800.9,228212.3
30303,Mt Gravatt,176,107,284,58214.3,23517.4,12155.6,93887.3,378225.8,472113.1
30305,Rocklea - Acacia Ridge,76,253,329,24193.9,39468.4,4149.9,67812.3,115152.3,182964.6
30904,Gold Coast Hinterland,90,0,92,27090.9,0.0,4576.3,31667.2,6750.3,38417.5
30905,Mudgeeraba - Tallebudgera,70,2,73,25699.1,500.0,3129.2,29328.3,5567.5,34895.8
30906,Nerang,93,148,241,27068.0,26381.5,5153.8,58603.3,36161.9,94765.2
20606,Stonnington - West,48,968,1022,76371.2,296571.5,62464.4,435407.1,60222.9,495630.0
20607,Yarra,84,923,1055,33348.4,301821.1,120966.4,456136.0,132795.1,588931.0
20701,Boroondara,414,1019,1444,292786.5,305656.1,191733.7,790176.3,83769.2,873945.6
20702,Manningham - West,132,188,321,54986.2,53450.2,14587.8,123024.2,67449.3,190473.4
20703,Whitehorse - West,271,579,861,98676.9,119708.1,40574.1,258959.1,172636.7,431595.8
20801,Bayside,194,731,935,122823.6,239680.9,75454.8,437959.3,70884.1,508843.4
20901,Banyule,226,324,557,77149.6,96268.3,52810.0,226227.9,83829.4,310057.3
20902,Darebin - North,152,403,568,33851.7,66965.7,22541.0,123358.3,80193.2,203551.5
20903,Nillumbik - Kinglake,163,30,193,60055.8,8250.4,24643.1,92949.3,11962.1,104911.5
20904,Whittlesea - Wallan,2698,732,3433,615232.3,121701.2,12652.3,749585.8,191261.5,940847.2
21001,Keilor,206,189,395,70474.9,39695.6,15122.9,125293.5,43549.6,168843.1
30907,Ormeau - Oxenford,873,212,1085,227149.0,38157.3,9850.4,275156.7,177411.2,452567.9
31802,Townsville,1196,461,1661,288261.0,94467.4,49278.5,432007.0,430467.5,862474.5
31901,Bundaberg,294,22,320,73585.0,3297.7,10854.9,87737.5,30101.3,117838.8
31902,Burnett,140,16,156,30076.6,2542.8,7641.2,40260.6,13700.0,53960.5
31903,Gympie - Cooloola,187,54,242,39492.8,8794.9,9266.4,57554.1,20806.9,78361.0
31904,Hervey Bay,274,9,283,61367.0,1240.0,6313.5,68920.5,171800.6,240721.1
20802,Glen Eira,257,792,1053,112145.5,211868.0,68621.3,392634.8,61884.3,454519.1
20803,Kingston,210,430,644,75047.6,106048.9,32637.6,213734.1,70166.7,283900.9
20804,Stonnington - East,54,139,193,34916.2,48698.5,46292.1,129906.9,33751.8,163658.7
21002,Macedon Ranges,176,21,199,48327.5,2976.0,11666.7,62970.2,9128.0,72098.3
21003,Moreland - North,239,538,780,60832.9,90109.2,16654.4,167596.5,30222.8,197819.4
31905,Maryborough,213,26,239,43081.5,4277.7,9095.3,56454.5,12787.9,69242.4
40501,Barossa,230,2,233,45722.3,332.1,8420.1,54474.5,18082.4,72556.9
40502,Lower North,79,0,81,16341.4,0.0,4529.8,20871.2,6000.5,26871.6
40503,Mid North,78,5,84,14321.8,550.0,4725.3,19597.1,27430.4,47027.4
40504,Yorke Peninsula,199,8,207,43946.4,1476.5,4468.5,49891.4,19082.4,68973.8
40601,Eyre Peninsula and South West,325,16,343,69791.1,2700.4,14410.5,86901.9,111178.1,198080.1
40602,Outback - North and East,124,4,130,33390.9,176.7,2585.9,36153.4,59823.4,95976.8
40701,Fleurieu - Kangaroo Island,543,8,553,101094.1,2084.4,16888.6,120067.0,29958.6,150025.6
30306,Sunnybank,42,0,44,10670.5,0.0,4071.4,14741.9,26684.2,41426.1
30401,Centenary,35,0,35,14051.8,0.0,8624.6,22676.4,15610.0,38286.4
30402,Kenmore - Brookfield - Moggill,155,0,157,53023.4,0.0,22061.5,75084.8,12346.2,87431.0
30403,Sherwood - Indooroopilly,83,82,166,45801.1,18978.0,29460.6,94239.7,37120.2,131359.9
30404,The Gap - Enoggera,123,43,168,44220.7,8486.5,16288.5,68995.7,67075.9,136071.6
30501,Brisbane Inner,31,1595,1643,20206.1,418125.8,36391.5,474723.4,1363711.8,1838435.1
30502,Brisbane Inner - East,96,223,320,52023.7,50332.7,34281.4,136637.7,25630.8,162268.6
30503,Brisbane Inner - North,77,535,614,36647.9,119367.4,79869.4,235884.7,270653.3,506538.0
30504,Brisbane Inner - West,78,187,265,43860.7,50339.5,67697.7,161897.9,43587.7,205485.6
30601,Cairns - North,234,0,234,69870.2,0.0,8412.5,78282.7,5984.2,84266.9
30602,Cairns - South,179,2,181,49156.6,308.9,16273.2,65738.6,48981.5,114720.2
30603,Innisfail - Cassowary Coast,73,6,82,18201.4,802.8,24535.6,43539.8,7497.1,51036.9
30604,Port Douglas - Daintree,43,0,43,16068.0,0.0,3973.8,20041.8,15616.3,35658.1
30605,Tablelands (East) - Kuranda,140,17,159,34001.6,3538.3,8907.3,46447.2,32971.0,79418.2
30701,Darling Downs (West) - Maranoa,415,132,548,114405.2,24945.3,10482.2,149832.7,140851.1,290683.8
30702,Darling Downs - East,155,10,166,39149.8,1529.7,8772.7,49452.1,55768.1,105220.3
30703,Granite Belt,129,15,145,27663.2,2161.3,9984.8,39809.3,11746.6,51555.9
30801,Central Highlands (Qld),251,171,422,73455.8,36664.9,6569.4,116690.1,121066.1,237756.2
30802,Gladstone - Biloela,1081,541,1623,314965.6,130795.7,18843.2,464604.6,419768.4,884373.0
30803,Rockhampton,995,265,1260,260711.6,78559.3,27062.4,366333.3,196466.7,562800.0
30901,Broadbeach - Burleigh,32,6,39,20548.8,1407.6,12661.9,34618.3,31227.1,65845.4
30902,Coolangatta,26,96,124,11115.4,58528.9,9359.3,79003.7,51799.7,130803.3
30903,Gold Coast - North,80,461,544,24981.2,104009.9,9266.5,138257.5,52340.5,190598.0
30301,Carindale,77,111,189,28419.0,21448.7,19059.4,68927.0,50151.8,119078.8
40703,Murray and Mallee,367,5,375,71353.6,800.0,8400.8,80554.4,19189.7,99744.1
30304,Nathan,90,36,129,29199.7,6365.6,20103.9,55669.2,27171.9,82841.2
30908,Robina,12,130,143,3777.4,24768.7,2382.4,30928.5,55106.5,86035.0
30909,Southport,9,118,127,2911.3,36965.1,4774.1,44650.5,169605.2,214255.7
30910,Surfers Paradise,46,94,140,18575.3,20892.0,15125.2,54592.5,52399.8,106992.4
31001,Forest Lake - Oxley,207,441,651,44533.5,49384.0,6331.0,100248.5,111250.7,211499.2
31002,Ipswich Hinterland,342,28,371,77368.8,3338.0,10132.9,90839.7,55338.2,146177.9
31003,Ipswich Inner,431,62,493,94323.5,9481.8,15618.6,119423.9,146142.4,265566.3
31004,Springfield - Redbank,746,71,817,162161.5,14081.4,5914.7,182157.7,61056.5,243214.2
31101,Beaudesert,82,10,92,18765.3,1309.6,1105.5,21180.5,4521.1,25701.5
31303,Caboolture Hinterland,67,2,70,16810.6,500.0,3243.0,20553.6,1293.3,21846.9
31304,Narangba - Burpengary,213,147,361,46869.2,25889.7,7668.5,80427.4,22443.4,102870.8
31305,Redcliffe,53,109,166,17492.3,19505.6,12594.2,49592.2,66424.7,116016.8
31401,Hills District,330,42,373,89105.7,7696.9,19033.4,115836.0,19469.2,135305.1
31402,North Lakes,718,804,1522,150236.7,130303.0,3254.5,283794.2,100090.4,383884.7
31403,Strathpine,50,8,58,9896.7,1011.7,2793.2,13701.6,10842.5,24544.0
31501,Far North,41,8,51,9813.8,2017.5,4065.1,15896.4,32090.1,47986.5
31502,Outback - North,41,25,66,12201.0,6060.7,3117.8,21379.5,39666.7,61046.2
31503,Outback - South,32,6,39,8237.6,1433.0,3228.8,12899.4,27890.4,40789.8
31601,Buderim,219,204,424,54800.3,31895.9,12856.4,99552.6,50634.5,150187.1
31602,Caloundra,357,78,439,99709.4,17709.0,16622.5,134041.0,1020231.1,1154272.0
31603,Maroochy,116,117,234,43457.0,28544.4,13260.6,85262.0,41819.2,127081.2
31604,Nambour - Pomona,226,67,295,60183.1,10442.3,16966.2,87591.7,43009.7,130601.4
31605,Noosa,179,12,191,67775.4,3604.7,18600.8,89981.0,38148.2,128129.2
31606,Sunshine Coast Hinterland,115,0,117,28989.6,0.0,15390.7,44380.3,7727.7,52108.0
31701,Toowoomba,573,246,825,149461.6,41256.0,35531.2,226248.8,140109.5,366358.3
31801,Charters Towers - Ayr - Ingham,141,21,167,39379.2,3760.2,13207.1,56346.5,22460.0,78806.5
50101,Augusta - Margaret River - Busselton,636,7,646,188441.1,1193.2,16867.8,206502.2,54572.1,261074.2
50102,Bunbury,753,45,798,179106.5,7933.0,18795.3,205834.7,72578.6,278413.4
50103,Manjimup,114,17,131,28259.5,2176.4,7368.0,37804.0,5696.8,43500.8
50201,Mandurah,1005,141,1147,232312.8,17865.6,9778.8,259957.3,30080.9,290038.1
50301,Cottesloe - Claremont,271,59,330,177244.7,29510.0,62244.3,268999.0,137311.3,406310.2
50302,Perth City,152,937,1091,67170.0,260003.8,34477.9,361651.7,595378.1,957029.8
50401,Bayswater - Bassendean,401,303,708,109399.2,57793.2,19895.8,187088.1,57319.6,244407.7
50402,Mundaring,197,6,207,49603.5,383.0,13824.7,63811.2,86946.5,150757.6
50403,Swan,1700,328,2032,367470.3,61739.6,19367.5,448577.4,515640.1,964217.5
31102,Beenleigh,161,97,258,28016.4,16370.3,2371.0,46757.7,5645.7,52403.4
31103,Browns Plains,132,215,349,27529.9,38464.4,7072.5,73066.9,29178.2,102245.1
31104,Jimboomba,310,26,337,67385.0,2473.0,7804.4,77662.5,41718.2,119380.6
31105,Loganlea - Carbrook,141,55,202,31871.0,10644.0,5846.3,48361.3,147854.8,196216.1
31106,Springwood - Kingston,100,123,227,24619.5,20049.6,6308.2,50977.3,59464.4,110441.7
31201,Bowen Basin - North,273,471,745,88217.0,106541.1,5084.1,199842.2,130659.4,330501.6
31202,Mackay,1372,428,1808,415792.1,116669.8,38893.8,571355.7,313959.7,885315.4
31203,Whitsunday,123,0,123,34595.4,0.0,4485.7,39081.1,36557.8,75638.9
31301,Bribie - Beachmere,107,10,118,26356.4,1577.1,3615.1,31548.5,2987.2,34535.8
31302,Caboolture,231,106,338,50800.6,16914.2,5731.3,73446.1,21372.6,94818.8
50501,Joondalup,456,37,497,164973.2,6117.4,45776.5,216867.1,367746.6,584613.6
50502,Stirling,832,757,1596,268028.7,153051.4,35979.6,457059.6,157206.4,614266.0
50503,Wanneroo,2732,191,2925,586344.7,44889.7,17035.9,648270.3,273028.6,921298.8
50602,Belmont - Victoria Park,294,395,689,80089.7,92620.0,9315.9,182025.5,331109.7,513135.3
40101,Adelaide City,1,257,265,1250.0,73000.0,9241.4,83491.4,284301.5,367792.9
40102,Adelaide Hills,291,0,291,69362.6,0.0,21387.6,90750.2,21467.9,112218.0
40107,Unley,52,111,166,20376.4,30446.4,31268.6,82091.4,32840.6,114932.0
40201,Gawler - Two Wells,309,12,321,61367.2,3690.0,3647.8,68705.0,47745.8,116450.8
40202,Playford,727,16,743,122408.6,2525.0,2851.5,127785.1,73310.3,201095.5
40203,Port Adelaide - East,561,79,644,116282.4,14346.6,6100.8,136729.8,50674.3,187404.1
40204,Salisbury,313,143,460,53975.8,25186.6,7692.7,86855.1,84985.2,171840.4
40205,Tea Tree Gully,209,0,210,45997.8,0.0,9327.3,55325.1,79802.9,135128.0
40302,Marion,296,276,576,64259.5,45768.8,13901.8,123930.2,25714.2,149644.4
40303,Mitcham,129,58,188,44106.7,10756.5,26074.0,80937.2,147410.5,228347.6
40304,Onkaparinga,658,90,752,124690.0,13326.3,16319.8,154336.1,62126.5,216462.7
40401,Charles Sturt,328,326,656,75095.6,66444.7,18436.7,159977.0,120757.9,280734.8
40402,Port Adelaide - West,132,27,160,23254.0,4535.0,7420.7,35209.7,158054.8,193264.4
40403,West Torrens,167,72,242,40676.3,14695.0,12102.0,67473.3,47565.1,115038.4
50603,Canning,363,327,696,89750.0,66032.7,15744.1,171526.8,103400.6,274927.3
50702,Fremantle,150,193,344,48992.2,43245.8,28368.0,120606.1,61777.6,182383.7
50703,Kwinana,533,18,551,106206.3,3115.0,3857.7,113179.0,40676.1,153855.1
50704,Melville,231,10,242,113659.6,2365.2,32771.9,148796.7,196192.8,344989.5
50705,Rockingham,1648,81,1731,364086.9,14394.8,14937.1,393418.9,42681.4,436100.3
50801,Esperance,74,0,76,20760.8,0.0,1417.0,22177.8,16394.7,38572.5
40103,Burnside,84,22,106,38687.8,4944.3,22875.0,66507.2,58193.8,124700.9
40104,Campbelltown (SA),241,34,277,58809.4,7127.6,6782.6,72719.6,20463.5,93183.2
40105,Norwood - Payneham - St Peters,75,50,125,27987.6,12700.0,19069.1,59756.7,59190.6,118947.3
50802,Gascoyne,57,0,57,25301.2,0.0,1962.7,27263.9,69372.6,96636.5
40106,Prospect - Walkerville,49,31,290,19025.6,5729.8,94739.3,119494.6,28743.3,148237.9
40301,Holdfast Bay,74,43,117,25956.3,11771.9,9575.0,47303.2,38681.8,85985.0
40702,Limestone Coast,196,6,204,48926.7,722.2,12799.7,62448.6,90335.6,152784.2
50803,Goldfields,91,18,109,30956.1,2778.3,14148.0,47882.3,51335.5,99217.8
50804,Kimberley,510,175,685,211946.4,59771.1,16433.4,288150.9,124229.5,412380.3
50805,Mid West,478,28,506,137838.9,6644.1,14241.3,158724.4,80878.7,239603.1
50806,Pilbara,949,629,1580,355315.1,275188.4,20246.9,650750.3,1012854.2,1663604.5
