sa3_code16,sa3_name16,num_employed_000_males,num_employed_000_females,num_employed_000_persons,median_income_per_employed_aud_males,median_income_per_employed_aud_females,median_income_per_employed_aud_persons
10102,Queanbeyan,18.323,17.109,35.43,65167.0,52586.0,58988.0
10103,Snowy Mountains,5.837999999999999,5.252000000000001,11.092,44669.0,34732.0,38990.0
10104,South Coast,17.589000000000002,17.000999999999998,34.582,39836.0,31234.0,35125.0
10105,Goulburn - Mulwaree,10.031,9.035,19.064,51300.0,37791.0,43866.0
10106,Young - Yass,10.367,9.503,19.869,49777.0,37981.0,43472.0
10201,Gosford,47.016999999999996,44.827,91.844,55423.0,37990.0,45651.0
10202,Wyong,41.746,38.821,80.574,53319.0,36551.0,44191.0
10301,Bathurst,12.754000000000001,11.799000000000001,24.555999999999997,54156.0,38841.0,45959.0
10302,Lachlan Valley,14.892999999999999,12.908,27.807,45080.0,33694.0,39434.0
10303,Lithgow - Mudgee,12.057,10.355,22.406999999999996,54088.0,32347.0,41933.0
10304,Orange,16.063,14.912,30.98,54446.0,39043.0,46153.0
10401,Clarence Valley,11.944,10.852,22.791999999999998,41164.0,31562.0,36436.0
10402,Coffs Harbour,23.248,22.432,45.683,42593.0,32901.0,37688.0
10501,Bourke - Cobar - Coonamble,6.571000000000001,5.622000000000001,12.194,47257.0,35728.0,41466.0
10502,Broken Hill and Far West,5.138,4.685,9.825,55054.0,38394.0,45499.0
10503,Dubbo,19.322,17.882,37.201,47293.0,37606.0,42416.0
10601,Lower Hunter,24.018,20.395,44.413000000000004,61777.0,33609.0,45294.0
10602,Maitland,20.927,18.938,39.869,65255.0,38677.0,49832.0
10603,Port Stephens,18.590999999999998,16.529,35.125,54948.0,34113.0,42967.0
10604,Upper Hunter,9.043,7.444,16.49,64473.0,34414.0,47189.0
10701,Dapto - Port Kembla,19.964000000000002,17.413,37.374,58459.0,37629.0,46507.0
10702,Illawarra Catchment Reserve,,,,,,
10703,Kiama - Shellharbour,24.627,22.671999999999997,47.303000000000004,61403.0,37226.0,47246.0
10704,Wollongong,35.476,33.061,68.538,61857.0,40602.0,49691.0
10801,Great Lakes,6.888,6.5120000000000005,13.404000000000002,40397.0,30926.0,35488.0
10802,Kempsey - Nambucca,10.988,10.058,21.046,39032.0,31416.0,35107.0
10803,Lord Howe Island,0.15,0.151,0.301,41274.0,31524.0,35784.0
10804,Port Macquarie,18.63,18.586,37.22,45666.0,35059.0,40153.0
10805,Taree - Gloucester,12.417,11.562999999999999,23.98,41335.0,32410.0,36685.0
10901,Albury,17.25,16.157,33.406,51420.0,37100.0,43646.0
10902,Lower Murray,3.763,2.91,6.678999999999999,36837.0,30513.0,33436.0
10903,Upper Murray exc. Albury,11.367,10.064,21.436,45417.0,32286.0,38385.0
11001,Armidale,10.205,9.65,19.857,41481.0,34521.0,37919.0
11002,Inverell - Tenterfield,9.772,8.738,18.503,38664.0,29674.0,34090.0
11003,Moree - Narrabri,7.111000000000001,5.959,13.065,51093.0,36318.0,43198.0
11004,Tamworth - Gunnedah,22.855,20.249000000000002,43.106,49611.0,36396.0,42636.0
11101,Lake Macquarie - East,32.923,31.154,64.077,60202.0,39598.0,48290.0
11102,Lake Macquarie - West,20.366,18.613,38.98,57485.0,36898.0,46123.0
11103,Newcastle,46.66,44.303000000000004,90.965,58261.0,41556.0,48955.0
11201,Richmond Valley - Coastal,22.888,22.756999999999998,45.638999999999996,38302.0,29951.0,33828.0
11202,Richmond Valley - Hinterland,18.136,17.206,35.341,41579.0,33957.0,37622.0
11203,Tweed Valley,22.858,22.281999999999996,45.138999999999996,45071.0,33646.0,38721.0
11301,Griffith - Murrumbidgee (West),15.206,12.937999999999999,28.141,47518.0,34952.0,40904.0
11302,Tumut - Tumbarumba,4.369,3.591,7.957000000000001,54408.0,33033.0,41942.0
11303,Wagga Wagga,26.28,24.226,50.51,52362.0,38975.0,45173.0
11401,Shoalhaven,24.358,22.576,46.931000000000004,45207.0,32647.0,38638.0
11402,Southern Highlands,13.149000000000001,12.526,25.677,51000.0,34939.0,41862.0
