sa3_code16,sa3_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons
10102,Queanbeyan,24.535,23.075,47.606,38511.0,28593.0,33137.0
10103,Snowy Mountains,9.472000000000001,8.565,18.037,14383.0,11519.0,12764.0
10104,South Coast,24.0,23.854,47.849,20772.0,14743.0,17567.0
10105,Goulburn - Mulwaree,14.161,12.529000000000002,26.691999999999997,24807.0,18688.0,21482.0
10106,Young - Yass,15.547,13.575999999999999,29.127,20926.0,18000.0,19439.0
10201,Gosford,62.85,60.299,123.147,32462.0,20299.0,25303.0
10202,Wyong,56.107,51.253,107.366,31284.0,20258.0,25038.0
10301,Bathurst,17.965999999999998,16.778,34.739000000000004,29394.0,18092.0,23000.0
10302,Lachlan Valley,23.176,19.605,42.78,20499.0,15066.0,17842.0
10303,Lithgow - Mudgee,17.077,14.718,31.795,28128.0,15447.0,20557.0
10304,Orange,23.325,22.225,45.553000000000004,28289.0,17603.0,22002.0
10401,Clarence Valley,16.191,14.767000000000001,30.962,20779.0,15260.0,17937.0
10402,Coffs Harbour,32.366,31.642,64.016,20632.0,15316.0,17855.0
10501,Bourke - Cobar - Coonamble,10.218,8.602,18.819000000000003,19118.0,14971.0,16966.0
10502,Broken Hill and Far West,7.256,6.484,13.739,30230.0,20258.0,24420.0
10503,Dubbo,28.675,26.291999999999998,54.964,20911.0,16320.0,18565.0
10601,Lower Hunter,33.583,27.651999999999997,61.243,33441.0,17529.0,23889.0
10602,Maitland,28.112,25.115,53.221000000000004,38533.0,20477.0,27759.0
10603,Port Stephens,24.55,22.079,46.632,32065.0,18054.0,23889.0
10604,Upper Hunter,12.992,10.619000000000002,23.607,31728.0,16778.0,22813.0
10701,Dapto - Port Kembla,26.025,22.428,48.451,36397.0,21600.0,27647.0
10702,Illawarra Catchment Reserve,,,,,,
10703,Kiama - Shellharbour,32.516999999999996,29.737,62.255,36634.0,20568.0,27188.0
10704,Wollongong,47.57899999999999,44.772,92.352,34412.0,20909.0,26486.0
10801,Great Lakes,9.107000000000001,8.788,17.894000000000002,22041.0,16002.0,18913.0
10802,Kempsey - Nambucca,15.179,13.874,29.057,18925.0,15436.0,17336.0
10803,Lord Howe Island,0.228,0.264,0.494,14156.0,7919.0,10584.0
10804,Port Macquarie,25.334,25.474,50.803000000000004,24780.0,17955.0,20755.0
10805,Taree - Gloucester,16.449,15.345,31.795,23345.0,17082.0,19866.0
10901,Albury,24.776999999999997,23.493000000000002,48.263999999999996,26000.0,17327.0,21055.0
10902,Lower Murray,5.86,4.591,10.447000000000001,13837.0,11923.0,12742.0
10903,Upper Murray exc. Albury,16.948,15.286,32.235,22978.0,15486.0,18964.0
11001,Armidale,14.862,14.033,28.896,17909.0,14955.0,16284.0
11002,Inverell - Tenterfield,13.935,12.373,26.302,16546.0,12744.0,14526.0
11003,Moree - Narrabri,11.29,9.607999999999999,20.901999999999997,22182.0,14740.0,18096.0
11004,Tamworth - Gunnedah,32.666,28.914,61.58,24222.0,16938.0,20233.0
11101,Lake Macquarie - East,44.619,42.446999999999996,87.06299999999999,35995.0,21113.0,27205.0
11102,Lake Macquarie - West,27.346,24.587,51.924,33597.0,19875.0,25482.0
11103,Newcastle,64.10300000000001,61.501000000000005,125.59899999999999,32147.0,20651.0,25320.0
11201,Richmond Valley - Coastal,31.177,31.81,62.981,19200.0,13032.0,15796.0
11202,Richmond Valley - Hinterland,24.9,23.660999999999998,48.56399999999999,21116.0,16483.0,18679.0
11203,Tweed Valley,31.127,29.983,61.108000000000004,23481.0,17094.0,20000.0
11301,Griffith - Murrumbidgee (West),21.275,18.567,39.845,23360.0,16270.0,19672.0
11302,Tumut - Tumbarumba,6.285,5.2620000000000005,11.548,25361.0,14732.0,19081.0
11303,Wagga Wagga,37.585,34.601,72.187,26481.0,18334.0,21915.0
11401,Shoalhaven,31.899,29.995,61.898999999999994,26166.0,17250.0,21121.0
11402,Southern Highlands,17.475,17.099,34.571999999999996,28410.0,17405.0,21861.0
11501,Baulkham Hills,58.141999999999996,56.746,114.89,42225.0,24653.0,31943.0
11502,Dural - Wisemans Ferry,10.852,10.659,21.51,34521.0,20000.0,25703.0
11503,Hawkesbury,10.640999999999998,9.74,20.384,36000.0,21657.0,27798.0
11504,Rouse Hill - McGraths Hill,12.947000000000001,12.312999999999999,25.263,43000.0,24394.0,32377.0
11601,Blacktown,55.67100000000001,45.446999999999996,101.119,31184.0,23947.0,27500.0
11602,Blacktown - North,36.273,33.396,69.673,43266.0,26624.0,33948.0
11603,Mount Druitt,43.675,33.265,76.94,28221.0,23233.0,25701.0
11701,Botany,19.403,17.373,36.778,31309.0,24573.0,27856.0
11703,Sydney Inner City,134.55200000000002,115.31,249.855,19751.0,15196.0,17506.0
11802,Eastern Suburbs - South,60.736000000000004,62.108999999999995,122.84299999999999,31599.0,22493.0,26485.0
11901,Bankstown,59.39,50.06399999999999,109.458,29426.0,21762.0,25552.0
11902,Canterbury,52.262,38.796,91.05799999999999,24056.0,20909.0,22740.0
11903,Hurstville,48.942,45.793,94.73,29979.0,22373.0,25875.0
11904,Kogarah - Rockdale,57.326,51.167,108.49700000000001,28112.0,23231.0,25615.0
12001,Canada Bay,33.97,34.802,68.77,40344.0,27373.0,33233.0
