sa3_code16,sa3_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons,duration_adjusted_median_income_per_job_aud_male,duration_adjusted_median_income_per_job_aud_female,duration_adjusted_median_income_per_job_aud_persons
10102,Queanbeyan,22.596999999999998,22.166999999999998,44.763000000000005,43279.0,32541.0,37336.0,60544.0,45682.0,52697.0
10103,Snowy Mountains,7.402,7.228,14.633,17681.0,13500.0,15398.0,34479.0,23233.0,27947.0
10104,South Coast,18.93,20.622,39.556999999999995,25472.0,17728.0,20771.0,39943.0,26297.0,32110.0
10105,Goulburn - Mulwaree,11.954,11.209000000000001,23.163,31708.0,22395.0,26347.0,47908.0,32522.0,39932.0
10106,Young - Yass,12.517999999999999,11.467,23.983,25728.0,22247.0,23799.0,43594.0,32532.0,37809.0
10201,Gosford,55.02,55.292,110.315,37292.0,22999.0,28988.0,53521.0,33400.0,42259.0
10202,Wyong,50.878,48.678000000000004,99.55799999999999,34900.0,22763.0,27867.0,51470.0,32789.0,41536.0
10301,Bathurst,15.495,14.974,30.465999999999998,33425.0,22611.0,27074.0,50309.0,31871.0,40597.0
10302,Lachlan Valley,16.993,15.155999999999999,32.150999999999996,22240.0,17318.0,19710.0,39432.0,25507.0,31982.0
10303,Lithgow - Mudgee,14.378,12.35,26.73,35000.0,19474.0,25774.0,52219.0,28385.0,39016.0
10304,Orange,19.819000000000003,18.947,38.763000000000005,32115.0,21760.0,26282.0,49597.0,32358.0,40084.0
10401,Clarence Valley,13.311,12.818,26.131,27267.0,19578.0,22952.0,42192.0,27739.0,34762.0
10402,Coffs Harbour,27.54,28.264,55.806999999999995,24383.0,17640.0,20395.0,41758.0,27840.0,34526.0
10501,Bourke - Cobar - Coonamble,7.8260000000000005,6.921,14.745,20800.0,17941.0,19140.0,42212.0,28308.0,34920.0
10502,Broken Hill and Far West,5.981,5.827000000000001,11.806,37650.0,22622.0,28764.0,52557.0,32084.0,41393.0
10503,Dubbo,23.487,22.844,46.336999999999996,25378.0,19458.0,21915.0,43209.0,29946.0,36483.0
10601,Lower Hunter,30.011,25.373,55.387,40445.0,20863.0,28585.0,59546.0,29724.0,42867.0
10602,Maitland,26.518,24.139,50.658,43151.0,23400.0,31494.0,60978.0,33675.0,45396.0
10603,Port Stephens,22.087,20.660999999999998,42.748999999999995,36116.0,19932.0,26216.0,53747.0,29829.0,40051.0
10604,Upper Hunter,10.968,9.261000000000001,20.23,43010.0,20000.0,28577.0,61380.0,31392.0,44157.0
10701,Dapto - Port Kembla,24.266,21.263,45.525,39652.0,25442.0,31410.0,55301.0,33643.0,43307.0
10702,Illawarra Catchment Reserve,,,,,,,,,
10703,Kiama - Shellharbour,29.662,27.698,57.354,41016.0,24650.0,31107.0,57498.0,32793.0,43021.0
10704,Wollongong,42.972,41.662,84.635,39184.0,24395.0,30388.0,56926.0,34402.0,43653.0
10801,Great Lakes,7.431,7.622999999999999,15.056,25973.0,19455.0,22218.0,41403.0,27925.0,33778.0
10802,Kempsey - Nambucca,12.165999999999999,11.722000000000001,23.889,25213.0,20264.0,22494.0,41999.0,28793.0,35187.0
10803,Lord Howe Island,0.209,0.218,0.426,11873.0,10467.0,11451.0,27377.0,16223.0,20130.0
10804,Port Macquarie,21.133000000000003,22.691,43.826,29581.0,20866.0,24637.0,45000.0,30322.0,37180.0
10805,Taree - Gloucester,13.294,13.457,26.748,30060.0,21526.0,25107.0,43513.0,29895.0,36666.0
10901,Albury,20.871,20.699,41.568000000000005,30767.0,20552.0,24909.0,46369.0,29991.0,37500.0
10902,Lower Murray,4.518,3.676,8.192,14302.0,13457.0,13841.0,29691.0,23183.0,25998.0
10903,Upper Murray exc. Albury,12.939,12.627,25.566999999999997,25423.0,16889.0,20294.0,42567.0,25720.0,32821.0
11001,Armidale,11.950999999999999,11.975,23.919,21868.0,18028.0,19694.0,38453.0,27865.0,32468.0
11002,Inverell - Tenterfield,10.369000000000002,9.948,20.316,22620.0,17554.0,19753.0,39847.0,26407.0,32857.0
11003,Moree - Narrabri,8.44,7.27,15.707,26484.0,19041.0,22380.0,48378.0,30315.0,39142.0
11004,Tamworth - Gunnedah,27.171,25.058000000000003,52.231,29839.0,20788.0,24869.0,47129.0,31197.0,39223.0
11101,Lake Macquarie - East,40.533,39.625,80.16,40070.0,24113.0,30480.0,56119.0,33475.0,43250.0
11102,Lake Macquarie - West,25.205,22.991999999999997,48.2,37192.0,23245.0,29029.0,54659.0,32686.0,42498.0
11103,Newcastle,59.071000000000005,58.332,117.402,35297.0,23164.0,28061.0,52783.0,34918.0,42879.0
11201,Richmond Valley - Coastal,24.719,27.206999999999997,51.924,21874.0,16375.0,18708.0,38544.0,26735.0,31636.0
11202,Richmond Valley - Hinterland,19.785,20.154,39.941,28686.0,21609.0,24692.0,42113.0,30812.0,36513.0
11203,Tweed Valley,26.221999999999998,27.066,53.288000000000004,27926.0,20320.0,23618.0,45742.0,30278.0,37000.0
11301,Griffith - Murrumbidgee (West),18.262999999999998,16.445,34.709,24963.0,17748.0,20785.0,45238.0,29256.0,36871.0
11302,Tumut - Tumbarumba,5.107,4.48,9.583,31565.0,15872.0,22207.0,50000.0,25035.0,35559.0
11303,Wagga Wagga,31.256,30.843000000000004,62.097,30596.0,20727.0,24775.0,46999.0,30956.0,38578.0
11401,Shoalhaven,27.215999999999998,27.726999999999997,54.945,29849.0,18926.0,23291.0,45101.0,27711.0,35673.0
11402,Southern Highlands,14.715,15.140999999999998,29.857,33834.0,20226.0,25410.0,49656.0,30220.0,38475.0
11501,Baulkham Hills,52.06,51.808,103.87299999999999,49165.0,28773.0,37091.0,68008.0,41300.0,52559.0
11502,Dural - Wisemans Ferry,9.04,9.395,18.433,41794.0,23307.0,30899.0,57498.0,32393.0,42595.0
