sa3_code16,i_4000more_1aw_othnw,i_4000more_bnw,i_4000more_lfsta_ns,i_4000more_tot,part_inc_stated_be_wft,part_inc_stated_be_wpt,part_inc_stated_be_baw,part_inc_stated_1eft_othpt,part_inc_stated_1eft_othaw,part_inc_stated_1eft_othnw,part_inc_stated_1ept_othaw,part_inc_stated_1ept_othnw,part_inc_stated_1aw_othnw,part_inc_stated_bnw,part_inc_stated_lfsta_ns,part_inc_stated_tot,all_inc_ns_be_wft,all_inc_ns_be_wpt,all_inc_ns_be_baw,all_inc_ns_1eft_othpt,all_inc_ns_1eft_othaw,all_inc_ns_1eft_othnw,all_inc_ns_1ept_othaw,all_inc_ns_1ept_othnw,all_inc_ns_1aw_othnw,all_inc_ns_bnw,all_inc_ns_lfsta_ns,all_inc_ns_tot,tot_be_wft,tot_be_wpt,tot_be_baw,tot_1eft_othpt,tot_1eft_othaw,tot_1eft_othnw,tot_1ept_othaw,tot_1ept_othnw,tot_1aw_othnw,tot_bnw,tot_lfsta_ns,tot_tot,sa3_name16
21303,0,4,0,679,27,3,0,15,10,15,3,16,0,21,407,513,0,4,5,4,0,0,0,3,3,31,41,97,2754,404,70,1145,131,831,35,386,56,1333,483,7624,Maribyrnong
21304,3,10,0,298,29,0,3,16,6,38,0,24,3,77,421,635,28,3,10,18,0,6,0,4,5,112,74,262,2778,327,92,1447,189,1418,65,671,134,3350,558,11033,Melton - Bacchus Marsh
21305,4,11,3,557,58,10,3,22,8,47,3,19,12,73,708,969,32,0,11,10,3,10,3,0,8,105,87,279,4454,533,126,2177,263,2370,98,922,177,3986,889,15992,Wyndham
21401,4,27,0,363,47,4,0,24,12,28,3,14,3,90,533,761,14,3,9,15,3,14,3,7,7,139,68,282,2965,438,94,1689,186,1251,101,762,144,3767,668,12058,Frankston
21402,14,194,7,944,31,7,4,28,3,26,4,27,6,203,827,1164,23,11,16,17,6,18,3,20,10,270,148,528,2442,892,158,2009,177,1409,114,1518,203,7900,1113,17941,Mornington Peninsula
21501,0,24,0,186,28,3,0,5,0,20,0,20,7,88,311,485,14,0,4,13,0,4,0,3,4,90,58,191,1296,336,87,1116,96,553,74,496,102,2601,446,7204,Grampians
20606,14,211,3,1801,37,4,3,17,3,15,0,3,4,32,530,641,8,3,3,3,0,9,0,8,0,27,18,73,3194,405,56,1072,102,851,43,478,46,1325,566,8143,Stonnington - West
20607,10,56,0,1996,42,3,0,18,10,10,0,0,0,18,733,842,18,6,5,0,4,0,0,0,0,22,29,85,4658,436,84,1524,153,879,59,491,71,1303,779,10424,Yarra
20701,27,362,8,2416,29,11,3,14,3,21,3,15,3,91,817,1023,28,6,6,15,3,6,0,12,0,97,65,237,3606,741,73,1764,173,1443,80,1279,150,4485,931,14723,Boroondara
20702,4,66,3,619,16,4,0,3,4,19,0,19,0,84,422,571,17,3,3,6,0,0,3,8,6,112,51,208,1376,375,50,824,72,882,57,759,89,4313,553,9337,Manningham - West
20703,3,64,3,591,6,8,3,13,3,16,5,12,3,73,437,573,0,7,0,0,4,0,0,0,5,70,33,119,1617,423,38,926,87,914,40,740,89,3428,525,8824,Whitehorse - West
20801,7,228,0,1611,15,3,3,9,3,19,0,9,7,51,511,634,17,3,8,12,0,8,0,4,3,76,47,176,1880,460,61,1038,103,884,56,849,84,3052,587,9061,Bayside
20902,0,13,0,315,24,3,3,7,4,18,3,7,3,71,368,508,8,0,8,10,0,7,0,0,4,102,67,201,2051,376,63,1100,102,851,51,456,69,2775,481,8382,Darebin - North
20802,7,102,0,1337,34,13,0,20,3,27,0,18,0,68,622,807,22,10,11,12,3,8,0,6,5,104,69,255,3590,725,91,1911,178,1481,85,1017,114,3653,749,13589,Glen Eira
20803,8,34,3,710,29,6,4,16,6,11,3,10,6,66,563,727,12,4,5,14,0,9,0,3,3,94,53,205,3031,419,72,1388,158,1087,56,718,100,3358,665,11060,Kingston
21502,3,22,0,121,20,7,3,15,0,11,0,3,5,45,271,383,11,0,4,8,4,5,0,7,3,78,74,203,1101,238,49,806,78,501,41,327,76,2066,395,5681,Mildura
21503,3,3,0,97,10,3,0,7,0,12,7,9,0,49,176,270,18,3,11,8,0,0,0,3,6,68,55,164,784,212,51,644,54,349,40,278,71,1547,279,4308,Murray River - Swan Hill
21601,3,11,0,98,5,0,0,7,0,11,0,6,4,35,175,246,17,0,3,3,0,3,0,0,0,54,43,124,760,234,43,615,53,355,34,301,60,1697,268,4423,Campaspe
21602,0,14,0,68,6,0,0,5,0,8,0,6,3,46,141,225,4,0,4,3,0,7,0,3,4,62,37,128,551,151,56,477,53,268,25,219,47,1499,236,3579,Moira
21603,5,19,0,175,15,8,5,14,0,23,0,13,3,54,275,398,13,3,10,11,0,0,0,0,7,79,50,171,1200,256,67,891,90,564,50,428,82,2180,376,6177,Shepparton
21701,0,8,3,128,13,7,0,13,0,12,4,3,0,45,163,257,21,0,7,3,0,3,0,6,3,56,44,141,737,223,62,690,71,414,52,326,48,1450,248,4325,Glenelg - Southern Grampians
21703,0,20,0,125,14,5,0,9,0,4,0,9,9,45,174,270,10,4,8,5,0,3,0,3,0,41,37,116,746,271,59,649,69,310,29,314,53,1418,252,4166,Colac - Corangamite
21704,3,28,3,187,14,4,4,13,0,3,0,6,3,46,212,313,5,0,0,9,4,4,0,0,0,56,43,131,1053,272,57,858,87,427,40,399,65,1801,307,5368,Warrnambool
30101,5,27,0,312,12,3,3,15,5,20,0,5,3,34,326,430,15,0,3,11,0,3,0,0,8,46,16,104,1684,282,53,982,92,766,37,461,96,2409,386,7251,Capalaba
30102,4,74,0,485,15,7,0,10,5,25,0,10,3,65,472,615,13,5,5,9,0,3,0,3,3,86,60,196,1714,352,64,1067,124,875,55,642,109,4120,585,9704,Cleveland - Stradbroke
30103,0,24,0,379,20,0,0,10,3,10,0,5,5,42,360,460,8,0,8,11,0,4,0,4,0,41,31,104,1719,186,43,849,109,658,29,363,66,1945,416,6384,Wynnum - Manly
30201,0,24,0,281,13,7,4,7,3,3,0,3,0,24,194,255,3,0,3,0,0,0,0,0,0,24,14,46,1046,151,26,524,58,411,30,272,38,1484,219,4263,Bald Hills - Everton Park
30202,3,24,4,521,19,0,3,11,5,8,0,3,0,48,352,442,5,0,0,0,0,3,0,3,0,36,39,94,2123,258,44,1020,110,639,32,355,66,2070,418,7142,Chermside
30203,3,12,0,285,14,0,0,3,0,4,0,3,0,19,223,274,5,0,0,0,0,0,0,0,0,26,10,46,1420,165,35,619,66,420,22,221,45,837,249,4118,Nundah
30204,0,8,0,229,19,3,0,12,0,9,0,12,3,40,295,394,7,0,3,3,3,3,0,3,0,41,30,94,1452,188,43,795,90,592,33,350,66,1710,352,5664,Sandgate
30301,0,22,0,490,21,5,3,10,3,3,0,7,0,28,226,299,6,0,3,3,0,0,0,3,0,23,15,59,1485,180,24,644,74,467,19,305,35,1334,265,4846,Carindale
30302,3,52,0,740,29,4,0,11,0,6,3,5,0,25,415,506,8,3,0,3,0,4,0,0,0,21,18,58,2484,381,55,1228,121,708,53,414,57,1228,458,7188,Holland Park - Yeronga
30303,0,29,3,389,10,3,0,4,0,5,3,11,5,29,305,374,10,4,0,0,0,0,0,3,0,34,35,89,1470,284,36,826,85,695,46,496,64,2188,366,6558,Mt Gravatt
30304,0,14,0,236,11,0,0,8,3,6,0,7,0,18,148,207,0,0,0,0,0,3,0,0,0,13,15,39,979,179,23,468,58,355,18,247,24,1004,172,3529,Nathan
30305,0,4,0,169,15,0,0,8,3,13,0,8,4,20,240,305,3,0,6,0,0,0,0,0,0,20,14,52,1215,198,36,665,70,639,37,308,63,1405,268,4916,Rocklea - Acacia Ridge
30905,0,5,0,136,3,4,4,4,0,4,3,3,0,12,161,211,3,3,3,3,0,0,3,4,0,23,18,63,563,178,19,449,35,287,29,218,33,954,194,2966,Mudgeeraba - Tallebudgera
30906,0,14,0,217,19,3,0,13,4,17,4,6,3,47,296,409,5,3,5,7,3,0,0,0,0,42,47,113,1397,312,51,960,103,644,46,466,61,2031,370,6434,Nerang
30907,5,81,3,542,37,6,6,16,3,19,3,9,3,55,580,733,13,0,11,8,3,7,4,4,6,58,43,160,2864,413,79,1663,137,1187,91,656,103,3118,667,10970,Ormeau - Oxenford
31503,0,3,0,72,3,0,0,3,3,11,0,0,0,19,144,183,11,0,10,0,0,3,0,0,0,24,16,68,700,68,38,299,39,187,18,81,20,417,178,2043,Outback - South
31601,0,26,0,289,14,3,0,7,3,8,0,6,3,46,323,420,3,3,3,4,0,0,0,0,3,47,24,94,936,262,39,766,53,469,37,418,61,2541,377,5953,Buderim
31602,4,64,0,397,16,8,0,15,0,13,0,10,4,83,478,630,9,3,3,3,0,4,0,4,0,90,59,176,1434,405,48,1161,106,716,66,647,112,4801,580,10076,Caloundra
31603,4,49,0,311,8,9,0,4,3,13,0,3,0,55,386,490,16,4,3,3,0,0,0,6,4,47,25,109,1235,403,45,987,83,529,48,522,65,2632,443,6993,Maroochy
31605,3,87,0,310,5,4,3,11,0,0,0,4,0,37,338,402,3,0,0,3,4,0,0,3,0,47,23,89,703,309,28,569,47,366,32,449,56,2581,377,5521,Noosa
31606,5,26,0,204,12,7,0,7,0,11,0,7,3,39,363,455,4,3,4,0,0,3,0,3,0,42,23,92,871,359,53,824,69,536,43,530,74,2690,425,6466,Sunshine Coast Hinterland
31607,3,31,0,125,10,3,0,4,3,9,0,4,9,29,214,280,7,3,4,6,0,5,0,0,0,41,30,96,785,236,30,662,58,423,41,359,56,1850,264,4756,Nambour
31608,0,25,0,94,3,3,0,6,0,5,0,11,3,15,183,231,3,0,0,0,0,3,0,3,0,25,16,55,344,174,23,354,33,236,27,264,46,1215,208,2909,Noosa Hinterland
31801,3,11,0,138,16,0,7,17,6,22,0,10,3,51,233,361,13,3,0,5,6,18,0,5,0,64,49,159,864,151,38,613,77,526,41,304,72,1789,340,4811,Charters Towers - Ayr - Ingham
31802,7,51,0,694,45,6,0,24,7,36,6,26,5,109,1532,1799,24,0,13,12,3,11,0,9,10,106,84,286,4585,586,150,2535,292,2052,133,1111,208,4970,1707,18336,Townsville
31901,3,26,4,236,14,3,0,15,0,23,3,6,3,95,570,739,17,3,6,4,0,9,0,0,0,145,109,296,1506,355,69,1198,111,978,63,762,118,5368,763,11290,Bundaberg
31902,0,14,0,122,15,0,3,10,4,12,0,11,0,72,264,398,19,3,5,8,5,7,0,3,3,69,63,189,1011,229,57,724,75,504,42,413,81,2606,396,6149,Burnett
31903,0,19,0,92,15,0,5,3,0,10,0,6,6,56,292,389,9,0,8,4,0,0,0,6,0,72,52,160,744,264,50,637,65,500,51,456,84,3009,402,6262,Gympie - Cooloola
31904,4,26,3,155,6,3,0,5,3,10,0,5,0,94,352,479,4,0,0,4,0,6,0,3,4,117,70,210,712,253,33,632,45,516,43,556,74,4584,479,7932,Hervey Bay
30306,3,14,0,140,12,0,0,0,3,14,0,10,0,24,206,273,3,0,9,3,0,3,0,0,0,22,21,62,701,205,33,527,53,521,20,382,41,1516,243,4237,Sunnybank
30401,0,20,0,263,3,0,0,8,0,4,0,3,0,18,142,181,0,0,0,0,0,0,0,0,0,9,9,21,731,131,24,454,32,367,19,235,28,1013,160,3179,Centenary
30402,0,83,0,580,5,0,0,3,3,5,0,0,0,25,249,293,5,0,3,0,0,3,0,0,0,20,16,50,819,170,24,504,38,450,31,364,39,1544,281,4260,Kenmore - Brookfield - Moggill
30403,7,84,3,626,20,4,0,4,0,4,0,4,0,19,283,342,4,0,3,3,0,5,0,0,0,6,10,35,1087,225,32,597,52,533,27,366,35,1163,304,4426,Sherwood - Indooroopilly
30404,6,30,0,369,16,0,0,7,0,0,3,0,0,25,280,321,9,0,3,0,0,3,0,0,0,16,12,43,1194,158,34,609,71,458,29,245,49,1473,305,4617,The Gap - Enoggera
30501,7,71,5,1204,29,4,0,5,3,12,3,9,3,15,533,615,7,3,4,5,0,3,0,3,0,4,15,49,2779,578,70,1202,106,984,59,474,72,1080,563,7960,Brisbane Inner
30502,4,28,3,632,22,0,0,4,0,5,0,3,0,4,293,344,0,0,0,10,0,0,0,0,0,15,6,30,1627,169,24,602,85,429,17,201,29,566,312,4058,Brisbane Inner - East
30503,5,99,3,1370,29,0,0,13,9,15,0,6,4,18,659,752,5,0,10,6,0,3,0,3,3,29,27,86,3379,438,71,1491,131,962,65,498,62,1399,703,9213,Brisbane Inner - North
30504,3,49,0,836,13,3,0,12,3,9,3,9,3,12,344,409,0,0,0,4,0,4,0,0,3,10,9,30,1724,265,38,802,83,578,36,378,44,913,366,5218,Brisbane Inner - West
30601,10,20,0,320,10,4,3,7,6,13,4,6,0,25,448,526,7,0,0,8,0,4,0,3,3,17,23,74,1460,263,37,880,105,617,59,398,65,1308,490,5684,Cairns - North
30602,0,25,0,351,29,0,4,16,3,31,3,16,11,41,627,777,16,0,9,9,0,10,4,0,4,61,54,167,2298,396,66,1412,156,922,91,632,90,2195,743,9004,Cairns - South
30603,0,14,0,99,3,7,0,6,4,13,3,11,0,28,190,264,10,3,3,3,3,5,0,5,4,41,28,97,755,183,28,556,67,353,32,310,50,1349,247,3934,Innisfail - Cassowary Coast
30604,0,10,0,50,3,3,0,3,3,4,0,0,0,8,80,102,0,3,0,0,0,3,0,0,0,3,7,23,351,102,24,217,25,93,9,99,18,353,97,1383,Port Douglas - Daintree
30605,3,19,0,126,11,3,3,11,0,10,3,7,3,52,318,420,7,0,5,10,0,0,0,5,3,52,42,133,800,236,55,552,71,422,40,358,73,1943,407,4964,Tablelands (East) - Kuranda
30701,0,17,0,219,16,8,0,9,3,21,0,3,0,44,251,352,18,3,3,8,5,9,0,3,0,43,42,130,1334,216,48,748,95,452,46,234,57,1150,329,4711,Darling Downs (West) - Maranoa
30702,0,11,0,125,15,0,0,6,0,12,0,9,0,33,274,361,11,3,6,7,0,4,0,3,0,37,30,101,1051,203,48,679,60,501,40,262,58,1514,341,4754,Darling Downs - East
30703,0,9,0,87,13,0,0,8,3,13,0,3,0,43,225,312,10,0,5,9,3,3,0,0,3,53,44,131,828,209,60,661,59,384,33,360,73,2046,312,5017,Granite Belt
30801,3,0,0,228,14,0,0,3,3,11,0,5,0,16,169,226,10,0,0,4,0,0,0,3,4,16,18,64,780,98,29,470,49,330,23,86,32,332,203,2427,Central Highlands (Qld)
30803,3,39,0,494,26,4,5,18,3,26,0,13,5,89,912,1110,26,5,9,17,0,10,0,6,7,107,72,256,2434,392,105,1513,185,1217,86,731,141,3997,1051,11850,Rockhampton
30804,0,3,0,119,8,0,0,8,0,6,0,3,0,9,81,111,10,0,3,4,0,0,0,0,0,17,11,43,486,51,24,268,28,163,10,67,17,318,104,1543,Biloela
30805,9,16,0,451,19,0,0,13,3,21,0,6,3,39,464,567,9,4,0,10,0,9,0,0,4,39,39,111,1398,203,56,865,93,938,36,405,94,1742,522,6351,Gladstone
30901,0,65,0,453,25,8,3,15,3,13,0,12,0,46,320,438,11,0,5,10,3,3,0,6,0,51,47,142,1620,405,54,1012,99,556,46,513,47,2346,404,7110,Broadbeach - Burleigh
30902,5,24,0,227,9,0,0,8,0,7,0,9,3,59,310,403,5,3,8,3,4,0,0,0,0,54,24,98,1064,303,45,825,61,461,42,427,52,2032,364,5669,Coolangatta
30903,3,72,3,374,11,3,3,7,6,7,0,11,3,59,364,475,8,0,10,6,6,3,0,3,5,81,60,176,1421,394,35,1063,93,742,47,620,72,3261,453,8191,Gold Coast - North
30904,0,11,0,96,4,3,0,9,0,8,0,0,0,15,118,155,0,3,4,0,3,3,0,0,0,15,7,40,363,162,20,337,35,229,22,169,33,795,132,2291,Gold Coast Hinterland
30908,3,24,0,189,10,0,3,5,8,11,0,10,0,26,243,312,3,0,3,3,3,0,0,4,0,32,31,82,1074,237,28,701,64,444,21,351,41,1690,294,4946,Robina
30909,0,30,0,210,14,7,0,4,6,12,0,8,0,36,290,381,4,3,0,6,0,5,0,3,0,37,32,99,1160,294,36,852,85,597,45,437,57,1793,352,5714,Southport
30910,6,66,0,384,6,4,3,7,0,11,4,9,0,25,284,353,4,3,3,0,0,4,0,0,0,35,19,76,970,382,38,708,54,463,29,402,39,1504,324,4906,Surfers Paradise
31001,0,4,0,128,11,3,0,5,0,16,0,0,4,27,239,321,0,0,0,5,3,0,3,3,0,36,40,86,1260,167,28,657,80,617,24,310,38,1571,304,5054,Forest Lake - Oxley
31002,0,23,0,132,6,6,3,11,3,18,0,15,3,76,367,517,14,0,10,3,0,8,0,0,0,68,38,145,1227,259,63,929,102,745,51,528,99,2709,459,7163,Ipswich Hinterland
31003,4,12,0,266,37,3,0,20,4,18,0,8,7,74,449,625,12,3,3,0,0,0,0,7,0,65,41,137,2153,309,65,1233,133,1048,66,599,120,3007,543,9279,Ipswich Inner
31004,0,0,0,158,36,8,3,13,3,13,3,7,3,10,320,416,7,6,7,7,0,3,0,0,3,34,30,100,1934,213,52,858,105,762,31,313,56,1294,385,5998,Springfield - Redbank
31101,0,0,0,23,3,0,0,0,0,5,0,0,0,22,66,102,4,0,0,0,0,0,0,0,3,13,6,32,247,52,13,208,19,152,10,110,18,574,82,1486,Beaudesert
31102,0,8,0,61,5,3,0,3,7,8,0,0,0,35,156,222,3,0,0,10,0,3,0,0,0,31,15,64,746,134,16,492,31,400,17,224,35,1445,193,3745,Beenleigh
31103,0,8,0,99,14,3,6,5,7,21,3,11,3,37,275,384,8,0,0,5,3,5,0,0,0,47,25,108,1487,194,51,883,111,810,44,375,87,1791,337,6171,Browns Plains
31104,3,4,0,120,11,0,0,9,4,14,0,6,0,18,193,264,15,0,4,4,0,3,0,0,3,21,17,74,1157,146,31,635,80,466,22,221,48,1078,227,4124,Jimboomba
31105,0,8,0,158,22,4,4,7,3,8,0,0,0,36,235,322,18,0,4,8,0,0,3,0,0,36,38,101,1276,211,26,792,81,628,34,331,54,1724,292,5436,Loganlea - Carbrook
31106,3,9,3,149,12,3,3,11,3,12,0,11,0,46,262,364,5,3,3,0,0,3,0,4,0,48,34,111,1409,250,42,841,79,734,33,412,66,2053,327,6254,Springwood - Kingston
31201,3,4,0,265,12,0,0,5,0,12,0,9,3,22,208,269,9,0,3,10,0,3,0,3,0,20,26,88,895,99,32,418,47,415,25,150,56,668,253,3059,Bowen Basin - North
31202,4,35,0,603,40,3,9,28,3,30,3,13,7,80,1159,1379,30,0,18,19,7,21,3,9,11,122,80,324,2804,331,113,1770,194,1416,88,726,156,3314,1324,12220,Mackay
31203,3,8,0,80,8,3,0,7,0,4,0,0,4,11,166,201,7,3,5,0,0,3,0,0,0,19,13,53,502,110,30,339,42,189,13,136,22,530,202,2108,Whitsunday
31301,0,28,0,106,4,3,0,0,0,10,0,3,0,50,212,289,4,0,0,0,0,0,0,3,0,77,42,135,396,176,37,381,46,388,31,346,55,3328,292,5465,Bribie - Beachmere
31302,0,4,0,83,18,0,0,13,3,19,0,12,4,42,243,349,7,0,3,3,4,3,0,6,0,58,41,127,1161,218,42,787,72,650,43,399,67,2202,311,5958,Caboolture
31303,0,6,0,39,0,0,0,0,0,3,0,0,0,11,57,79,3,0,3,0,0,3,0,0,3,17,12,38,275,57,18,191,15,153,10,104,27,560,90,1506,Caboolture Hinterland
31304,0,18,0,131,15,4,0,7,7,17,3,6,0,45,270,371,8,0,5,7,0,4,0,0,3,48,36,111,1141,185,46,802,88,673,38,366,74,2198,333,5946,Narangba - Burpengary
31305,0,24,0,240,15,4,0,7,0,15,0,5,6,58,299,401,14,0,0,8,0,0,0,0,0,71,41,135,1096,256,37,739,80,684,28,444,79,2782,383,6606,Redcliffe
31401,3,30,0,560,19,0,0,6,7,13,0,10,0,55,448,559,8,0,4,0,3,5,0,0,3,29,18,83,2112,307,49,1193,135,875,59,549,106,2589,505,8473,The Hills District
31402,0,12,0,163,19,0,0,8,0,11,0,5,3,25,346,421,5,0,0,3,0,3,0,3,0,22,16,60,1844,202,38,962,113,744,44,371,64,1677,383,6447,North Lakes
31403,0,7,0,65,9,3,0,5,0,10,0,0,4,18,147,196,3,0,0,3,0,0,0,3,4,20,11,53,845,122,21,501,57,407,21,215,47,1122,172,3534,Strathpine
31501,0,0,0,102,13,0,0,3,0,3,0,0,0,12,127,164,13,3,4,5,3,3,0,0,3,21,22,77,573,92,15,260,35,183,22,104,32,548,164,2039,Far North
31502,0,4,0,230,8,0,0,4,0,18,3,0,3,11,163,210,9,0,6,0,3,3,0,0,3,13,18,54,1043,61,31,314,56,296,12,90,30,363,194,2497,Outback - North
31701,3,64,3,608,35,3,3,26,6,29,0,13,6,134,809,1068,26,3,10,12,0,6,0,4,8,127,85,283,3364,631,124,2216,248,1558,92,1042,209,5339,992,15810,Toowoomba
31905,0,7,0,91,6,5,0,3,0,16,0,9,0,72,262,373,3,0,3,3,0,8,3,6,4,115,62,200,608,208,38,478,50,497,38,419,67,3265,365,6031,Maryborough
40303,3,54,0,462,3,6,0,5,4,10,0,13,4,47,353,445,8,3,3,0,3,0,0,0,0,38,19,75,1040,299,44,849,85,577,42,594,55,2565,391,6535,Mitcham
40304,3,27,3,298,40,6,0,19,8,26,7,16,4,141,785,1052,12,4,9,16,6,5,0,10,3,105,79,256,3050,779,104,2431,254,1657,130,1383,197,7042,969,17992,Onkaparinga
40401,0,39,0,436,32,6,0,17,0,23,3,12,0,94,539,716,9,3,5,10,0,3,0,0,3,100,57,186,2356,429,78,1360,146,978,70,794,108,4207,657,11183,Charles Sturt
40402,0,11,0,150,16,0,0,9,0,10,0,6,5,50,289,380,4,0,0,3,0,3,0,0,0,60,32,108,1114,207,38,749,71,558,49,373,61,1882,342,5438,Port Adelaide - West
40104,4,17,0,142,7,3,0,4,0,3,0,4,0,46,219,294,4,0,0,0,0,0,0,0,0,39,32,82,820,210,36,617,59,458,33,393,51,2171,276,5130,Campbelltown (SA)
40106,0,28,0,274,10,0,3,3,0,3,0,5,0,14,147,181,4,0,3,0,0,0,0,0,0,11,4,29,638,142,31,410,34,227,15,212,25,839,160,2732,Prospect - Walkerville
40403,4,23,0,242,7,0,0,9,0,9,0,7,0,40,346,424,4,0,3,3,0,0,6,6,0,42,29,93,1286,339,52,835,75,545,47,451,45,2107,410,6203,West Torrens
40501,0,15,0,124,14,5,0,4,0,18,0,7,4,40,190,277,5,4,0,3,0,6,0,0,0,26,19,67,811,234,47,631,61,422,52,326,46,1495,252,4373,Barossa
40502,0,12,0,74,3,0,0,5,0,4,0,0,4,35,139,193,3,0,0,8,0,0,0,0,0,12,16,52,449,166,41,458,40,254,27,223,44,1129,188,3025,Lower North
40503,0,7,0,78,4,0,0,10,3,7,0,5,3,38,193,266,4,0,3,3,0,0,0,3,3,37,19,75,495,143,27,448,44,269,32,241,34,1390,238,3364,Mid North
40504,0,15,0,66,3,0,0,3,0,4,0,3,3,48,188,251,3,0,0,3,0,3,0,3,7,52,19,89,414,187,29,421,35,216,33,280,63,1973,238,3872,Yorke Peninsula
40101,0,59,0,357,3,4,0,0,0,7,0,0,0,11,146,172,3,0,0,0,0,0,0,0,0,8,5,17,580,142,16,293,35,282,11,178,18,562,158,2285,Adelaide City
40102,7,43,0,446,18,5,4,15,0,25,0,12,0,44,438,563,5,3,8,8,0,0,3,0,3,46,25,104,1500,455,71,1208,112,806,73,666,90,2552,518,8049,Adelaide Hills
40105,0,28,0,343,10,0,0,5,0,3,0,3,3,12,211,252,6,0,3,3,0,0,0,0,0,19,15,41,772,181,27,494,47,356,21,309,27,1194,233,3661,Norwood - Payneham - St Peters
40107,3,65,0,483,8,0,0,5,0,0,0,0,0,22,238,282,0,0,5,3,0,0,0,0,0,21,4,35,854,184,28,513,55,354,25,320,29,1215,250,3827,Unley
40201,3,10,0,61,3,0,0,8,0,5,0,4,0,23,158,195,5,3,0,3,0,0,0,3,0,32,19,60,638,143,25,540,52,368,32,228,37,1350,196,3605,Gawler - Two Wells
40202,0,7,0,75,15,0,3,9,8,15,0,10,3,56,335,449,13,3,3,3,3,4,0,0,5,74,61,163,1339,240,51,948,93,770,53,466,77,2728,433,7199,Playford
40203,0,8,0,127,17,3,3,18,3,3,3,9,0,58,273,383,7,0,0,3,0,3,0,4,0,31,38,83,1362,266,36,826,90,633,35,446,52,2071,335,6156,Port Adelaide - East
40204,3,16,0,133,24,10,0,22,3,31,3,5,3,87,505,699,6,0,8,11,0,9,0,3,0,90,64,187,2242,411,55,1647,171,1358,77,834,132,4612,633,12170,Salisbury
40205,0,16,0,224,21,3,0,12,3,28,3,5,3,81,432,585,4,3,0,11,0,3,3,0,4,91,42,162,1974,347,54,1430,132,1037,60,737,107,4244,518,10633,Tea Tree Gully
40103,5,137,4,667,10,0,0,3,5,3,0,4,3,29,257,317,0,0,0,3,0,0,0,0,0,26,12,53,648,228,23,548,36,426,29,476,50,1823,295,4582,Burnside
40601,0,20,3,208,12,0,0,6,4,14,0,10,3,60,365,491,10,4,3,9,3,3,0,6,3,73,58,174,1105,269,62,1013,89,548,62,466,82,2324,475,6482,Eyre Peninsula and South West
40602,0,3,0,112,6,0,0,3,0,3,0,7,3,16,166,212,3,0,0,4,0,3,0,0,3,24,44,84,534,75,18,315,37,251,23,168,39,736,231,2419,Outback - North and East
40701,3,28,0,135,6,7,0,10,3,9,0,13,5,96,346,507,6,3,3,9,0,3,0,7,0,94,42,159,675,458,51,806,64,453,60,620,88,4129,438,7841,Fleurieu - Kangaroo Island
40702,3,30,0,238,12,3,3,13,0,18,0,6,0,88,388,531,19,6,10,14,4,6,0,4,9,57,46,166,1416,383,96,1344,109,626,55,538,89,2463,504,7621,Limestone Coast
40703,5,27,0,155,13,7,3,13,3,17,6,17,4,69,389,540,10,0,8,15,4,4,0,9,4,90,61,199,1441,448,66,1275,112,632,68,587,92,3488,532,8739,Murray and Mallee
50101,0,32,0,240,10,5,0,8,0,6,0,10,0,47,418,506,10,3,5,3,3,3,0,3,0,51,38,111,866,415,81,831,88,357,82,450,79,2116,478,5844,Augusta - Margaret River - Busselton
50102,5,28,0,524,19,0,3,18,4,32,3,31,4,96,821,1029,9,3,8,12,0,3,0,9,5,95,82,224,1875,458,96,1611,163,1110,120,836,154,3777,968,11172,Bunbury
50103,3,12,0,93,4,3,0,3,0,5,0,5,4,27,231,295,4,0,3,0,3,3,0,5,0,18,12,48,481,230,54,423,52,264,34,242,52,1041,268,3139,Manjimup
50201,8,71,3,521,21,3,3,13,3,17,0,17,10,121,936,1135,3,8,3,3,0,7,0,6,5,128,78,242,1385,394,84,1245,127,1072,94,816,192,5710,1081,12194,Mandurah
50301,8,278,0,1549,11,0,0,9,3,5,0,4,3,43,494,578,3,0,7,0,3,7,0,3,3,32,18,73,974,366,31,816,60,637,25,646,60,2149,538,6302,Cottesloe - Claremont
50302,10,101,0,2084,27,9,5,14,5,18,0,12,5,25,1004,1132,15,6,3,5,0,3,0,0,0,27,32,97,3762,734,103,1732,168,1412,64,747,96,1937,1058,11815,Perth City
50401,0,16,0,615,25,3,0,13,0,21,0,9,0,53,605,732,7,0,3,3,3,0,3,4,3,51,45,125,2172,358,69,1230,151,955,63,602,84,2368,692,8743,Bayswater - Bassendean
50402,0,4,0,270,5,3,0,6,0,9,3,4,4,37,330,407,3,0,3,11,0,3,0,3,4,32,20,81,798,197,28,624,66,489,37,367,54,1546,368,4583,Mundaring
50403,5,19,0,497,40,0,4,18,3,32,0,9,3,53,851,1027,13,3,8,7,4,11,0,3,3,51,55,159,3041,446,97,1651,192,1329,81,667,122,2730,967,11315,Swan
50501,13,87,4,1283,32,8,3,28,6,32,0,15,6,89,1122,1340,15,3,4,12,5,14,0,10,0,113,62,240,3164,747,97,2261,230,1683,135,1270,191,5043,1229,16055,Joondalup
50502,10,103,3,1839,46,15,5,25,15,28,5,17,3,116,1432,1708,15,4,11,8,4,3,6,0,3,125,115,299,5137,1012,132,2746,302,1907,123,1375,185,5865,1647,20431,Stirling
