sa3_code_2016,earners_persons,median_age_of_earners_years,income_aud,median_aud,mean_aud,p80_to_p20_ratio,p80_to_p50_ratio,p20_to_p50_ratio,p10_to_p50_ratio,gini_coefficient_no,income_share_top_1pc,income_share_top_5pc,income_share_top_10pc,lowest_quartile_pc,second_quartile_pc,third_quartile_pc,highest_quartile_pc,sa3_name16
30101,41841.0,43.0,2478629331.0,48245.0,59239.0,4.14,1.76,0.43,0.21,0.43799999999999994,7.4,20.0,30.7,21.7,25.4,28.1,24.8,Capalaba
30102,44726.0,46.0,2699129487.0,46289.0,60348.0,4.73,1.87,0.4,0.17,0.473,8.8,22.0,33.2,24.2,25.3,24.9,25.6,Cleveland - Stradbroke
30103,39308.0,42.0,2489599860.0,51565.0,63336.0,4.18,1.78,0.43,0.2,0.436,6.7,19.2,30.2,20.3,23.6,27.4,28.8,Wynnum - Manly
30201,24743.0,43.0,1575534937.0,51047.0,63676.0,4.71,1.8,0.38,0.17,0.461,8.3,21.0,31.9,22.8,22.2,26.0,29.0,Bald Hills - Everton Park
30202,39993.0,40.0,2479321839.0,50903.0,61994.0,4.45,1.79,0.4,0.19,0.439,6.7,19.0,29.8,21.6,23.1,26.5,28.8,Chermside
30203,22350.0,39.0,1351688189.0,51181.0,60478.0,3.95,1.72,0.44,0.21,0.41700000000000004,6.5,18.1,28.5,20.0,23.8,29.1,27.0,Nundah
30204,31154.0,41.0,1740506818.0,48831.0,55868.0,4.12,1.71,0.41,0.19,0.41,5.1,16.7,27.2,21.9,24.8,29.1,24.2,Sandgate
30301,30026.0,41.0,2067163133.0,53245.0,68846.0,4.73,1.85,0.39,0.18,0.466,8.1,21.5,32.8,21.3,21.5,25.1,32.2,Carindale
30302,42620.0,37.0,2846582029.0,51891.0,66790.0,4.68,1.82,0.39,0.19,0.469,9.1,22.4,33.3,21.9,22.3,25.5,30.3,Holland Park - Yeronga
30303,40005.0,40.0,2236624111.0,44592.0,55909.0,5.29,1.9,0.36,0.16,0.466,7.2,20.1,31.3,27.3,24.0,24.1,24.6,Mt Gravatt
30304,22084.0,39.0,1291943053.0,46544.0,58501.0,5.06,1.87,0.37,0.17,0.467,8.0,20.9,31.7,25.7,23.5,24.8,26.0,Nathan
30305,32502.0,39.0,1714840781.0,45458.0,52761.0,4.29,1.73,0.4,0.19,0.42200000000000004,5.8,17.6,28.1,24.5,25.9,28.3,21.3,Rocklea - Acacia Ridge
30905,18567.0,43.0,1028949930.0,42606.0,55418.0,4.61,1.89,0.41,0.19,0.47,8.1,21.5,32.8,26.4,27.2,23.8,22.5,Mudgeeraba - Tallebudgera
30906,36979.0,42.0,1897992386.0,42417.0,51326.0,4.07,1.78,0.44,0.21,0.434,6.8,19.1,29.9,24.6,30.0,26.3,19.1,Nerang
30907,59092.0,41.0,3365903808.0,45594.0,56960.0,4.15,1.81,0.44,0.21,0.444,7.3,19.9,30.9,22.7,27.6,26.3,23.5,Ormeau - Oxenford
31503,10639.0,44.0,455143618.0,40737.0,42781.0,5.47,1.79,0.33,0.07,0.618,7.3,20.5,32.6,29.2,26.6,26.3,17.9,Outback - South
31601,29008.0,45.0,1611879092.0,41437.0,55567.0,5.25,1.98,0.38,0.16,0.49,8.6,22.5,34.2,28.0,26.7,22.3,23.1,Buderim
31602,41917.0,46.0,2234477815.0,40678.0,53307.0,5.3,1.94,0.37,0.14,0.491,8.5,22.3,34.0,28.6,27.5,22.9,21.1,Caloundra
31603,32814.0,44.0,1674069573.0,39526.0,51017.0,4.79,1.9,0.4,0.18,0.473,7.6,21.3,33.0,28.0,29.8,23.1,19.0,Maroochy
31605,22925.0,48.0,1217071032.0,37000.0,53089.0,5.49,2.05,0.37,0.14,0.53,11.9,26.5,38.2,31.2,28.6,20.8,19.4,Noosa
31606,26726.0,47.0,1297400683.0,37461.0,48545.0,5.77,2.01,0.35,0.13,0.493,7.2,20.9,32.8,31.6,27.7,21.5,19.2,Sunshine Coast Hinterland
31607,21927.0,45.0,1056876368.0,39172.0,48200.0,4.83,1.83,0.38,0.15,0.46399999999999997,7.0,20.1,31.3,29.0,29.1,24.6,17.3,Nambour
31608,12079.0,48.0,584953475.0,36164.0,48427.0,5.85,2.03,0.35,0.13,0.51,7.7,22.5,34.9,32.5,29.1,20.2,18.3,Noosa Hinterland
31801,22197.0,45.0,1095012641.0,41705.0,49332.0,4.94,1.87,0.38,0.15,0.47600000000000003,5.7,18.0,29.5,27.3,27.2,24.8,20.7,Charters Towers - Ayr - Ingham
31802,103035.0,40.0,6164911261.0,51010.0,59833.0,3.99,1.71,0.43,0.21,0.41700000000000004,6.3,17.8,28.2,20.3,24.3,28.5,27.0,Townsville
31901,42174.0,45.0,1985596907.0,38465.0,47081.0,5.6,1.9,0.34,0.12,0.489,7.3,20.3,31.8,30.6,28.2,23.4,17.9,Bundaberg
31902,22453.0,46.0,910571423.0,33177.0,40555.0,7.16,1.97,0.27,0.06,0.5379999999999999,6.4,20.4,33.1,36.1,28.7,20.3,14.8,Burnett
31903,22229.0,47.0,952661704.0,35295.0,42857.0,6.33,1.94,0.31,0.09,0.499,6.1,19.5,31.5,34.3,28.7,21.4,15.7,Gympie - Cooloola
31904,24455.0,47.0,1151357142.0,37561.0,47081.0,5.61,1.93,0.34,0.13,0.47700000000000004,7.1,20.3,31.8,31.1,28.9,22.4,17.6,Hervey Bay
30306,27722.0,38.0,1321363405.0,37300.0,47665.0,5.37,1.95,0.36,0.16,0.473,7.3,20.4,31.8,32.4,26.5,23.2,17.9,Sunnybank
30401,20247.0,44.0,1316398140.0,51539.0,65017.0,5.05,1.87,0.37,0.16,0.467,7.3,20.4,31.7,23.2,21.9,23.7,31.3,Centenary
30402,28074.0,46.0,2300724770.0,54100.0,81952.0,6.69,2.12,0.32,0.13,0.5479999999999999,11.6,27.5,39.7,24.9,19.3,19.1,36.7,Kenmore - Brookfield - Moggill
30403,28071.0,40.0,2306941890.0,50896.0,82182.0,6.69,2.13,0.32,0.14,0.57,13.9,31.1,43.0,26.3,19.7,20.1,33.9,Sherwood - Indooroopilly
30404,29607.0,41.0,1883279703.0,52299.0,63609.0,4.93,1.8,0.37,0.17,0.456,6.9,19.6,30.7,23.1,21.4,25.1,30.4,The Gap - Enoggera
30501,43468.0,33.0,3173463614.0,47677.0,73007.0,6.53,2.09,0.32,0.16,0.5589999999999999,12.5,29.3,41.3,27.7,20.8,21.0,30.4,Brisbane Inner
30502,25629.0,37.0,2160615153.0,59156.0,84304.0,4.77,1.92,0.4,0.2,0.507,11.1,26.3,37.7,18.9,19.6,24.1,37.4,Brisbane Inner - East
30503,51795.0,38.0,4423804391.0,56787.0,85410.0,5.01,1.95,0.39,0.19,0.534,13.9,29.4,40.7,20.2,20.3,23.6,35.9,Brisbane Inner - North
30504,34802.0,38.0,2900405473.0,56487.0,83340.0,5.74,2.05,0.36,0.17,0.528,10.7,26.6,38.5,21.9,20.0,21.1,37.1,Brisbane Inner - West
30601,30726.0,43.0,1803170526.0,47411.0,58685.0,4.29,1.82,0.43,0.21,0.441,6.9,19.5,30.2,22.1,26.2,26.0,25.7,Cairns - North
30602,54438.0,40.0,2815692512.0,43015.0,51723.0,4.18,1.77,0.42,0.21,0.43200000000000005,6.7,18.9,29.6,24.5,29.1,26.8,19.5,Cairns - South
30603,18328.0,45.0,804959898.0,36530.0,43920.0,4.94,1.85,0.37,0.17,0.46399999999999997,6.4,18.9,30.2,31.1,30.9,23.2,14.9,Innisfail - Cassowary Coast
30604,6889.0,44.0,307920505.0,37119.0,44697.0,4.23,1.75,0.41,0.2,0.451,6.6,19.8,31.1,29.4,33.6,23.1,13.9,Port Douglas - Daintree
30605,21140.0,47.0,952491278.0,36291.0,45056.0,5.9,1.96,0.33,0.13,0.495,6.7,20.0,31.8,32.5,28.7,21.8,17.0,Tablelands (East) - Kuranda
30701,25490.0,42.0,1205896546.0,40944.0,47309.0,5.8,1.9,0.33,0.08,0.5720000000000001,6.8,20.6,33.1,29.6,25.5,24.1,20.8,Darling Downs (West) - Maranoa
30702,22620.0,44.0,1086089886.0,41101.0,48015.0,5.52,1.84,0.33,0.1,0.493,5.9,19.0,30.7,29.1,26.3,25.1,19.4,Darling Downs - East
30703,21252.0,46.0,850405809.0,34225.0,40015.0,5.92,1.84,0.31,0.09,0.49700000000000005,6.7,19.3,30.9,34.9,30.0,22.3,12.8,Granite Belt
30801,16284.0,39.0,1133763227.0,54528.0,69624.0,6.36,2.23,0.35,0.15,0.495,5.6,17.4,29.2,22.9,20.6,20.1,36.4,Central Highlands (Qld)
30803,60206.0,42.0,3593682539.0,48614.0,59690.0,4.62,1.86,0.4,0.18,0.451,6.6,18.5,29.9,22.6,24.6,25.4,27.3,Rockhampton
30804,8620.0,43.0,505491820.0,45740.0,58642.0,6.8,2.22,0.33,0.1,0.514,5.1,17.2,30.0,26.9,23.2,20.4,29.5,Biloela
30805,34767.0,41.0,2744108582.0,60547.0,78929.0,5.74,2.07,0.36,0.16,0.47200000000000003,7.3,19.3,30.5,20.3,20.0,18.5,41.3,Gladstone
30901,37550.0,41.0,2107685166.0,42080.0,56130.0,4.6,1.9,0.41,0.19,0.486,9.9,23.6,34.9,26.3,28.4,23.8,21.6,Broadbeach - Burleigh
30902,29959.0,44.0,1573098820.0,40665.0,52508.0,4.5,1.88,0.42,0.19,0.47,9.0,22.1,33.1,26.7,29.8,23.8,19.7,Coolangatta
30903,34470.0,45.0,1865623323.0,40924.0,54123.0,4.68,1.85,0.4,0.17,0.49200000000000005,11.1,24.6,35.5,27.3,29.1,24.3,19.4,Gold Coast - North
30904,10201.0,48.0,518941000.0,40122.0,50872.0,5.41,1.95,0.36,0.15,0.48,7.0,20.4,31.9,29.3,26.7,23.1,20.9,Gold Coast Hinterland
30908,27014.0,42.0,1386849933.0,40795.0,51338.0,4.58,1.87,0.41,0.19,0.46,7.6,20.6,31.7,27.1,29.3,24.0,19.6,Robina
30909,30785.0,41.0,1523222583.0,39311.0,49479.0,4.58,1.83,0.4,0.19,0.466,8.9,21.6,32.5,28.5,29.8,24.3,17.3,Southport
30910,23997.0,42.0,1469715210.0,38060.0,61246.0,5.55,2.07,0.37,0.16,0.569,17.1,32.3,43.7,30.7,28.1,20.1,21.1,Surfers Paradise
31001,32377.0,39.0,1628722529.0,44692.0,50305.0,4.01,1.69,0.42,0.21,0.4,4.9,16.0,26.3,23.8,27.6,29.6,19.0,Forest Lake - Oxley
31002,29501.0,45.0,1398511158.0,40735.0,47406.0,4.94,1.8,0.36,0.13,0.455,6.1,18.0,28.8,28.3,27.6,26.0,18.2,Ipswich Hinterland
31003,49089.0,41.0,2596784761.0,47044.0,52900.0,3.98,1.66,0.42,0.2,0.40299999999999997,5.3,16.5,26.7,22.6,26.1,30.3,21.0,Ipswich Inner
31004,38953.0,37.0,2079614750.0,48182.0,53388.0,3.44,1.6,0.46,0.24,0.37799999999999995,5.1,15.8,25.6,19.9,26.9,33.0,20.1,Springfield - Redbank
31101,6085.0,46.0,277731707.0,39553.0,45642.0,4.78,1.76,0.37,0.14,0.451,5.5,18.0,29.0,28.8,28.6,26.6,16.0,Beaudesert
31102,19101.0,40.0,916804373.0,43177.0,47998.0,3.67,1.64,0.45,0.21,0.392,5.2,16.0,26.2,23.4,30.5,30.3,15.7,Beenleigh
31103,39088.0,40.0,1928610320.0,44860.0,49340.0,3.45,1.59,0.46,0.24,0.379,5.2,15.8,25.6,21.6,29.9,32.3,16.2,Browns Plains
31104,21931.0,42.0,1216212503.0,48075.0,55456.0,3.84,1.71,0.44,0.23,0.40299999999999997,4.7,16.3,26.8,20.7,26.5,28.7,24.1,Jimboomba
31105,31220.0,40.0,1633859287.0,45645.0,52334.0,3.87,1.69,0.44,0.21,0.40700000000000003,5.3,16.9,27.4,22.4,27.8,29.7,20.1,Loganlea - Carbrook
31106,37960.0,40.0,1872602993.0,43791.0,49331.0,3.89,1.66,0.43,0.2,0.401,5.5,16.6,26.9,24.0,28.8,30.0,17.2,Springwood - Kingston
31201,18404.0,39.0,1332985739.0,54206.0,72429.0,7.22,2.39,0.33,0.14,0.491,5.7,17.2,28.9,23.8,20.4,18.0,37.8,Bowen Basin - North
31202,68367.0,41.0,4631437821.0,54076.0,67744.0,4.94,2.0,0.4,0.19,0.44799999999999995,5.6,17.1,28.6,20.3,22.2,23.3,34.1,Mackay
31203,12242.0,41.0,662996997.0,42244.0,54158.0,4.28,1.9,0.44,0.21,0.457,6.5,19.4,31.5,24.3,30.6,23.8,21.3,Whitsunday
31301,14825.0,51.0,699244693.0,36626.0,47167.0,6.3,1.95,0.31,0.1,0.498,8.1,21.7,33.5,33.3,27.5,21.8,17.5,Bribie - Beachmere
31302,31160.0,39.0,1447534637.0,40491.0,46455.0,4.5,1.71,0.38,0.18,0.428,5.6,17.5,28.3,27.8,29.3,27.3,15.6,Caboolture
31303,5981.0,45.0,284184688.0,38314.0,47515.0,5.37,1.9,0.35,0.12,0.494,8.9,21.3,32.3,30.6,27.7,23.5,18.2,Caboolture Hinterland
31304,31284.0,42.0,1634584385.0,44948.0,52250.0,4.1,1.75,0.43,0.21,0.415,5.0,16.8,27.5,23.3,27.8,28.0,21.0,Narangba - Burpengary
31305,30407.0,45.0,1616292939.0,43954.0,53155.0,4.5,1.79,0.4,0.17,0.44799999999999995,7.0,19.5,30.4,25.4,26.9,26.5,21.1,Redcliffe
31401,51244.0,43.0,3291521244.0,52141.0,64232.0,4.69,1.81,0.39,0.18,0.451,7.0,19.7,30.7,22.0,22.2,25.2,30.6,The Hills District
31402,33698.0,39.0,1913587542.0,49333.0,56786.0,3.73,1.68,0.45,0.22,0.402,5.2,16.8,27.2,20.0,25.8,30.3,23.9,North Lakes
31403,20271.0,40.0,1026224367.0,45645.0,50625.0,3.7,1.64,0.44,0.22,0.386,4.8,15.6,25.7,22.0,28.3,30.9,18.9,Strathpine
31501,11299.0,42.0,539006704.0,38279.0,47704.0,5.91,2.07,0.35,0.16,0.515,6.7,19.1,31.2,30.7,27.3,20.9,21.1,Far North
31502,16566.0,38.0,1099055919.0,57969.0,66344.0,4.63,1.87,0.4,0.2,0.445,5.2,15.7,26.4,19.1,21.3,22.5,37.1,Outback - North
31701,80213.0,42.0,4325916132.0,44941.0,53930.0,4.58,1.78,0.39,0.16,0.449,7.3,19.5,30.2,25.0,26.1,26.8,22.1,Toowoomba
31905,18741.0,47.0,845875595.0,38248.0,45135.0,5.65,1.86,0.33,0.1,0.46399999999999997,5.6,18.2,29.5,30.9,28.3,24.2,16.6,Maryborough
40101,12223.0,38.0,898617990.0,49544.0,73519.0,5.89,1.98,0.34,0.15,0.545,12.5,29.1,40.8,26.3,20.6,22.7,30.4,Adelaide City
40102,42166.0,46.0,2524457977.0,46590.0,59870.0,4.71,1.85,0.39,0.17,0.475,9.1,22.5,33.3,24.2,25.0,25.2,25.6,Adelaide Hills
40105,20986.0,43.0,1422464071.0,49461.0,67782.0,4.97,1.91,0.39,0.17,0.499,10.4,24.7,36.1,23.3,23.3,24.1,29.3,Norwood - Payneham - St Peters
40107,23148.0,45.0,1797815852.0,53739.0,77666.0,5.28,1.97,0.37,0.17,0.517,10.4,26.2,38.0,21.9,21.3,22.3,34.4,Unley
40201,17841.0,44.0,918731350.0,45560.0,51496.0,3.95,1.7,0.43,0.2,0.405,5.0,16.1,26.5,22.9,27.4,29.2,20.5,Gawler - Two Wells
40202,37038.0,39.0,1689188586.0,42468.0,45607.0,3.44,1.58,0.46,0.23,0.371,4.3,14.5,24.3,23.0,32.1,31.7,13.2,Playford
40203,32490.0,39.0,1601245841.0,44237.0,49284.0,4.0,1.69,0.42,0.19,0.40299999999999997,5.1,15.8,26.1,24.2,27.9,29.3,18.6,Port Adelaide - East
40204,65557.0,40.0,3097571750.0,43631.0,47250.0,3.54,1.59,0.45,0.22,0.37799999999999995,4.7,15.0,25.0,23.1,30.1,31.9,14.9,Salisbury
40205,54370.0,44.0,2860437845.0,46700.0,52611.0,3.96,1.69,0.43,0.19,0.401,5.1,16.0,26.3,22.5,26.5,29.5,21.5,Tea Tree Gully
40303,38591.0,46.0,2484836026.0,49105.0,64389.0,5.3,1.91,0.36,0.15,0.484,8.8,22.5,33.7,24.6,22.4,23.3,29.7,Mitcham
40304,89597.0,43.0,4397428532.0,43641.0,49080.0,3.93,1.67,0.43,0.2,0.40299999999999997,5.2,16.2,26.6,24.0,28.7,29.7,17.6,Onkaparinga
40401,58545.0,43.0,3184089286.0,45380.0,54387.0,4.29,1.77,0.41,0.19,0.434,6.9,18.9,29.5,23.8,26.8,27.2,22.2,Charles Sturt
40402,29229.0,42.0,1499899815.0,45000.0,51315.0,3.97,1.71,0.43,0.21,0.405,5.4,16.5,26.8,23.3,27.7,29.0,20.0,Port Adelaide - West
40403,34469.0,41.0,1846906283.0,45027.0,53582.0,4.32,1.75,0.4,0.18,0.436,7.6,19.4,29.8,24.6,26.5,27.8,21.2,West Torrens
40501,19325.0,46.0,1000604596.0,44003.0,51778.0,4.4,1.74,0.39,0.15,0.44799999999999995,7.5,19.3,29.8,25.3,26.6,28.1,20.1,Barossa
40502,11876.0,49.0,579481354.0,39384.0,48794.0,5.21,1.88,0.36,0.12,0.483,6.9,20.4,32.0,29.4,28.1,24.1,18.4,Lower North
40503,12816.0,47.0,636457530.0,41230.0,49661.0,5.22,1.88,0.36,0.13,0.457,5.6,17.8,29.0,27.9,26.9,24.3,20.9,Mid North
40504,11975.0,50.0,570602909.0,37869.0,47650.0,5.99,1.94,0.32,0.11,0.489,6.4,20.4,32.3,31.2,27.9,22.7,18.3,Yorke Peninsula
40601,29846.0,44.0,1659410307.0,45716.0,55599.0,4.8,1.91,0.4,0.17,0.44799999999999995,5.4,17.6,28.8,24.3,25.9,23.9,25.9,Eyre Peninsula and South West
40602,12601.0,42.0,785932003.0,50840.0,62371.0,4.67,1.93,0.41,0.2,0.431,4.9,16.2,27.5,21.0,24.2,23.6,31.3,Outback - North and East
40701,25270.0,51.0,1074190071.0,34304.0,42509.0,5.82,1.89,0.32,0.11,0.484,7.0,20.2,31.8,33.8,30.2,21.7,14.3,Fleurieu - Kangaroo Island
40702,36128.0,45.0,1767639046.0,40788.0,48927.0,4.44,1.76,0.4,0.16,0.45899999999999996,8.4,20.4,30.9,27.0,29.4,26.6,17.0,Limestone Coast
40703,35419.0,46.0,1486917451.0,36818.0,41981.0,4.9,1.74,0.35,0.13,0.46299999999999997,6.3,18.6,29.6,31.3,30.9,25.1,12.8,Murray and Mallee
50101,29629.0,44.0,1641381543.0,40435.0,55398.0,5.47,2.06,0.38,0.17,0.499,8.2,22.0,34.1,28.5,27.0,21.3,23.1,Augusta - Margaret River - Busselton
50102,56927.0,43.0,3698985163.0,49941.0,64978.0,5.48,2.06,0.38,0.17,0.469,6.6,18.9,30.5,23.4,23.2,21.3,32.1,Bunbury
50103,12903.0,48.0,640684093.0,37484.0,49654.0,6.23,2.11,0.34,0.13,0.513,7.7,21.1,33.2,32.2,26.4,20.0,21.4,Manjimup
50201,49755.0,45.0,3277564121.0,47942.0,65874.0,6.24,2.22,0.36,0.15,0.49,7.3,20.2,32.1,25.4,22.9,20.0,31.6,Mandurah
50301,43659.0,47.0,5616506834.0,64861.0,128645.0,8.85,2.62,0.3,0.13,0.633,15.7,35.8,49.3,22.6,17.0,15.8,44.5,Cottesloe - Claremont
50302,70154.0,36.0,6133604199.0,59167.0,87431.0,6.09,2.1,0.34,0.17,0.528,10.1,25.9,38.2,21.6,18.8,20.6,39.1,Perth City
50401,50189.0,39.0,3156416802.0,52105.0,62891.0,4.47,1.79,0.4,0.2,0.436,6.2,18.3,29.4,21.3,22.7,26.2,29.7,Bayswater - Bassendean
50402,24155.0,46.0,1588470284.0,51582.0,65762.0,4.95,1.91,0.39,0.18,0.462,6.5,19.6,31.2,22.3,22.6,23.3,31.8,Mundaring
50403,68010.0,40.0,4287750493.0,52379.0,63046.0,4.01,1.74,0.43,0.23,0.42700000000000005,7.0,18.7,29.4,19.6,23.6,28.2,28.6,Swan
50501,102396.0,44.0,7187878861.0,53812.0,70197.0,5.0,1.93,0.39,0.19,0.46799999999999997,7.2,20.6,32.2,21.3,21.8,23.0,33.8,Joondalup
50502,119581.0,39.0,8440441445.0,53372.0,70583.0,4.87,1.89,0.39,0.19,0.47700000000000004,8.6,22.3,33.8,21.4,21.8,24.4,32.5,Stirling
50503,99279.0,39.0,6178486579.0,51052.0,62234.0,4.28,1.81,0.42,0.23,0.429,5.7,17.8,29.1,20.5,24.2,26.3,29.0,Wanneroo
50601,40952.0,39.0,2520843046.0,52020.0,61556.0,4.13,1.74,0.42,0.22,0.42,5.9,17.6,28.4,20.3,23.3,27.9,28.4,Armadale
50602,43534.0,36.0,2851562329.0,52764.0,65502.0,4.72,1.86,0.39,0.2,0.445,6.4,18.8,30.1,21.3,22.0,25.6,31.2,Belmont - Victoria Park
50603,56912.0,40.0,3418721136.0,47224.0,60070.0,5.25,1.93,0.37,0.17,0.466,6.7,19.8,31.4,25.4,23.4,23.7,27.5,Canning
50604,65538.0,39.0,3801098275.0,49530.0,57998.0,4.23,1.75,0.41,0.2,0.41700000000000004,5.2,16.9,27.9,21.7,24.4,28.2,25.8,Gosnells
50605,35248.0,43.0,2332558174.0,53549.0,66176.0,4.54,1.83,0.4,0.19,0.44799999999999995,6.8,19.2,30.4,20.6,22.4,25.5,31.6,Kalamunda
50606,12957.0,41.0,873836147.0,54949.0,67441.0,4.44,1.83,0.41,0.2,0.444,7.0,18.9,29.9,19.6,22.2,25.0,33.2,Serpentine - Jarrahdale
50607,27539.0,41.0,2362601605.0,57673.0,85791.0,5.99,2.11,0.35,0.17,0.529,11.0,26.4,38.4,21.8,19.3,20.5,38.4,South Perth
50701,58957.0,39.0,3975285449.0,54913.0,67427.0,4.47,1.84,0.41,0.21,0.43700000000000006,6.3,18.4,29.6,19.7,22.1,25.1,33.1,Cockburn
50702,23530.0,43.0,1889719568.0,56258.0,80311.0,5.88,2.06,0.35,0.17,0.517,10.5,25.1,36.8,22.4,19.8,21.2,36.7,Fremantle
50703,17677.0,37.0,1089828040.0,53147.0,61652.0,3.99,1.72,0.43,0.21,0.409,4.8,16.4,27.2,19.2,23.2,28.4,29.1,Kwinana
50704,66530.0,45.0,5316282345.0,53462.0,79908.0,6.28,2.1,0.33,0.15,0.537,12.3,27.0,38.9,24.1,20.4,19.9,35.7,Melville
50705,65972.0,40.0,4486561525.0,55135.0,68007.0,4.84,1.92,0.4,0.2,0.43799999999999994,5.2,17.2,28.6,20.3,21.8,23.5,34.4,Rockingham
50901,33881.0,47.0,1764388848.0,40556.0,52076.0,5.44,1.97,0.36,0.16,0.483,7.0,20.7,32.3,29.0,26.6,22.9,21.5,Albany
50902,30907.0,47.0,1890851568.0,46705.0,61179.0,5.78,2.04,0.35,0.13,0.499,7.2,20.9,32.8,25.9,23.4,22.1,28.7,Wheat Belt - North
50903,11989.0,47.0,767387733.0,49051.0,64008.0,5.23,2.0,0.38,0.18,0.475,6.5,20.0,31.7,23.6,23.6,22.5,30.4,Wheat Belt - South
51001,15761.0,38.0,993176036.0,53064.0,63015.0,4.38,1.77,0.4,0.21,0.425,6.5,17.9,28.3,20.6,22.6,25.5,31.3,Kimberley
51002,11914.0,35.0,1109845621.0,83477.0,93155.0,4.7,1.75,0.37,0.18,0.402,4.6,14.5,24.6,14.7,14.7,16.8,53.8,East Pilbara
51003,16444.0,36.0,1586005483.0,86523.0,96449.0,4.84,1.75,0.36,0.17,0.41100000000000003,4.6,15.2,25.4,15.0,13.9,16.3,54.8,West Pilbara
51101,9434.0,45.0,597278278.0,46085.0,63311.0,5.46,2.06,0.38,0.17,0.506,7.7,23.1,34.7,25.6,24.2,21.4,28.8,Esperance
51102,5367.0,41.0,307174295.0,45049.0,57234.0,4.96,2.03,0.41,0.21,0.457,5.4,17.5,29.4,24.1,26.7,22.7,26.5,Gascoyne
51103,20976.0,39.0,1555596078.0,64065.0,74161.0,4.48,1.82,0.41,0.2,0.40700000000000003,5.1,15.3,25.6,17.3,18.9,21.7,42.2,Goldfields
51104,30187.0,44.0,1895290629.0,48950.0,62785.0,5.17,1.98,0.38,0.17,0.473,7.7,19.8,31.2,23.6,23.7,22.6,30.1,Mid West
60101,7483.0,41.0,346961924.0,42706.0,46367.0,3.41,1.6,0.47,0.24,0.371,4.2,14.5,24.4,22.5,32.0,31.1,14.4,Brighton
60102,28202.0,46.0,1483861162.0,45258.0,52615.0,4.24,1.75,0.41,0.18,0.42200000000000004,6.2,17.7,28.1,23.9,26.8,27.9,21.4,Hobart - North East
60103,24914.0,43.0,1128409821.0,42103.0,45292.0,3.71,1.61,0.43,0.2,0.38299999999999995,4.7,14.8,24.7,24.6,31.0,30.8,13.7,Hobart - North West
60104,18217.0,45.0,982554214.0,45709.0,53936.0,4.33,1.75,0.4,0.18,0.43200000000000005,6.5,18.6,29.0,23.6,26.6,27.6,22.2,Hobart - South and West
60105,30598.0,44.0,1933119879.0,46937.0,63178.0,5.22,1.89,0.36,0.16,0.49700000000000005,10.2,24.5,35.6,25.3,23.7,23.6,27.5,Hobart Inner
60106,8235.0,45.0,375543558.0,41155.0,45603.0,3.84,1.67,0.44,0.2,0.405,5.0,16.0,26.1,25.4,31.1,28.9,14.7,Sorell - Dodges Ferry
60201,41411.0,43.0,2107604352.0,42347.0,50895.0,4.31,1.76,0.41,0.18,0.44299999999999995,7.6,20.0,30.4,25.6,29.0,26.8,18.6,Launceston
60202,11625.0,48.0,522037240.0,37797.0,44906.0,5.18,1.82,0.35,0.13,0.467,7.1,19.5,30.4,30.9,29.2,24.5,15.4,Meander Valley - West Tamar
60203,18212.0,48.0,822623483.0,38111.0,45169.0,4.96,1.8,0.36,0.14,0.46399999999999997,7.2,19.5,30.4,30.1,29.7,24.7,15.5,North East
40103,28261.0,50.0,2367031048.0,53994.0,83756.0,6.14,2.09,0.34,0.15,0.551,11.9,28.7,40.9,23.8,19.8,20.8,35.7,Burnside
40104,28153.0,44.0,1484616308.0,44205.0,52734.0,4.57,1.8,0.39,0.16,0.43799999999999994,6.6,18.4,29.1,25.6,26.1,26.5,21.8,Campbelltown (SA)
40106,16798.0,44.0,1229376377.0,51785.0,73186.0,4.88,1.9,0.39,0.18,0.512,12.8,27.4,38.1,22.2,22.2,24.0,31.5,Prospect - Walkerville
60301,5502.0,46.0,238751707.0,38080.0,43394.0,5.05,1.74,0.34,0.13,0.46299999999999997,6.8,18.9,29.7,29.8,30.5,26.0,13.7,Central Highlands (Tas.)
60302,9586.0,47.0,421284422.0,36696.0,43948.0,5.43,1.82,0.34,0.13,0.47600000000000003,7.4,20.2,31.3,32.7,28.7,24.3,14.3,Huon - Bruny Island
60303,3364.0,52.0,134217294.0,31087.0,39898.0,5.87,1.88,0.32,0.12,0.49700000000000005,8.2,22.4,33.8,37.1,32.0,19.1,11.8,South East Coast
60401,23764.0,45.0,1147697394.0,41069.0,48296.0,4.87,1.81,0.37,0.15,0.441,6.5,18.1,28.8,27.6,28.3,25.7,18.4,Burnie - Ulverstone
60402,22324.0,45.0,1040600854.0,39395.0,46614.0,4.73,1.82,0.38,0.16,0.44299999999999995,6.4,18.3,29.0,28.6,29.7,24.8,17.0,Devonport
60403,9230.0,45.0,457909638.0,42175.0,49611.0,4.86,1.82,0.38,0.16,0.446,5.8,17.6,28.7,26.5,27.5,25.9,20.1,West Coast
70101,20790.0,34.0,1496950940.0,56545.0,72003.0,4.5,1.76,0.39,0.21,0.462,8.7,22.4,33.3,20.1,20.0,26.8,33.2,Darwin City
70102,33565.0,39.0,2226000939.0,57908.0,66319.0,3.43,1.64,0.48,0.26,0.38799999999999996,5.9,16.8,26.8,15.6,21.6,30.1,32.6,Darwin Suburbs
