sa3_code16,sa3_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons
10102,Queanbeyan,25.686999999999998,24.375999999999998,50.063,37251.0,25890.0,31147.0
10103,Snowy Mountains,9.591000000000001,8.762,18.351,14492.0,10534.0,12377.0
10104,South Coast,24.059,24.456,48.518,19859.0,12685.0,15865.0
10105,Goulburn - Mulwaree,14.51,13.455,27.964000000000002,21112.0,14211.0,17313.0
10106,Young - Yass,16.156,14.401,30.557,18598.0,14824.0,16558.0
10201,Gosford,62.618,60.388999999999996,123.005,30938.0,18481.0,23680.0
10202,Wyong,55.318999999999996,50.184,105.507,30105.0,18688.0,23695.0
10301,Bathurst,18.297,17.678,35.975,27145.0,16339.0,20643.0
10302,Lachlan Valley,23.730999999999998,20.936,44.67,17604.0,12672.0,14777.0
10303,Lithgow - Mudgee,18.012999999999998,15.669,33.684,28145.0,12812.0,19021.0
10304,Orange,23.933000000000003,23.451,47.383,26687.0,16474.0,20378.0
10401,Clarence Valley,16.498,15.100999999999999,31.601999999999997,19461.0,13517.0,16317.0
10402,Coffs Harbour,31.951999999999998,30.756999999999998,62.708,19780.0,13676.0,16522.0
10501,Bourke - Cobar - Coonamble,11.845,9.888,21.735,16616.0,12684.0,14621.0
10502,Broken Hill and Far West,7.434,7.067,14.505,29750.0,18253.0,22855.0
10503,Dubbo,29.866999999999997,28.439,58.301,18060.0,13693.0,15581.0
10601,Lower Hunter,33.84,28.651999999999997,62.483000000000004,36695.0,15417.0,23623.0
10602,Maitland,27.660999999999998,24.881,52.538000000000004,39913.0,18340.0,26944.0
10603,Port Stephens,25.522,22.991999999999997,48.513000000000005,31950.0,16312.0,22880.0
10604,Upper Hunter,13.422,11.218,24.642,35783.0,13928.0,22018.0
10701,Dapto - Port Kembla,26.105999999999998,23.173000000000002,49.281000000000006,34619.0,18176.0,24915.0
10702,Illawarra Catchment Reserve,,,,,,
10703,Kiama - Shellharbour,32.137,30.339000000000002,62.483000000000004,35209.0,17608.0,24784.0
10704,Wollongong,47.657,46.361999999999995,94.016,32252.0,17225.0,23316.0
10801,Great Lakes,9.232999999999999,8.875,18.11,20949.0,13886.0,17145.0
10802,Kempsey - Nambucca,14.834000000000001,13.931,28.766,18752.0,13971.0,16189.0
10803,Lord Howe Island,0.24,0.23399999999999999,0.475,12149.0,11121.0,11591.0
