sa3_code,sa3_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
12801,Cronulla - Miranda - Caringbah,137,43,181,57365.2,14996.3,27155.7,99517.2,57371.9,156889.2
12802,Sutherland - Menai - Heathcote,128,34,171,43734.5,8113.7,35145.2,86993.4,49128.9,136122.3
20101,Ballarat,850,144,1000,193074.9,28347.7,25494.0,246916.6,82819.2,329735.8
20102,Creswick - Daylesford - Ballan,179,5,184,43507.1,1675.8,11164.0,56346.9,20694.9,77041.8
20103,Maryborough - Pyrenees,156,14,171,30416.0,2891.0,5318.2,38625.2,5929.9,44555.0
20201,Bendigo,965,93,1062,225832.1,16151.4,20008.5,261991.9,97680.7,359672.6
20202,Heathcote - Castlemaine - Kyneton,394,4,399,97303.3,828.1,14481.4,112612.8,12568.9,125181.7
20203,Loddon - Elmore,41,0,42,9903.6,0.0,2206.8,12110.5,13454.8,25565.3
20301,Barwon - West,247,10,257,63581.0,764.4,8365.7,72711.0,2332.8,75043.8
20302,Geelong,1118,198,1320,265809.6,37486.2,53011.1,356306.9,359371.6,715678.6
20303,Surf Coast - Bellarine Peninsula,854,53,910,278862.7,11553.0,55372.4,345788.0,40172.7,385960.7
20401,Upper Goulburn Valley,491,29,523,118466.7,5826.0,19356.8,143649.4,121568.0,265217.4
20402,Wangaratta - Benalla,209,22,238,51688.2,3526.0,11506.3,66720.5,20551.6,87272.1
20403,Wodonga - Alpine,435,28,464,108529.0,4980.0,16809.4,130318.4,58964.4,189282.7
20501,Baw Baw,474,26,502,118171.2,4052.3,12193.2,134416.7,24629.0,159045.6
20502,Gippsland - East,349,27,379,85145.6,5485.1,10786.4,101417.0,24000.7,125417.7
20503,Gippsland - South West,630,35,666,158747.1,7432.0,28686.9,194865.9,94461.8,289327.7
20504,Latrobe Valley,211,42,255,53327.0,6302.3,12897.0,72526.3,41012.7,113539.0
20505,Wellington,275,6,283,67270.4,1110.0,11609.1,79989.5,8974.6,88964.0
20601,Brunswick - Coburg,134,533,668,34259.8,86326.4,42302.7,162888.9,41593.0,204481.9
20602,Darebin - South,79,100,180,26535.0,21044.4,39704.2,87283.6,6612.8,93896.4
20603,Essendon,138,126,275,57477.0,27816.0,50681.3,135974.3,21596.8,157571.1
20604,Melbourne City,3,5515,5743,1515.6,1488492.2,95863.1,1585871.0,3392509.5,4978380.5
20605,Port Phillip,41,1147,1192,26146.2,381569.6,103183.7,510899.4,180523.5,691422.9
21004,Sunbury,195,77,272,49856.1,12699.0,5241.9,67797.0,11121.1,78918.1
21005,Tullamarine - Broadmeadows,1100,293,1395,248816.3,43924.5,11162.8,303903.7,421446.6,725350.2
21101,Knox,392,264,658,103954.5,45106.0,26378.7,175439.2,102785.3,278224.5
21102,Manningham - East,69,13,82,30483.2,3449.6,18532.0,52464.9,22821.1,75285.9
21103,Maroondah,347,144,491,89269.7,28483.6,29159.2,146912.5,43645.3,190557.8
21104,Whitehorse - East,164,87,257,45908.7,20225.8,19974.6,86109.2,58345.6,144454.8
21105,Yarra Ranges,416,138,563,106534.9,27611.9,37748.7,171895.5,98819.6,270715.1
21201,Cardinia,1369,81,1451,296052.2,13247.8,13650.7,322950.7,106736.2,429686.9
21202,Casey - North,322,136,461,92147.1,23317.4,16615.7,132080.2,81602.4,213682.6
21203,Casey - South,1788,91,1882,393285.5,14974.2,10391.6,418651.4,62944.6,481595.9
21204,Dandenong,576,352,931,149061.1,61131.1,14017.6,224209.8,226089.7,450299.5
21205,Monash,521,446,980,175378.4,116980.0,35361.2,327719.6,232117.4,559837.0
21301,Brimbank,539,233,775,121666.2,41427.1,13504.6,176597.9,183517.6,360115.5
21302,Hobsons Bay,207,327,539,59422.7,57231.0,25905.0,142558.7,75952.9,218511.7
21303,Maribyrnong,125,526,653,36572.8,103410.5,36178.0,176161.3,48680.6,224841.9
21304,Melton - Bacchus Marsh,1604,194,1804,383595.0,33811.9,13962.4,431369.3,82934.3,514303.6
21305,Wyndham,2547,295,2858,612782.6,44313.6,13875.5,670971.7,298519.6,969491.3
21401,Frankston,524,144,674,120109.9,24475.5,18020.5,162605.9,65123.6,227729.5
21402,Mornington Peninsula,895,200,1103,345302.0,40465.2,115467.5,501234.6,118388.4,619623.0
21501,Grampians,143,4,147,34818.0,909.0,9329.0,45056.0,50725.7,95781.7
21502,Mildura,354,14,368,83558.1,3543.0,9103.4,96204.5,51742.7,147947.2
21503,Murray River - Swan Hill,90,2,94,22582.4,100.0,8081.6,30764.0,28883.4,59647.4
21601,Campaspe,108,0,109,27782.9,0.0,7224.4,35007.3,30856.8,65864.1
21602,Moira,148,0,150,36906.6,0.0,4291.7,41198.3,17494.5,58692.9
21603,Shepparton,336,34,370,83610.0,1423.3,9701.1,94734.4,38931.9,133666.3
21701,Glenelg - Southern Grampians,103,3,107,29356.6,545.6,10602.4,40504.6,43292.3,83796.9
21702,Warrnambool - Otway Ranges,578,25,612,148423.7,4827.8,26123.3,179374.8,47238.2,226613.0
30101,Capalaba,99,23,122,31907.9,3284.6,11922.0,47114.5,9354.1,56468.6
30102,Cleveland - Stradbroke,408,21,430,99877.5,4108.4,14266.5,118252.4,26048.1,144300.5
30103,Wynnum - Manly,266,39,306,72116.2,7216.0,15872.9,95205.1,82134.5,177339.6
30201,Bald Hills - Everton Park,115,309,424,33292.0,54769.9,7649.2,95711.2,17316.1,113027.3
30202,Chermside,80,233,313,26195.1,55905.8,27136.8,109237.7,68434.0,177671.7
30203,Nundah,94,46,141,20817.7,7728.4,12419.1,40965.1,160935.7,201900.8
30204,Sandgate,181,218,399,42628.1,35874.2,18171.7,96674.0,9003.8,105677.8
30302,Holland Park - Yeronga,113,392,517,48561.3,93193.6,53292.7,195047.7,163917.2,358964.8
30303,Mt Gravatt,165,88,253,57270.6,17197.2,14160.5,88628.4,65098.0,153726.3
30305,Rocklea - Acacia Ridge,159,206,365,42363.8,32318.6,7660.6,82343.0,132761.1,215104.1
30904,Gold Coast Hinterland,60,0,61,15753.6,0.0,4626.7,20380.2,15853.1,36233.4
30905,Mudgeeraba - Tallebudgera,83,12,95,31791.8,1420.0,4534.8,37746.6,14370.0,52116.6
30906,Nerang,156,281,437,38095.9,44709.7,5592.0,88397.6,25610.6,114008.2
20606,Stonnington - West,57,906,968,102229.0,288022.3,86972.5,477223.8,38020.4,515244.2
20607,Yarra,50,1780,1849,21789.1,516740.8,105307.1,643837.1,111436.8,755273.9
20701,Boroondara,417,659,1082,294172.0,217163.1,194919.3,706254.4,252136.1,958390.5
20702,Manningham - West,150,185,337,59170.3,41774.3,19919.0,120863.6,58798.4,179662.0
20703,Whitehorse - West,283,435,720,104872.7,100038.8,35092.5,240004.0,495207.3,735211.2
20801,Bayside,225,571,806,141086.9,214079.4,81191.8,436358.1,42493.5,478851.5
20901,Banyule,195,185,400,73116.1,46207.3,54707.8,174031.2,113149.7,287180.9
20902,Darebin - North,150,567,755,37659.6,92828.0,26234.8,156722.4,88522.1,245244.5
20903,Nillumbik - Kinglake,171,40,211,60307.1,16418.5,24441.2,101166.9,29933.6,131100.5
20904,Whittlesea - Wallan,3031,524,3555,706315.1,80283.5,14451.1,801049.7,138765.2,939815.0
21001,Keilor,198,226,427,69388.3,49807.9,17270.9,136467.1,81217.2,217684.3
30907,Ormeau - Oxenford,890,164,1056,235570.0,29068.7,13042.3,277681.0,265325.3,543006.3
31802,Townsville,1242,117,1359,316455.0,21834.1,61564.6,399853.7,558615.5,958469.1
31901,Bundaberg,390,28,418,92682.9,4225.1,9075.8,105983.8,23201.1,129184.9
31902,Burnett,276,8,285,58174.2,1148.8,7310.7,66633.8,24280.5,90914.2
31903,Gympie - Cooloola,301,26,328,56137.2,4437.8,8922.0,69497.0,24605.0,94102.0
31904,Hervey Bay,246,4,250,53111.0,976.8,5988.9,60076.7,27639.0,87715.7
20802,Glen Eira,289,637,964,129917.8,168281.3,91954.0,390153.1,79885.5,470038.5
20803,Kingston,285,559,848,85313.9,122595.1,33063.9,240973.0,72089.0,313062.0
20804,Stonnington - East,70,163,233,39942.3,77140.1,64155.9,181238.3,28988.4,210226.7
21002,Macedon Ranges,164,22,186,49627.9,3677.6,10258.4,63563.9,5423.0,68986.8
21003,Moreland - North,255,385,642,57161.3,60127.4,9477.5,126766.2,21692.0,148458.2
31905,Maryborough,177,10,187,38656.4,1439.0,7832.4,47927.8,12899.8,60827.6
40501,Barossa,227,0,228,47635.0,0.0,9918.4,57553.3,7289.2,64842.5
40502,Lower North,88,0,88,15897.7,0.0,3537.6,19435.3,18153.2,37588.5
40503,Mid North,69,2,72,13382.1,300.0,4386.2,18068.3,22722.4,40790.7
40504,Yorke Peninsula,295,6,301,60615.3,830.0,6300.6,67746.0,12652.1,80398.1
40601,Eyre Peninsula and South West,278,12,294,55191.5,1235.0,14351.8,70778.2,101185.0,171963.3
40602,Outback - North and East,180,20,202,40613.3,3729.5,2659.8,47002.5,21866.9,68869.4
40701,Fleurieu - Kangaroo Island,489,126,616,110665.0,29771.3,17732.3,158168.7,13058.8,171227.5
30306,Sunnybank,49,15,64,12995.8,2682.4,4653.7,20331.9,5236.8,25568.8
30401,Centenary,46,2,48,16845.8,230.0,10044.7,27120.5,17414.6,44535.1
30402,Kenmore - Brookfield - Moggill,177,0,177,59934.0,0.0,29581.6,89515.6,16182.3,105698.0
30403,Sherwood - Indooroopilly,83,83,166,42006.4,18643.7,39577.7,100227.8,409020.0,509247.8
30404,The Gap - Enoggera,110,21,131,34815.4,3498.9,18924.7,57239.0,45304.3,102543.3
30501,Brisbane Inner,20,500,522,7043.0,130954.3,33844.5,171841.8,527968.9,699810.7
30502,Brisbane Inner - East,81,171,255,57975.0,43641.9,35438.2,137055.0,21714.6,158769.6
30503,Brisbane Inner - North,79,1925,2006,35803.3,531101.6,78624.1,645529.0,154865.5,800394.5
30504,Brisbane Inner - West,67,21,94,39006.2,5050.0,75667.3,119723.5,68958.6,188682.1
30601,Cairns - North,233,0,233,66297.5,0.0,12050.2,78347.7,14675.5,93023.3
30602,Cairns - South,224,10,234,57970.0,1760.0,18343.7,78073.8,100400.6,178474.4
30603,Innisfail - Cassowary Coast,149,4,160,36405.5,549.2,109264.2,146218.9,28245.7,174464.6
30604,Port Douglas - Daintree,43,0,43,12738.3,0.0,3372.0,16110.4,9056.5,25166.9
30605,Tablelands (East) - Kuranda,202,23,226,50881.8,3252.7,8939.2,63073.7,18677.8,81751.5
30701,Darling Downs (West) - Maranoa,231,40,273,64212.5,7248.4,7394.3,78855.1,148002.8,226858.0
30702,Darling Downs - East,199,7,207,50296.9,979.4,11249.1,62525.3,183088.0,245613.3
30703,Granite Belt,224,78,303,48984.8,13181.6,7211.1,69377.5,6695.3,76072.8
30801,Central Highlands (Qld),213,176,389,55976.8,31045.5,7686.6,94708.9,38825.6,133534.5
30802,Gladstone - Biloela,839,290,1130,242679.1,59378.3,18136.6,320194.0,291629.6,611823.7
30803,Rockhampton,518,34,552,137974.5,5948.7,18015.3,161938.4,112062.3,274000.7
30901,Broadbeach - Burleigh,29,2,32,13354.5,549.5,19969.1,33873.2,32410.9,66284.1
30902,Coolangatta,14,18,32,6327.6,4638.2,9697.1,20662.8,24432.9,45095.8
30903,Gold Coast - North,90,192,283,39968.7,44248.7,9821.5,94038.9,22286.7,116325.6
30301,Carindale,79,140,219,31091.1,45321.9,21368.2,97781.1,81479.6,179260.7
40703,Murray and Mallee,239,18,259,41312.8,2644.3,11456.7,55413.8,64974.8,120388.6
30304,Nathan,79,129,208,27494.9,21976.9,16895.4,66367.2,60837.9,127205.2
30908,Robina,23,176,199,7476.0,33246.2,3224.9,43947.1,41764.4,85711.5
30909,Southport,14,85,99,5697.8,14719.7,3852.9,24270.4,177162.5,201432.9
30910,Surfers Paradise,23,10,34,17130.9,4600.0,6222.1,27953.0,38053.2,66006.2
31001,Forest Lake - Oxley,247,268,517,54787.9,35608.2,6219.4,96615.5,86747.4,183363.0
31002,Ipswich Hinterland,489,20,511,104569.3,2417.5,12632.8,119619.7,19243.3,138863.0
31003,Ipswich Inner,423,66,489,92945.8,11965.4,15397.7,120309.0,255247.7,375556.7
31004,Springfield - Redbank,673,196,870,154334.6,26158.9,6766.9,187260.5,85210.5,272471.0
31101,Beaudesert,82,4,86,19596.2,615.0,1582.1,21793.4,3014.1,24807.5
31303,Caboolture Hinterland,69,2,71,15216.1,484.0,2356.2,18056.4,3501.3,21557.7
31304,Narangba - Burpengary,199,39,239,41839.5,5887.2,6633.0,54359.8,18407.2,72766.9
31305,Redcliffe,62,198,271,17691.3,47694.8,8727.0,74113.1,15021.4,89134.6
31401,Hills District,381,13,395,101589.1,2963.2,23445.3,127997.6,10984.5,138982.1
31402,North Lakes,647,242,889,129028.5,38719.8,3314.0,171062.3,28216.7,199279.0
31403,Strathpine,19,15,34,3876.5,1452.3,3227.3,8556.1,34959.7,43515.8
31501,Far North,61,49,110,15090.3,6006.9,2106.2,23203.3,39711.8,62915.1
31502,Outback - North,43,10,54,9974.3,2288.0,2721.0,14983.3,114759.3,129742.6
31503,Outback - South,54,6,60,12619.6,1166.2,3497.9,17283.7,7537.7,24821.4
31601,Buderim,275,172,447,74927.9,23343.5,10036.4,108307.8,25995.4,134303.2
31602,Caloundra,220,176,397,62996.8,35712.3,15335.3,114044.4,156823.6,270868.0
31603,Maroochy,105,50,158,41917.1,11878.9,12861.9,66658.0,30822.1,97480.1
31604,Nambour - Pomona,253,75,332,72163.4,10291.9,13318.9,95774.2,55687.8,151462.1
31605,Noosa,230,56,286,74331.2,39955.0,16407.4,130693.7,33646.5,164340.1
31606,Sunshine Coast Hinterland,162,2,169,38330.4,382.0,12804.3,51516.6,14624.1,66140.7
31701,Toowoomba,727,145,873,181606.1,22767.9,34783.0,239156.9,118029.2,357186.1
31801,Charters Towers - Ayr - Ingham,136,17,173,41272.9,3340.4,17465.0,62078.3,30758.3,92836.6
50101,Augusta - Margaret River - Busselton,495,24,521,144175.2,4309.0,15666.0,164150.3,,
50102,Bunbury,721,36,758,174545.4,5247.2,18848.9,198641.6,,
50103,Manjimup,138,0,139,41900.3,0.0,7544.9,49445.2,,
50201,Mandurah,803,9,813,196890.2,2116.9,9020.2,208027.3,,
50301,Cottesloe - Claremont,243,16,259,229560.8,5503.4,65793.0,300857.1,,
50302,Perth City,194,765,1256,83981.3,240061.4,61766.1,385808.8,,
50401,Bayswater - Bassendean,380,87,470,102738.7,18267.1,17851.3,138857.1,,
50402,Mundaring,121,7,130,36871.1,1639.6,12403.1,50913.8,,
50403,Swan,1062,128,1192,225716.1,18335.5,16302.8,260354.3,,
31102,Beenleigh,227,88,315,29467.6,14541.0,4223.8,48232.4,9151.0,57383.4
31103,Browns Plains,207,185,392,36024.7,32136.1,7633.1,75794.0,44050.6,119844.6
31104,Jimboomba,209,2,211,51181.3,210.0,8834.4,60225.8,11988.2,72214.0
31105,Loganlea - Carbrook,241,51,292,55375.3,7701.2,8077.9,71154.3,29456.5,100610.8
31106,Springwood - Kingston,99,122,221,25948.7,14241.5,8683.9,48874.1,33732.9,82607.0
31201,Bowen Basin - North,181,237,418,48204.7,58153.8,9257.8,115616.3,67500.2,183116.6
31202,Mackay,1198,175,1379,350823.1,35829.5,33986.9,420639.5,254946.7,675586.2
31203,Whitsunday,90,2,92,27406.2,461.6,7746.1,35613.8,17696.8,53310.7
31301,Bribie - Beachmere,134,95,231,36206.5,18409.7,4112.5,58728.8,3461.1,62189.9
31302,Caboolture,366,157,524,77681.5,27852.5,5578.2,111112.2,23933.0,135045.2
50501,Joondalup,408,47,459,158792.2,9235.3,37315.2,205342.7,,
50502,Stirling,786,396,1185,271352.2,95978.5,28992.2,396322.9,,
50503,Wanneroo,1858,29,1888,380015.5,7897.6,11443.8,399356.9,,
50602,Belmont - Victoria Park,351,195,549,88722.9,56517.0,10152.9,155392.8,,
40101,Adelaide City,4,37,42,2324.3,6600.0,5694.7,14619.0,2808951.0,2823570.0
40102,Adelaide Hills,334,0,335,81059.4,0.0,27819.4,108878.8,21526.4,130405.2
40107,Unley,33,25,61,14874.7,8777.0,26832.7,50484.4,15504.1,65988.5
40201,Gawler - Two Wells,174,7,181,32695.4,799.9,3630.5,37125.8,27352.5,64478.3
40202,Playford,976,16,994,167136.0,2517.3,3737.9,173391.3,48582.5,221973.8
40203,Port Adelaide - East,512,53,565,102454.5,8517.7,5654.8,116627.0,42249.6,158876.7
40204,Salisbury,330,264,598,61003.1,35961.8,7755.7,104720.7,239995.1,344715.7
40205,Tea Tree Gully,171,21,192,39148.5,5421.7,10174.6,54744.8,16499.9,71244.7
40302,Marion,251,280,532,55574.5,43409.2,15617.2,114600.9,156777.0,271377.9
40303,Mitcham,148,35,184,49989.7,6707.2,29179.9,85876.8,49791.1,135667.9
40304,Onkaparinga,646,132,790,121473.4,19015.2,20208.6,160697.1,70524.6,231221.7
40401,Charles Sturt,280,382,663,63227.5,103138.3,20975.4,187341.1,74940.6,262281.7
40402,Port Adelaide - West,209,64,274,34528.3,8590.2,6091.8,49210.2,35160.5,84370.7
40403,West Torrens,147,109,257,34719.2,18950.6,10457.7,64127.5,85343.4,149471.0
50603,Canning,395,116,513,100893.0,27973.5,13906.3,142772.7,,
50702,Fremantle,147,13,160,55318.6,4821.1,22231.4,82371.0,,
50703,Kwinana,386,45,432,73397.0,6566.0,3087.8,83050.8,,
50704,Melville,328,88,416,171793.9,29868.8,30541.6,232204.3,,
50705,Rockingham,1316,11,1327,270516.9,2374.4,11374.1,284265.4,,
50801,Esperance,75,11,86,19622.9,2160.0,1669.4,23452.3,,
40103,Burnside,69,17,86,30873.8,3650.0,24746.1,59269.9,30067.0,89336.9
40104,Campbelltown (SA),233,51,284,55307.7,10567.8,5700.9,71576.3,17150.7,88727.0
40105,Norwood - Payneham - St Peters,88,51,141,28583.8,11950.0,21102.5,61636.3,28556.6,90192.9
50802,Gascoyne,55,34,90,22440.0,8831.6,3502.4,34774.0,,
40106,Prospect - Walkerville,63,32,95,19950.2,8387.6,17880.3,46218.2,15575.0,61793.2
40301,Holdfast Bay,78,21,99,23522.6,5946.2,11136.7,40605.4,21150.0,61755.5
40702,Limestone Coast,199,2,201,46006.1,200.0,13134.5,59340.6,41553.8,100894.4
50803,Goldfields,40,12,52,14825.3,3099.4,13453.7,31378.5,,
50804,Kimberley,332,115,449,136128.1,40453.6,31933.9,208515.6,,
50805,Mid West,352,9,362,100742.2,1994.0,15174.7,117910.9,,
50806,Pilbara,603,563,1166,292771.4,217321.4,42782.2,552875.0,,
50901,Albany,258,25,283,69048.2,3268.2,13193.0,85509.4,,
50902,Wheat Belt - North,245,23,269,59523.5,6401.9,15120.2,81045.6,,
50903,Wheat Belt - South,92,2,94,22271.8,200.0,3591.6,26063.5,,
60101,Brighton,71,20,91,16330.8,3019.1,2177.4,21527.4,13685.0,35212.4
60102,Hobart - North East,210,62,274,53435.9,10536.9,15126.2,79098.9,14454.4,93553.4
