sa4_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,main_source_pc_of_earners_2010_11,main_source_pc_of_earners_2011_12,main_source_pc_of_earners_2012_13,main_source_pc_of_earners_2013_14,main_source_pc_of_earners_2014_15,sa4_name16
120,21893,22758,22193,20864,21426,48,48,48,48,49,46596345,48574301,53625655,62299658,84980247,105,105,121,115,140,2128,2134,2416,2986,3966,0.6,0.6,0.6,0.6,0.6,Sydney - Inner West
121,49753,49631,49588,46519,47303,52,52,52,53,53,185534195,194919960,205762301,248116636,328032666,146,146,177,192,263,3729,3927,4149,5334,6935,0.9,1.0,0.9,1.0,1.1,Sydney - North Sydney and Hornsby
122,27327,27818,27640,25719,25811,51,51,51,52,52,86670870,100518328,99125747,125696749,158203790,133,130,158,156,205,3172,3613,3586,4887,6129,1.0,1.0,0.9,1.0,1.0,Sydney - Northern Beaches
123,9005,9698,9005,8710,9031,49,49,49,49,49,15002562,14619710,15492577,16190587,20946193,84,84,96,76,85,1666,1507,1720,1859,2319,0.4,0.4,0.3,0.3,0.3,Sydney - Outer South West
124,14179,14812,14229,13037,13637,51,50,50,51,51,25653315,29355290,28361568,29180364,39465812,98,98,109,94,104,1809,1982,1993,2238,2894,0.5,0.5,0.5,0.4,0.4,Sydney - Outer West and Blue Mountains
125,17490,18626,18037,17129,17195,48,47,47,47,48,28742983,28692235,28832118,34031628,38780003,91,81,91,86,98,1643,1540,1598,1987,2255,0.4,0.4,0.4,0.4,0.4,Sydney - Parramatta
126,15007,15056,14761,13902,14279,52,51,52,52,52,37063586,35359242,35246252,43662266,54337429,108,109,127,127,156,2470,2349,2388,3141,3805,0.6,0.6,0.6,0.6,0.7,Sydney - Ryde
127,11572,13354,12984,11963,12138,47,46,46,46,47,24982194,20064732,20238925,20654465,22294140,81,76,82,68,78,2159,1503,1559,1727,1837,0.4,0.4,0.4,0.3,0.3,Sydney - South West
128,16985,17272,16131,15074,14971,51,51,51,52,52,32169525,30512611,33149845,41013020,44852402,92,97,111,105,120,1894,1767,2055,2721,2996,0.5,0.5,0.5,0.4,0.5,Sydney - Sutherland
201,7864,8320,8222,7626,7468,52,51,52,52,52,11865247,13101680,13294000,14162974,17075893,75,72,85,82,97,1509,1575,1617,1857,2287,0.5,0.5,0.5,0.5,0.5,Ballarat
202,8275,8613,8636,8093,7897,52,52,51,52,53,11331996,10371571,13016173,14345337,15910148,63,66,73,71,82,1369,1204,1507,1773,2015,0.4,0.4,0.4,0.4,0.4,Bendigo
203,16187,16563,16396,14868,14568,52,51,51,52,52,26918810,26842494,31427170,36720468,41767688,83,82,96,97,116,1663,1621,1917,2470,2867,0.5,0.5,0.5,0.5,0.5,Geelong
204,10317,10616,10150,9061,8558,52,52,53,53,54,14275203,14574631,15430240,16789304,19224725,74,71,79,77,96,1384,1373,1520,1853,2246,0.5,0.4,0.5,0.5,0.4,Hume
205,14731,15333,14594,12709,12381,53,53,53,54,55,21996314,22686576,23437498,27135955,29732159,85,77,92,94,118,1493,1480,1606,2135,2401,0.5,0.5,0.5,0.5,0.5,Latrobe - Gippsland
206,43436,45445,45891,42753,42710,45,45,45,46,46,132891641,143433139,149575505,180304092,252255586,107,110,126,127,157,3059,3156,3259,4217,5906,0.5,0.5,0.5,0.6,0.6,Melbourne - Inner
207,37715,38394,37966,34617,33788,52,52,52,52,53,98083938,102258683,114621537,137594231,165500430,111,113,129,142,191,2601,2663,3019,3975,4898,0.7,0.7,0.7,0.8,0.8,Melbourne - Inner East
208,38053,39565,39386,35917,35434,50,50,50,51,51,99723396,103530565,107140272,134942635,171820365,107,109,126,130,175,2621,2617,2720,3757,4849,0.7,0.7,0.7,0.8,0.8,Melbourne - Inner South
209,25099,26589,25754,24038,22839,48,48,48,49,49,43072080,44795368,53500997,51781017,57093003,88,90,96,99,114,1716,1685,2077,2154,2500,0.5,0.5,0.5,0.5,0.4,Melbourne - North East
210,15432,16671,16173,14842,14374,48,48,48,48,48,25242800,25984486,27959523,33813438,35533873,92,97,100,92,105,1636,1559,1729,2278,2472,0.5,0.5,0.5,0.5,0.4,Melbourne - North West
211,32780,33823,32649,29872,28802,51,51,51,52,52,57264359,62025415,62386754,69041186,76128206,95,94,108,112,133,1747,1834,1911,2311,2643,0.6,0.6,0.6,0.6,0.6,Melbourne - Outer East
212,32519,35150,33685,31264,30631,50,49,49,49,49,55048289,57768365,60641393,71546217,80848623,90,93,100,99,113,1693,1643,1800,2288,2639,0.5,0.5,0.5,0.5,0.5,Melbourne - South East
213,24385,26955,25944,24686,24376,45,45,45,45,45,43136384,40956887,43775938,51180048,53858024,94,89,102,88,92,1769,1519,1687,2073,2209,0.4,0.4,0.4,0.4,0.4,Melbourne - West
214,18287,19217,18873,16722,16712,54,53,53,54,54,46300909,46417052,49333424,53735589,64877798,116,117,135,138,176,2532,2415,2614,3213,3882,0.8,0.8,0.8,0.8,0.8,Mornington Peninsula
215,9181,10073,9943,8399,7653,53,53,53,53,53,9217814,9385127,10572286,10718512,12044234,54,63,61,63,73,1004,932,1063,1276,1574,0.3,0.4,0.4,0.3,0.4,North West
216,7465,7669,7411,6629,6177,51,51,51,52,52,8508039,8639868,8216604,9736269,10716958,62,62,69,66,72,1140,1127,1109,1469,1735,0.4,0.4,0.4,0.3,0.4,Shepparton
217,8853,8921,8685,7366,6838,52,52,52,53,53,13364514,11530159,12589744,14790388,16182952,63,60,74,79,97,1510,1292,1450,2008,2367,0.4,0.4,0.5,0.4,0.4,Warrnambool and South West
301,15451,16302,15404,14314,14709,51,50,51,52,52,33272224,32856315,35184671,38210550,47528379,115,123,130,130,153,2153,2015,2284,2669,3231,0.7,0.7,0.7,0.7,0.7,Brisbane - East
302,14915,15717,14570,13363,13255,49,49,49,50,50,22111948,23673327,24728185,25727626,29892700,89,93,101,104,123,1483,1506,1697,1925,2255,0.4,0.5,0.4,0.5,0.5,Brisbane - North
303,24574,25962,24066,22038,22521,48,47,48,48,48,43929358,43125963,44579413,53573685,63870413,94,103,106,112,134,1788,1661,1852,2431,2836,0.5,0.5,0.5,0.5,0.5,Brisbane - South
304,18310,19243,18268,16962,16988,51,50,51,52,52,50616115,54145608,55561431,62135251,66971894,119,122,129,140,184,2764,2814,3041,3663,3942,0.8,0.8,0.7,0.8,0.9,Brisbane - West
305,22812,24604,23569,22226,22544,46,46,46,47,47,55898482,62401644,73524157,77515693,88369323,108,120,122,119,156,2450,2536,3120,3488,3920,0.6,0.6,0.6,0.5,0.5,Brisbane Inner City
306,16432,17451,16231,14703,13897,49,49,50,51,51,29038598,34613354,38148015,43917379,47094924,87,91,95,100,125,1767,1983,2350,2987,3389,0.6,0.6,0.6,0.7,0.7,Cairns
307,8335,8857,8425,7291,7392,50,50,50,51,52,11031219,11836197,11994011,12426298,14830619,68,68,68,74,94,1323,1336,1424,1704,2006,0.5,0.5,0.5,0.5,0.7,Darling Downs - Maranoa
308,14275,15219,14585,13411,13518,48,48,48,49,49,20562110,19534914,22686313,22084272,23471332,88,81,86,86,82,1440,1284,1555,1647,1736,0.4,0.3,0.4,0.4,0.4,Central Queensland
309,39234,41178,39000,37034,36694,50,49,50,50,51,107895413,103816129,111864019,131743348,153509962,118,129,140,124,155,2750,2521,2868,3557,4184,1.0,0.9,0.9,0.9,0.9,Gold Coast
310,12731,13772,13108,12255,12330,48,48,48,48,48,20637520,21959711,22493116,23868334,27787834,96,96,99,92,103,1621,1595,1716,1948,2254,0.5,0.4,0.4,0.4,0.4,Ipswich
311,14040,15328,14410,13272,13187,49,48,48,48,48,26175931,24500788,27842232,30272598,32370250,102,106,111,99,117,1864,1598,1932,2281,2455,0.5,0.5,0.5,0.5,0.5,Logan - Beaudesert
312,12388,13394,12710,11601,10648,47,47,47,48,49,16206350,14912889,17087352,18118176,21133273,89,81,85,83,95,1308,1113,1344,1562,1985,0.3,0.3,0.3,0.4,0.4,Mackay - Isaac - Whitsunday
313,11620,12358,11206,10289,10217,51,51,51,52,52,21229407,24528815,25080341,28646895,31043822,108,113,123,121,132,1827,1985,2238,2784,3038,0.6,0.6,0.6,0.6,0.7,Moreton Bay - North
314,11685,12403,11595,10985,10925,48,48,48,49,49,19136547,21346025,23498842,27989089,30406812,90,102,106,106,116,1638,1721,2027,2548,2783,0.6,0.6,0.5,0.6,0.6,Moreton Bay - South
315,4455,4921,4636,3963,3996,46,46,47,47,48,6848682,5753160,6178949,6150188,7450640,72,72,74,80,95,1537,1169,1333,1552,1865,0.3,0.4,0.4,0.4,0.5,Queensland - Outback
316,27239,28014,26495,24623,24797,53,52,52,53,54,73769263,74159447,87171132,98083724,119639214,117,126,134,141,176,2708,2647,3290,3983,4825,1.2,1.2,1.1,1.1,1.2,Sunshine Coast
317,9460,9665,9142,8475,8302,51,50,51,52,52,14062379,14829992,14116488,15759194,18735635,84,87,86,95,114,1487,1534,1544,1859,2257,0.4,0.4,0.4,0.4,0.4,Toowoomba
318,16221,17040,15642,14372,13682,48,47,48,48,49,23068832,24616150,23017175,26010093,28687012,87,88,91,96,109,1422,1445,1471,1810,2097,0.4,0.4,0.4,0.4,0.4,Townsville
319,15029,15305,14110,12510,12659,53,52,52,53,54,28585293,31789780,32148054,31831175,34635203,98,98,105,101,122,1902,2077,2278,2544,2736,0.8,0.7,0.7,0.7,0.8,Wide Bay
401,28365,28202,27987,25360,23848,53,53,52,53,54,71660486,68042945,75018803,88731893,100343892,119,115,133,142,178,2526,2413,2680,3499,4208,0.8,0.8,0.8,0.8,0.8,Adelaide - Central and Hills
402,18101,19158,18349,16605,15530,50,49,50,50,50,30937816,31946322,38700136,36465398,39269556,119,109,137,133,138,1709,1668,2109,2196,2529,0.6,0.5,0.5,0.5,0.5,Adelaide - North
403,23755,23906,22958,21325,20001,54,53,53,54,54,56860056,52527066,56531272,60060191,66137821,128,119,147,145,175,2394,2197,2462,2816,3307,0.7,0.7,0.7,0.7,0.7,Adelaide - South
404,13211,13329,12959,11988,11228,50,50,50,50,51,24331039,23022295,25547214,27011825,29005838,98,95,113,116,132,1842,1727,1971,2253,2583,0.6,0.5,0.5,0.5,0.5,Adelaide - West
405,7972,8172,7857,6096,5750,54,53,54,54,54,10295208,10022435,10697623,10692559,11356024,89,99,93,90,114,1291,1226,1362,1754,1975,0.6,0.6,0.6,0.5,0.5,Barossa - Yorke - Mid North
406,4669,4916,5051,4115,3600,51,50,50,50,52,5391741,6310363,7976167,6795866,6554675,79,87,100,91,97,1155,1284,1579,1651,1821,0.3,0.3,0.4,0.4,0.4,South Australia - Outback
407,12154,12246,11956,9932,9408,54,54,54,54,55,19075056,19762293,22464174,23142404,27029844,84,85,91,101,126,1569,1614,1879,2330,2873,0.7,0.6,0.7,0.6,0.7,South Australia - South East
501,12375,12681,12503,11480,11289,50,50,50,51,52,33646381,26900445,25477444,28948946,36351826,93,94,109,110,131,2719,2121,2038,2522,3220,0.7,0.7,0.7,0.7,0.7,Bunbury
502,6108,6212,6027,5544,5706,53,53,53,53,54,16768510,17746730,18170728,22625162,27768274,96,104,114,124,147,2745,2857,3015,4081,4867,1.2,1.1,1.0,1.0,1.1,Mandurah
503,19337,19923,20288,19281,19612,51,50,51,51,52,94306255,81368407,93140548,108363786,135873552,140,150,166,173,225,4877,4084,4591,5620,6928,0.9,1.0,0.9,1.0,1.0,Perth - Inner
504,14216,14889,14889,13936,13993,49,49,49,49,49,30569055,33234380,34779099,38372947,40725217,113,113,126,113,124,2150,2232,2336,2754,2910,0.7,0.6,0.6,0.6,0.7,Perth - North East
505,36551,38826,37915,36294,36454,50,49,49,50,50,104729389,113695789,118180578,133403427,147898943,134,133,151,138,157,2865,2928,3117,3676,4057,1.0,0.9,0.9,0.9,0.9,Perth - North West
506,28828,29966,29425,27961,27887,50,50,50,50,50,69270908,76038784,79682944,85875544,103043096,120,120,134,122,135,2403,2538,2708,3071,3695,0.8,0.7,0.7,0.7,0.8,Perth - South East
507,27139,28216,27850,26466,27203,50,50,50,51,51,75154726,74241619,81323029,93128416,106524038,116,118,134,129,145,2769,2631,2920,3519,3916,0.8,0.8,0.8,0.8,0.8,Perth - South West
509,9875,9938,9881,8770,8809,52,52,52,53,54,17699763,20306382,21030438,23942561,24094444,86,94,97,100,109,1792,2043,2128,2730,2735,0.9,0.9,0.8,0.8,0.8,Western Australia - Wheat Belt
510,4817,4487,4177,3915,4478,43,42,42,43,42,9120208,9197811,8191009,6341071,6194559,246,111,96,79,81,1893,2050,1961,1620,1383,0.2,0.1,0.2,0.2,0.2,Western Australia - Outback (North)
511,7253,7481,7076,6347,6251,48,48,48,49,50,14700190,11484301,12332858,11598154,13316685,87,79,87,82,93,2027,1535,1743,1827,2130,0.4,0.5,0.4,0.4,0.4,Western Australia - Outback (South)
601,13355,13211,12669,11823,11579,53,53,53,53,54,33926979,23795007,24241379,32880850,31465557,105,101,114,122,129,2540,1801,1913,2781,2717,0.5,0.5,0.5,0.5,0.5,Hobart
602,7656,7884,7762,6672,6550,52,51,52,53,54,14284450,14010993,15105139,17093910,17132620,91,81,101,101,112,1866,1777,1946,2562,2616,0.6,0.6,0.6,0.6,0.6,Launceston and North East
603,1892,1934,1922,1708,1708,55,54,54,55,56,4465157,5163754,4930307,5405078,6378729,123,119,114,117,135,2360,2670,2565,3165,3735,0.8,0.8,0.8,0.8,0.9,South East
604,5764,6024,5396,4967,4757,52,52,52,53,53,8308837,8986683,8700366,10173132,10216857,91,83,102,96,105,1442,1492,1612,2048,2148,0.5,0.5,0.5,0.5,0.5,West and North West
701,8475,8915,8755,8034,8069,45,45,45,46,46,10464475,13916873,14504640,13689338,16240216,68,76,82,67,77,1235,1561,1657,1704,2013,0.3,0.3,0.3,0.2,0.3,Darwin
702,2574,2812,2595,2301,2275,47,46,46,46,47,3023401,4444556,4625720,4535964,4668415,82,76,84,74,75,1175,1581,1783,1971,2052,0.2,0.2,0.2,0.2,0.2,Northern Territory - Outback
801,30745,29997,28912,27088,27864,50,50,51,51,51,53882056,56603009,57194649,66234756,80109916,100,98,116,118,141,1753,1887,1978,2445,2875,0.4,0.4,0.4,0.4,0.5,Australian Capital Territory
901,96,122,90,105,112,50,50,47,48,52,137092,211883,204683,185069,115197,115,68,182,116,117,1428,1737,2274,1763,1029,0.5,0.5,0.4,0.4,0.2,Other Territories
