sa4_code16,sa4_name16,agri_agri_num_jobs_000,agri_aquaculture_num_jobs_000,agri_estry_logging_num_jobs_000,agri_fishing_hunting_trapping_num_jobs_000,agri_agri_estry_fishing_supp_num_jobs_000,mining_coal_mining_num_jobs_000,mining_oil_gas_xtrction_num_jobs_000,mining_metal_ore_mining_num_jobs_000,mining_non_metl_mnrl_mining_quarrying_num_jobs_000,mining_exploration_oth_mining_supp_num_jobs_000,manu_food_prod_manu_num_jobs_000,manu_beverage_tbco_prod_manu_num_jobs_000,manu_textile_manu_num_jobs_000,manu_wood_prod_manu_num_jobs_000,manu_pulp_paper_conv_paper_prod_manu_num_jobs_000,manu_prnt_including_reprod_rcd_med_num_jobs_000,manu_petroleum_coal_prod_manu_num_jobs_000,manu_basic_chem_chem_prod_manu_num_jobs_000,manu_poly_prod_rubber_prod_manu_num_jobs_000,manu_non_metl_mnrl_prod_manu_mnrl_prod_num_jobs_000,manu_primary_metal_metal_prod_manu_num_jobs_000,manu_fab_metal_prod_manu_num_jobs_000,manu_trns_equipment_manu_num_jobs_000,manu_machinery_equipment_manu_num_jobs_000,manu_furniture_oth_manu_num_jobs_000,utility_elec_supl_num_jobs_000,utility_gas_supl_num_jobs_000,utility_water_supl_sew_drng_num_jobs_000,utility_wst_col_trmt_dspl_num_jobs_000,cons_bld_cons_num_jobs_000,cons_heavy_civil_engineering_cons_num_jobs_000,cons_cons_num_jobs_000,whsl_trade_basic_material_whsl_num_jobs_000,whsl_trade_machinery_equipment_whsl_num_jobs_000,whsl_trade_mtr_vhcl_mtr_vhcl_parts_whsl_num_jobs_000,whsl_trade_grocery_liquor_tbco_prod_whsl_num_jobs_000,whsl_trade_oth_goods_whsl_num_jobs_000,whsl_trade_cmsn_based_whsl_num_jobs_000,rtl_trade_mtr_vhcl_mtr_vhcl_parts_rtl_num_jobs_000,rtl_trade_fuel_rtl_num_jobs_000,rtl_trade_food_rtl_num_jobs_000,rtl_trade_oth_str_based_rtl_num_jobs_000,rtl_trade_non_str_rtl_cmsn_based_buy_sell_num_jobs_000,accom_food_accom_num_jobs_000,accom_food_food_beverage_num_jobs_000,trns_pstl_whse_road_trns_num_jobs_000,trns_pstl_whse_rail_trns_num_jobs_000,trns_pstl_whse_water_trns_num_jobs_000,trns_pstl_whse_air_spc_trns_num_jobs_000,trns_pstl_whse_oth_trns_num_jobs_000,trns_pstl_whse_pstl_cour_delivery_num_jobs_000,trns_pstl_whse_trns_supp_num_jobs_000,trns_pstl_whse_whse_storage_num_jobs_000,med_pub_ex_net_music_pub_num_jobs_000,med_movie_sound_recording_activ_num_jobs_000,med_brct_ex_net_num_jobs_000,med_net_pub_brct_num_jobs_000,med_coms_num_jobs_000,med_net_provrs_web_srch_data_prcsing_num_jobs_000,med_library_oth_info_num_jobs_000,finc_insur_finance_num_jobs_000,finc_insur_insur_super_funds_num_jobs_000,finc_insur_auxiliary_finance_insur_num_jobs_000,rent_hiring_rlst_rent_hiring_ex_rlst_num_jobs_000,rent_hiring_rlst_property_ops_rlst_num_jobs_000,pro_sci_tech_pro_sci_tech_rel_num_jobs_000,pro_sci_tech_comp_sys_desg_rel_num_jobs_000,admt_supp_admt_num_jobs_000,admt_supp_bld_cln_pest_control_oth_supp_num_jobs_000,pub_admn_safety_pub_admt_num_jobs_000,pub_admn_safety_defence_num_jobs_000,pub_admn_safety_pub_order_safety_reg_num_jobs_000,edu_training_prescl_scl_edu_num_jobs_000,edu_training_tertiary_edu_num_jobs_000,edu_training_adlt_cmty_oth_edu_num_jobs_000,hlth_care_soc_asst_hosps_num_jobs_000,hlth_care_soc_asst_med_oth_hlth_care_num_jobs_000,hlth_care_soc_asst_resial_care_num_jobs_000,hlth_care_soc_asst_soc_asst_num_jobs_000,arts_rec_heritage_activ_num_jobs_000,arts_rec_creative_per_ming_arts_activ_num_jobs_000,arts_rec_sports_rec_activ_num_jobs_000,arts_rec_gambling_activ_num_jobs_000,oth_repair_mntc_num_jobs_000,oth_pal_oth_num_jobs_000,oth_priv_hslds_emply_staff_gd_actv_hslds_ouse_num_jobs_000,tot_num_jobs_000,agri_agri_med_emply_incjob_aud,agri_aquaculture_med_emply_incjob_aud,agri_estry_logging_med_emply_incjob_aud,agri_fishing_hunting_trapping_med_emply_incjob_aud,agri_agri_estry_fishing_supp_med_emply_incjob_aud,mining_coal_mining_med_emply_incjob_aud,mining_oil_gas_xtrction_med_emply_incjob_aud,mining_metal_ore_mining_med_emply_incjob_aud,mining_non_metl_mnrl_mining_quarrying_med_emply_incjob_aud,mining_exploration_oth_mining_supp_med_emply_incjob_aud,manu_food_prod_manu_med_emply_incjob_aud,manu_beverage_tbco_prod_manu_med_emply_incjob_aud,manu_textile_manu_med_emply_incjob_aud,manu_wood_prod_manu_med_emply_incjob_aud,manu_pulp_paper_conv_paper_prod_manu_med_emply_incjob_aud,manu_prnt_including_reprod_rcd_med_med_emply_incjob_aud,manu_petroleum_coal_prod_manu_med_emply_incjob_aud,manu_basic_chem_chem_prod_manu_med_emply_incjob_aud,manu_poly_prod_rubber_prod_manu_med_emply_incjob_aud,manu_non_metl_mnrl_prod_manu_mnrl_prod_med_emply_incjob_aud,manu_primary_metal_metal_prod_manu_med_emply_incjob_aud,manu_fab_metal_prod_manu_med_emply_incjob_aud,manu_trns_equipment_manu_med_emply_incjob_aud,manu_machinery_equipment_manu_med_emply_incjob_aud,manu_furniture_oth_manu_med_emply_incjob_aud,utility_elec_supl_med_emply_incjob_aud,utility_gas_supl_med_emply_incjob_aud,utility_water_supl_sew_drng_med_emply_incjob_aud,utility_wst_col_trmt_dspl_med_emply_incjob_aud,cons_bld_cons_med_emply_incjob_aud,cons_heavy_civil_engineering_cons_med_emply_incjob_aud,cons_cons_med_emply_incjob_aud,whsl_trade_basic_material_whsl_med_emply_incjob_aud,whsl_trade_machinery_equipment_whsl_med_emply_incjob_aud,whsl_trade_mtr_vhcl_mtr_vhcl_parts_whsl_med_emply_incjob_aud,whsl_trade_grocery_liquor_tbco_prod_whsl_med_emply_incjob_aud,whsl_trade_oth_goods_whsl_med_emply_incjob_aud,whsl_trade_cmsn_based_whsl_med_emply_incjob_aud,rtl_trade_mtr_vhcl_mtr_vhcl_parts_rtl_med_emply_incjob_aud,rtl_trade_fuel_rtl_med_emply_incjob_aud,rtl_trade_food_rtl_med_emply_incjob_aud,rtl_trade_oth_str_based_rtl_med_emply_incjob_aud,rtl_trade_non_str_rtl_cmsn_based_buy_sell_med_emply_incjob_aud,accom_food_accom_med_emply_incjob_aud,accom_food_food_beverage_med_emply_incjob_aud,trns_pstl_whse_road_trns_med_emply_incjob_aud,trns_pstl_whse_rail_trns_med_emply_incjob_aud,trns_pstl_whse_water_trns_med_emply_incjob_aud,trns_pstl_whse_air_spc_trns_med_emply_incjob_aud,trns_pstl_whse_oth_trns_med_emply_incjob_aud,trns_pstl_whse_pstl_cour_delivery_med_emply_incjob_aud,trns_pstl_whse_trns_supp_med_emply_incjob_aud,trns_pstl_whse_whse_storage_med_emply_incjob_aud,med_pub_ex_net_music_pub_med_emply_incjob_aud,med_movie_sound_recording_activ_med_emply_incjob_aud,med_brct_ex_net_med_emply_incjob_aud,med_net_pub_brct_med_emply_incjob_aud,med_coms_med_emply_incjob_aud,med_net_provrs_web_srch_data_prcsing_med_emply_incjob_aud,med_library_oth_info_med_emply_incjob_aud,finc_insur_finance_med_emply_incjob_aud,finc_insur_insur_super_funds_med_emply_incjob_aud,finc_insur_auxiliary_finance_insur_med_emply_incjob_aud,rent_hiring_rlst_rent_hiring_ex_rlst_med_emply_incjob_aud,rent_hiring_rlst_property_ops_rlst_med_emply_incjob_aud,pro_sci_tech_pro_sci_tech_med_emply_incjob_aud,pro_sci_tech_comp_sys_desg_rel_med_emply_incjob_aud,admt_supp_admt_med_emply_incjob_aud,admt_supp_bld_cln_pest_control_oth_supp_med_emply_incjob_aud,pub_admn_safety_pub_admt_med_emply_incjob_aud,pub_admn_safety_defence_med_emply_incjob_aud,pub_admn_safety_pub_order_safety_reg_med_emply_incjob_aud,edu_training_prescl_scl_edu_med_emply_incjob_aud,edu_training_tertiary_edu_med_emply_incjob_aud,edu_training_adlt_cmty_oth_edu_med_emply_incjob_aud,hlth_care_soc_asst_hosps_med_emply_incjob_aud,hlth_care_soc_asst_med_oth_hlth_care_med_emply_incjob_aud,hlth_care_soc_asst_resial_care_med_emply_incjob_aud,hlth_care_soc_asst_soc_asst_med_emply_incjob_aud,arts_rec_heritage_activ_med_emply_incjob_aud,arts_rec_creative_per_ming_arts_activ_med_emply_incjob_aud,arts_rec_sports_rec_activ_med_emply_incjob_aud,arts_rec_gambling_activ_med_emply_incjob_aud,oth_repair_mntc_med_emply_incjob_aud,oth_pal_oth_med_emply_incjob_aud,oth_priv_hslds_emply_staff_gd_actv_hslds_ouse_num_inc_aud,total_median_employee_income_per_job_aud
101,Capital Region,5.506,0.151,0.419,0.175,1.331,0.12300000000000001,0.045,0.125,0.205,0.098,2.583,0.138,0.159,0.852,,0.17800000000000002,,0.20600000000000002,0.067,0.401,0.191,0.758,0.39399999999999996,0.475,0.299,0.8240000000000001,,0.413,0.386,1.6909999999999998,0.853,6.34,0.981,0.7809999999999999,0.16,0.59,0.546,0.26899999999999996,1.348,0.621,4.61,7.555,0.184,3.562,11.243,2.987,0.078,0.05,0.15,0.28,0.63,0.6829999999999999,0.105,0.272,0.5,0.19399999999999998,0.024,0.516,0.13,0.129,1.465,1.4280000000000002,0.914,0.725,2.4090000000000003,6.184,1.3969999999999998,6.2379999999999995,1.709,14.802999999999999,2.995,3.139,7.0760000000000005,2.404,0.743,1.8559999999999999,5.011,3.739,4.235,0.322,0.17800000000000002,1.499,0.075,1.5830000000000002,2.635,,146.093,3530,17026.0,33561,9516.0,5976,58020.0,65388.0,77940.0,65005.0,48217,32658,27500,16404.0,40227,,25755.0,,42276.0,41122.0,62366,32875,37429,36688,50302,28955.0,92740,,62812,49251,31167,56550,30184,38128,52377,35829.0,20967,22787,16280,34053,16730,18723,15561,8221,9069,6593,28935,117894.0,46676.0,70375.0,11016,29520,57396,14149.0,27141,7264.0,41261,5050.0,69124,56090.0,66099.0,28394,18966,27965,12164,26690,30965,66673,12500,14910,66105,89813,73375,39887,10544,5705,50571,39036,33297,17403,42266.0,3332.0,4041,10199.0,31863,17006,,25634
102,Central Coast,0.9209999999999999,0.036000000000000004,0.28300000000000003,,0.163,0.319,0.043,0.113,0.086,0.18600000000000003,2.971,0.259,0.213,1.3419999999999999,0.121,0.494,0.037000000000000005,0.7490000000000001,0.505,0.684,0.302,1.685,0.757,1.749,0.526,0.84,,0.131,0.564,3.4960000000000004,2.26,11.477,1.436,2.557,0.537,0.888,2.201,0.23199999999999998,2.199,0.545,6.519,12.378,0.365,2.388,16.21,3.213,1.286,0.157,0.292,0.158,0.84,0.531,0.129,1.045,0.9790000000000001,0.6,0.045,0.9670000000000001,0.19,,3.733,2.926,2.431,1.374,3.194,9.96,2.171,14.113,1.935,7.061,0.514,3.6710000000000003,11.039000000000001,3.261,1.176,4.572,10.404000000000002,6.233,7.091,0.151,0.324,2.3280000000000003,0.24100000000000002,2.201,4.441,0.051,209.87099999999998,11734,6972.0,20735,,10725,111456.0,144752.0,129135.0,66789.0,52959,46106,28260,26807.0,43378,29214.0,44971.0,57448.0,51651.0,49546.0,67676,47358,43681,50149,58091,27187.0,89291,,95180,53190,36400,57931,29365,41186,58679,43773.0,35349,31490,31030,37706,18509,19737,18172,18100,12092,7872,39704,96851.0,79682.0,70679.0,13966,46499,55965,28956.0,33000,4496.0,41996,61539.0,88089,62452.0,,42683,26930,33400,21123,29380,27899,61104,11956,16254,55986,56824,72483,47638,4600,7166,54066,44368,31425,24374,15037.0,11720.0,5255,27347.0,30307,18739,1617.0,28453
103,Central West,6.456,0.03,0.519,,1.45,2.04,,1.839,0.27699999999999997,0.745,2.0980000000000003,0.341,0.16,1.204,0.026000000000000002,0.21100000000000002,,0.214,0.107,0.32,0.254,0.946,0.289,1.236,0.14300000000000002,0.795,0.022000000000000002,0.27,0.361,1.75,0.81,4.7860000000000005,1.228,0.943,0.22899999999999998,0.767,0.365,0.512,1.5730000000000002,0.591,4.37,5.78,0.14,1.807,8.54,2.59,0.312,,0.08199999999999999,0.034,0.552,0.231,0.32799999999999996,0.26,0.152,0.155,,0.276,0.035,,1.556,1.1909999999999998,0.904,0.818,1.392,4.571000000000001,0.239,6.34,1.038,7.832999999999999,0.21,1.8519999999999999,8.684,2.665,0.7190000000000001,2.1519999999999997,5.331,3.448,3.935,0.023,0.11900000000000001,1.124,0.042,2.3280000000000003,2.562,,128.109,4250,19798.0,38238,,4821,136581.0,,109922.0,50016.0,50393,43798,13101,16903.0,45196,29888.0,38031.0,,53555.0,44287.0,53152,64216,32140,41124,50159,21832.0,88647,60112.0,58538,23262,26274,55625,25912,33444,47951,28544.0,32167,20000,15720,30080,15474,16707,15495,10400,9245,6482,26813,90797.0,,53729.0,19011,27741,75295,5834.0,31974,5007.0,37064,,53296,36196.0,,24175,25112,23584,18414,26038,26168,31101,13056,10182,55526,39094,42126,43615,10576,8400,55662,45628,28878,19317,6858.0,2000.0,4289,7351.0,26518,17965,,24478
104,Coffs Harbour - Grafton,4.163,0.09699999999999999,0.324,0.087,0.233,0.10300000000000001,0.03,0.078,0.14400000000000002,0.111,0.9890000000000001,0.067,0.08199999999999999,0.63,,0.073,,0.102,0.064,0.22699999999999998,0.07200000000000001,0.485,0.195,0.35,0.081,0.273,,0.15,0.193,0.8320000000000001,0.9520000000000001,3.573,0.465,0.39899999999999997,0.264,0.6920000000000001,0.366,0.094,0.8220000000000001,0.34299999999999997,3.307,4.577,0.09300000000000001,1.7990000000000002,7.098,1.66,0.147,0.078,0.052000000000000005,0.035,0.289,0.213,0.068,0.146,0.14400000000000002,0.109,,0.204,0.047,,0.92,0.835,0.643,0.42700000000000005,1.0979999999999999,2.937,0.395,4.237,0.87,4.613,0.209,1.117,5.582999999999999,1.255,0.562,1.555,4.34,2.6630000000000003,2.612,,0.057999999999999996,1.278,0.038,1.001,1.754,,81.94,5291,12250.0,42784,11429.0,5066,54993.0,163006.0,113303.0,50828.0,54439,25423,15790,17614.0,38180,,28703.0,,47099.0,45634.0,54679,44681,32325,38633,44775,28498.0,87360,,60373,44494,29395,56535,25238,25482,39170,42292.0,18867,19795,9016,34387,19336,15634,15501,20226,10123,7037,29249,55788.0,48100.0,46338.0,7011,34013,59647,15291.0,23138,7992.0,40699,,69054,26000.0,,31591,15845,13581,12751,25190,25811,20791,11698,13398,57054,33584,30636,42265,3728,5602,53045,43707,34170,19220,,5339.0,2098,4010.0,28662,12138,,21150
105,Far West and Orana,4.801,0.027999999999999997,0.13,0.025,1.8530000000000002,0.36200000000000004,,1.7009999999999998,0.067,0.276,1.798,0.047,0.034,0.076,,0.046,,0.066,0.03,0.174,0.067,0.43,0.14800000000000002,0.249,0.023,0.431,0.084,0.228,0.115,0.925,0.506,2.4659999999999997,0.691,0.512,0.26,0.256,0.249,0.368,0.81,0.392,2.491,3.408,0.12,1.288,5.192,1.521,0.062,,0.027999999999999997,0.046,0.305,0.155,0.162,0.18,0.092,0.09699999999999999,,0.07,,,0.809,0.604,0.47100000000000003,0.321,0.584,2.128,0.105,3.013,0.621,4.783,0.10400000000000001,1.202,5.564,0.706,0.281,1.3880000000000001,3.6689999999999996,1.729,2.186,0.040999999999999995,0.040999999999999995,0.5589999999999999,0.027000000000000003,0.778,1.797,,72.893,5441,37837.0,52277,15600.0,5444,111903.0,,103110.0,26868.0,42546,18413,13810,20017.0,27097,,42231.0,,26249.0,25000.0,39274,61923,34858,10280,28235,27832.0,88455,1729.0,61652,37382,28288,64076,26179,40650,50793,39179.0,34322,14740,13270,36944,16514,15694,14601,6436,7769,6419,21010,96562.0,,48775.0,6176,26110,76041,8896.0,41477,4302.0,31430,,95424,,,26416,21532,26397,11546,28137,24380,14276,9515,9501,54468,27438,60881,45568,2800,9704,52923,47199,34617,16630,7431.0,2299.0,2447,6788.0,27251,17185,,22395
106,Hunter Valley exc Newcastle,3.6710000000000003,0.102,0.23800000000000002,0.032,0.522,5.795,0.053,1.92,0.326,0.845,2.521,0.934,0.24600000000000002,0.6579999999999999,,0.174,0.09300000000000001,0.603,0.355,0.434,1.329,1.599,1.0070000000000001,1.676,0.16699999999999998,0.987,0.122,0.25,0.557,2.106,2.363,8.059,1.042,2.319,0.43,0.526,0.573,0.19699999999999998,2.043,0.639,5.275,7.626,0.209,3.3280000000000003,12.944,3.775,0.441,0.048,0.14800000000000002,0.386,0.7190000000000001,0.955,0.075,0.27899999999999997,0.253,0.11800000000000001,,0.159,0.046,,2.151,1.899,1.3969999999999998,1.3780000000000001,2.134,7.04,0.7490000000000001,13.001,1.989,6.27,2.421,1.9780000000000002,7.68,2.124,0.807,3.2510000000000003,5.6579999999999995,3.386,5.011,0.052000000000000005,0.08800000000000001,1.672,0.126,2.846,3.01,,169.02700000000002,14520,21722.0,31365,9360.0,4961,140233.0,156679.0,140136.0,72564.0,60874,30483,22757,28431.0,33275,,38868.0,61275.0,81029.0,47614.0,50546,95229,47905,63572,58482,35460.0,103091,107805.0,78448,51918,32293,68538,29792,39606,70294,48232.0,22030,23201,22805,37409,14858,19671,17716,9599,10493,6669,32780,113244.0,41220.0,66489.0,12664,28474,73773,26094.0,29325,2336.0,30118,,76455,42281.0,,36355,19900,22763,20566,24807,33028,57075,15721,13793,54425,74370,39538,44162,7055,13306,47923,39788,29859,20705,18712.0,6137.0,5373,14146.0,38240,13218,,28772
107,Illawarra,0.555,,0.163,,0.142,1.153,0.032,0.418,0.18600000000000003,0.741,1.1520000000000001,0.145,0.212,0.522,0.102,0.25,0.038,0.295,0.40299999999999997,0.563,3.08,1.993,0.462,1.17,0.285,0.639,,0.237,0.622,2.682,2.184,8.709,1.444,1.615,0.619,0.695,1.2309999999999999,0.182,1.2790000000000001,0.504,5.301,10.648,0.29,1.271,13.317,3.025,1.204,0.122,0.54,0.22,0.81,1.296,0.217,0.513,0.545,0.366,0.031,0.503,0.11,0.054000000000000006,2.832,2.394,3.002,0.852,2.6039999999999996,8.567,1.3840000000000001,11.436,1.6669999999999998,9.857000000000001,0.737,3.5869999999999997,11.602,7.67,1.7480000000000002,3.9560000000000004,9.439,4.6610000000000005,6.401,0.127,0.317,2.329,0.192,2.222,3.685,,187.517,5830,,26637,,7845,128318.0,181022.0,142078.0,83564.0,86033,22609,54400,16939.0,42564,50362.0,38532.0,82639.0,78906.0,61906.0,71167,116225,71059,55070,61099,37570.0,96207,,94519,62185,43121,66258,29369,50889,57951,39842.0,31074,25392,22495,33151,15207,19179,16662,13982,10345,7951,38132,102247.0,51836.0,69443.0,58987,37500,87895,35552.0,40046,3466.0,40091,64330.0,80473,29680.0,10828.0,46159,29680,42139,26117,25008,34023,59376,12740,21166,51327,71597,73804,50473,12751,9376,52031,45355,36290,22148,10771.0,6347.0,4723,40252.0,35422,19505,,30889
108,Mid North Coast,1.656,0.19899999999999998,0.29100000000000004,0.035,0.18,0.39799999999999996,,0.095,0.165,0.109,1.732,0.19899999999999998,0.11,0.8220000000000001,0.027000000000000003,0.09699999999999999,,0.12300000000000001,0.225,0.35600000000000004,0.07,0.7120000000000001,0.28600000000000003,0.39399999999999996,0.203,1.014,,0.4,0.316,1.4040000000000001,1.501,5.0680000000000005,0.7070000000000001,0.763,0.321,0.556,0.429,0.177,1.207,0.48200000000000004,4.321000000000001,6.126,0.14800000000000002,2.2969999999999997,9.752,2.752,0.099,0.067,0.073,0.099,0.45399999999999996,0.267,0.040999999999999995,0.191,0.22699999999999998,0.139,,0.134,0.03,,1.501,1.4040000000000001,1.094,0.5579999999999999,1.9040000000000001,3.7689999999999997,0.337,5.682,1.207,5.138,0.28600000000000003,1.3090000000000002,8.237,1.538,0.5329999999999999,2.7880000000000003,6.245,4.1,3.918,0.031,0.09699999999999999,0.888,0.071,1.09,1.882,,109.943,9017,26412.0,32672,10251.0,10554,85291.0,,133455.0,58519.0,60253,32662,19223,18805.0,33035,25883.0,24965.0,,26357.0,17008.0,56711,48233,41523,38942,35771,39626.0,94005,,71033,48398,31050,47908,24823,30118,43973,36210.0,26993,18103,4663,31588,13640,19189,15268,16263,11387,7203,28626,112500.0,55251.0,43959.0,5340,30418,41424,11679.0,33048,5767.0,29493,,84308,33849.0,,29540,17166,17797,16939,23042,23502,33501,13167,15457,51685,35137,42933,43238,2067,5994,46872,41695,34710,20433,13639.0,7722.0,3652,2226.0,29150,12038,,23850
109,Murray,5.325,,0.139,,1.337,0.051,,0.067,0.07,0.066,2.278,0.368,0.187,0.155,0.235,0.14,,0.129,0.096,0.147,0.299,0.7909999999999999,0.322,0.484,0.063,0.20600000000000002,,0.358,0.135,0.922,0.37,3.033,1.07,0.617,0.21600000000000003,0.484,0.292,0.149,0.77,0.415,2.403,3.59,0.113,1.079,6.064,2.295,0.049,,0.051,0.05,0.282,0.17600000000000002,0.133,0.182,0.109,0.10300000000000001,,0.06,,,0.818,0.7979999999999999,0.9079999999999999,0.299,0.7070000000000001,2.516,0.183,3.6919999999999997,0.622,3.4589999999999996,0.317,1.018,4.8069999999999995,1.3419999999999999,0.522,2.0380000000000003,2.5580000000000003,1.931,1.966,0.069,0.084,0.763,0.052000000000000005,0.81,1.163,,75.328,7448,,22922,,5734,47757.0,,109057.0,42902.0,50844,45151,23549,43931.0,35880,95030.0,37982.0,,53495.0,62125.0,60226,51277,45696,39358,49649,19088.0,91042,,65392,49360,31953,39997,27129,34059,48413,47351.0,25069,15273,24224,33330,14612,17206,13992,17088,8020,7805,33179,81973.0,,60363.0,15474,24078,31700,5535.0,30508,7284.0,44944,,81279,,,29645,13610,24759,11929,19868,27562,36185,9380,11542,48027,61992,39330,36124,12395,6827,45376,40683,30878,18437,8150.0,4000.0,3239,4200.0,29126,13768,,21813
110,New England and North West,8.545,,0.28800000000000003,0.025,1.659,1.0590000000000002,0.045,0.20800000000000002,0.171,0.19,3.53,0.135,0.138,0.163,0.040999999999999995,0.102,0.025,0.127,0.038,0.159,0.068,0.7090000000000001,0.49200000000000005,0.365,0.071,0.433,,0.161,0.28600000000000003,1.138,0.6829999999999999,3.752,1.365,0.875,0.353,0.431,0.34,0.47100000000000003,1.527,0.48100000000000004,3.292,5.367000000000001,0.188,1.7209999999999999,7.857,2.2769999999999997,0.142,,0.092,0.027000000000000003,0.52,0.27699999999999997,0.293,0.319,0.267,0.138,,0.14400000000000002,,,1.256,0.912,0.765,0.555,1.268,4.504,0.207,5.992000000000001,1.294,5.45,0.254,1.39,8.142000000000001,3.7039999999999997,0.521,1.9269999999999998,4.98,2.603,3.615,0.055,0.071,0.898,0.040999999999999995,1.535,2.218,,112.17299999999999,9722,,43118,2921.0,11688,114405.0,121489.0,66669.0,51586.0,73521,45656,12780,25932.0,33550,18721.0,31832.0,65361.0,44325.0,29405.0,38389,36371,37845,49570,46419,25114.0,85945,,57345,25845,30454,66327,24900,35062,47247,37389.0,19249,21609,15946,37637,16924,17172,14574,9427,7362,6079,31581,120569.0,,64580.0,16671,21964,60294,13117.0,17626,10582.0,36824,,82246,,,37794,19949,29590,18208,21236,22531,27853,10112,11560,52733,50583,49061,42502,15693,6372,51718,43325,30371,22424,11816.0,5915.0,3616,5025.0,27881,10606,,22395
