sa4_code16,sa4_name16,agri_agri_num_jobs_000,agri_aquaculture_num_jobs_000,agri_estry_logging_num_jobs_000,agri_fishing_hunting_trapping_num_jobs_000,agri_agri_estry_fishing_supp_num_jobs_000,mining_coal_mining_num_jobs_000,mining_oil_gas_xtrction_num_jobs_000,mining_metal_ore_mining_num_jobs_000,mining_non_metl_mnrl_mining_quarrying_num_jobs_000,mining_exploration_oth_mining_supp_num_jobs_000,manu_food_prod_manu_num_jobs_000,manu_beverage_tbco_prod_manu_num_jobs_000,manu_textile_manu_num_jobs_000,manu_wood_prod_manu_num_jobs_000,manu_pulp_paper_conv_paper_prod_manu_num_jobs_000,manu_prnt_including_reprod_rcd_med_num_jobs_000,manu_petroleum_coal_prod_manu_num_jobs_000,manu_basic_chem_chem_prod_manu_num_jobs_000,manu_poly_prod_rubber_prod_manu_num_jobs_000,manu_non_metl_mnrl_prod_manu_mnrl_prod_num_jobs_000,manu_primary_metal_metal_prod_manu_num_jobs_000,manu_fab_metal_prod_manu_num_jobs_000,manu_trns_equipment_manu_num_jobs_000,manu_machinery_equipment_manu_num_jobs_000,manu_furniture_oth_manu_num_jobs_000,utility_elec_supl_num_jobs_000,utility_gas_supl_num_jobs_000,utility_water_supl_sew_drng_num_jobs_000,utility_wst_col_trmt_dspl_num_jobs_000,cons_bld_cons_num_jobs_000,cons_heavy_civil_engineering_cons_num_jobs_000,cons_cons_num_jobs_000,whsl_trade_basic_material_whsl_num_jobs_000,whsl_trade_machinery_equipment_whsl_num_jobs_000,whsl_trade_mtr_vhcl_mtr_vhcl_parts_whsl_num_jobs_000,whsl_trade_grocery_liquor_tbco_prod_whsl_num_jobs_000,whsl_trade_oth_goods_whsl_num_jobs_000,whsl_trade_cmsn_based_whsl_num_jobs_000,rtl_trade_mtr_vhcl_mtr_vhcl_parts_rtl_num_jobs_000,rtl_trade_fuel_rtl_num_jobs_000,rtl_trade_food_rtl_num_jobs_000,rtl_trade_oth_str_based_rtl_num_jobs_000,rtl_trade_non_str_rtl_cmsn_based_buy_sell_num_jobs_000,accom_food_accom_num_jobs_000,accom_food_food_beverage_num_jobs_000,trns_pstl_whse_road_trns_num_jobs_000,trns_pstl_whse_rail_trns_num_jobs_000,trns_pstl_whse_water_trns_num_jobs_000,trns_pstl_whse_air_spc_trns_num_jobs_000,trns_pstl_whse_oth_trns_num_jobs_000,trns_pstl_whse_pstl_cour_delivery_num_jobs_000,trns_pstl_whse_trns_supp_num_jobs_000,trns_pstl_whse_whse_storage_num_jobs_000,med_pub_ex_net_music_pub_num_jobs_000,med_movie_sound_recording_activ_num_jobs_000,med_brct_ex_net_num_jobs_000,med_net_pub_brct_num_jobs_000,med_coms_num_jobs_000,med_net_provrs_web_srch_data_prcsing_num_jobs_000,med_library_oth_info_num_jobs_000,finc_insur_finance_num_jobs_000,finc_insur_insur_super_funds_num_jobs_000,finc_insur_auxiliary_finance_insur_num_jobs_000,rent_hiring_rlst_rent_hiring_ex_rlst_num_jobs_000,rent_hiring_rlst_property_ops_rlst_num_jobs_000,pro_sci_tech_pro_sci_tech_rel_num_jobs_000,pro_sci_tech_comp_sys_desg_rel_num_jobs_000,admt_supp_admt_num_jobs_000,admt_supp_bld_cln_pest_control_oth_supp_num_jobs_000,pub_admn_safety_pub_admt_num_jobs_000,pub_admn_safety_defence_num_jobs_000,pub_admn_safety_pub_order_safety_reg_num_jobs_000,edu_training_prescl_scl_edu_num_jobs_000,edu_training_tertiary_edu_num_jobs_000,edu_training_adlt_cmty_oth_edu_num_jobs_000,hlth_care_soc_asst_hosps_num_jobs_000,hlth_care_soc_asst_med_oth_hlth_care_num_jobs_000,hlth_care_soc_asst_resial_care_num_jobs_000,hlth_care_soc_asst_soc_asst_num_jobs_000,arts_rec_heritage_activ_num_jobs_000,arts_rec_creative_per_ming_arts_activ_num_jobs_000,arts_rec_sports_rec_activ_num_jobs_000,arts_rec_gambling_activ_num_jobs_000,oth_repair_mntc_num_jobs_000,oth_pal_oth_num_jobs_000,oth_priv_hslds_emply_staff_gd_actv_hslds_ouse_num_jobs_000,tot_num_jobs_000,agri_agri_med_emply_incjob_aud,agri_aquaculture_med_emply_incjob_aud,agri_estry_logging_med_emply_incjob_aud,agri_fishing_hunting_trapping_med_emply_incjob_aud,agri_agri_estry_fishing_supp_med_emply_incjob_aud,mining_coal_mining_med_emply_incjob_aud,mining_oil_gas_xtrction_med_emply_incjob_aud,mining_metal_ore_mining_med_emply_incjob_aud,mining_non_metl_mnrl_mining_quarrying_med_emply_incjob_aud,mining_exploration_oth_mining_supp_med_emply_incjob_aud,manu_food_prod_manu_med_emply_incjob_aud,manu_beverage_tbco_prod_manu_med_emply_incjob_aud,manu_textile_manu_med_emply_incjob_aud,manu_wood_prod_manu_med_emply_incjob_aud,manu_pulp_paper_conv_paper_prod_manu_med_emply_incjob_aud,manu_prnt_including_reprod_rcd_med_med_emply_incjob_aud,manu_petroleum_coal_prod_manu_med_emply_incjob_aud,manu_basic_chem_chem_prod_manu_med_emply_incjob_aud,manu_poly_prod_rubber_prod_manu_med_emply_incjob_aud,manu_non_metl_mnrl_prod_manu_mnrl_prod_med_emply_incjob_aud,manu_primary_metal_metal_prod_manu_med_emply_incjob_aud,manu_fab_metal_prod_manu_med_emply_incjob_aud,manu_trns_equipment_manu_med_emply_incjob_aud,manu_machinery_equipment_manu_med_emply_incjob_aud,manu_furniture_oth_manu_med_emply_incjob_aud,utility_elec_supl_med_emply_incjob_aud,utility_gas_supl_med_emply_incjob_aud,utility_water_supl_sew_drng_med_emply_incjob_aud,utility_wst_col_trmt_dspl_med_emply_incjob_aud,cons_bld_cons_med_emply_incjob_aud,cons_heavy_civil_engineering_cons_med_emply_incjob_aud,cons_cons_med_emply_incjob_aud,whsl_trade_basic_material_whsl_med_emply_incjob_aud,whsl_trade_machinery_equipment_whsl_med_emply_incjob_aud,whsl_trade_mtr_vhcl_mtr_vhcl_parts_whsl_med_emply_incjob_aud,whsl_trade_grocery_liquor_tbco_prod_whsl_med_emply_incjob_aud,whsl_trade_oth_goods_whsl_med_emply_incjob_aud,whsl_trade_cmsn_based_whsl_med_emply_incjob_aud,rtl_trade_mtr_vhcl_mtr_vhcl_parts_rtl_med_emply_incjob_aud,rtl_trade_fuel_rtl_med_emply_incjob_aud,rtl_trade_food_rtl_med_emply_incjob_aud,rtl_trade_oth_str_based_rtl_med_emply_incjob_aud,rtl_trade_non_str_rtl_cmsn_based_buy_sell_med_emply_incjob_aud,accom_food_accom_med_emply_incjob_aud,accom_food_food_beverage_med_emply_incjob_aud,trns_pstl_whse_road_trns_med_emply_incjob_aud,trns_pstl_whse_rail_trns_med_emply_incjob_aud,trns_pstl_whse_water_trns_med_emply_incjob_aud,trns_pstl_whse_air_spc_trns_med_emply_incjob_aud,trns_pstl_whse_oth_trns_med_emply_incjob_aud,trns_pstl_whse_pstl_cour_delivery_med_emply_incjob_aud,trns_pstl_whse_trns_supp_med_emply_incjob_aud,trns_pstl_whse_whse_storage_med_emply_incjob_aud,med_pub_ex_net_music_pub_med_emply_incjob_aud,med_movie_sound_recording_activ_med_emply_incjob_aud,med_brct_ex_net_med_emply_incjob_aud,med_net_pub_brct_med_emply_incjob_aud,med_coms_med_emply_incjob_aud,med_net_provrs_web_srch_data_prcsing_med_emply_incjob_aud,med_library_oth_info_med_emply_incjob_aud,finc_insur_finance_med_emply_incjob_aud,finc_insur_insur_super_funds_med_emply_incjob_aud,finc_insur_auxiliary_finance_insur_med_emply_incjob_aud,rent_hiring_rlst_rent_hiring_ex_rlst_med_emply_incjob_aud,rent_hiring_rlst_property_ops_rlst_med_emply_incjob_aud,pro_sci_tech_pro_sci_tech_med_emply_incjob_aud,pro_sci_tech_comp_sys_desg_rel_med_emply_incjob_aud,admt_supp_admt_med_emply_incjob_aud,admt_supp_bld_cln_pest_control_oth_supp_med_emply_incjob_aud,pub_admn_safety_pub_admt_med_emply_incjob_aud,pub_admn_safety_defence_med_emply_incjob_aud,pub_admn_safety_pub_order_safety_reg_med_emply_incjob_aud,edu_training_prescl_scl_edu_med_emply_incjob_aud,edu_training_tertiary_edu_med_emply_incjob_aud,edu_training_adlt_cmty_oth_edu_med_emply_incjob_aud,hlth_care_soc_asst_hosps_med_emply_incjob_aud,hlth_care_soc_asst_med_oth_hlth_care_med_emply_incjob_aud,hlth_care_soc_asst_resial_care_med_emply_incjob_aud,hlth_care_soc_asst_soc_asst_med_emply_incjob_aud,arts_rec_heritage_activ_med_emply_incjob_aud,arts_rec_creative_per_ming_arts_activ_med_emply_incjob_aud,arts_rec_sports_rec_activ_med_emply_incjob_aud,arts_rec_gambling_activ_med_emply_incjob_aud,oth_repair_mntc_med_emply_incjob_aud,oth_pal_oth_med_emply_incjob_aud,oth_priv_hslds_emply_staff_gd_actv_hslds_ouse_num_inc_aud,total_median_employee_income_per_job_aud
111,Newcastle and Lake Macquarie,0.871,0.022000000000000002,0.145,0.02,0.10400000000000001,2.977,0.042,0.256,0.099,1.537,2.8989999999999996,0.29100000000000004,0.289,0.5539999999999999,0.055999999999999994,0.358,0.127,0.8370000000000001,0.49700000000000005,0.635,2.251,3.198,1.861,2.62,0.415,1.9769999999999999,,0.516,0.7559999999999999,2.153,4.587,9.847999999999999,1.649,3.33,0.445,0.882,1.621,0.213,2.303,0.7809999999999999,7.065,13.790999999999999,0.174,2.385,18.774,3.662,0.619,0.19399999999999998,0.272,0.125,0.868,3.3139999999999996,0.193,0.7859999999999999,0.589,0.40700000000000003,0.065,0.511,0.235,,4.223,3.128,2.1109999999999998,1.7719999999999998,2.437,15.12,1.507,17.154,1.864,8.805,1.713,3.924,11.53,8.492,1.349,9.276,12.585,5.066,7.571000000000001,0.075,0.203,3.077,0.149,3.713,4.626,,248.05200000000002,4990,12553.0,11079,15417.0,3116,107083.0,117575.0,91270.0,59151.0,53644,21235,21273,21397.0,31804,56597.0,28370.0,62668.0,58914.0,45934.0,47529,76554,46832,57368,50723,29878.0,95972,,68489,62034,30797,57866,26543,41372,50438,34578.0,25180,22764,24270.0,31101,12251,14049,12070,10216,5608,5303,30014,93650.0,34079.0,59963.0,11128,42160,75615,46014.0,16986,4092.0,31329,68066.0,61946,46263.0,,36813,22795,31598,16583,24267,29528,49968,11197,12798,50986,67883,48055,42232,17944,6619,42043,36438,27330,20853,7452.0,3715,3371,9762,31766,13899,,25404
112,Richmond - Tweed,3.0789999999999997,0.033,0.312,0.069,0.517,0.157,0.047,0.13699999999999998,0.205,0.415,4.53,0.126,0.205,0.45,,0.19699999999999998,0.034,0.24100000000000002,0.147,0.385,0.205,0.613,0.293,0.35,0.20600000000000002,0.409,0.018000000000000002,0.366,0.302,1.271,1.79,5.271,1.153,0.757,0.23800000000000002,0.983,0.953,0.166,1.298,0.616,5.222,8.042,0.191,2.71,11.581,2.086,0.10099999999999999,0.081,0.188,0.113,0.555,0.59,0.087,0.381,0.804,0.259,0.079,0.321,0.069,,2.072,1.1340000000000001,1.001,0.768,2.29,5.559,0.36,6.997000000000001,1.246,4.834,0.29600000000000004,2.168,8.667,4.904,0.8220000000000001,3.549,6.18,4.078,4.841,0.127,0.19399999999999998,1.518,0.16699999999999998,1.219,2.309,,136.436,5707,6614.0,17154,14417.0,10779,52167.0,119416.0,71632.0,38240.0,50665,22262,14811,19206.0,33355,,23847.0,50163.0,36382.0,38082.0,41669,45163,33560,37239,36354,17904.0,88486,42926.0,56165,45972,27692,48117,23440,29472,34290,31080.0,14692,19581,18088.0,30743,18450,12557,12184,4794,10400,6377,26906,37109.0,59206.0,56508.0,9330,28803,41411,16495.0,23795,2682.0,35260,45994.0,53675,11245.0,,22189,14244,17825,11031,16105,16216,39261,9044,10000,47763,42553,37522,37665,14150,6545,46430,36168,29188,19007,18243.0,4601,3416,19689,26597,12577,,19198
113,Riverina,7.08,0.047,0.47200000000000003,,1.296,0.037000000000000005,,0.094,0.201,0.114,4.875,1.588,0.07200000000000001,0.8,0.215,0.10099999999999999,0.034,0.16699999999999998,0.10300000000000001,0.18100000000000002,0.364,0.588,0.245,0.519,0.091,0.634,,0.519,0.17300000000000001,1.31,0.6809999999999999,3.4789999999999996,1.335,0.733,0.316,1.067,0.29100000000000004,0.251,1.042,0.358,3.679,5.746,0.08800000000000001,1.17,6.627000000000001,2.6919999999999997,0.132,,0.21,0.069,0.546,0.785,0.486,0.275,0.091,0.126,,0.102,0.053,,1.253,0.7809999999999999,0.687,0.431,0.852,3.883,0.135,5.706,1.026,4.604,1.2009999999999998,1.746,6.318,3.511,0.212,2.0980000000000003,3.986,2.103,2.102,0.04,0.027999999999999997,0.71,0.052000000000000005,1.122,1.3869999999999998,,104.865,4660,9476.0,42157,,5970,26867.0,,65914.0,41992.0,50745,35646,31106,15818.0,47396,81916.0,17472.0,59518.0,46772.0,36602.0,31654,32905,30079,39831,38674,18109.0,84446,,55631,52955,23073,42431,23520,34010,35900,36577.0,13899,17834,17036.0,32792,13695,11196,11086,12705,6207,5450,25106,91363.0,,47850.0,15447,20599,66168,14099.0,29937,6093.0,36329,,66042,27349.0,,28222,18866,23507,10346,20842,12536,27859,8673,6743,44009,65066,48045,36618,22817,3927,45525,35558,29120,14100,13259.0,6976,2571,3246,23997,12492,,19818
114,Southern Highlands and Shoalhaven,0.9009999999999999,0.031,0.091,0.086,0.142,0.162,,0.081,0.062,0.16399999999999998,1.054,0.079,0.098,0.43799999999999994,0.125,0.109,,0.29600000000000004,0.177,0.361,0.39799999999999996,0.732,0.317,0.885,0.095,0.22899999999999998,,0.289,0.195,0.948,0.6920000000000001,2.924,0.583,0.406,0.07200000000000001,0.218,0.606,0.079,0.804,0.203,3.1839999999999997,5.175,0.087,1.673,6.382999999999999,1.594,0.049,0.039,0.256,0.059000000000000004,0.3,0.546,0.037000000000000005,0.335,0.25,0.151,,0.09300000000000001,,,1.149,0.7929999999999999,0.73,0.37799999999999995,1.203,3.951,0.401,3.623,0.7959999999999999,3.3760000000000003,1.955,1.213,4.74,1.8519999999999999,0.508,1.581,3.312,2.725,1.964,0.141,0.10400000000000001,0.601,0.034,0.875,1.571,,78.955,10364,15966.0,21259,9608.0,10396,98551.0,,97086.0,60311.0,50241,20634,22261,16697.0,29410,81530.0,34802.0,,37145.0,38893.0,60936,54587,32975,47922,52570,23216.0,95474,,55071,38151,24959,44515,22313,32841,41562,37329.0,22423,30877,14970.0,28186,18199,11473,12106,5194,7542,6228,25287,94188.0,45385.0,105625.0,5886,29080,60239,35087.0,16175,5683.0,20038,,79896,,,21342,17286,18491,13151,22500,17500,39927,12511,11342,43151,70034,63241,38014,9465,6087,43802,33985,27310,16504,23171.0,9071,4237,10663,31400,14423,,21628
115,Sydney - Baulkham Hills and Hawkesbury,1.264,,0.031,,0.125,0.055999999999999994,0.04,0.061,0.076,0.113,1.713,0.272,0.29,0.42100000000000004,0.282,0.561,0.084,0.9790000000000001,0.606,0.5,0.244,0.971,0.56,1.617,0.264,0.5329999999999999,,0.24600000000000002,0.324,1.9269999999999998,1.4509999999999998,6.662000000000001,1.7730000000000001,4.465,0.535,1.138,2.8169999999999997,0.27399999999999997,1.186,0.293,4.349,9.209,0.26899999999999996,1.0590000000000002,6.892,1.919,0.035,0.094,0.316,0.124,0.493,1.225,0.217,1.03,0.875,0.478,0.156,1.194,0.237,,4.453,1.9409999999999998,3.0989999999999998,0.7929999999999999,2.161,10.831,3.7680000000000002,8.648,0.977,4.577,0.706,2.138,8.714,4.213,1.399,3.344,6.232,2.496,3.387,0.07200000000000001,0.22899999999999998,1.7619999999999998,0.252,1.745,2.988,,154.111,15000,,38801,,14023,81756.0,54078.0,62083.0,53001.0,49655,42501,67949,30000.0,35946,69275.0,46991.0,129594.0,72118.0,55463.0,68748,77902,44655,65016,63490,33530.0,104407,,96698,59135,40999,56571,35447,45882,68665,50817.0,43656,41647,60000.0,35523,17173,15476,13323,19091,14171,5582,37674,77099.0,50346.0,84241.0,9262,40355,81864,52948.0,47930,3646.0,37771,70671.0,88769,51583.0,,64236,31476,46152,23024,31415,33652,74692,12934,17000,49324,66920,70733,43432,15248,4209,44678,35561,33264,16447,14480.0,7914,4293,35251,35500,17629,,32099
116,Sydney - Blacktown,0.81,,0.027999999999999997,,0.065,0.043,0.047,0.035,0.034,0.107,3.4410000000000003,0.507,0.518,0.73,0.491,1.238,0.081,1.354,1.411,1.028,0.657,2.313,0.892,3.053,0.46799999999999997,0.78,,0.267,0.775,1.848,2.029,7.63,2.254,5.08,0.919,2.095,3.679,0.23199999999999998,1.643,0.6409999999999999,7.292000000000001,11.040999999999999,0.33299999999999996,1.272,10.97,5.433,0.125,0.096,0.305,0.141,1.564,2.992,1.347,0.7040000000000001,0.703,0.315,0.142,1.382,0.294,,5.928,3.5660000000000003,3.134,1.262,1.797,9.042,3.156,23.886999999999997,2.58,6.8,0.606,4.07,7.3389999999999995,3.638,0.8370000000000001,4.376,7.582999999999999,4.9239999999999995,5.797000000000001,0.061,0.151,1.619,0.502,2.505,3.267,,213.183,15222,,42072,,9369,70090.0,63984.0,81111.0,50105.0,45194,42352,57595,32649.0,36000,54976.0,42066.0,61517.0,56870.0,47709.0,56676,57060,41414,52733,50753,34365.0,86087,,89768,50921,36583,45404,31019,44090,52864,43509.0,36843,38496,39115.0,35629,17683,18576,15711,11888,19468,6537,43954,38539.0,54182.0,61260.0,15896,48100,69489,48204.0,45022,5391.0,44595,61356.0,68739,43134.0,,53534,25050,42342,27320,23970,28797,58129,7778,12144,52885,65299,55130,44605,15769,5977,48559,40392,31103,16899,15557.0,7035,4053,36597,31921,21277,,29932
117,Sydney - City and Inner South,7.807,0.076,0.253,0.034,1.25,0.10800000000000001,0.047,0.08800000000000001,0.034,0.19399999999999998,2.533,0.445,0.943,0.163,0.213,1.3430000000000002,0.047,0.754,0.33299999999999996,0.22399999999999998,0.131,0.48,0.48,1.025,0.5,0.47200000000000003,0.039,0.147,0.239,2.048,1.3940000000000001,4.0760000000000005,1.038,3.388,0.322,1.9909999999999999,4.354,0.39899999999999997,0.7020000000000001,0.315,4.97,14.081,0.653,5.545,30.118000000000002,2.021,0.08199999999999999,0.19399999999999998,1.883,0.505,1.014,2.464,0.42700000000000005,3.222,5.136,2.479,0.6809999999999999,1.984,0.6629999999999999,0.084,8.98,2.696,5.455,1.5,3.463,25.680999999999997,6.876,30.787,4.981,7.797000000000001,1.6030000000000002,2.946,6.196000000000001,12.100999999999999,2.237,5.3,8.135,2.001,4.382,0.384,2.199,2.7910000000000004,1.178,1.421,6.6979999999999995,,288.556,1280,5730.0,4988,1434.0,1290,68335.0,117016.0,71923.0,19025.0,52404,12624,23687,20376.0,35438,29455.0,31490.0,98715.0,63840.0,44164.0,41173,44003,30937,62970,49795,23871.0,85827,88121.0,92908,35952,29795,54091,23675,31051,52530,47962.0,16831,28891,38257.0,26252,11902,12178,13817,14398,10113,6148,30614,101335.0,38780.0,66787.0,5724,33475,63266,26982.0,48596,11172.0,47754,52601.0,70929,37350.0,38290.0,70240,42654,60003,12224,26797,35632,53120,6288,8243,58146,68099,56644,42288,18142,6300,48091,36287,28370,15203,18025.0,10491,5436,38814,13589,17826,,19052
118,Sydney - Eastern Suburbs,1.965,0.032,0.10800000000000001,,0.312,0.11,0.055999999999999994,0.09699999999999999,0.048,0.204,1.347,0.363,0.6729999999999999,0.10099999999999999,0.13,0.6759999999999999,0.04,0.579,0.248,0.16699999999999998,0.10099999999999999,0.353,0.429,0.7290000000000001,0.34700000000000003,0.41700000000000004,0.037000000000000005,0.17,0.212,2.055,1.436,4.556,0.7979999999999999,2.432,0.239,1.358,3.591,0.366,0.46399999999999997,0.166,3.103,11.044,0.39899999999999997,2.182,15.779000000000002,1.1640000000000001,0.09,0.136,1.6680000000000001,0.25,0.606,1.8,0.26899999999999996,2.645,4.145,2.062,0.42200000000000004,1.355,0.401,0.059000000000000004,7.777,2.039,5.672999999999999,1.0270000000000001,3.843,21.971999999999998,4.239,21.024,1.4409999999999998,5.497999999999999,1.439,2.4930000000000003,7.557,9.855,1.693,5.325,8.911,1.48,3.7769999999999997,0.21,1.216,2.9410000000000003,0.556,1.1,4.749,,216.035,2329,11798.0,8875,,2943,75089.0,110000.0,50250.0,43160.0,55616,17838,58897,22442.0,40683,77353.0,42078.0,77480.0,78030.0,48163.0,50454,47546,38066,65984,61099,31700.0,85021,161984.0,92955,36812,39538,55072,27288,44146,61423,52264.0,29424,32049,50293.0,33874,16621,13000,13560,22251,11996,6685,45782,106038.0,40494.0,71580.0,13076,34882,68457,46339.0,48831,8509.0,47525,61063.0,81260,46530.0,40800.0,80275,43004,73115,14634,35000,38825,59971,8610,9952,52677,70218,58576,34185,17079,4426,48432,37765,32136,13955,16773.0,11046,8189,27593,20163,18350,,25909
119,Sydney - Inner South West,0.574,,0.075,,0.091,0.073,0.036000000000000004,0.057,0.06,0.102,4.843,0.562,1.808,0.705,0.625,2.3480000000000003,0.111,1.208,1.476,0.653,0.494,2.13,1.4769999999999999,3.075,1.256,0.846,0.027999999999999997,0.41100000000000003,0.616,3.3160000000000003,2.001,11.079,2.374,5.564,0.972,3.472,5.7589999999999995,0.544,2.089,1.021,10.345999999999998,20.164,0.608,3.215,26.74,5.836,0.239,0.245,2.9010000000000002,0.306,2.614,6.501,0.775,1.6219999999999999,1.3659999999999999,0.888,0.336,2.269,0.473,0.032,10.407,5.1739999999999995,5.247000000000001,1.729,4.18,18.703,5.079,25.869,7.093999999999999,10.035,0.752,5.71,12.249,8.061,1.764,6.3020000000000005,12.792,6.755,7.94,0.131,0.5,3.137,1.331,3.654,7.567,,342.95,3432,,24798,,3286,39590.0,92496.0,73839.0,35783.0,56600,25764,36589,24778.0,33373,46173.0,38989.0,68973.0,51713.0,43320.0,46356,49822,36630,57409,48023,30673.0,95990,82888.0,92956,43680,34007,51596,29440,37731,51347,41391.0,30063,30602,31566.0,33623,16681,15695,14740,9439,20736,8306,41364,65089.0,43636.0,62776.0,11579,40509,62354,43768.0,41803,3574.0,39496,60584.0,68454,38957.0,35257.0,55729,25816,45175,28219,31308,29736,52394,10859,13678,51960,65945,49631,43336,15413,4759,47404,32977,27671,17864,21405.0,13275,4480,34548,26068,17925,,26416
120,Sydney - Inner West,0.818,0.027999999999999997,0.066,,0.19699999999999998,0.073,0.044000000000000004,0.053,0.027999999999999997,0.10800000000000001,2.309,0.321,0.5820000000000001,0.239,0.183,0.8540000000000001,0.047,0.7759999999999999,0.424,0.278,0.142,0.5710000000000001,0.46,1.177,0.386,0.474,0.027999999999999997,0.257,0.231,1.965,1.351,4.569,1.0490000000000002,3.583,0.409,1.79,3.4610000000000003,0.354,0.778,0.4,4.766,11.059000000000001,0.40399999999999997,2.258,14.624,1.578,0.076,0.19,0.9359999999999999,0.237,0.805,1.99,0.276,2.059,2.056,1.496,0.38299999999999995,1.743,0.449,0.06,7.629,2.571,4.545,0.821,2.944,17.980999999999998,5.6160000000000005,16.174,3.0189999999999997,7.551,0.995,2.62,8.911,8.521,1.696,4.853,9.551,2.94,4.391,0.213,1.0090000000000001,2.119,0.69,1.3519999999999999,4.809,,213.062,2614,8686.0,51070,,3057,57009.0,97913.0,67860.0,49542.0,64472,23376,68238,24238.0,34304,48470.0,39578.0,77491.0,68111.0,46026.0,57144,61421,38894,59878,54528,31614.0,95775,101682.0,98451,39999,45214,63416,30999,44970,60543,44232.0,30931,31823,50000.0,36946,17625,15664,14875,20368,17454,7974,41167,87961.0,65958.0,72015.0,9528,39842,70794,48504.0,56292,9416.0,51168,62678.0,79837,42342.0,39451.0,68804,42773,58365,28158,35636,38570,56203,12838,12675,54194,65136,59613,44501,20225,5777,49601,38553,26091,19847,29899.0,11133,4799,38258,27827,22647,,29449
121,Sydney - North Sydney and Hornsby,0.847,0.027000000000000003,0.09300000000000001,0.024,0.14300000000000002,0.218,0.10400000000000001,0.172,0.048,0.327,2.431,0.46399999999999997,0.532,0.191,0.22399999999999998,0.9440000000000001,0.057,1.3359999999999999,0.38299999999999995,0.321,0.17,0.485,0.5770000000000001,1.859,0.37200000000000005,0.643,0.069,0.248,0.28300000000000003,2.423,2.3680000000000003,4.235,1.4809999999999999,6.627999999999999,0.45299999999999996,1.361,4.751,0.708,1.0390000000000001,0.36,5.289,14.206,0.596,2.294,15.23,1.214,0.059000000000000004,0.174,0.9620000000000001,0.35,0.8640000000000001,1.969,0.218,3.054,3.0439999999999996,2.1830000000000003,0.5670000000000001,3.1860000000000004,0.764,0.039,13.564,3.883,9.396,1.218,4.761,32.486,11.936,19.864,1.758,8.101,1.112,2.522,12.604000000000001,10.085,2.67,7.524,13.158,3.727,5.7010000000000005,0.34299999999999997,0.982,2.526,0.45799999999999996,1.567,5.936,,288.033,3579,19630.0,25627,17292.0,3820,105297.0,100917.0,66667.0,62984.0,62538,26353,66922,20055.0,43038,84123.0,41673.0,76354.0,70040.0,52894.0,69348,58332,48905,62400,66868,32134.0,105746,102419.0,100497,47887,49612,73328,34680,53456,74005,55871.0,36090,41214,79917.0,38036,18226,13225,13159,21840,14949,6453,45997,128477.0,48147.0,83484.0,20435,36109,80799,54500.0,52775,9020.0,55372,71226.0,94737,48294.0,40215.0,84984,57079,68530,24067,38719,43272,73005,16961,11993,46536,70718,66886,34907,15579,4222,40015,34712,27817,11314,19912.0,11991,5561,42110,29031,21528,,33987
122,Sydney - Northern Beaches,1.3090000000000002,0.024,0.067,,0.19,0.051,0.037000000000000005,0.055999999999999994,0.031,0.172,1.261,0.287,0.386,0.285,0.198,0.9640000000000001,0.073,0.8320000000000001,0.564,0.243,0.159,0.8420000000000001,0.596,1.507,0.5720000000000001,0.34,0.027999999999999997,0.177,0.36,2.371,1.499,5.962000000000001,1.413,4.512,0.228,0.9640000000000001,4.539,0.5379999999999999,1.046,0.259,4.329,11.097000000000001,0.636,1.972,12.189,1.626,0.03,0.192,0.867,0.21600000000000003,0.627,0.8859999999999999,0.12,1.8319999999999999,2.537,1.4040000000000001,0.311,1.329,0.342,0.023,5.791,2.024,4.459,0.9520000000000001,3.005,17.002,4.914,12.745,1.431,5.138,0.5,1.992,8.257,4.433,1.8219999999999998,3.267,6.82,3.03,4.613,0.205,0.447,2.153,0.37200000000000005,1.723,3.779,,188.78099999999998,1852,4783.0,8278,,2006,97089.0,128751.0,59780.0,33000.0,47577,21028,53709,23935.0,29683,50750.0,33665.0,75487.0,60268.0,33418.0,47679,54573,35909,42400,59888,30867.0,110008,126574.0,88202,41537,37388,59873,30867,45075,61728,49615.0,31593,41870,84646.0,33042,15600,12780,13399,25066,10121,6013,46841,133473.0,55051.0,80818.0,15465,46444,71400,39887.0,47333,6322.0,42056,71332.0,95156,52041.0,47076.0,72708,37889,60552,17685,34323,37097,74138,11663,13828,42945,73379,71931,37575,13515,5417,38193,29478,26058,13264,35220.0,16906,6647,40397,28750,18175,,27619
