sa4_code,sa4_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
101,Capital Region,1134,191,1336,345237.0,43691.9,51369.4,440298.3,134673.8,574972.1
102,Central Coast,849,559,1428,199338.6,111662.2,87698.9,398699.6,218816.2,617515.9
103,Central West,885,150,1043,240003.1,28428.3,30302.2,298733.7,199849.3,498583.0
104,Coffs Harbour - Grafton,468,91,576,127549.7,21787.9,26703.3,176040.9,53597.1,229638.0
105,Far West and Orana,354,64,435,93837.1,11956.9,13184.2,118978.2,93231.2,212209.5
106,Hunter Valley exc Newcastle,1171,287,1487,317045.0,50488.1,43777.1,411310.2,245843.6,657153.8
107,Illawarra,811,1160,1998,260193.0,277720.7,65835.0,603748.7,255419.4,859168.1
108,Mid North Coast,933,237,1176,252897.9,43983.0,35412.8,332293.7,161663.9,493957.6
109,Murray,668,92,761,187875.5,18564.0,34071.3,240510.8,113564.3,354075.1
110,New England and North West,722,134,877,190767.1,23111.4,28847.7,242726.2,146796.8,389523.1
111,Newcastle and Lake Macquarie,1290,1074,2384,381677.7,238844.8,123998.4,744521.0,460507.7,1205028.8
112,Richmond - Tweed,989,238,1256,288466.7,67976.1,52249.4,408692.2,206170.6,614862.8
113,Riverina,574,53,633,163527.9,10133.3,26693.9,200355.2,172755.5,373110.7
114,Southern Highlands and Shoalhaven,1036,236,1287,299804.6,39673.0,60108.5,399586.0,125586.2,525172.2
115,Sydney - Baulkham Hills and Hawkesbury,1213,1855,3082,467847.7,500964.5,53703.6,1022515.8,320941.4,1343457.2
116,Sydney - Blacktown,2485,921,3449,618019.1,155104.7,42152.7,815276.5,362702.5,1177979.0
117,Sydney - City and Inner South,116,5770,6044,33652.0,1798469.2,168627.5,2000748.9,2051424.2,4052173.2
118,Sydney - Eastern Suburbs,192,865,1104,184124.3,331931.2,283427.1,799482.6,223240.2,1022722.8
119,Sydney - Inner South West,965,3919,4935,282936.4,1011652.8,94914.9,1389504.0,392664.7,1782168.8
120,Sydney - Inner West,210,3414,3756,87971.0,951699.7,186744.0,1226414.8,203461.8,1429876.5
121,Sydney - North Sydney and Hornsby,487,2838,3353,287634.5,786274.0,421898.2,1495806.8,648105.8,2143912.5
122,Sydney - Northern Beaches,385,581,991,198986.4,160069.0,167360.9,526416.3,818018.1,1344434.4
123,Sydney - Outer South West,2019,707,2736,557006.3,138607.9,33605.7,729219.9,356676.6,1085896.6
124,Sydney - Outer West and Blue Mountains,1666,552,2238,445619.4,98362.0,62103.2,606084.6,162061.2,768145.8
125,Sydney - Parramatta,957,6082,7090,210149.2,1489963.4,45684.5,1745797.1,460089.7,2205886.8
126,Sydney - Ryde,295,1950,2252,109104.1,552138.1,54630.1,715872.3,147888.0,863760.3
127,Sydney - South West,3336,1107,4476,870280.7,242058.6,32659.6,1144999.0,366918.7,1511917.6
128,Sydney - Sutherland,357,483,869,139642.0,142591.5,74702.6,356936.1,197391.2,554327.3
201,Ballarat,1291,139,1434,313951.4,22355.7,48981.0,385288.1,112534.7,497822.8
202,Bendigo,1238,48,1292,316366.3,11252.7,53443.2,381062.2,142226.1,523288.3
203,Geelong,2716,505,3265,776360.9,97472.1,127463.5,1001296.6,286733.6,1288030.1
204,Hume,1181,42,1231,310147.8,6313.3,51672.6,368133.7,143809.4,511943.1
205,Latrobe - Gippsland,1935,112,2052,499615.1,19320.4,78503.6,597439.1,179240.9,776680.0
206,Melbourne - Inner,585,15766,16582,317167.4,4327396.5,582632.0,5227196.0,2286263.5,7513459.5
207,Melbourne - Inner East,1125,3609,4804,641180.5,964620.5,272019.2,1877820.2,395736.7,2273557.0
208,Melbourne - Inner South,1041,3300,4455,548251.9,957544.2,333199.8,1838995.8,667619.3,2506615.0
209,Melbourne - North East,3663,2653,6325,923559.0,535064.5,114560.9,1573184.5,529422.4,2102607.0
210,Melbourne - North West,2925,1406,4351,759779.9,263455.5,57403.7,1080639.1,291023.5,1371662.6
211,Melbourne - Outer East,1596,1384,3008,465156.0,300452.6,137472.0,903080.6,250742.5,1153823.1
212,Melbourne - South East,5722,2268,8035,1565640.2,467631.4,94089.1,2127360.8,1272787.4,3400148.2
213,Melbourne - West,5120,2186,7353,1276735.2,454387.8,112537.9,1843661.1,1416740.0,3260401.0
214,Mornington Peninsula,1273,476,1754,458422.2,95503.6,148950.1,702875.8,317083.0,1019958.9
215,North West,581,2,587,158271.5,340.0,37599.6,196211.1,100013.9,296224.9
216,Shepparton,556,5,562,149565.2,531.9,45887.0,195984.1,123865.2,319849.3
217,Warrnambool and South West,503,35,546,148864.1,8946.9,38775.4,196586.4,109197.5,305783.9
301,Brisbane - East,1211,718,1933,324906.1,153784.3,53754.4,532444.8,213417.1,745861.9
302,Brisbane - North,669,1781,2454,194303.4,372122.8,69548.1,635974.3,331349.0,967323.3
303,Brisbane - South,959,3204,4169,371509.2,711292.4,132920.6,1215722.2,411753.4,1627475.6
304,Brisbane - West,415,766,1183,161259.3,187450.1,69725.7,418435.1,127336.4,545771.5
305,Brisbane Inner City,364,8645,9316,200583.2,2348659.0,348385.3,2897627.5,1039047.1,3936674.5
306,Cairns,1154,82,1241,337592.9,16448.0,57291.8,411332.8,172042.6,583375.4
307,Darling Downs - Maranoa,429,83,513,112897.5,17527.4,20349.5,150774.4,221043.3,371817.7
308,Fitzroy,749,132,891,212143.7,27618.0,43909.5,283671.1,176637.2,460308.4
309,Gold Coast,2724,2805,5551,772454.4,750204.0,108458.1,1631116.5,716827.6,2347944.0
310,Ipswich,2404,923,3334,532228.9,157500.2,41681.1,731410.2,585698.5,1317108.8
311,Logan - Beaudesert,2177,453,2643,472460.4,75138.3,40136.9,587735.6,161062.3,748797.9
312,Mackay,487,100,588,155330.8,24103.9,35845.6,215280.3,128282.7,343563.0
313,Moreton Bay - North,1287,527,1828,293342.6,85740.7,43466.2,422549.6,177003.1,599552.7
314,Moreton Bay - South,1756,932,2690,408885.2,158565.8,35713.6,603164.6,235885.6,839050.2
315,Queensland - Outback,149,49,202,48405.4,16960.4,9405.1,74770.9,51778.6,126549.6
316,Sunshine Coast,2758,780,3556,762099.0,165045.3,119281.4,1046425.8,281143.3,1327569.1
317,Toowoomba,875,516,1395,241602.9,92405.9,40661.4,374670.2,470872.3,845542.5
318,Townsville,1119,469,1609,292782.1,88306.1,53316.1,434404.2,377531.5,811935.7
319,Wide Bay,1385,166,1554,323348.5,27080.6,52765.7,403194.8,168602.7,571797.5
401,Adelaide - Central and Hills,1035,1869,2974,325875.4,400500.3,162719.8,889095.5,440669.5,1329765.0
402,Adelaide - North,2376,163,2550,462993.8,24188.6,30605.1,517787.5,205417.2,723204.7
403,Adelaide - South,1390,581,2005,312111.5,109583.6,73422.6,495117.7,312173.0,807290.7
404,Adelaide - West,927,662,1594,215138.3,136511.2,38090.1,389739.7,218527.3,608267.0
405,Barossa - Yorke - Mid North,668,4,675,147859.8,527.8,24185.0,172572.7,88215.5,260788.2
406,South Australia - Outback,410,4,418,99751.8,1000.0,15811.0,116562.8,54746.9,171309.7
407,South Australia - South East,1088,48,1145,244052.3,9159.8,38446.1,291658.2,128632.7,420291.0
501,Bunbury,1923,65,1994,559450.2,10707.4,49259.2,619416.8,130811.9,750228.8
502,Mandurah,1579,84,1668,404841.9,14105.7,10339.0,429286.5,106699.0,535985.5
503,Perth - Inner,537,1899,2444,400295.7,586491.8,142954.4,1129741.9,677378.8,1807120.8
504,Perth - North East,3296,772,4080,781923.3,175661.7,55699.3,1013284.2,158251.7,1171535.9
505,Perth - North West,5072,1470,6572,1361211.2,305055.8,111619.6,1777886.8,422506.3,2200393.0
506,Perth - South East,4774,2898,7703,1171240.9,748088.0,90037.1,2009366.0,1359234.8,3368600.8
507,Perth - South West,4534,1277,6025,1192547.1,295173.8,165808.1,1653529.0,617398.3,2270927.2
508,Western Australia - Outback,1050,230,1288,403593.3,85850.6,54732.6,544176.5,599495.9,1143672.5
509,Western Australia - Wheat Belt,826,76,911,230018.0,15879.2,38899.5,284796.8,98759.7,383556.4
601,Hobart,1049,206,1265,250071.0,37970.1,54922.1,342963.3,241134.8,584098.1
602,Launceston and North East,603,132,741,145157.4,20724.5,32106.9,197988.7,114094.8,312083.5
603,South East,311,21,340,68720.5,5050.0,11444.2,85214.7,60764.7,145979.4
604,West and North West,428,86,521,107381.2,13197.5,21851.4,142430.1,62521.1,204951.1
701,Darwin,822,822,1659,305478.3,222055.3,64008.7,591542.3,721948.7,1313491.0
