sa4_code16,sa4_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons
126,Sydney - Ryde,70.188,69.336,139.523,35308,22211,27998
127,Sydney - South West,137.803,112.875,250.67700000000002,30510,21693,26235
128,Sydney - Sutherland,90.194,91.241,181.43,40285,22386,29685
201,Ballarat,56.713,54.283,110.99700000000001,25969,16826,20800
202,Bendigo,55.687,54.294,109.984,26769,15969,20504
203,Geelong,100.85700000000001,98.545,199.403,29689,17185,22146
204,Hume,68.28399999999999,64.55,132.832,23268,14051,18200
205,Latrobe - Gippsland,101.911,94.76100000000001,196.679,26241,14433,19595
206,Melbourne - Inner,276.471,280.592,557.066,25224,18269,21314
207,Melbourne - Inner East,138.717,140.63299999999998,279.346,30915,19137,23915
208,Melbourne - Inner South,159.369,161.09799999999998,320.47,34677,20552,26085
209,Melbourne - North East,185.31900000000002,175.313,360.629,31980,20094,25089
210,Melbourne - North West,130.513,113.73899999999999,244.252,29895,20143,24535
211,Melbourne - Outer East,199.601,195.3,394.901,33780,19187,25000
212,Melbourne - South East,284.597,243.78400000000002,528.38,28900,19413,23710
213,Melbourne - West,275.656,235.518,511.16900000000004,31096,20633,25313
214,Mornington Peninsula,107.255,105.0,212.261,30646,17520,22893
215,North West,62.71,57.163999999999994,119.87299999999999,18886,13394,15863
216,Shepparton,50.769,48.162,98.935,23021,14696,18356
217,Warrnambool and South West,52.729,48.968999999999994,101.694,20722,13103,16456
301,Brisbane - East,91.382,84.781,176.168,35577,21480,27400
302,Brisbane - North,85.595,81.845,167.44099999999997,35834,23167,28640
303,Brisbane - South,145.981,134.83100000000002,280.816,27479,20076,23446
304,Brisbane - West,73.257,71.521,144.782,36821,19959,26539
305,Brisbane Inner City,126.695,119.68299999999999,246.37599999999998,27756,18086,22224
306,Cairns,110.906,99.398,210.304,20294,14591,17234
307,Darling Downs - Maranoa,60.544,51.803000000000004,112.34899999999999,18937,11500,14700
308,Central Queensland,105.359,84.861,190.22400000000002,38602,16770,25612
309,Gold Coast,230.15400000000002,215.99900000000002,446.156,24929,16969,20480
310,Ipswich,121.179,100.927,222.109,30317,20284,24778
311,Logan - Beaudesert,126.23200000000001,103.34200000000001,229.575,29148,20973,24830
312,Mackay - Isaac - Whitsunday,86.669,67.523,154.188,35641,16253,24348
313,Moreton Bay - North,87.624,76.012,163.64,26378,17711,21520
314,Moreton Bay - South,77.013,70.949,147.96,37708,22096,28616
315,Queensland - Outback,34.234,29.67,63.91,24789,14210,18848
316,Sunshine Coast,131.22,125.726,256.94599999999997,24543,15470,19481
317,Toowoomba,62.303999999999995,57.254,119.561,26331,16083,20438
318,Townsville,103.476,89.071,192.549,30000,18535,23461
319,Wide Bay,102.044,88.555,190.601,20277,14216,17135
401,Adelaide - Central and Hills,116.35799999999999,115.92,232.273,29865,19221,23571
402,Adelaide - North,152.817,134.239,287.055,32553,21284,26170
403,Adelaide - South,134.349,132.79399999999998,267.137,32415,20859,25640
404,Adelaide - West,88.23700000000001,83.289,171.52599999999998,29007,20577,24295
405,Barossa - Yorke - Mid North,42.156000000000006,37.217,79.37,24000,15949,19429
406,South Australia - Outback,33.669000000000004,29.029,62.696000000000005,30511,16974,22628
407,South Australia - South East,75.035,66.442,141.474,19714,13655,16425
501,Bunbury,81.211,68.75,149.957,28603,13755,19803
502,Mandurah,39.356,30.862,70.212,36186,17527,25386
503,Perth - Inner,94.663,80.617,175.278,29996,16500,22202
504,Perth - North East,115.04299999999999,97.221,212.267,35300,20811,27253
505,Perth - North West,250.075,219.533,469.608,35581,20007,26682
506,Perth - South East,235.28599999999997,188.676,423.958,32236,19719,25385
507,Perth - South West,186.6,156.041,342.642,37177,19611,27030
509,Western Australia - Wheat Belt,60.678999999999995,53.589,114.26700000000001,24617,14384,18857
510,Western Australia - Outback (North),44.942,35.89,80.82600000000001,34119,16312,23767
511,Western Australia - Outback (South),56.195,46.843,103.037,34091,15848,23601
601,Hobart,81.362,82.444,163.809,28842,19574,23366
602,Launceston and North East,52.45,49.41,101.86,24602,16087,19686
603,South East,14.274000000000001,12.564,26.838,19217,13345,16034
604,West and North West,41.406000000000006,37.150999999999996,78.55199999999999,27822,16087,20833
701,Darwin,83.198,68.382,151.582,27897,17820,22719
702,Northern Territory - Outback,30.069000000000003,29.447,59.513999999999996,20076,14054,16814
801,Australian Capital Territory,162.862,160.247,323.103,40983,29634,34882
