sa4_code16,sa4_name16,agri_agri_num_jobs_000,agri_aquaculture_num_jobs_000,agri_estry_logging_num_jobs_000,agri_fishing_hunting_trapping_num_jobs_000,agri_agri_estry_fishing_supp_num_jobs_000,mining_coal_mining_num_jobs_000,mining_oil_gas_xtrction_num_jobs_000,mining_metal_ore_mining_num_jobs_000,mining_non_metl_mnrl_mining_quarrying_num_jobs_000,mining_exploration_oth_mining_supp_num_jobs_000,manu_food_prod_manu_num_jobs_000,manu_beverage_tbco_prod_manu_num_jobs_000,manu_textile_manu_num_jobs_000,manu_wood_prod_manu_num_jobs_000,manu_pulp_paper_conv_paper_prod_manu_num_jobs_000,manu_prnt_including_reprod_rcd_med_num_jobs_000,manu_petroleum_coal_prod_manu_num_jobs_000,manu_basic_chem_chem_prod_manu_num_jobs_000,manu_poly_prod_rubber_prod_manu_num_jobs_000,manu_non_metl_mnrl_prod_manu_mnrl_prod_num_jobs_000,manu_primary_metal_metal_prod_manu_num_jobs_000,manu_fab_metal_prod_manu_num_jobs_000,manu_trns_equipment_manu_num_jobs_000,manu_machinery_equipment_manu_num_jobs_000,manu_furniture_oth_manu_num_jobs_000,utility_elec_supl_num_jobs_000,utility_gas_supl_num_jobs_000,utility_water_supl_sew_drng_num_jobs_000,utility_wst_col_trmt_dspl_num_jobs_000,cons_bld_cons_num_jobs_000,cons_heavy_civil_engineering_cons_num_jobs_000,cons_cons_num_jobs_000,whsl_trade_basic_material_whsl_num_jobs_000,whsl_trade_machinery_equipment_whsl_num_jobs_000,whsl_trade_mtr_vhcl_mtr_vhcl_parts_whsl_num_jobs_000,whsl_trade_grocery_liquor_tbco_prod_whsl_num_jobs_000,whsl_trade_oth_goods_whsl_num_jobs_000,whsl_trade_cmsn_based_whsl_num_jobs_000,rtl_trade_mtr_vhcl_mtr_vhcl_parts_rtl_num_jobs_000,rtl_trade_fuel_rtl_num_jobs_000,rtl_trade_food_rtl_num_jobs_000,rtl_trade_oth_str_based_rtl_num_jobs_000,rtl_trade_non_str_rtl_cmsn_based_buy_sell_num_jobs_000,accom_food_accom_num_jobs_000,accom_food_food_beverage_num_jobs_000,trns_pstl_whse_road_trns_num_jobs_000,trns_pstl_whse_rail_trns_num_jobs_000,trns_pstl_whse_water_trns_num_jobs_000,trns_pstl_whse_air_spc_trns_num_jobs_000,trns_pstl_whse_oth_trns_num_jobs_000,trns_pstl_whse_pstl_cour_delivery_num_jobs_000,trns_pstl_whse_trns_supp_num_jobs_000,trns_pstl_whse_whse_storage_num_jobs_000,med_pub_ex_net_music_pub_num_jobs_000,med_movie_sound_recording_activ_num_jobs_000,med_brct_ex_net_num_jobs_000,med_net_pub_brct_num_jobs_000,med_coms_num_jobs_000,med_net_provrs_web_srch_data_prcsing_num_jobs_000,med_library_oth_info_num_jobs_000,finc_insur_finance_num_jobs_000,finc_insur_insur_super_funds_num_jobs_000,finc_insur_auxiliary_finance_insur_num_jobs_000,rent_hiring_rlst_rent_hiring_ex_rlst_num_jobs_000,rent_hiring_rlst_property_ops_rlst_num_jobs_000,pro_sci_tech_pro_sci_tech_rel_num_jobs_000,pro_sci_tech_comp_sys_desg_rel_num_jobs_000,admt_supp_admt_num_jobs_000,admt_supp_bld_cln_pest_control_oth_supp_num_jobs_000,pub_admn_safety_pub_admt_num_jobs_000,pub_admn_safety_defence_num_jobs_000,pub_admn_safety_pub_order_safety_reg_num_jobs_000,edu_training_prescl_scl_edu_num_jobs_000,edu_training_tertiary_edu_num_jobs_000,edu_training_adlt_cmty_oth_edu_num_jobs_000,hlth_care_soc_asst_hosps_num_jobs_000,hlth_care_soc_asst_med_oth_hlth_care_num_jobs_000,hlth_care_soc_asst_resial_care_num_jobs_000,hlth_care_soc_asst_soc_asst_num_jobs_000,arts_rec_heritage_activ_num_jobs_000,arts_rec_creative_per_ming_arts_activ_num_jobs_000,arts_rec_sports_rec_activ_num_jobs_000,arts_rec_gambling_activ_num_jobs_000,oth_repair_mntc_num_jobs_000,oth_pal_oth_num_jobs_000,oth_priv_hslds_emply_staff_gd_actv_hslds_ouse_num_jobs_000,tot_num_jobs_000,agri_agri_med_emply_incjob_aud,agri_aquaculture_med_emply_incjob_aud,agri_estry_logging_med_emply_incjob_aud,agri_fishing_hunting_trapping_med_emply_incjob_aud,agri_agri_estry_fishing_supp_med_emply_incjob_aud,mining_coal_mining_med_emply_incjob_aud,mining_oil_gas_xtrction_med_emply_incjob_aud,mining_metal_ore_mining_med_emply_incjob_aud,mining_non_metl_mnrl_mining_quarrying_med_emply_incjob_aud,mining_exploration_oth_mining_supp_med_emply_incjob_aud,manu_food_prod_manu_med_emply_incjob_aud,manu_beverage_tbco_prod_manu_med_emply_incjob_aud,manu_textile_manu_med_emply_incjob_aud,manu_wood_prod_manu_med_emply_incjob_aud,manu_pulp_paper_conv_paper_prod_manu_med_emply_incjob_aud,manu_prnt_including_reprod_rcd_med_med_emply_incjob_aud,manu_petroleum_coal_prod_manu_med_emply_incjob_aud,manu_basic_chem_chem_prod_manu_med_emply_incjob_aud,manu_poly_prod_rubber_prod_manu_med_emply_incjob_aud,manu_non_metl_mnrl_prod_manu_mnrl_prod_med_emply_incjob_aud,manu_primary_metal_metal_prod_manu_med_emply_incjob_aud,manu_fab_metal_prod_manu_med_emply_incjob_aud,manu_trns_equipment_manu_med_emply_incjob_aud,manu_machinery_equipment_manu_med_emply_incjob_aud,manu_furniture_oth_manu_med_emply_incjob_aud,utility_elec_supl_med_emply_incjob_aud,utility_gas_supl_med_emply_incjob_aud,utility_water_supl_sew_drng_med_emply_incjob_aud,utility_wst_col_trmt_dspl_med_emply_incjob_aud,cons_bld_cons_med_emply_incjob_aud,cons_heavy_civil_engineering_cons_med_emply_incjob_aud,cons_cons_med_emply_incjob_aud,whsl_trade_basic_material_whsl_med_emply_incjob_aud,whsl_trade_machinery_equipment_whsl_med_emply_incjob_aud,whsl_trade_mtr_vhcl_mtr_vhcl_parts_whsl_med_emply_incjob_aud,whsl_trade_grocery_liquor_tbco_prod_whsl_med_emply_incjob_aud,whsl_trade_oth_goods_whsl_med_emply_incjob_aud,whsl_trade_cmsn_based_whsl_med_emply_incjob_aud,rtl_trade_mtr_vhcl_mtr_vhcl_parts_rtl_med_emply_incjob_aud,rtl_trade_fuel_rtl_med_emply_incjob_aud,rtl_trade_food_rtl_med_emply_incjob_aud,rtl_trade_oth_str_based_rtl_med_emply_incjob_aud,rtl_trade_non_str_rtl_cmsn_based_buy_sell_med_emply_incjob_aud,accom_food_accom_med_emply_incjob_aud,accom_food_food_beverage_med_emply_incjob_aud,trns_pstl_whse_road_trns_med_emply_incjob_aud,trns_pstl_whse_rail_trns_med_emply_incjob_aud,trns_pstl_whse_water_trns_med_emply_incjob_aud,trns_pstl_whse_air_spc_trns_med_emply_incjob_aud,trns_pstl_whse_oth_trns_med_emply_incjob_aud,trns_pstl_whse_pstl_cour_delivery_med_emply_incjob_aud,trns_pstl_whse_trns_supp_med_emply_incjob_aud,trns_pstl_whse_whse_storage_med_emply_incjob_aud,med_pub_ex_net_music_pub_med_emply_incjob_aud,med_movie_sound_recording_activ_med_emply_incjob_aud,med_brct_ex_net_med_emply_incjob_aud,med_net_pub_brct_med_emply_incjob_aud,med_coms_med_emply_incjob_aud,med_net_provrs_web_srch_data_prcsing_med_emply_incjob_aud,med_library_oth_info_med_emply_incjob_aud,finc_insur_finance_med_emply_incjob_aud,finc_insur_insur_super_funds_med_emply_incjob_aud,finc_insur_auxiliary_finance_insur_med_emply_incjob_aud,rent_hiring_rlst_rent_hiring_ex_rlst_med_emply_incjob_aud,rent_hiring_rlst_property_ops_rlst_med_emply_incjob_aud,pro_sci_tech_pro_sci_tech_med_emply_incjob_aud,pro_sci_tech_comp_sys_desg_rel_med_emply_incjob_aud,admt_supp_admt_med_emply_incjob_aud,admt_supp_bld_cln_pest_control_oth_supp_med_emply_incjob_aud,pub_admn_safety_pub_admt_med_emply_incjob_aud,pub_admn_safety_defence_med_emply_incjob_aud,pub_admn_safety_pub_order_safety_reg_med_emply_incjob_aud,edu_training_prescl_scl_edu_med_emply_incjob_aud,edu_training_tertiary_edu_med_emply_incjob_aud,edu_training_adlt_cmty_oth_edu_med_emply_incjob_aud,hlth_care_soc_asst_hosps_med_emply_incjob_aud,hlth_care_soc_asst_med_oth_hlth_care_med_emply_incjob_aud,hlth_care_soc_asst_resial_care_med_emply_incjob_aud,hlth_care_soc_asst_soc_asst_med_emply_incjob_aud,arts_rec_heritage_activ_med_emply_incjob_aud,arts_rec_creative_per_ming_arts_activ_med_emply_incjob_aud,arts_rec_sports_rec_activ_med_emply_incjob_aud,arts_rec_gambling_activ_med_emply_incjob_aud,oth_repair_mntc_med_emply_incjob_aud,oth_pal_oth_med_emply_incjob_aud,oth_priv_hslds_emply_staff_gd_actv_hslds_ouse_num_inc_aud,total_median_employee_income_per_job_aud
101,Capital Region,5.749,0.124,0.39399999999999996,0.157,1.456,0.10099999999999999,0.046,0.125,0.146,0.11900000000000001,2.775,0.17800000000000002,0.159,0.8370000000000001,0.025,0.177,0.044000000000000004,0.166,0.062,0.428,0.162,0.737,0.348,0.44299999999999995,0.295,0.885,,0.505,0.418,1.7530000000000001,0.932,6.41,1.0390000000000001,0.78,0.151,0.58,0.573,0.266,1.328,0.605,4.888999999999999,8.013,0.159,3.426,10.812999999999999,2.9960000000000004,0.078,0.052000000000000005,0.138,0.249,0.644,0.9129999999999999,0.107,0.287,0.435,0.221,,0.529,0.12,0.133,1.5319999999999998,1.171,0.922,0.76,1.936,5.974,1.419,6.039,1.903,14.745,2.977,3.5639999999999996,6.109,3.428,0.792,1.778,4.771,3.6310000000000002,3.7289999999999996,0.313,0.152,1.6130000000000002,0.085,1.59,2.613,,144.645,2956,16276.0,27731.0,10170.0,4918,68832.0,74984.0,81957.0,65751.0,49205,25002,11668,16774.0,41268,51883.0,42544.0,49567.0,45661.0,40194.0,58321,41484.0,38326,45784,55082,32408.0,96773,,57690,39476,33000,53938,28047,35130,50388,36188.0,22698,20567,19346,34839,12756,16943,14183,9619,8237,6470,29174,95825.0,36134.0,71993.0,13202,29331,66589,25268.0,34065,8859.0,38151,,62421,54406.0,63267.0,26307,20274,26719,11768,22450,29589,63355,11712,13552,62540,86207,69713,33556,17143,7540,51039,38632,27859,18662,40893.0,5493.0,4399,13734.0,28835,15430,,24101
102,Central Coast,0.929,0.032,0.065,,0.16399999999999998,0.294,0.047,0.125,0.07400000000000001,0.252,3.01,0.231,0.205,1.235,0.18,0.499,0.03,0.7020000000000001,0.486,0.652,0.287,1.8530000000000002,0.762,1.9609999999999999,0.452,0.9540000000000001,,0.574,0.605,3.39,2.551,11.173,1.504,2.793,0.494,0.863,2.29,0.203,2.197,0.528,6.882000000000001,12.524000000000001,0.324,2.131,15.765999999999998,3.43,1.459,0.188,0.294,0.132,0.807,0.89,0.141,1.021,0.8959999999999999,0.545,0.062,0.981,0.17600000000000002,,3.782,2.411,2.366,1.285,2.9419999999999997,10.092,2.142,14.134,2.086,8.922,0.467,3.6719999999999997,9.476,4.816,1.148,4.527,10.235,6.627000000000001,6.287000000000001,0.157,0.331,2.513,0.226,2.248,4.407,0.052000000000000005,207.717,12182,17480.0,31470.0,,11231,129345.0,134776.0,115778.0,72145.0,50232,45904,50306,22441.0,42049,25520.0,43804.0,57328.0,54693.0,44074.0,65447,42784.0,39569,50199,55848,26954.0,101451,,66987,43108,32542,58582,27953,38323,55611,43753.0,33777,31430,26487,36200,20210,20714,16980,17841,13190,7531,39930,87318.0,77421.0,66482.0,15251,44980,60000,34606.0,34467,4424.0,33548,53239.0,82832,60580.0,,41182,27632,34464,22129,28660,25160,58992,13173,13730,43907,58194,69400,42034,12717,6415,52414,44463,29056,23000,16069.0,7355.0,4802,32103.0,28682,18482,1566.0,27172
103,Central West,6.926,,0.425,,1.419,2.342,,2.2159999999999997,0.299,0.836,2.376,0.429,0.151,1.063,0.053,0.192,,0.19,0.131,0.364,0.17,1.0,0.256,1.38,0.136,0.9359999999999999,0.027999999999999997,0.271,0.294,1.6480000000000001,0.85,4.618,1.234,0.922,0.23800000000000002,0.929,0.33899999999999997,0.508,1.41,0.632,4.439,6.1,0.11,1.933,8.774,2.693,0.36,,0.091,0.022000000000000002,0.611,0.5479999999999999,0.256,0.266,0.16399999999999998,0.163,,0.318,0.037000000000000005,,1.551,1.071,0.752,0.8320000000000001,1.431,4.885,0.228,6.77,1.078,8.173,0.198,1.825,7.441,4.243,0.7070000000000001,2.271,5.417000000000001,3.141,3.8480000000000003,0.023,0.08800000000000001,1.1059999999999999,0.023,2.022,2.525,,130.716,3732,,40121.0,,4874,134276.0,,92970.0,41478.0,58568,51926,13317,13438.0,44179,49250.0,38851.0,,57964.0,46944.0,52584,34855.0,28866,50447,48802,20493.0,95165,48017.0,54500,40944,25241,49563,26058,35418,49261,31982.0,19228,25318,18910,33241,16212,15340,13724,13939,8079,5930,25832,87110.0,,47647.0,3542,24732,71330,19243.0,35720,3716.0,39974,,48867,29668.0,,18144,23518,28720,18900,20245,23047,38286,11502,12462,48343,35082,43756,35965,22524,8669,55094,45092,29676,18595,5202.0,2630.0,4100,7701.0,29903,16800,,23195
104,Coffs Harbour - Grafton,3.6060000000000003,0.102,0.27399999999999997,0.10400000000000001,0.209,0.076,0.025,0.094,0.146,0.11800000000000001,1.016,0.052000000000000005,0.07200000000000001,0.659,,0.062,,0.182,0.033,0.239,0.07400000000000001,0.509,0.21600000000000003,0.35700000000000004,0.085,0.308,,0.14400000000000002,0.191,0.8740000000000001,0.9840000000000001,3.636,0.466,0.38299999999999995,0.281,0.6679999999999999,0.35200000000000004,0.07200000000000001,0.7829999999999999,0.354,3.387,4.816,0.10400000000000001,1.94,6.648,1.74,0.14800000000000002,0.067,0.051,0.040999999999999995,0.313,0.588,0.049,0.18899999999999997,0.12300000000000001,0.12,,0.207,0.037000000000000005,,1.033,0.737,0.601,0.40399999999999997,1.179,2.9939999999999998,0.315,3.989,0.863,4.602,0.182,1.12,4.523,2.331,0.573,1.597,4.205,2.738,2.266,,0.055,1.3119999999999998,0.044000000000000004,1.013,1.659,,81.079,6062,10924.0,37530.0,15083.0,7134,96735.0,121864.0,118329.0,49645.0,67461,23413,16185,17461.0,35885,,23806.0,,52869.0,32653.0,49065,53163.0,24145,28273,21004,21677.0,90700,,58459,47890,30574,50191,22960,25575,41253,42257.0,18171,17567,11400,35579,16130,14000,13730,13621,11092,6601,28587,51622.0,53829.0,46546.0,11815,25558,72438,15878.0,10181,11065.0,40505,,64639,36659.0,,26708,16995,19734,15477,22365,22855,21211,10862,14894,47394,31503,24967,37189,14308,5901,54156,43641,32347,21071,,7740.0,1697,4744.0,27752,11629,,20038
105,Far West and Orana,5.178,0.03,0.09699999999999999,0.027000000000000003,1.734,0.099,,2.097,0.064,0.386,2.144,0.026000000000000002,0.05,0.092,,0.037000000000000005,,0.061,,0.168,0.08900000000000001,0.42,0.11800000000000001,0.209,0.025,0.45799999999999996,0.10400000000000001,0.28600000000000003,0.126,1.0170000000000001,0.49,2.501,0.722,0.532,0.27899999999999997,0.24100000000000002,0.231,0.33399999999999996,0.8590000000000001,0.382,2.8310000000000004,3.556,0.09300000000000001,1.392,5.316,1.6280000000000001,0.06,,0.033,0.035,0.235,0.368,0.20800000000000002,0.185,0.08199999999999999,0.102,,0.073,,,0.818,0.588,0.46399999999999997,0.27899999999999997,0.5529999999999999,2.164,0.094,3.2510000000000003,0.605,5.416,0.087,1.216,4.656000000000001,1.787,0.266,1.4069999999999998,3.405,1.768,1.868,0.027000000000000003,0.028999999999999998,0.585,0.03,0.805,1.8780000000000001,,74.44800000000001,5505,26796.0,57822.0,5850.0,4751,105627.0,,103376.0,15931.0,42885,17783,21318,19225.0,37042,,41533.0,,39925.0,,49196,49241.0,32451,12093,32195,27932.0,95386,31315.0,61221,36158,26012,52525,24847,42565,48576,38199.0,38713,11765,17727,35790,17201,13842,13374,6335,7864,6066,26496,95133.0,,47160.0,23550,30997,78597,8128.0,41532,5426.0,32218,,83711,,,23804,20007,28091,21252,21935,20880,7744,8068,10894,47707,32546,62566,38586,16363,8217,51539,49179,32016,21517,9878.0,5268.0,2664,8116.0,29000,15224,,21000
106,Hunter Valley exc Newcastle,3.682,0.107,0.152,0.027999999999999997,0.523,6.5760000000000005,0.04,1.5130000000000001,0.297,1.149,2.3930000000000002,0.958,0.222,0.637,,0.16699999999999998,0.09,0.669,0.336,0.43200000000000005,1.225,1.672,1.0759999999999998,1.5659999999999998,0.188,1.002,0.265,0.268,0.615,1.891,2.668,7.511,1.03,2.339,0.375,0.535,0.569,0.222,2.096,0.6990000000000001,5.532,7.731,0.156,3.372,12.645999999999999,3.7689999999999997,0.462,0.083,0.145,0.301,0.627,1.177,0.092,0.37,0.18100000000000002,0.106,,0.141,0.026000000000000002,,1.8619999999999999,1.6840000000000002,1.25,1.3419999999999999,2.021,7.313,0.713,12.901,1.874,6.6770000000000005,2.322,2.112,6.593999999999999,3.4730000000000003,0.763,2.891,5.403,3.057,4.33,0.07,0.105,1.506,0.091,2.963,3.375,,167.237,13931,25812.0,54003.0,8663.0,2975,138272.0,90799.0,133642.0,74509.0,44980,30393,21483,25520.0,30752,,37789.0,56104.0,74783.0,50172.0,52509,89337.0,40597,72771,63570,29541.0,77376,25590.0,67455,51872,30295,74754,30136,41051,70605,50615.0,23234,23173,15648,33528,16422,18687,15790,12480,10728,6003,32354,90138.0,38464.0,62313.0,12639,36000,67873,27306.0,11205,5592.0,28519,,78621,52331.0,,33225,19949,23326,19788,25207,29823,55699,16074,13309,42545,72521,29439,35629,16589,13106,47964,40780,30657,23748,9990.0,4110.0,4882,20990.0,35116,11988,,27699
107,Illawarra,0.5870000000000001,,0.07200000000000001,0.019,0.10400000000000001,1.7480000000000002,0.044000000000000004,0.525,0.16,0.727,1.1179999999999999,0.131,0.22699999999999998,0.5479999999999999,0.099,0.18100000000000002,0.042,0.308,0.441,0.5660000000000001,3.105,2.037,0.431,1.215,0.358,0.679,,0.223,0.706,2.6319999999999997,2.4730000000000003,8.147,1.4609999999999999,1.474,0.6609999999999999,0.747,1.136,0.18600000000000003,1.284,0.526,5.436,10.697000000000001,0.266,1.265,13.275,3.01,1.324,0.147,0.52,0.205,0.763,1.831,0.212,0.561,0.564,0.44299999999999995,0.028999999999999998,0.47700000000000004,0.095,0.052000000000000005,2.81,2.207,2.873,0.945,2.548,8.675,1.4180000000000001,11.152999999999999,1.599,9.85,0.733,3.7289999999999996,9.368,9.852,1.798,3.7760000000000002,9.195,4.4910000000000005,5.989,0.11699999999999999,0.294,2.023,0.21100000000000002,2.149,3.531,,185.62599999999998,4893,,40163.0,22223.0,11084,115733.0,115449.0,140651.0,79641.0,64911,20796,68585,17589.0,39072,59278.0,40877.0,105921.0,66858.0,64158.0,74479,117957.0,71244,57141,61097,25160.0,101146,,85985,62373,41765,70390,31364,49394,55210,37774.0,25503,26002,17033,36166,14158,17954,15208,14806,9478,6721,37062,91882.0,44922.0,66579.0,74100,38713,80888,37000.0,40380,1986.0,33962,54731.0,77202,48896.0,9436.0,41316,29371,39870,18200,20538,30978,55570,14164,18667,42562,67069,69263,44576,22108,8472,52675,45319,34171,22902,8859.0,5791.0,5609,37442.0,36432,18668,,29511
108,Mid North Coast,1.5819999999999999,0.209,0.22399999999999998,0.046,0.212,0.27699999999999997,,0.08900000000000001,0.161,0.17,1.82,0.2,0.139,0.758,,0.115,,0.134,0.198,0.345,0.062,0.726,0.32899999999999996,0.35,0.187,1.035,,0.386,0.36200000000000004,1.305,1.4180000000000001,4.753,0.741,0.746,0.316,0.606,0.377,0.18100000000000002,1.146,0.5720000000000001,4.513999999999999,6.327999999999999,0.125,2.3369999999999997,9.606,2.825,0.12,0.063,0.07400000000000001,0.07400000000000001,0.465,0.466,0.042,0.254,0.195,0.175,,0.13,0.042,,1.676,1.23,0.945,0.5710000000000001,1.985,3.978,0.304,5.907,1.284,5.7589999999999995,0.25,1.344,6.825,3.075,0.545,2.8110000000000004,6.067,4.0169999999999995,3.425,0.048,0.057,0.992,0.081,1.113,2.1,,110.226,8374,25526.0,29293.0,5127.0,6968,108762.0,,127840.0,51808.0,52554,29242,16091,25690.0,34039,,24339.0,,21967.0,20557.0,50102,49421.0,37763,36616,40599,37000.0,99331,,67393,48930,30000,59143,23998,28580,44104,25986.0,26370,16431,5517,32726,17155,17675,14466,10783,10588,7360,29582,85533.0,46291.0,50071.0,8635,29976,54651,9776.0,28313,4726.0,23132,,79232,20426.0,,24290,19101,20616,18606,21032,18145,38416,11606,14727,40528,37946,41380,37447,10616,6713,45341,41015,33384,23442,15994.0,6169.0,3137,3799.0,26142,13114,,22222
109,Murray,5.604,,0.11800000000000001,,1.493,0.024,,0.069,0.073,0.07400000000000001,2.377,0.396,0.20800000000000002,0.183,0.26899999999999996,0.154,,0.126,0.09,0.151,0.272,0.8059999999999999,0.43799999999999994,0.507,0.071,0.221,,0.425,0.18100000000000002,0.958,0.489,3.0460000000000003,1.097,0.6679999999999999,0.228,0.446,0.28,0.175,0.772,0.40700000000000003,2.62,3.736,0.13,1.195,5.954,2.544,0.047,,0.06,0.054000000000000006,0.264,0.344,0.154,0.149,0.098,0.111,,0.062,0.03,,0.833,0.67,0.9520000000000001,0.302,0.7170000000000001,2.68,0.168,3.62,0.6609999999999999,4.3180000000000005,0.314,1.0759999999999998,4.308,1.9169999999999998,0.486,1.9869999999999999,2.7110000000000003,1.9680000000000002,1.7,0.06,0.063,0.777,0.047,0.852,1.156,,77.44800000000001,7020,,14035.0,,5632,57523.0,,103873.0,48627.0,59478,43735,15047,41549.0,37278,95569.0,32327.0,,50047.0,66189.0,52556,51318.0,41600,34963,45984,21440.0,96077,,62139,41078,30600,43689,27350,32102,43728,36561.0,28074,10939,20000,33137,16921,16098,12571,11049,8374,7578,31995,81878.0,,53029.0,15288,24770,54418,6511.0,44831,6460.0,43923,,73411,36830.0,,30421,18106,26798,11506,21112,23489,36104,8995,9714,34457,61977,27065,28571,17683,6482,44320,38553,29676,22564,7276.0,5716.0,3647,5598.0,28731,12653,,20355
110,New England and North West,9.022,,0.22699999999999998,0.027000000000000003,1.867,0.87,0.052000000000000005,0.22699999999999998,0.192,0.252,3.612,0.105,0.121,0.24,0.043,0.09300000000000001,0.026000000000000002,0.132,0.027999999999999997,0.161,0.068,0.63,0.48100000000000004,0.47600000000000003,0.063,0.465,,0.183,0.22699999999999998,1.192,0.8,3.948,1.349,0.872,0.32,0.513,0.322,0.557,1.577,0.52,3.58,5.757000000000001,0.157,1.578,7.898,2.6180000000000003,0.155,,0.09300000000000001,0.032,0.529,0.552,0.256,0.35,0.223,0.16399999999999998,,0.132,,,1.361,0.8540000000000001,0.7979999999999999,0.479,1.232,4.2010000000000005,0.171,5.584,1.193,6.197,0.245,1.49,6.849,5.234,0.546,1.8659999999999999,4.893,2.685,3.593,0.049,0.059000000000000004,0.8540000000000001,0.040999999999999995,1.376,2.325,,113.758,9115,,43946.0,6177.0,9441,118844.0,114720.0,66166.0,43888.0,68297,42503,19823,28372.0,22293,9829.0,33031.0,58677.0,55144.0,32839.0,44649,41441.0,38742,50873,44838,28748.0,95553,,57087,35044,26992,69611,24566,39519,48112,40026.0,19619,18234,14645,34983,17777,15654,13320,9416,8316,5730,28530,102736.0,,64238.0,10520,21050,67057,19758.0,16053,11453.0,43032,,77467,,,37146,21943,31452,19231,18408,25025,26509,9908,13269,45221,52904,39626,35800,21562,5657,51236,43720,29474,18679,7509.0,7475.0,3235,2685.0,31552,11000,,21270
