sa4_code,sa4_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
101,Capital Region,1201,134,1352,389016.1,27160.9,56118.3,472295.3,84258.6,556553.9
102,Central Coast,922,643,1590,249058.7,144296.0,93775.8,487130.5,327754.4,814884.9
103,Central West,892,162,1067,267362.4,31191.6,31888.5,330442.4,140966.8,471409.2
104,Coffs Harbour - Grafton,505,147,666,145024.4,30530.8,24889.0,200444.2,62436.9,262881.1
105,Far West and Orana,340,97,441,96941.6,21062.3,14207.2,132211.1,273815.8,406026.9
106,Hunter Valley exc Newcastle,1409,271,1684,441172.5,52244.4,45831.6,539248.4,630192.7,1169441.1
107,Illawarra,1037,787,1837,345111.0,196838.4,78954.5,620903.9,226459.3,847363.2
108,Mid North Coast,999,260,1264,287958.9,69190.5,44604.8,401754.2,169093.4,570847.6
109,Murray,635,30,668,204722.8,6089.5,34571.0,245383.4,132748.2,378131.6
110,New England and North West,548,99,661,163356.6,17685.2,26311.6,207353.4,154064.8,361418.3
111,Newcastle and Lake Macquarie,1306,1158,2518,396993.1,273533.0,118163.7,788689.8,337095.7,1125785.5
112,Richmond - Tweed,937,507,1471,294243.8,99186.8,52868.3,446298.9,246857.5,693156.3
113,Riverina,523,113,641,161615.9,20592.1,33712.9,215921.0,272521.2,488442.2
114,Southern Highlands and Shoalhaven,938,193,1146,288672.2,39252.1,67812.7,395737.0,275146.1,670883.1
115,Sydney - Baulkham Hills and Hawkesbury,1808,2128,3948,788732.7,704243.6,63503.7,1556480.0,1037178.2,2593658.2
116,Sydney - Blacktown,3000,1480,4500,779902.2,347727.2,23292.3,1150921.8,867829.8,2018751.6
117,Sydney - City and Inner South,127,6331,6854,48529.4,2551591.5,267452.1,2867573.0,3995753.0,6863326.0
118,Sydney - Eastern Suburbs,200,1069,1338,227568.2,442404.2,319145.7,989118.0,656927.8,1646045.9
119,Sydney - Inner South West,1051,3984,5117,328187.4,1218199.5,97252.0,1643638.9,282688.8,1926327.8
120,Sydney - Inner West,279,2958,3291,143089.1,899435.0,179214.2,1221738.2,258270.6,1480008.9
121,Sydney - North Sydney and Hornsby,511,3753,4439,315918.1,1412312.8,412904.0,2141134.8,791449.4,2932584.2
122,Sydney - Northern Beaches,457,665,1157,227165.0,195624.0,232010.2,654799.1,279153.3,933952.5
123,Sydney - Outer South West,2259,555,2829,659617.3,122263.9,43965.3,825846.4,219964.3,1045810.7
124,Sydney - Outer West and Blue Mountains,1443,1683,3155,414782.7,398766.1,70576.5,884125.3,350806.5,1234931.8
125,Sydney - Parramatta,926,5046,6003,222433.3,1379773.8,40576.2,1642783.2,892664.0,2535447.2
126,Sydney - Ryde,223,2892,3133,106768.0,953529.0,49764.2,1110061.2,128388.8,1238449.9
127,Sydney - South West,4239,3267,7556,1194533.9,891206.2,30870.2,2116610.2,981029.9,3097640.2
128,Sydney - Sutherland,496,2155,2662,210307.7,721187.5,95660.8,1027156.0,250152.6,1277308.6
201,Ballarat,1048,117,1172,292987.4,18874.2,54573.2,366434.7,208409.2,574844.0
202,Bendigo,912,75,991,265268.6,14384.6,53966.4,333619.6,191998.1,525617.7
203,Geelong,2998,216,3222,923649.0,55657.4,137955.8,1117262.2,659063.5,1776325.8
204,Hume,1090,40,1140,305473.4,7340.8,58011.3,370825.5,139547.3,510372.8
205,Latrobe - Gippsland,1951,165,2121,556793.3,32167.9,97726.6,686687.8,180792.9,867480.7
206,Melbourne - Inner,605,11241,11974,395425.8,3994863.0,643072.1,5033361.0,4389350.5,9422711.0
