sa4_code,sa4_name,new_houses_num,new_oth_resial_building_num,tot_dwl_num,value_new_houses_aud000,value_new_oth_resial_building_aud000,value_alterations_additions_conversions_resial_building_aud000,value_tot_resial_building_aud000,value_non_resial_building_aud000,value_tot_building_aud000
121,Sydney - North Sydney and Hornsby,436,1585,2082,240602.8,397724.2,301928.6,940255.5,526307.6,1466563.1
122,Sydney - Northern Beaches,243,513,771,120346.1,151778.8,142936.2,415061.2,72215.8,487277.0
123,Sydney - Outer South West,1178,566,1758,309194.9,92263.8,27918.5,429377.2,195238.0,624615.3
124,Sydney - Outer West and Blue Mountains,1062,587,1668,260148.2,99721.3,53937.9,413807.4,260210.1,674017.4
125,Sydney - Parramatta,631,3203,3903,155876.0,869618.2,43509.9,1069004.2,508490.2,1577494.4
126,Sydney - Ryde,213,1284,1503,92576.9,319891.9,49611.0,462079.8,559816.7,1021896.5
127,Sydney - South West,2077,358,2474,504296.0,88951.3,19108.5,612355.8,469669.5,1082025.2
128,Sydney - Sutherland,277,324,608,111907.3,85237.6,64124.8,261269.7,436953.2,698223.0
201,Ballarat,1079,163,1254,250554.4,27376.1,41724.7,319655.1,175027.2,494682.3
202,Bendigo,1330,69,1403,315837.5,11256.0,43066.5,370160.0,952668.2,1322828.2
203,Geelong,2327,304,2682,636677.6,58069.6,125259.3,820006.6,292583.9,1112590.4
204,Hume,1033,226,1265,258752.7,29276.6,46512.7,334542.0,243110.5,577652.5
205,Latrobe - Gippsland,1715,147,1878,434346.3,22351.8,84797.0,541495.1,383129.1,924624.2
206,Melbourne - Inner,548,7154,8370,271999.1,2037384.5,623318.6,2932702.2,2083422.8,5016125.0
207,Melbourne - Inner East,817,1786,2626,446449.6,478814.4,246895.6,1172159.6,323855.2,1496014.8
208,Melbourne - Inner South,715,2092,2825,344933.0,606296.3,223005.8,1174235.1,236686.9,1410922.0
209,Melbourne - North East,3239,1489,4751,786289.4,293185.5,112646.4,1192121.2,367246.2,1559367.5
210,Melbourne - North West,2180,1212,3413,538594.8,204011.9,60564.9,803171.6,447595.1,1250766.8
211,Melbourne - Outer East,1258,921,2201,349802.3,204655.4,123108.5,677566.2,274222.6,951788.8
212,Melbourne - South East,4172,1320,5518,1046137.6,240490.0,86737.4,1373365.0,1008488.3,2381853.2
213,Melbourne - West,3992,2678,6928,969927.0,631067.2,155676.8,1756671.0,1382094.6,3138765.5
214,Mornington Peninsula,1291,616,1973,416622.7,117342.4,147716.3,681681.5,245381.9,927063.3
215,North West,457,7,471,115261.4,1265.8,32320.7,148847.9,143881.6,292729.5
216,Shepparton,495,7,506,121366.6,1303.7,35300.8,157971.1,139491.7,297462.8
217,Warrnambool and South West,505,57,571,142781.5,14841.8,36863.3,194486.6,80304.1,274790.7
301,Brisbane - East,720,274,1000,205150.0,40018.7,38584.4,283753.0,242369.6,526122.6
302,Brisbane - North,512,869,1384,137542.1,136281.3,60028.1,333851.5,328854.3,662705.8
303,Brisbane - South,535,717,1261,182327.7,133865.9,106255.4,422449.0,704187.0,1126636.0
304,Brisbane - West,396,125,526,157096.9,27464.5,76435.2,260996.6,132152.3,393148.9
305,Brisbane Inner City,282,2540,2842,152738.4,638165.4,218239.9,1009143.7,1703583.5,2712727.2
306,Cairns,669,25,699,187297.7,4650.0,62102.4,254050.2,111050.1,365100.3
307,Darling Downs - Maranoa,699,157,859,181218.1,28636.3,29239.7,239094.1,208365.8,447459.9
308,Fitzroy,2327,977,3305,649133.0,246019.9,52475.0,947628.0,737301.3,1684929.2
309,Gold Coast,1331,1267,2608,388916.5,311611.0,76279.1,776806.6,638369.6,1415176.2
310,Ipswich,1726,602,2332,378387.3,76285.2,37997.2,492669.8,373787.8,866457.6
311,Logan - Beaudesert,926,526,1465,198187.3,89310.9,30508.0,318006.2,288382.3,606388.5
312,Mackay,1768,899,2676,538604.4,223211.0,48463.6,810279.0,481176.9,1291455.9
313,Moreton Bay - North,671,374,1053,158329.1,64386.5,32852.2,255567.8,114521.2,370089.0
314,Moreton Bay - South,1098,854,1953,249239.1,139011.6,25081.1,413331.7,130402.1,543733.8
315,Queensland - Outback,114,39,156,30252.4,9511.3,10411.6,50175.3,99647.2,149822.5
316,Sunshine Coast,1212,478,1700,354914.9,92196.5,93697.2,540808.6,1201570.4,1742379.0
317,Toowoomba,573,246,825,149461.6,41256.0,35531.2,226248.8,140109.5,366358.3
318,Townsville,1337,482,1828,327640.3,98227.5,62485.7,488353.4,452927.5,941281.0
319,Wide Bay,1108,127,1240,247602.8,20153.0,43171.4,310927.2,249196.6,560123.8
401,Adelaide - Central and Hills,793,505,1520,235499.4,133948.2,205363.5,574811.1,505201.1,1080012.2
402,Adelaide - North,2119,250,2378,400031.8,45748.3,29620.0,475400.1,336518.6,811918.7
403,Adelaide - South,1157,467,1633,259012.6,81623.5,65870.6,406506.7,273933.0,680439.7
404,Adelaide - West,627,425,1058,139025.9,85674.7,37959.3,262659.9,326377.7,589037.6
405,Barossa - Yorke - Mid North,586,15,605,120331.9,2358.5,22143.7,144834.1,70595.6,215429.7
406,South Australia - Outback,449,20,473,103181.9,2877.1,16996.3,123055.4,171001.5,294056.9
407,South Australia - South East,1106,19,1132,221374.5,3606.5,38089.0,263070.0,139483.9,402554.0
501,Bunbury,1503,69,1575,395807.1,11302.6,43031.2,450140.9,132847.5,582988.4
502,Mandurah,1005,141,1147,232312.8,17865.6,9778.8,259957.3,30080.9,290038.1
503,Perth - Inner,423,996,1421,244414.7,289513.8,96722.2,630650.7,732689.3,1363340.0
504,Perth - North East,2298,637,2947,526473.0,119915.8,53087.9,699476.7,659906.1,1359382.8
505,Perth - North West,4020,985,5018,1019346.5,204058.5,98792.0,1322197.0,797981.5,2120178.5
506,Perth - South East,3591,1235,4856,841927.4,263547.0,82665.6,1188140.0,649511.1,1837651.1
507,Perth - South West,3470,695,4173,867333.1,150964.6,91904.6,1110202.2,639670.2,1749872.5
508,Western Australia - Outback,2159,850,3013,782118.5,344381.9,68449.2,1194949.6,1355065.1,2550014.8
509,Western Australia - Wheat Belt,668,67,736,167031.2,11431.2,27449.5,205911.9,92966.3,298878.2
601,Hobart,527,185,721,123091.3,32013.9,59718.6,214823.8,194538.4,409362.2
602,Launceston and North East,369,94,469,84051.0,15562.0,28193.0,127805.9,115513.7,243319.6
603,South East,215,6,222,47175.1,918.0,11895.7,59988.8,20654.2,80643.0
604,West and North West,307,71,383,76093.2,11990.9,19682.2,107766.3,118311.7,226078.0
701,Darwin,695,1250,1967,237999.7,512989.0,53822.4,804811.1,,
702,Northern Territory - Outback,99,106,215,28893.7,36451.5,11751.9,77097.1,,
801,Australian Capital Territory,1712,2086,3802,584656.5,497540.3,115866.3,1198063.1,682867.4,1880930.5
