sa4_code16,sa4_name16,num_jobs_000_males,num_jobs_000_females,num_jobs_000_persons,median_income_per_job_aud_males,median_income_per_job_aud_females,median_income_per_job_aud_persons
128,Sydney - Sutherland,90.133,90.27,180.405,41123,23737,30925
201,Ballarat,56.393,55.111000000000004,111.50299999999999,27750,17753,21884
202,Bendigo,56.413000000000004,55.503,111.914,27240,16869,21137
203,Geelong,103.641,102.54799999999999,206.188,29514,17530,22312
204,Hume,67.988,65.274,133.256,24905,15246,19426
205,Latrobe - Gippsland,100.975,94.845,195.81799999999998,27479,15757,20706
206,Melbourne - Inner,284.172,290.068,574.244,25484,18962,21788
207,Melbourne - Inner East,138.292,141.63,279.925,31385,19924,24613
208,Melbourne - Inner South,160.387,164.291,324.676,35246,21166,26803
209,Melbourne - North East,188.822,179.583,368.407,32632,20855,25859
210,Melbourne - North West,133.35299999999998,116.055,249.405,30054,21401,25315
211,Melbourne - Outer East,199.47299999999998,197.762,397.23400000000004,34810,19985,25800
212,Melbourne - South East,291.217,250.80200000000002,542.02,29352,20000,24201
213,Melbourne - West,284.627,241.685,526.314,31200,21562,25985
214,Mornington Peninsula,107.62299999999999,107.316,214.93900000000002,31788,18625,23943
215,North West,61.483999999999995,56.746,118.23,19482,14032,16535
216,Shepparton,51.729,49.32899999999999,101.055,23493,15089,18895
217,Warrnambool and South West,53.451,49.576,103.03200000000001,21606,14229,17492
301,Brisbane - East,92.734,86.788,179.528,34487,22169,27234
302,Brisbane - North,87.973,83.781,171.757,34486,24124,28578
303,Brisbane - South,149.30100000000002,138.501,287.8,26443,20448,23208
304,Brisbane - West,73.682,72.592,146.273,36222,20572,26659
305,Brisbane Inner City,129.565,123.055,252.61599999999999,27209,18709,22445
306,Cairns,110.133,100.339,210.467,20295,15088,17600
307,Darling Downs - Maranoa,57.894,49.922,107.821,19084,12622,15600
308,Central Queensland,101.01899999999999,82.185,183.202,39031,17970,26389
309,Gold Coast,233.293,222.83599999999998,456.135,25221,17543,20811
310,Ipswich,123.52799999999999,104.916,228.442,29610,20460,24543
311,Logan - Beaudesert,129.106,106.181,235.28900000000002,28262,21148,24526
312,Mackay - Isaac - Whitsunday,83.98299999999999,66.018,150.006,35000,16947,24411
313,Moreton Bay - North,87.927,76.905,164.83900000000003,26640,18423,22129
314,Moreton Bay - South,79.242,73.475,152.717,36960,22593,28556
315,Queensland - Outback,33.251,29.320999999999998,62.57,26131,15729,20150
316,Sunshine Coast,132.941,128.877,261.813,24235,15732,19520
317,Toowoomba,61.427,57.001999999999995,118.425,26626,17435,21327
318,Townsville,101.96799999999999,88.838,190.798,30327,19491,24230
319,Wide Bay,100.98700000000001,88.665,189.648,19782,15000,17280
401,Adelaide - Central and Hills,113.814,114.361,228.172,31222,20464,24937
402,Adelaide - North,150.554,134.083,284.638,33885,22195,27194
403,Adelaide - South,132.766,132.02700000000002,264.79200000000003,32967,21656,26280
404,Adelaide - West,86.83200000000001,82.836,169.669,30171,21828,25480
405,Barossa - Yorke - Mid North,41.54,36.919000000000004,78.459,25593,17339,20845
406,South Australia - Outback,32.413000000000004,27.795,60.211999999999996,31324,18775,23799
407,South Australia - South East,74.243,65.891,140.139,20523,14669,17412
501,Bunbury,83.04700000000001,70.467,153.519,28566,14339,20184
502,Mandurah,39.097,31.384,70.482,36407,18000,25773
503,Perth - Inner,94.052,80.726,174.77700000000002,28784,16978,22034
504,Perth - North East,114.836,96.806,211.643,35532,21993,27809
505,Perth - North West,248.308,220.274,468.582,35884,20800,27156
506,Perth - South East,233.62599999999998,187.55200000000002,421.17800000000005,32130,20529,25799
507,Perth - South West,186.532,157.408,343.94300000000004,37659,20349,27482
509,Western Australia - Wheat Belt,60.147,53.286,113.436,25799,15058,19877
510,Western Australia - Outback (North),42.48,34.755,77.232,34281,16532,23524
511,Western Australia - Outback (South),54.461000000000006,45.787,100.251,34179,16635,23918
601,Hobart,82.882,82.88600000000001,165.77599999999998,29016,20874,24247
602,Launceston and North East,52.528,49.435,101.965,25280,17030,20531
603,South East,14.684000000000001,12.684000000000001,27.374000000000002,18960,13895,16280
604,West and North West,40.813,37.147,77.957,29130,17140,21749
701,Darwin,82.848,68.612,151.46200000000002,29521,18893,23776
702,Northern Territory - Outback,30.443,29.494,59.942,19371,14848,16951
801,Australian Capital Territory,164.542,161.38299999999998,325.926,41239,29796,35125
