sa4_code16,sa4_name16,num_employed_000_males,num_employed_000_females,num_employed_000_persons,median_income_per_employed_aud_males,median_income_per_employed_aud_females,median_income_per_employed_aud_persons
126,Sydney - Ryde,53.341,51.021,104.36200000000001,59887,44049,51033
127,Sydney - South West,105.961,86.524,192.484,49828,38442,44000
128,Sydney - Sutherland,67.77600000000001,65.068,132.851,65866,42924,52538
201,Ballarat,41.238,39.145,80.383,47664,33667,40345
202,Bendigo,40.853,38.592,79.453,48176,33883,40785
203,Geelong,75.131,71.73899999999999,146.877,52224,34290,42136
204,Hume,48.873999999999995,44.295,93.171,46709,32470,39165
205,Latrobe - Gippsland,73.26,66.568,139.83100000000002,48231,30399,38407
206,Melbourne - Inner,195.273,191.701,386.975,54149,45096,49407
207,Melbourne - Inner East,101.029,99.82600000000001,200.852,56243,39471,46741
208,Melbourne - Inner South,117.87899999999999,115.846,233.72400000000002,60383,41648,49890
209,Melbourne - North East,139.865,128.612,268.473,53905,38211,45381
210,Melbourne - North West,98.77,84.79799999999999,183.56099999999998,51494,37559,44071
211,Melbourne - Outer East,149.291,140.90200000000002,290.191,55017,37083,45253
212,Melbourne - South East,213.796,181.785,395.57800000000003,49676,36140,42735
213,Melbourne - West,207.456,176.104,383.56,53466,38486,45841
214,Mornington Peninsula,80.42399999999999,76.236,156.659,51440,35000,42514
215,North West,43.221000000000004,38.595,81.816,41141,30734,35819
216,Shepparton,37.452,33.861999999999995,71.306,44345,31331,37664
217,Warrnambool and South West,37.306999999999995,33.457,70.763,44325,30677,37375
301,Brisbane - East,66.407,62.426,128.835,59845,40099,48550
302,Brisbane - North,62.641999999999996,59.348,121.995,59460,44494,51365
303,Brisbane - South,105.029,97.443,202.475,52326,40692,46127
304,Brisbane - West,53.506,51.106,104.617,65634,41749,51828
305,Brisbane Inner City,88.39399999999999,81.891,170.282,58593,44338,50815
306,Cairns,74.712,68.089,142.799,45200,33550,39000
307,Darling Downs - Maranoa,39.441,33.665,73.104,43902,28430,35718
308,Central Queensland,71.08,57.715,128.796,72104,35420,50764
309,Gold Coast,163.74,156.168,319.908,48255,34688,40654
310,Ipswich,87.009,75.954,162.96,53634,37423,45339
311,Logan - Beaudesert,90.446,77.681,168.125,51940,37576,44364
312,Mackay - Isaac - Whitsunday,56.797,45.688,102.484,69221,34349,48799
313,Moreton Bay - North,62.026,55.908,117.932,50358,34462,41989
314,Moreton Bay - South,56.861999999999995,52.933,109.794,61399,40500,50053
315,Queensland - Outback,23.305999999999997,19.816,43.122,53248,35203,43380
316,Sunshine Coast,94.11399999999999,90.443,184.555,46632,31810,38437
317,Toowoomba,43.016999999999996,39.585,82.598,52039,35704,43241
318,Townsville,70.71300000000001,62.245,132.958,58270,38427,47241
319,Wide Bay,70.501,63.443000000000005,133.94799999999998,41684,29525,35090
401,Adelaide - Central and Hills,83.42200000000001,80.96600000000001,164.388,53915,39829,46274
402,Adelaide - North,113.574,99.77600000000001,213.354,51524,37020,44366
403,Adelaide - South,98.861,95.743,194.60299999999998,53135,38588,45433
404,Adelaide - West,64.03,59.708,123.736,50767,39393,44881
405,Barossa - Yorke - Mid North,29.895,26.065,55.955,48564,32304,39930
406,South Australia - Outback,23.557,19.89,43.443000000000005,58145,34697,45271
407,South Australia - South East,52.232,45.494,97.73200000000001,42482,29894,36025
501,Bunbury,55.659,47.70399999999999,103.36399999999999,60666,30919,42825
502,Mandurah,27.22,22.721,49.943999999999996,71959,33214,48274
503,Perth - Inner,63.68,53.463,117.14,67613,42468,53881
504,Perth - North East,80.827,69.458,150.286,64102,40363,51414
505,Perth - North West,174.62900000000002,155.481,330.11300000000006,66028,40204,51529
506,Perth - South East,161.936,133.05200000000002,294.99,62060,39664,50403
507,Perth - South West,128.937,111.744,240.68099999999998,71851,39054,53400
509,Western Australia - Wheat Belt,42.245,35.885,78.127,52201,33247,42093
510,Western Australia - Outback (North),28.613000000000003,22.509,51.123000000000005,87074,44522,62192
511,Western Australia - Outback (South),38.412,31.19,69.60300000000001,67233,36020,49166
601,Hobart,59.967,59.243,119.212,50141,38511,44136
602,Launceston and North East,37.786,34.905,72.688,46231,33164,39794
603,South East,10.222999999999999,8.828,19.055999999999997,41102,28544,34645
604,West and North West,29.733,26.788,56.518,49418,31204,40025
701,Darwin,53.773,43.56100000000001,97.331,66760,48200,57548
702,Northern Territory - Outback,20.486,19.023,39.509,48341,39786,43990
801,Australian Capital Territory,121.46700000000001,117.382,238.85,68080,54610,61256
