statistical_local_area_code,statistical_local_area_name,state_code,state_name,statistical_division,statistical_division_name,statistical_subdivision,statistical_subdivision_name,local_government_area,local_government_area_name,seifa_2001_population,irsad_score,irsd_score,ier_score,ieo_score,q10_irsad,q25_irsad,q50_irsad,q75_irsad,q90_irsad,q10_irsd,q25_irsd,q50_irsd,q75_irsd,q90_irsd,q10_ier,q25_ier,q50_ier,q75_ier,q90_ier,q10_ieo,q25_ieo,q50_ieo,q75_ieo,q90_ieo,total_irsad,total_irsd,total_ier,total_ieo,min_irsad,min_irsd,min_ier,min_ieo,max_irsad,max_irsd,max_ier,max_ieo,med_irsad,med_irsd,med_ier,med_ieo
105051100,Botany Bay (C),1,New South Wales,105,Sydney,10505,Inner Sydney,11100,Botany Bay (C),35897,985.041,955.086,1022.21,977.948,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,35360012.0,34284708.0,36694152.0,35105396.0,838.3710000000001,640.105,792.7230000000001,906.087,1107.2,1077.17,1171.38,1077.84,979.1669999999999,969.882,1031.68,969.821
105054800,Leichhardt (A),1,New South Wales,105,Sydney,10505,Inner Sydney,14800,Leichhardt (A),62452,1159.02,1076.91,1171.84,1166.52,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,72383160.0,67255000.0,73184016.0,72851240.0,891.278,657.34,857.4019999999999,988.548,1289.83,1186.02,1352.68,1259.2,1170.43,1095.06,1177.02,1176.36
105055200,Marrickville (A),1,New South Wales,105,Sydney,10505,Inner Sydney,15200,Marrickville (A),73431,1067.91,999.553,1082.37,1080.43,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,78417632.0,73398168.0,79479824.0,79336984.0,902.6289999999999,756.8839999999999,904.607,927.655,1246.36,1151.47,1269.0,1236.64,1072.31,1001.74,1080.46,1080.99
105057070,South Sydney (C),1,New South Wales,105,Sydney,10505,Inner Sydney,17070,South Sydney (C),80675,1123.9,1033.28,1120.04,1151.96,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,90670288.0,83360120.0,90359120.0,92934448.0,783.7660000000001,480.329,738.544,784.5210000000001,1251.07,1174.91,1323.38,1281.02,1158.32,1083.63,1147.55,1181.58
105057201,Sydney (C) - Inner,1,New South Wales,105,Sydney,10505,Inner Sydney,17200,Sydney (C),3751,1119.29,998.7869999999999,1115.48,1154.14,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,4198457.5,3746448.2,4184162.2,4329168.0,881.3910000000001,724.942,828.5269999999999,947.682,1260.27,1173.42,1322.14,1251.26,1135.07,1042.78,1106.17,1192.26
105252850,Fairfield (C),1,New South Wales,105,Sydney,10525,Fairfield-Liverpool,12850,Fairfield (C),181308,915.4,849.217,958.041,901.65,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,165969260.0,153969810.0,173700540.0,163476340.0,778.28,528.766,815.065,780.4760000000001,1085.28,1066.28,1207.94,1014.14,916.046,867.8510000000001,954.2860000000001,902.085
105254900,Liverpool (C),1,New South Wales,105,Sydney,10525,Fairfield-Liverpool,14900,Liverpool (C),153958,978.012,948.932,1030.38,948.7360000000001,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,150572830.0,146095710.0,158635440.0,146065500.0,770.655,566.0319999999999,796.465,772.873,1170.64,1139.77,1226.56,1115.87,986.293,972.0089999999999,1041.84,945.308
105301450,Camden (A),1,New South Wales,105,Sydney,10530,Outer South Western Sydney,11450,Camden (A),43945,1042.91,1040.93,1101.81,994.475,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,45830656.0,45743460.0,48419084.0,43702200.0,926.2389999999999,893.7439999999999,938.2689999999999,888.225,1142.62,1125.52,1259.77,1083.6,1050.02,1048.5,1100.15,997.047
105301500,Campbelltown (C),1,New South Wales,105,Sydney,10530,Outer South Western Sydney,11500,Campbelltown (C),142659,969.4789999999999,940.6080000000001,1010.97,939.203,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,138304850.0,134186130.0,144224590.0,133985790.0,700.143,459.588,771.88,717.778,1186.5,1130.35,1304.64,1100.26,989.709,983.785,1021.3,951.0939999999999
105308400,Wollondilly (A),1,New South Wales,105,Sydney,10530,Outer South Western Sydney,18400,Wollondilly (A),37123,1003.12,1022.85,1033.52,968.2130000000001,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,37238876.0,37971304.0,38367364.0,35942976.0,904.253,932.942,947.6410000000001,882.612,1091.2,1106.54,1147.38,1065.91,1001.24,1026.2,1036.63,968.534
110105650,Muswellbrook (A),1,New South Wales,110,Hunter,11010,Hunter SD Bal,15650,Muswellbrook (A),14331,949.227,945.415,995.1569999999999,910.419,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,13603373.0,13548744.0,14261594.0,13047214.0,733.3530000000001,556.067,840.18,735.693,1043.37,1048.89,1108.72,1003.75,961.043,979.539,986.485,916.5269999999999
110106800,Scone (A),1,New South Wales,110,Hunter,11010,Hunter SD Bal,16800,Scone (A),9469,955.1419999999999,976.183,976.7869999999999,932.7410000000001,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,9044242.0,9243474.0,9249198.0,8832127.0,887.586,890.965,898.434,832.194,1041.04,1071.79,1053.87,1025.58,952.51,985.31,970.1060000000001,939.3389999999999
110107000,Singleton (A),1,New South Wales,110,Hunter,11010,Hunter SD Bal,17000,Singleton (A),19946,984.545,986.388,1029.63,937.579,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,19637730.0,19674498.0,20536948.0,18700954.0,863.763,836.618,823.96,794.681,1090.21,1108.88,1150.33,1093.64,1003.03,1009.61,1031.51,942.073
105057202,Sydney (C) - Remainder,1,New South Wales,105,Sydney,10505,Inner Sydney,17200,Sydney (C),19299,1142.16,1026.77,1136.48,1180.22,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,22042528.0,19815628.0,21932960.0,22777026.0,1059.87,868.565,1007.92,1111.47,1244.83,1164.43,1274.55,1251.87,1145.74,1021.47,1143.72,1179.14
105106550,Randwick (C),1,New South Wales,105,Sydney,10510,Eastern Suburbs,16550,Randwick (C),119730,1107.93,1050.88,1124.51,1112.71,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,132652260.0,125822460.0,134637140.0,133224410.0,735.9739999999999,543.6080000000001,782.7330000000001,746.32,1234.51,1183.3,1260.24,1254.07,1117.45,1066.12,1132.01,1134.14
105108050,Waverley (A),1,New South Wales,105,Sydney,10510,Eastern Suburbs,18050,Waverley (A),58218,1154.62,1094.76,1168.95,1159.87,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,67219832.0,63734648.0,68054208.0,67525352.0,1036.2,962.852,1044.58,1071.28,1258.6,1197.27,1283.92,1246.71,1153.28,1096.4,1165.77,1162.04
105108500,Woollahra (A),1,New South Wales,105,Sydney,10510,Eastern Suburbs,18500,Woollahra (A),49743,1223.32,1140.59,1252.74,1209.2,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,60851640.0,56736256.0,62315148.0,60148988.0,1134.97,1069.87,1094.11,1155.53,1277.13,1199.98,1330.92,1267.18,1223.64,1141.65,1253.15,1210.84
105154150,Hurstville (C),1,New South Wales,105,Sydney,10515,St George-Sutherland,14150,Hurstville (C),70642,1043.41,1018.85,1060.19,1040.79,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,73708312.0,71973504.0,74894080.0,73523712.0,864.1389999999999,735.477,897.074,867.5,1184.06,1159.29,1190.6,1181.0,1034.55,1012.03,1055.84,1032.43
105530752,Blacktown (C) - South-East,1,New South Wales,105,Sydney,10553,Blacktown,10750,Blacktown (C),90421,977.4630000000001,957.187,1006.29,958.977,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,88383136.0,86549848.0,90989368.0,86711672.0,764.133,592.635,801.1289999999999,805.048,1125.56,1077.78,1198.23,1078.26,971.535,969.03,996.0189999999999,954.293
105530753,Blacktown (C) - South-West,1,New South Wales,105,Sydney,10553,Blacktown,10750,Blacktown (C),91350,923.564,888.0160000000001,974.541,896.2260000000001,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,84367560.0,81120304.0,89024336.0,81870264.0,736.025,543.61,803.078,752.92,1059.93,1045.63,1116.36,1003.91,930.2189999999999,931.137,968.7560000000001,908.205
105554100,Hunter's Hill (A),1,New South Wales,105,Sydney,10555,Lower Northern Sydney,14100,Hunter's Hill (A),12692,1176.17,1116.88,1194.55,1161.81,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,14927981.0,14175480.0,15161261.0,14745750.0,985.068,887.1010000000001,971.951,1023.52,1265.29,1174.52,1320.66,1226.93,1169.14,1122.04,1175.48,1163.63
105554700,Lane Cove (A),1,New South Wales,105,Sydney,10555,Lower Northern Sydney,14700,Lane Cove (A),30756,1197.0,1131.96,1211.83,1189.5,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,36814972.0,34814428.0,37271036.0,36584228.0,1095.85,994.054,1083.68,1117.76,1280.33,1194.85,1306.68,1247.31,1197.18,1136.11,1221.24,1189.38
105555350,Mosman (A),1,New South Wales,105,Sydney,10555,Lower Northern Sydney,15350,Mosman (A),25740,1231.08,1147.3,1260.95,1209.11,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,31687994.0,29531566.0,32456906.0,31122390.0,1149.66,1067.62,1171.66,1124.94,1312.47,1195.06,1371.92,1261.37,1233.19,1150.63,1266.17,1212.44
105555950,North Sydney (A),1,New South Wales,105,Sydney,10555,Lower Northern Sydney,15950,North Sydney (A),56145,1226.82,1139.71,1248.33,1221.11,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,68880008.0,63988984.0,70087272.0,68559320.0,1114.78,1036.96,1133.89,1113.27,1289.93,1201.55,1344.23,1280.1,1227.8,1142.72,1251.1,1225.08
105556700,Ryde (C),1,New South Wales,105,Sydney,10555,Lower Northern Sydney,16700,Ryde (C),95242,1102.11,1063.57,1105.36,1106.06,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,104966730.0,101296710.0,105276300.0,105343000.0,842.14,702.567,780.5889999999999,931.49,1208.99,1164.92,1232.6,1224.58,1100.76,1071.77,1112.0,1098.18
105154450,Kogarah (A),1,New South Wales,105,Sydney,10515,St George-Sutherland,14450,Kogarah (A),49243,1079.93,1050.49,1101.31,1073.49,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,53178804.0,51729096.0,54231972.0,52861784.0,998.857,921.546,1005.46,983.952,1182.45,1149.66,1210.81,1150.56,1070.71,1046.66,1094.57,1070.4
105156650,Rockdale (C),1,New South Wales,105,Sydney,10515,St George-Sutherland,16650,Rockdale (C),88523,1013.08,987.2280000000001,1045.36,1010.36,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,89680880.0,87392400.0,92538512.0,89440432.0,918.189,764.378,914.8839999999999,924.9910000000001,1104.72,1076.18,1132.75,1117.51,1015.51,996.5239999999999,1048.49,1010.81
105157151,Sutherland Shire (A) - East,1,New South Wales,105,Sydney,10515,St George-Sutherland,17150,Sutherland Shire (A),95050,1083.15,1070.02,1121.62,1055.78,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,102953220.0,101705090.0,106609780.0,100352260.0,927.91,801.655,930.8580000000001,927.382,1217.85,1173.67,1272.67,1177.21,1078.02,1072.35,1116.62,1054.38
105157152,Sutherland Shire (A) - West,1,New South Wales,105,Sydney,10515,St George-Sutherland,17150,Sutherland Shire (A),108024,1101.18,1087.74,1146.06,1062.72,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,118953630.0,117501650.0,123802420.0,114799580.0,997.926,894.03,887.497,969.441,1203.96,1151.34,1257.19,1152.24,1105.54,1098.87,1157.6,1064.46
105200350,Bankstown (C),1,New South Wales,105,Sydney,10520,Canterbury-Bankstown,10350,Bankstown (C),164045,972.0089999999999,954.053,997.4069999999999,965.835,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,159453220.0,156507550.0,163619700.0,158440350.0,787.091,504.10900000000004,807.553,809.185,1125.57,1127.25,1159.2,1084.1,962.934,955.487,987.0010000000001,963.385
105201550,Canterbury (C),1,New South Wales,105,Sydney,10520,Canterbury-Bankstown,11550,Canterbury (C),130947,964.847,923.035,985.69,970.564,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,126343790.0,120868660.0,129073100.0,127092450.0,731.998,428.832,750.808,786.5369999999999,1096.95,1058.33,1143.33,1085.5,959.3839999999999,934.362,983.7869999999999,970.778
105350150,Ashfield (A),1,New South Wales,105,Sydney,10535,Inner Western Sydney,10150,Ashfield (A),39494,1083.81,1026.72,1083.87,1098.71,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,42804128.0,40549448.0,42806392.0,43392552.0,979.9960000000001,905.153,909.802,973.087,1173.39,1110.5,1186.69,1177.26,1081.62,1028.52,1080.19,1095.97
105558250,Willoughby (C),1,New South Wales,105,Sydney,10555,Lower Northern Sydney,18250,Willoughby (C),59354,1174.24,1105.83,1191.3,1172.63,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,69695928.0,65635372.0,70708144.0,69600264.0,1075.55,928.02,1050.89,1078.12,1263.81,1182.96,1282.89,1241.34,1176.79,1117.85,1191.35,1177.76
105600500,Baulkham Hills (A),1,New South Wales,105,Sydney,10560,Central Northern Sydney,10500,Baulkham Hills (A),139404,1142.5,1109.76,1183.43,1105.45,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,159268450.0,154705490.0,164974300.0,154104050.0,989.72,989.352,985.7339999999999,965.1410000000001,1212.58,1155.73,1309.66,1170.73,1145.1,1114.34,1186.37,1109.56
105604000,Hornsby (A),1,New South Wales,105,Sydney,10560,Central Northern Sydney,14000,Hornsby (A),145968,1143.29,1103.88,1157.95,1129.65,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,166883540.0,161131070.0,169023260.0,164892450.0,1016.35,955.125,954.5089999999999,994.5219999999999,1241.09,1172.62,1270.52,1217.94,1146.6,1113.01,1156.7,1137.18
105604500,Ku-ring-gai (A),1,New South Wales,105,Sydney,10560,Central Northern Sydney,14500,Ku-ring-gai (A),101339,1213.45,1151.47,1227.79,1195.46,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,122969460.0,116688430.0,124423300.0,121146930.0,1144.07,1083.79,1143.12,1133.2,1268.8,1194.54,1309.25,1241.43,1216.13,1152.5,1229.18,1198.38
105655150,Manly (A),1,New South Wales,105,Sydney,10565,Northern Beaches,15150,Manly (A),36334,1172.45,1116.73,1200.76,1159.73,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,42599700.0,40575436.0,43628580.0,42137496.0,1009.32,896.043,1002.1,1007.09,1249.75,1175.36,1277.78,1227.59,1177.78,1121.92,1198.61,1165.11
105351300,Burwood (A),1,New South Wales,105,Sydney,10535,Inner Western Sydney,11300,Burwood (A),29960,1060.92,1003.52,1062.9,1079.23,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,31785214.0,30065334.0,31844414.0,32333880.0,997.257,882.192,926.796,1008.61,1136.68,1109.65,1148.85,1209.69,1060.95,1012.13,1067.16,1082.68
105351900,Concord (A),1,New South Wales,105,Sydney,10535,Inner Western Sydney,11900,Concord (A),26873,1094.49,1062.8,1128.83,1082.59,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,29412296.0,28560592.0,30334978.0,29092486.0,1003.94,951.03,1014.17,999.0930000000001,1216.33,1141.92,1278.22,1209.1,1082.79,1067.81,1123.66,1078.42
105352550,Drummoyne (A),1,New South Wales,105,Sydney,10535,Inner Western Sydney,12550,Drummoyne (A),32511,1126.29,1081.26,1159.19,1117.27,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,36616828.0,35152808.0,37686572.0,36323536.0,985.238,918.76,992.322,1018.97,1222.18,1163.44,1271.86,1208.19,1126.64,1091.93,1161.85,1114.18
105656370,Pittwater (A),1,New South Wales,105,Sydney,10565,Northern Beaches,16370,Pittwater (A),52471,1127.47,1106.42,1167.01,1097.66,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,59159232.0,58054712.0,61234124.0,57595352.0,1030.74,1014.14,947.334,994.727,1241.81,1168.39,1280.67,1217.03,1126.32,1109.21,1169.06,1093.02
105658000,Warringah (A),1,New South Wales,105,Sydney,10565,Northern Beaches,18000,Warringah (A),127403,1105.67,1081.39,1148.99,1079.49,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,140865230.0,137772930.0,146385280.0,137529740.0,906.7189999999999,880.675,929.4830000000001,912.433,1204.29,1157.55,1271.92,1174.71,1106.78,1090.38,1150.82,1083.79
105703100,Gosford (C),1,New South Wales,105,Sydney,10570,Gosford-Wyong,13100,Gosford (C),154654,1008.84,1011.36,1018.53,1002.36,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,156021460.0,156410300.0,157519330.0,155019040.0,747.337,630.0790000000001,827.6039999999999,766.775,1155.24,1124.8,1160.98,1161.51,1021.54,1029.76,1024.15,1008.17
105708550,Wyong (A),1,New South Wales,105,Sydney,10570,Gosford-Wyong,18550,Wyong (A),129919,938.2389999999999,958.882,957.617,931.711,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,121895110.0,124576950.0,124412600.0,121046950.0,776.159,695.867,804.334,833.447,1090.87,1080.26,1120.34,1076.4,929.9069999999999,960.676,948.863,921.711
110051720,Cessnock (C),1,New South Wales,110,Hunter,11005,Newcastle,11720,Cessnock (C),43672,903.944,926.321,932.475,890.33,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,39477040.0,40454300.0,40723048.0,38882504.0,707.528,527.307,802.415,723.9019999999999,1117.92,1108.12,1083.16,1113.5,887.487,924.248,927.737,869.816
110054650,Lake Macquarie (C),1,New South Wales,110,Hunter,11005,Newcastle,14650,Lake Macquarie (C),177335,970.5219999999999,985.003,971.47,968.2460000000001,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,172107550.0,174675500.0,172275620.0,171703970.0,733.062,601.1659999999999,781.173,742.952,1157.87,1131.07,1149.36,1175.37,975.087,1000.02,971.965,974.3989999999999
110055050,Maitland (C),1,New South Wales,110,Hunter,11005,Newcastle,15050,Maitland (C),53803,957.6210000000001,962.2860000000001,974.323,943.6610000000001,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,51522872.0,51773856.0,52421488.0,50771780.0,758.059,661.7360000000001,835.445,747.9760000000001,1118.04,1109.96,1174.5,1089.93,962.419,985.117,969.77,954.202
105357100,Strathfield (A),1,New South Wales,105,Sydney,10535,Inner Western Sydney,17100,Strathfield (A),28206,1082.46,1027.95,1080.37,1094.91,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,30531934.0,28994382.0,30472776.0,30883072.0,861.7260000000001,784.227,884.3539999999999,867.747,1211.12,1141.49,1252.29,1191.93,1096.71,1050.81,1082.77,1121.72
105400200,Auburn (A),1,New South Wales,105,Sydney,10540,Central Western Sydney,10200,Auburn (A),54058,948.0889999999999,898.3710000000001,967.931,956.547,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,51251808.0,48564116.0,52324400.0,51709028.0,842.852,739.8810000000001,850.67,856.64,1197.57,1113.09,1224.7,1191.27,938.7810000000001,903.565,964.8889999999999,949.64
105403950,Holroyd (C),1,New South Wales,105,Sydney,10540,Central Western Sydney,13950,Holroyd (C),85760,994.971,974.939,1022.38,985.5039999999999,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,85328680.0,83610808.0,87678992.0,84516816.0,892.487,804.811,907.072,904.265,1091.14,1083.22,1149.87,1128.98,993.8510000000001,982.2919999999999,1024.36,981.554
105406250,Parramatta (C),1,New South Wales,105,Sydney,10540,Central Western Sydney,16250,Parramatta (C),142901,1030.67,990.3919999999999,1040.08,1031.46,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,147283100.0,141527940.0,148627870.0,147396800.0,839.779,706.2180000000001,841.903,848.1010000000001,1220.4,1150.22,1220.56,1215.52,1034.83,997.183,1037.4,1033.66
105450900,Blue Mountains (C),1,New South Wales,105,Sydney,10545,Outer Western Sydney,10900,Blue Mountains (C),74317,1072.9,1060.72,1048.0,1081.06,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,79734592.0,78829784.0,77884312.0,80340920.0,938.9169999999999,893.212,905.817,946.154,1222.4,1167.03,1168.59,1206.06,1080.39,1072.42,1063.12,1079.61
105453800,Hawkesbury (C),1,New South Wales,105,Sydney,10545,Outer Western Sydney,13800,Hawkesbury (C),60647,1017.23,1017.53,1049.21,984.568,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,61691720.0,61710260.0,63631732.0,59711068.0,886.812,817.1560000000001,902.5319999999999,860.092,1133.96,1113.7,1201.53,1126.87,1018.88,1026.03,1055.13,982.319
105456350,Penrith (C),1,New South Wales,105,Sydney,10545,Outer Western Sydney,16350,Penrith (C),171227,996.5369999999999,991.508,1045.99,955.061,908.933,923.952,948.1339999999999,1008.84,1107.67,936.507,957.187,981.334,1021.63,1080.3,891.047,911.945,950.591,1011.16,1124.51,914.605,930.235,952.285,1003.16,1105.45,170634020.0,169773020.0,179101860.0,163532240.0,822.4110000000001,653.0830000000001,864.586,832.5369999999999,1142.31,1121.91,1267.88,1081.08,1006.06,1009.03,1051.36,956.195
