crash_id,crash_date,crash_time,severity,crash_type,cyclists,cyclist_casualties,reported_location,latitude,longitude
1123387,9-Nov-15,19:50,Injury,Struck object  (On Road),1,1,MONARO HIGHWAY (ISABELLA -> OLD TUGGERANONG),-35.407030999999996,149.144779
1123614,7-Nov-15,9:39,Property Damage Only,Same direction side swipe,1,0,CURRAN/O'HANLON INTERSECTION,-35.188598999999996,149.08144199999998
1123678,10-Nov-15,15:15,Injury,Other - Vehicle to Vehicle,1,1,BLACKWOOD/TYERS INTERSECTION,-35.336017,149.040968
1123795,12-Aug-15,16:00,Property Damage Only,Right angle collision,1,0,DAVID/MACPHERSON/MCCAUGHEY INTERSECTION,-35.264964,149.122269
1123900,11-Nov-15,9:15,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BARRY/COOYONG -> McKAY),-35.274683,149.129849
1065246,4-Jun-13,17:40,Injury,Right angle collision,1,1,FAIRFAX/DRYANDRA INTERSECTION,-35.258714000000005,149.10984
1054279,15-Jan-13,19:30,Property Damage Only,Right angle collision,1,0,FAIRFAX/DRYANDRA INTERSECTION,-35.258727,149.110191
1086749,21-May-14,8:40,Injury,Other -  Single Vehicle (On Road),1,1,PIALLIGO AVENUE (MOLONGLO -> SCHERGER),-35.321115999999996,149.194145
1071973,18-Sep-13,7:15,Property Damage Only,Right angle collision,1,0,FAIRFAX/DRYANDRA INTERSECTION,-35.25871,149.109958
1124066,4-Mar-15,17:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER STREET (DICKSON SHOPS ACCESS -> ANTILL),-35.250566,149.140613
1028422,10-Feb-12,6:55,Injury,Other - Vehicle to Vehicle,5,4,MONANMORSWRM/MORSHEAD INTERSECTION,-35.302953,149.169679
1124249,19-Nov-15,12:04,Injury,Right turn into oncoming vehicle,1,1,BARRY/BOLDREWOOD INTERSECTION,-35.27301,149.12026799999998
1124254,25-Nov-15,13:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,HIRSCHFELD CRESCENT (GIBSON -> BENNIE),-35.213192,149.011574
1124722,26-Nov-15,19:15,Property Damage Only,Right angle collision,1,0,MAJURA AVENUE (OFFICER -> DUTTON),-35.251134,149.153883
1124875,5-Oct-15,16:50,Property Damage Only,Right angle collision,1,0,MASSON/MCCAUGHEY INTERSECTION,-35.269535,149.123265
1124929,25-Nov-15,18:45,Property Damage Only,Right turn into oncoming vehicle,1,0,DIBBS/HANNAN INTERSECTION,-35.253258,149.15117800000002
1125116,27-Nov-15,12:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MCCAUGHEY STREET (CONDAMINE -> MASSON),-35.268112,149.123593
1124724,30-Nov-15,8:10,Property Damage Only,Other - Vehicle to Vehicle,1,0,DE GRAAFF STREET (CORNISH -> WINTON),-35.335116,149.043257
1125209,9-Dec-15,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,BELCONNEN/BENJAMIN INTERSECTION,-35.248064,149.067897
1124642,2-Dec-15,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,CHISHOLM STREET (HOWE -> HAYLEY/PATERSON),-35.272277,149.14436
1125459,26-Nov-15,19:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,COCOPARRA CRESCENT (LANABA -> MARANUNGA),-35.206506,149.10915500000002
1125199,27-Nov-15,13:50,Injury,Other - Vehicle to Vehicle,1,1,COOYONG/DONALDSON INTERSECTION,-35.276373,149.133953
1125566,8-Dec-15,16:43,Property Damage Only,Same direction side swipe,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275762,149.129574
1125838,9-Dec-15,9:00,Property Damage Only,Same direction side swipe,1,0,COTTER/COTTETUGGNRM/TUGGNCOTTWRM INTERSECTION,-35.32028,149.0629
1126082,14-Dec-15,8:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,MONCRIEFF STREET (LOWRIE -> LOWRIE),-35.255475,149.135232
1119002,24-Aug-15,8:00,Property Damage Only,Rear end collision,1,0,ANTILL/PIGOT INTERSECTION,-35.2485,149.136666
1112096,4-Jun-15,21:30,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.2827,149.124061
1127474,12-Jan-16,13:40,Property Damage Only,Right turn into oncoming vehicle,1,0,BLACKALL/NATIONAL INTERSECTION,-35.308065,149.133589
1117688,5-Aug-15,7:50,Property Damage Only,Right angle collision,1,0,HAYES/MONARO/VANCOUVER INTERSECTION,-35.326659,149.127197
1109850,3-Mar-15,12:15,Injury,Right angle collision,1,1,DIXON/MULLEY INTERSECTION,-35.329383,149.048044
1110783,22-May-15,17:00,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.277404,149.129409
1110354,14-May-15,8:30,Injury,Struck pedestrian (On Road),1,1,NATIONAL CIRCUIT (BLIGH -> KINGS/QUEEN VICTORIA),-35.305867,149.133111
1125261,1-Dec-15,16:45,Property Damage Only,Head on collision,1,0,WAKEFIELD AVENUE (DOORING -> MACARTHUR/NORTHBOURNE),-35.260599,149.132852
1111104,26-May-15,13:00,Property Damage Only,Right angle collision,1,0,ATHLLON/DRAKEFORD/ISABELLA INTERSECTION,-35.423957,149.07791
1112904,8-Jun-15,8:30,Injury,Right angle collision,1,1,CURRIE/MANUKA/NEW SOUTH WALES/TELOPEA INTERSECTION,-35.31684,149.136773
1106694,27-Mar-15,17:39,Property Damage Only,Rear end collision,1,0,MOUAT STREET (GOODWIN -> BRIGALOW),-35.247862,149.130401
1111303,19-Mar-15,17:15,Injury,Collision with parked vehicle,1,1,GINNINDERRA DRIVE (BRAYBROOKE -> BALDWIN/HAYDON),-35.239277,149.103046
1108894,27-Apr-15,17:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/MARCUS CLARKE INTERSECTION,-35.275627,149.126773
1111582,20-May-15,14:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,MCEWAN AVENUE (RAILWAY -> HAZEL),-35.342521999999995,149.229527
1106566,13-Mar-15,16:20,Injury,Right angle collision,1,1,EDINBURGH/MARCUS CLARKE INTERSECTION,-35.283570000000005,149.124718
1107978,12-Apr-15,10:30,Injury,Collision with parked vehicle,1,1,BARTON HIGHWAY (GOLD CREEK -> CURRAN),-35.191782,149.082957
1127589,27-Jan-16,13:25,Injury,Right angle collision,1,1,EASTERN VALLEY/HENNESSY INTERSECTION,-35.248191999999996,149.07606299999998
1109869,6-May-15,17:25,Injury,Right angle collision,1,1,FLINDERS/MONARO INTERSECTION,-35.32839,149.127728
1128101,6-Feb-16,12:05,Injury,Other - Vehicle to Vehicle,1,1,MAPLETON AV/WIMMERA ST INTERSECTION,-35.194186,149.152805
1125252,1-Dec-15,7:43,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.270671,149.130497
1118823,20-Aug-15,19:20,Property Damage Only,Right angle collision,1,0,EDINBURGH/MARCUS CLARKE INTERSECTION,-35.283703,149.124641
1127759,10-Jan-16,10:30,Injury,Right angle collision,1,1,CANBERRA/WHYALLA INTERSECTION,-35.335417,149.17150700000002
1127411,18-Jan-16,6:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,EASTERN VALLEY/BELCONNEN POOL ENTRY INTERSECTION,-35.241974,149.073578
1107963,26-Mar-15,13:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,LANGDON AVENUE (LONGMORE -> BRUNTON),-35.39776,149.097378
1107966,26-Mar-15,16:05,Injury,Other - Vehicle to Vehicle,1,1,BELCONNEN/BINDUBI/EASTERN VALLEY INTERSECTION,-35.250066,149.075849
1127470,17-Jun-15,8:35,Injury,Struck object (Off Road),1,1,WALU STREET (WALU -> BARADA),-35.260358000000004,149.080627
1127028,5-Jan-16,8:45,Property Damage Only,Right turn into oncoming vehicle,1,0,ANTILL/HAWDON INTERSECTION,-35.248531,149.146208
1110125,13-May-15,20:30,Property Damage Only,Right angle collision,1,0,COULTER/LACHLAN INTERSECTION,-35.247334,149.05616899999998
1126679,29-Nov-15,14:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,GARRAN ROAD (WARD -> EGGLESTON),-35.281919,149.11551
1112905,8-Jun-15,11:05,Injury,Right turn into oncoming vehicle,1,1,GINNINDERRA/TILLYARD INTERSECTION,-35.207236,149.034278
1105626,22-Feb-15,11:55,Property Damage Only,Same direction side swipe,1,0,BANDJALONG/BARADA (SW) INTERSECTION,-35.260253000000006,149.075537
1106705,30-Mar-15,18:58,Injury,Other - Vehicle to Vehicle,1,1,COLLEGE STREET (EASTERN VALLEY -> WHELAN),-35.242936,149.075867
1106575,20-Mar-15,19:30,Injury,Right angle collision,1,1,MARCUS CLARKE/RUDD INTERSECTION,-35.276795,149.126481
1126681,16-Dec-15,15:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263599,149.12538899999998
1123723,17-Nov-15,20:40,Property Damage Only,Right angle collision,1,0,IJONG/IPIMA INTERSECTION,-35.266563,149.133779
1111312,27-May-15,7:20,Injury,Same direction side swipe,1,1,COULTER/GINNINDERRA INTERSECTION,-35.221551,149.062342
1106569,18-Mar-15,8:05,Injury,Right angle collision,1,1,BATTYE/BRAYBROOKE/PURDIE INTERSECTION,-35.247008,149.097787
1126882,1-Jan-16,17:05,Property Damage Only,Right turn into oncoming vehicle,1,0,DEVONPORT/LAUNCESTON INTERSECTION,-35.340018,149.076653
1115598,30-Jun-15,19:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,MASSON/MCCAUGHEY INTERSECTION,-35.269545,149.12336399999998
1127121,13-Jan-16,17:05,Injury,Other - Vehicle to Vehicle,1,1,ALINGA/MARCUS CLARKE INTERSECTION,-35.278151,149.126365
1128157,27-Jan-16,10:45,Injury,Struck pedestrian (On Road),1,0,EASTLAKE PARADE (GILES -> EYRE),-35.313696,149.146778
1128263,23-Dec-15,7:37,Property Damage Only,Same direction side swipe,1,0,HINDMARSH DRIVE (MELROSE -> EGGLESTON),-35.348659999999995,149.08333000000002
1128218,28-Jan-16,7:50,Property Damage Only,Right angle collision,1,0,ELOUERA/TORRENS INTERSECTION,-35.273412,149.134109
1128229,8-Feb-16,19:00,Injury,Other - Vehicle to Vehicle,1,1,BURGOYNE ST (PUDDY -> DON DUNSTAN),-35.426957,149.07241100000002
1128224,8-Feb-16,8:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,GOODWIN STREET (MURDOCH -> FOX),-35.253845,149.130414
1128365,2-Feb-16,8:22,Property Damage Only,Rear end collision,2,0,DARWINIA/PERRY INTERSECTION,-35.352858000000005,149.035256
1128033,25-Jan-16,13:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,CANBERRA AVENUE (GILES -> EYRE/LEFROY),-35.320236,149.138372
1128553,3-Feb-16,21:00,Property Damage Only,Right angle collision,1,0,FAIRFAX/MACARTHUR/MILLER INTERSECTION,-35.258775,149.11535700000002
1128725,8-Feb-16,8:25,Property Damage Only,Right angle collision,1,0,CAPTAIN COOK/CARNEGIE INTERSECTION,-35.334178,149.143709
1128742,17-Feb-16,11:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,FLEMINGTON ROAD (EPIC ACCESS -> RANDWICK),-35.231376000000004,149.144903
1118643,18-Aug-15,19:20,Property Damage Only,Right angle collision,1,0,LONDON/WEST INTERSECTION,-35.27945,149.127811
1129004,11-Feb-16,8:30,Property Damage Only,Same direction side swipe,1,0,BROUGHTON/MACQUARIE INTERSECTION,-35.305833,149.13494599999999
1129307,25-Feb-16,18:10,Injury,Right turn into oncoming vehicle,1,1,CONDAMINE/MCCAUGHEY INTERSECTION,-35.266846,149.123573
1129309,26-Feb-16,8:35,Property Damage Only,Other - Vehicle to Vehicle,1,0,KINGSCOTE CRESCENT (BOTTRILL -> COOMBE),-35.428751,149.077086
1129372,25-Feb-16,16:40,Injury,Right angle collision,1,1,GORDON/MARCUS CLARKE INTERSECTION,-35.28265,149.12395700000002
1129421,16-Feb-16,10:00,Injury,Right angle collision,1,1,BURKITT/OGILBY INTERSECTION,-35.238746,149.055423
1129540,17-Feb-16,21:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/CLUNIES ROSS INTERSECTION,-35.27241,149.11732
1120302,17-Sep-15,17:15,Injury,Other - Vehicle to Vehicle,1,1,KEVERSTONE CIRCUIT (JIGGI -> KEVERSTONE),-35.435278000000004,149.09108
1129665,20-Feb-16,0:05,Property Damage Only,Other - Vehicle to Vehicle,1,0,HAMBIDGE/TRUGANINI INTERSECTION,-35.418775,149.120388
1129832,23-Feb-16,16:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,ALLSOP STREET (CHILDERS -> MARCUS CLARKE),-35.278529999999996,149.124895
1129822,22-Feb-16,17:35,Property Damage Only,Right turn into oncoming vehicle,1,0,COULTER/LUXTON/SOUTHERN CROSS INTERSECTION,-35.236105,149.05795600000002
1129943,29-Feb-16,9:00,Injury,Other - Vehicle to Vehicle,1,1,CLUNIES ROSS STREET (BLACK MOUNTAIN -> DICKSON),-35.279365999999996,149.11113500000002
1130006,24-Feb-16,8:35,Injury,Other - Vehicle to Vehicle,1,1,BARRINE DRIVE (ALBERT st -> COMMONWEALTH AV),-35.29091,149.12657
1130021,3-Mar-16,8:00,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.262853,149.13176
1130338,24-Feb-16,10:30,Injury,Collision with parked vehicle,1,1,MULLEY STREET (MULLEY -> BLACKWOOD),-35.333777000000005,149.049171
1130433,7-Mar-16,8:35,Injury,Same direction side swipe,1,1,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.261246,149.13201899999999
1130427,29-Feb-16,15:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARR SMITH/SALAS INTERSECTION,-35.426508,149.073715
1130557,11-Mar-16,8:05,Property Damage Only,Right turn into oncoming vehicle,1,0,BARRY/BOLDREWOOD INTERSECTION,-35.272939,149.120301
1130553,22-Feb-16,7:30,Injury,Same direction side swipe,1,1,COTTER ROAD (COTTWTUGGSRM/TUGGSCOTTERM ->YARRALUMLA WOOLSHED RD),-35.319152,149.065903
1130783,19-Mar-16,23:00,Property Damage Only,Right angle collision,1,0,ANTHONY ROLFE/GOZZARD INTERSECTION,-35.182986,149.13287
1130777,19-Mar-16,8:35,Injury,Other -  Single Vehicle (On Road),1,1,DRAKEFORD DRIVE (ATHLLON/ISABELLA -> ERINDALE/SOWARD),-35.417082,149.07533899999999
1130905,29-Nov-15,10:08,Injury,Struck object  (On Road),1,1,MONARO HIGHWAY (JOHNSON -> OLD COOMA),-35.444107,149.130504
1130957,8-Mar-16,21:10,Injury,Struck object  (On Road),1,1,ATHLLON DRIVE (PINE ISLAND/SCOLLAY -> ROWLAND REES),-35.424718,149.069733
1130978,21-Mar-16,15:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,SULLIVANS CREEK ROAD (NORTH -> FELLOWS/SULLIVANS),-35.277091999999996,149.11920800000001
1130436,9-Mar-16,17:30,Injury,Collision with parked vehicle,1,1,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.278236,149.129275
1130962,15-Mar-16,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MACPHERSON STREET (BLUEBELL -> SARGOOD),-35.26421,149.121859
1126048,10-Dec-15,19:30,Injury,Overturned (Off Road),1,1,RANKEN/TOTTERDELL INTERSECTION,-35.235296000000005,149.060021
1130702,29-Jan-15,7:30,Fatal,Overturned (On Road),1,1,KENT STREET (STRICKLAND -> MACARTNEY),-35.318027,149.098266
1104486,10-Feb-15,7:47,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BUNDA/RUDD -> BARRY/COOYONG),-35.276956,149.129482
1110992,25-May-15,9:00,Injury,Other - Vehicle to Vehicle,1,1,MAJURA AVENUE (OFFICER -> DUTTON),-35.251081,149.154003
1131191,3-Mar-16,18:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,GUNGAHLIN/KOSCIUSZKO INTERSECTION,-35.193327000000004,149.12774199999998
1131177,3-Mar-16,9:25,Property Damage Only,Other - Vehicle to Vehicle,1,0,COSSINGTON SMITH/ELLENBOROUGH (SW) INTERSECTION,-35.240485,149.125709
1131306,7-Mar-16,8:57,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/WATSON INTERSECTION,-35.275179,149.125714
1131444,9-Mar-16,17:40,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ELOUERA/GOULD -> GIRRAHWEEN/MASSON),-35.270939,149.13045400000001
1131071,16-Mar-16,9:02,Injury,Right turn into oncoming vehicle,1,1,BENT/CONDAMINE INTERSECTION,-35.266172,149.1252
1131601,15-Mar-16,8:45,Property Damage Only,Same direction side swipe,1,0,CANBERRA/STATE INTERSECTION,-35.312196,149.126137
1131595,14-Mar-16,10:05,Injury,Other -  Single Vehicle (On Road),1,1,BAILEY/NOVAR (SW) INTERSECTION,-35.301612,149.09819299999998
1132053,25-Mar-16,21:00,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.282689000000005,149.12385700000002
1132166,1-Apr-16,17:20,Injury,Other - Vehicle to Vehicle,1,1,LOWANNA STREET (DOORING -> COOLAC),-35.261831,149.13333799999998
1132462,8-Apr-16,7:15,Property Damage Only,Right angle collision,1,0,MELROSE/THEODORE INTERSECTION,-35.338437,149.08365
1132361,8-Apr-16,23:45,Injury,Struck object  (On Road),1,1,TUGGERANONG PARKWAY (COTTWTUGGSRM/TUGGNCOTTWRM -> TUGGSHINDERM),-35.330799,149.06342800000002
1132570,11-Apr-16,18:00,Injury,Other - Vehicle to Vehicle,1,1,CONDAMINE STREET (HARTLEY -> BENT),-35.265776,149.12610800000002
1053731,15-Jan-13,7:26,Injury,Overturned (On Road),1,1,PIALLIGO AVENUE (SCHERGER -> AIR DISASTER ),-35.321246,149.215367
1132856,16-Apr-16,14:00,Injury,Same direction side swipe,1,1,GUNGAHLIN (S)/BELCONNEN (W)/GUNGAHLIN (S)/BELCONNEN (W),-35.261971,149.08698
1132950,18-Apr-16,18:00,Property Damage Only,Same direction side swipe,1,0,CAPTAIN COOK/MURRAY/STUART INTERSECTION,-35.322431,149.134779
1133040,5-Apr-16,13:10,Injury,Same direction side swipe,1,1,COWPER/DICKSON INTERSECTION,-35.251123,149.140275
1132851,6-Apr-16,15:30,Injury,Same direction side swipe,1,1,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283815999999995,149.126354
1133256,6-Apr-16,15:30,Property Damage Only,Same direction side swipe,1,0,BARRY/COOYONG/NORTHBOURNE INTERSECTION,-35.275762,149.129574
1133573,14-Apr-16,17:30,Property Damage Only,Right turn into oncoming vehicle,1,0,ELOUERA/MORT INTERSECTION,-35.273192,149.131415
1133351,5-Mar-16,8:20,Injury,Collision with parked vehicle,1,1,GUNGAHLIN DRIVE (WELL STATION -> OODGEROO),-35.2041,149.13263600000002
1133462,9-Apr-16,8:30,Injury,Right angle collision,1,1,KINGSFORD SMITH/PATTINSON INTERSECTION,-35.206677,149.048573
1133917,29-Apr-16,8:58,Injury,Other - Vehicle to Vehicle,1,1,BELCONNEN/BENJAMIN INTERSECTION,-35.247754,149.067484
1133763,26-Apr-16,22:30,Injury,Other - Vehicle to Vehicle,1,1,BARRY/KINGSLEY INTERSECTION,-35.275273,149.125074
1134088,19-Apr-16,17:10,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (BUNDA/RUDD -> BARRY/COOYONG),-35.276646,149.129532
1134298,22-Apr-16,14:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,BARRY/MOORE INTERSECTION,-35.275739,149.128276
1134313,24-Apr-16,11:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,MOUNT AINSLIE DRIVE (MOUNT AINSLIE -> FAIRBAIRN),-35.268537,149.160092
1134214,4-May-16,15:22,Injury,Other - Vehicle to Vehicle,1,1,CHALLIS STREET (MORPHETT -> CAPE),-35.25224,149.135129
1134434,5-May-16,18:00,Injury,Right angle collision,1,1,ANZAC/FAIRBAIRN/LIMESTONE INTERSECTION,-35.282333,149.147232
1134569,12-May-16,8:30,Property Damage Only,Same direction side swipe,1,0,CAPTAIN COOK CRESCENT (MURRAY/STUART -> FRANKLIN),-35.321076,149.13485500000002
1134761,28-Apr-16,8:45,Property Damage Only,Right turn into oncoming vehicle,1,0,DRYANDRA/FRITH INTERSECTION,-35.265367,149.11156200000002
1134876,11-May-16,8:45,Property Damage Only,Same direction side swipe,1,0,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.26512,149.131393
1134871,2-May-16,13:35,Property Damage Only,Right angle collision,1,0,FRANCIS/MUGGA INTERSECTION,-35.335625,149.12223899999998
1134570,12-May-16,8:30,Property Damage Only,Right angle collision,1,0,FLEMINGTON RD/ FLEMINGTON RD.SRV.RD 8 (SW) INTERSECTION,-35.193494,149.150951
1134540,26-Apr-16,8:50,Property Damage Only,Right angle collision,1,0,BRIGALOW/SCRIVENER INTERSECTION,-35.255322,149.120875
1134875,10-May-16,16:00,Injury,Other - Vehicle to Vehicle,1,1,HINDMARSH/MELROSE INTERSECTION,-35.348608,149.084099
1134939,10-May-16,19:30,Property Damage Only,Right angle collision,1,0,ATHLLON/REED INTERSECTION,-35.419032,149.064864
1134878,14-May-16,18:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,TORRENS STREET (ELOUERA -> GIRRAHWEEN),-35.273047999999996,149.134168
1032383,19-Mar-12,7:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,CONSTITUTION AVENUE (ALLARA -> CORANDERRK),-35.284609,149.13331499999998
1134946,19-May-16,8:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,EGGLESTON CRESCENT (CHARTERIS -> CHARTERIS),-35.353043,149.080857
1135086,3-May-16,8:44,Property Damage Only,Same direction side swipe,1,0,LONDON CIRCUIT (LONDWCOMMSRM -> CONSTITUTION),-35.28373,149.130886
1135172,5-May-16,16:20,Property Damage Only,Right angle collision,1,0,RUSSELL/SIR THOMAS BLAMEY INTERSECTION,-35.297779999999996,149.150405
1135163,4-May-16,15:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,COWPER/HOPE INTERSECTION,-35.254821,149.138838
1082345,20-Mar-14,8:45,Injury,Same direction side swipe,2,1,BARRINE DRIVE (ALBERT ST -> COMMONWEALTH AV),-35.29156,149.127598
1076140,5-Dec-13,6:45,Property Damage Only,Right angle collision,1,0,FLEMINGTON RD/MANNING CLARK INTERSECTION,-35.187253999999996,149.14396200000002
1135586,27-May-16,8:50,Property Damage Only,Other - Vehicle to Vehicle,1,0,MARCUS CLARKE STREET (MARCUS CLARKE -> EDINBURGH),-35.284813,149.12528400000002
1135587,27-May-16,13:20,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (ALINGA -> BUNDA/RUDD),-35.277957,149.12932
1135497,20-May-16,19:20,Injury,Right angle collision,1,1,HEYSEN/STREETON INTERSECTION,-35.330323,149.053957
1135782,28-May-16,13:15,Property Damage Only,Right angle collision,1,0,ANTILL/MELBA INTERSECTION,-35.248793,149.14236100000002
1135787,29-May-16,19:04,Property Damage Only,Right angle collision,1,0,CAPE/WOOLLEY INTERSECTION,-35.251267999999996,149.136502
1136045,1-Jun-16,9:05,Injury,Other - Vehicle to Vehicle,1,1,GOODWIN STREET (MURDOCH -> FOX),-35.253827,149.130427
1136087,1-Jun-16,11:15,Injury,Other - Vehicle to Vehicle,1,1,MARINER PLACE (ALEXANDRINA -> ALEXANDRINA),-35.300358,149.1174
1136455,20-May-16,19:10,Property Damage Only,Right angle collision,1,0,GUNGAHLIN/KELLEWAY/WANGANEEN INTERSECTION,-35.178092,149.106853
1136627,24-May-16,18:00,Property Damage Only,Right angle collision,1,0,EYRE/KENNEDY INTERSECTION,-35.317049,149.141563
1136783,26-May-16,18:20,Property Damage Only,Right angle collision,1,0,GORDON/MARCUS CLARKE INTERSECTION,-35.28265,149.123959
1136865,27-May-16,9:00,Property Damage Only,Other - Vehicle to Vehicle,1,0,NORTHBOURNE AVENUE (CONDAMINE/IPIMA -> MACARTHUR/WAKEFIELD),-35.26122,149.132023
1136983,15-Jun-16,17:40,Property Damage Only,Right angle collision,1,0,KING GEORGE/WALPOLE INTERSECTION,-35.303565,149.133382
1136951,6-Jan-15,14:00,Injury,Struck pedestrian (Off Road),1,0,MORT STREET (ALINGA/CITY/EAST -> BUNDA),-35.277787,149.13075
1137309,2-Jun-16,17:50,Property Damage Only,Right angle collision,1,0,CAMPBELL/CHISHOLM INTERSECTION,-35.271558,149.146142
1137258,12-Jun-16,16:40,Property Damage Only,Right angle collision,1,0,BRADFIELD/MELBA INTERSECTION,-35.243239,149.143228
1137519,6-Jun-16,17:55,Property Damage Only,Same direction side swipe,1,0,THEODORE/CURTIN PL EAST INTERSECTION,-35.326443,149.083127
1137581,23-Jun-16,9:05,Injury,Rear end collision,1,1,CONSTITUTION AVENUE (BLAMEY/RUSSELL -> REG SAUNDERS),-35.293509,149.148222
1137628,23-Jun-16,17:55,Property Damage Only,Right angle collision,1,0,LOCKYER/STUART INTERSECTION,-35.324095,149.138093
1137962,14-Jun-16,17:45,Property Damage Only,Right angle collision,1,0,BOLDREWOOD/DAVID/MILLER INTERSECTION,-35.26842,149.114575
1137953,14-Jun-16,9:05,Property Damage Only,Right angle collision,1,0,MOORE/RUDD INTERSECTION,-35.276971,149.128077
1137889,26-Jun-16,6:40,Injury,Right angle collision,1,1,HINDMARSH/MELROSE INTERSECTION,-35.348701,149.084132
1137881,23-Jun-16,6:23,Injury,Right angle collision,1,1,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.248345,149.134102
1138053,16-Jun-16,8:14,Injury,Other - Vehicle to Vehicle,1,0,BANDJALONG/BINDUBI/LYTTLETON INTERSECTION,-35.260864,149.073611
1137717,23-Jun-16,8:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,VANSITTART CRESCENT (STIEGLITZ -> RAGLESS),-35.399737,149.06312
1137714,18-Jun-16,22:00,Property Damage Only,Right angle collision,1,0,ELOUERA/LONSDALE INTERSECTION,-35.273325,149.132642
1138038,15-Jun-16,8:00,Property Damage Only,Same direction side swipe,1,0,BATMAN/LIMESTONE/QUICK INTERSECTION,-35.275055,149.143474
1137703,9-Jun-16,8:55,Property Damage Only,Other - Vehicle to Vehicle,1,0,KING GEORGE/PARKES (SW) INTERSECTION,-35.302994,149.132426
1138247,25-Jun-16,15:00,Injury,Right turn into oncoming vehicle,1,1,COWPER/DICKSON INTERSECTION,-35.251127000000004,149.140296
1138147,28-Jun-16,17:45,Property Damage Only,Other - Vehicle to Vehicle,1,0,WENDOUREE DRIVE (CONSTITUTION -> WENDOUREE),-35.291765999999996,149.142943
1138139,10-Jun-16,8:15,Property Damage Only,Other - Vehicle to Vehicle,1,0,IPSWICH/NEWCASTLE/CESSNOCK INTERSECTION,-35.323409999999996,149.169303
1137882,23-Jun-16,17:02,Injury,Right angle collision,1,1,BARRY/MOORE INTERSECTION,-35.275624,149.128295
1138546,20-Jun-16,9:20,Property Damage Only,Right angle collision,1,0,ALEXANDRINA/CORONATION/FLYNN INTERSECTION,-35.300499,149.121906
1138768,10-Jul-16,15:30,Property Damage Only,Other - Vehicle to Vehicle,1,0,EASTLAKE PDE (WENTWORTH AV -> TREVILLIAN QY),-35.311256,149.145365
