local_government_area_code,local_government_area_name,state_id,state_name,seifa_2001_population,irsad_score,irsd_score,ier_score,ieo_score,q10_irsad,q25_irsad,q50_irsad,q75_irsad,q90_irsad,q10_irsd,q25_irsd,q50_irsd,q75_irsd,q90_irsd,q10_ier,q25_ier,q50_ier,q75_ier,q90_ier,q10_ieo,q25_ieo,q50_ieo,q75_ieo,q90_ieo,total_irsad,total_irsd,total_ier,total_ieo,min_irsad,min_irsd,min_ier,min_ieo,max_irsad,max_irsd,max_ier,max_ieo,med_irsad,med_irsd,med_ier,med_ieo
10550,Bega Valley (A),1,New South Wales,30251,945.0436,987.2814300000001,920.69885,966.8048,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,28588514.0,29866250.0,27852062.0,29246812.0,769.3251,700.91223,785.7968,802.43005,1055.895,1095.8317,1022.5526,1093.3578,950.6828,1005.2653,915.7247,962.6600300000001
10600,Bellingen (A),1,New South Wales,12208,928.52716,949.14453,890.0708599999999,972.2939,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,11335459.0,11587157.0,10865985.0,11869763.0,836.3974,870.625,829.8542,879.9462,980.2989,1035.3988,930.1907,1053.2909,932.8811,942.9949300000001,895.3247,998.4422599999999
10650,Berrigan (A),1,New South Wales,7709,945.055,1001.5691,935.1775,943.1778,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,7285429.0,7721096.0,7209283.5,7270957.5,849.9757699999999,848.8531,879.1041,848.60376,1023.7216,1109.8816,1004.4328,1006.1607,954.6022,996.0569,934.5327,958.20386
10700,Bingara (A),1,New South Wales,2061,878.8732,953.5744599999999,851.26605,912.0026,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,1811357.6,1965317.0,1754459.4,1879637.4,844.8914,884.95465,832.3258,862.1549699999999,1010.9452,1101.3262,940.84265,1030.968,862.1669999999999,922.4859,851.9744,900.5585
10750,Blacktown (C),1,New South Wales,255075,977.8821,952.3656599999999,1021.7292,949.673,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,249433280.0,242924670.0,260617580.0,242237820.0,736.02496,543.6096,801.1289,752.9195599999999,1170.5787,1131.8514,1265.1722,1112.3308,975.868,974.9299300000001,1014.0994,949.6837
10800,Bland (A),1,New South Wales,6439,934.544,1010.4108,911.8034,941.84546,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,6017529.0,6506035.0,5871102.5,6064543.0,826.7543,876.0392,788.8748,846.1683,1009.9543,1130.8214,999.9629,1006.3158,937.30035,1013.9871,918.91296,934.5634
10850,Blayney (A),1,New South Wales,6141,936.09686,966.1221,944.09406,928.2139999999999,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,5748570.5,5932955.5,5797681.5,5700162.5,827.9137,823.7663,856.9238,826.2522,1036.8591,1103.1378,1008.3632,1031.5647,930.7564,963.9302,958.3032,905.85724
10900,Blue Mountains (C),1,New South Wales,74317,1072.8984,1060.7235,1048.0013,1081.0571,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,79734592.0,78829784.0,77884312.0,80340920.0,938.9174,893.21234,905.8169,946.15405,1222.4049,1167.0314,1168.5919999999999,1206.0641,1080.39,1072.4177,1063.1228,1079.6093
10950,Bogan (A),1,New South Wales,3089,917.31305,949.46515,915.7255,926.2193599999999,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,2833580.0,2932898.0,2828676.0,2861091.5,796.21106,757.13666,827.8759,818.3516,998.78345,1069.1326,969.8197,1012.6496,912.56384,930.49774,928.93225,913.9837
11000,Bombala (A),1,New South Wales,2468,928.9602,974.98236,919.3604,928.32477,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,2292673.8,2406256.5,2268981.5,2291105.5,857.7201,866.2269,852.4924300000001,875.92084,1022.7632,1066.7346,970.615,1036.902,918.01666,972.47675,918.46344,904.8612
11050,Boorowa (A),1,New South Wales,2333,941.75037,1015.0421,915.2865,947.5407,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,2197103.5,2368093.2,2135363.5,2210612.5,912.4562,964.5755,880.8876,908.0431,1004.0308,1086.4473,1002.8186,980.9278,929.0238,1008.8685,902.2256,952.6415400000001
11100,Botany Bay (C),1,New South Wales,35897,985.0409,955.0856,1022.2067,977.94794,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,35360012.0,34284708.0,36694152.0,35105396.0,838.37067,640.10474,792.72296,906.0867300000001,1107.2034,1077.1663,1171.3762,1077.8387,979.1669300000001,969.8824,1031.6821,969.82056
11150,Bourke (A),1,New South Wales,3908,958.704,930.7826,952.6311599999999,964.8393,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,3746615.0,3637498.2,3722882.5,3770592.0,900.42346,792.98914,847.63184,857.5436,1051.6234,1070.2805,1086.7183,1102.6584,940.10864,933.5179400000001,940.20276,939.9874
11200,Brewarrina (A),1,New South Wales,2060,907.22565,845.1145,911.94495,915.4648,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,1868884.8,1740935.9,1878606.6,1885857.5,864.2559,751.8639,850.2210699999999,893.7518,983.0111,1089.2103,990.7462,1000.0591,915.5756,833.4023,929.2785,909.2837
11250,Broken Hill (C),1,New South Wales,20363,909.5567599999999,929.5375,898.96234,925.3509,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,18521304.0,18928172.0,18305570.0,18842920.0,818.0364400000001,819.5712,829.0453,831.5759,1085.5446,1090.3323,1045.5116,1041.6946,901.1546599999999,917.7116,890.2733,924.06335
11900,Concord (A),1,New South Wales,26873,1094.4924,1062.7988,1128.8274,1082.5917,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,29412296.0,28560592.0,30334978.0,29092486.0,1003.9385,951.02985,1014.1744,999.0933,1216.3333,1141.9231,1278.2185,1209.0983,1082.7887,1067.8126,1123.6613,1078.4219
11950,Coolah (A),1,New South Wales,3682,923.9518400000001,988.4208,891.08014,943.83765,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,3401990.5,3639365.2,3280957.0,3475210.2,849.72565,904.10425,844.1107,872.34985,1026.5372,1075.8687,980.3412,1011.9897,923.5007300000001,987.66516,879.705,937.3121
12000,Coolamon (A),1,New South Wales,3911,934.78546,1003.0160000000001,914.3801,936.5732,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,3655946.0,3922796.0,3576140.5,3662937.8,869.3301,922.8562,860.45105,877.8783599999999,1033.6862,1103.0626,998.8774,1004.8616,937.7706,1003.5646,913.1192599999999,939.9895
12050,Cooma-Monaro (A),1,New South Wales,9494,978.5504,1011.347,947.3024,991.325,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,9290357.0,9601729.0,8993689.0,9411640.0,883.6335,945.6769,856.85974,907.49646,1052.5032,1110.1915,1011.3975,1052.6195,989.7719,1011.8505,951.6722,1000.4395
11300,Burwood (A),1,New South Wales,29960,1060.9216,1003.5158,1062.8977,1079.235,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,31785214.0,30065334.0,31844414.0,32333880.0,997.25665,882.1919,926.7956,1008.6095,1136.6807,1109.6528,1148.8475,1209.6946,1060.9492,1012.1348,1067.1555,1082.6758
11350,Byron (A),1,New South Wales,30245,969.3414,962.0613,934.8683,1016.8868,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,29317730.0,29097544.0,28275090.0,30755742.0,880.95105,811.9803,829.3956,916.1948,1104.0306,1079.527,1086.3618,1135.1931,975.5967400000001,954.7672,933.0527300000001,1022.7763
11400,Cabonne (A),1,New South Wales,11888,960.5717,1011.8461,945.57654,961.5326,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,11419277.0,12028826.0,11241014.0,11430700.0,838.43805,896.4472699999999,845.7128,837.83405,1089.9415,1116.1704,1065.9032,1085.6035,967.47406,1014.1956,936.221,954.6872599999999
11450,Camden (A),1,New South Wales,43945,1042.9094,1040.9253,1101.8110000000001,994.4749,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,45830656.0,45743460.0,48419084.0,43702200.0,926.2391,893.7439999999999,938.26855,888.225,1142.6241,1125.5249,1259.7698,1083.5955,1050.0206,1048.4991,1100.1486,997.04724
11500,Campbelltown (C),1,New South Wales,142659,969.47864,940.6075400000001,1010.9744,939.20325,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,138304850.0,134186130.0,144224590.0,133985790.0,700.1431,459.5876,771.87964,717.7776,1186.4994,1130.3523,1304.6442,1100.2582,989.7093,983.7851,1021.304,951.0943599999999
11550,Canterbury (C),1,New South Wales,130947,964.8468,923.0350300000001,985.68964,970.5641,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,126343790.0,120868660.0,129073100.0,127092450.0,731.9978,428.8319,750.80817,786.5369,1096.948,1058.3263,1143.3303,1085.496,959.3839999999999,934.3623,983.7869,970.7778
11600,Carrathool (A),1,New South Wales,3320,935.7986,986.1797,950.8467,906.6222,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,3106851.2,3274116.5,3156811.0,3009985.8,842.6411,909.49115,801.9179,835.6091299999999,1015.2560000000001,1095.4198,1084.1349,977.0308,922.78406,985.5450400000001,943.3208599999999,906.4068599999999
11700,Central Darling (A),1,New South Wales,2557,890.6478,864.70966,891.71655,905.3368,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,2277386.5,2211062.5,2280119.2,2314946.0,840.2976699999999,780.27295,792.1899400000001,850.53656,973.2660000000001,989.5565,1079.0302,959.8810000000001,895.3434,867.8786,886.6874,916.16174
11720,Cessnock (C),1,New South Wales,43672,903.944,926.3211699999999,932.475,890.3303,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,39477040.0,40454300.0,40723048.0,38882504.0,707.52844,527.3069,802.4148,723.90234,1117.9164,1108.1195,1083.1581,1113.5048,887.4874,924.24835,927.7374,869.81647
11750,Cobar (A),1,New South Wales,5011,961.4902,960.4236,989.7774699999999,929.0916,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,4818027.5,4812682.5,4959775.0,4655678.0,740.2466400000001,714.1909,803.1251,719.0549,1059.7731,1051.2415,1107.2239,980.78015,962.5072,968.7918,996.63544,937.4313400000001
11800,Coffs Harbour (C),1,New South Wales,61635,941.59064,963.0796,922.1060000000001,967.8589,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,58034940.0,59359408.0,56834004.0,59653980.0,735.5585,605.6553,701.2207599999999,795.60815,1156.191,1118.8677,1106.8375,1181.3746,941.5266,976.3937,919.4238,967.5941
11850,Conargo (A),1,New South Wales,1417,990.635,1055.6959,980.2143599999999,977.5545,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,1403729.8,1495921.1,1388963.8,1385194.8,977.0671,1015.1485,958.82434,961.05945,1024.7795,1075.3365,1035.9131,991.7054400000001,989.8486300000001,1063.096,975.28125,983.7372
12100,Coonabarabran (A),1,New South Wales,6894,918.7597699999999,955.42804,878.6695,952.9599,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,6333930.0,6586720.5,6057547.5,6569705.5,838.9648,843.4866,787.1274400000001,858.6628,1029.0092,1080.1989999999998,949.1434,1069.8525,903.8861,948.5268599999999,871.9754,942.1035
12150,Coonamble (A),1,New South Wales,4606,910.182,910.45294,905.15125,917.68353,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,4192298.5,4193546.5,4169126.5,4226850.5,837.11835,808.2351,848.9795,850.08185,1050.5247,1084.9275,1035.6133,1044.0463,888.0,893.7059,895.945,897.09564
12200,Cootamundra (A),1,New South Wales,7132,926.4339,966.5509,916.9328,934.1247,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,6607326.5,6893441.0,6539565.0,6662177.5,829.1459,778.7348599999999,828.01855,840.01404,1043.4259,1107.3447,1019.1727,1037.4767,916.44073,948.9611,907.1076,931.02673
12250,Copmanhurst (A),1,New South Wales,4133,915.1602,962.67206,893.7987699999999,941.82526,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,3782357.2,3978723.5,3694070.2,3892563.8,804.6784700000001,774.5361,804.4368,821.61285,1001.8751,1055.3583,979.3108,1019.4965,901.2871,985.6841,879.15656,931.63226
12300,Corowa (A),1,New South Wales,8257,939.2,994.4757699999999,949.8038,927.2121,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,7754974.5,8211386.5,7842529.5,7655990.5,863.98096,890.3195,891.12714,837.1246,1007.1327,1112.9406,987.58954,1024.1974,946.5102,982.2724,957.73193,924.9241
12350,Cowra (A),1,New South Wales,12462,923.1286,967.87964,912.6966,930.12555,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,11504029.0,12061716.0,11374025.0,11591224.0,810.0875,822.8297,852.9481,808.4724,1022.6904,1082.5583,976.15173,1058.2249,940.8163,981.5607,908.46136,923.45074
12400,Crookwell (A),1,New South Wales,4127,943.5561,1004.3051,929.5382699999999,947.6785,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,3894056.0,4144767.0,3836204.2,3911069.2,876.3632,909.2356,813.1141,900.4912,1013.2229,1062.6089,1021.7710000000001,1008.7085,951.1537,1029.9613,931.6439,943.4968
12450,Culcairn (A),1,New South Wales,3818,917.5161,991.3541,906.1940300000001,924.8791,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,3503076.5,3784990.0,3459848.8,3531188.2,877.6664400000001,933.2094,865.01764,879.1144,993.0438,1109.1234,947.3737,1009.3661,909.9953,989.3394,894.1052,920.80945
12500,Deniliquin (A),1,New South Wales,7786,946.7148,985.52167,943.9852,950.77954,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,7371121.0,7673271.5,7349869.0,7402769.5,904.99615,897.67084,910.7116,905.09106,997.90125,1050.8247,980.35925,1006.1927,951.1703,999.2916,939.6411,949.4254
12550,Drummoyne (A),1,New South Wales,32511,1126.2904,1081.2589,1159.1945,1117.269,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,36616828.0,35152808.0,37686572.0,36323536.0,985.2384,918.75964,992.3219,1018.9739,1222.1755,1163.4435,1271.8611,1208.191,1126.6384,1091.932,1161.8511,1114.1777
12600,Dubbo (C),1,New South Wales,36704,973.06055,987.82574,978.2955300000001,969.1758,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,35715216.0,36257156.0,35907360.0,35572628.0,812.8745,746.51276,860.62354,816.44336,1128.7239,1126.4333,1176.6754,1084.4214,984.0184,1006.5117,974.7348599999999,985.7431
12700,Dungog (A),1,New South Wales,7901,948.1785,990.8501,936.0296599999999,955.64484,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,7491558.5,7828706.5,7395570.5,7550550.0,835.9846,860.5938,848.6972699999999,845.8463,1069.3542,1081.6421,1045.1392,1070.9114,955.89124,989.3527,926.04126,961.3402
12750,Eurobodalla (A),1,New South Wales,33137,928.0711,967.8997,897.3354,959.00006,907.6816,924.5281,948.08923,996.5368699999999,1107.9283,934.1029699999999,956.50714,980.7376,1013.2549,1079.4426,891.08014,912.6966,946.8445,1018.5274,1128.8274,914.80695,929.0916,950.77954,995.1453,1098.7125,30753492.0,32073292.0,29735002.0,31778386.0,780.965,757.3202,811.638,801.36456,1058.8779,1081.5719,1011.8871,1097.7096,926.70844,983.7312599999999,897.2995,961.1224
