lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,main_source_pc_of_earners_2010_11,main_source_pc_of_earners_2011_12,main_source_pc_of_earners_2012_13,main_source_pc_of_earners_2013_14,main_source_pc_of_earners_2014_15,lga_name16
14100,281.0,286.0,278.0,274.0,266.0,59.0,59.0,60.0,59.0,60.0,7070740.0,8274416.0,7682451.0,9388844.0,8463397.0,14890.0,18931.0,16753.0,22703.0,24453.0,25163.0,28932.0,27635.0,34266.0,31817.0,1.3,1.4,1.2,1.3,1.2,Hunters Hill (A)
14170,2172.0,2123.0,2169.0,2211.0,2246.0,58.0,58.0,58.0,58.0,59.0,51842640.0,54065805.0,57825404.0,61037453.0,66840298.0,14658.0,17210.0,16295.0,18003.0,19694.0,23869.0,25467.0,26660.0,27606.0,29760.0,0.9,0.9,0.9,0.9,0.9,Inner West (A)
14200,214.0,224.0,201.0,205.0,185.0,58.0,58.0,58.0,58.0,58.0,4057573.0,4572630.0,4555232.0,4742802.0,4740794.0,10417.0,12336.0,15046.0,14035.0,16340.0,18961.0,20414.0,22663.0,23136.0,25626.0,1.5,1.4,1.3,1.4,1.3,Inverell (A)
14300,72.0,73.0,70.0,69.0,64.0,57.0,58.0,57.0,58.0,57.0,1324980.0,2343081.0,1952424.0,1689645.0,1542375.0,14087.0,17519.0,15377.0,14273.0,15320.0,18403.0,32097.0,27892.0,24488.0,24100.0,1.3,1.4,1.4,1.4,1.1,Junee (A)
14350,523.0,514.0,527.0,512.0,531.0,58.0,58.0,58.0,58.0,58.0,11550912.0,12866463.0,12481062.0,13348068.0,15119200.0,17180.0,19791.0,18016.0,19346.0,19083.0,22086.0,25032.0,23683.0,26070.0,28473.0,2.5,2.7,2.6,2.6,2.7,Kempsey (A)
14400,609.0,621.0,622.0,639.0,586.0,59.0,59.0,59.0,59.0,59.0,16086418.0,16493310.0,16739995.0,19240665.0,18796283.0,20294.0,20222.0,19294.0,20013.0,23368.0,26414.0,26559.0,26913.0,30111.0,32076.0,2.8,2.7,2.6,2.7,2.5,Kiama (A)
14500,2547.0,2513.0,2543.0,2414.0,2369.0,60.0,60.0,60.0,61.0,62.0,68078034.0,71298680.0,71979358.0,74382538.0,74499162.0,16128.0,19211.0,17906.0,20791.0,21818.0,26729.0,28372.0,28305.0,30813.0,31448.0,1.4,1.3,1.3,1.3,1.3,Ku-ring-gai (A)
14550,149.0,142.0,141.0,145.0,146.0,57.0,58.0,58.0,58.0,58.0,3145742.0,2696536.0,2987009.0,3439761.0,3667933.0,10000.0,10000.0,10000.0,10000.0,10254.0,21112.0,18990.0,21184.0,23722.0,25123.0,1.9,2.0,1.8,2.1,1.9,Kyogle (A)
14600,40.0,50.0,52.0,56.0,48.0,58.0,56.0,57.0,57.0,58.0,630686.0,794048.0,1226962.0,1116739.0,1163702.0,7951.0,11254.0,10068.0,12523.0,17411.0,15767.0,15881.0,23595.0,19942.0,24244.0,0.4,0.6,0.6,0.6,0.7,Lachlan (A)
14650,3699.0,3729.0,3694.0,3582.0,3740.0,58.0,58.0,58.0,58.0,58.0,84133097.0,87939154.0,90320437.0,93704164.0,107419469.0,14795.0,15852.0,14713.0,16534.0,17639.0,22745.0,23583.0,24451.0,26160.0,28722.0,1.7,1.7,1.7,1.7,1.8,Lake Macquarie (C)
14700,609.0,613.0,620.0,600.0,579.0,59.0,59.0,59.0,60.0,60.0,16522296.0,19015039.0,18423865.0,18712874.0,20647995.0,17880.0,19308.0,18082.0,19456.0,21962.0,27130.0,31020.0,29716.0,31188.0,35661.0,1.2,1.1,1.2,1.0,1.0,Lane Cove (A)
14750,131.0,123.0,121.0,127.0,116.0,58.0,57.0,57.0,57.0,57.0,2034489.0,1808414.0,2328932.0,3384075.0,2274954.0,6599.0,8998.0,10000.0,13325.0,10000.0,15530.0,14703.0,19247.0,26646.0,19612.0,0.9,0.8,0.8,1.0,0.8,Leeton (A)
14850,737.0,765.0,727.0,777.0,758.0,58.0,58.0,58.0,58.0,58.0,16623594.0,19164808.0,18140002.0,20321877.0,18453562.0,16822.0,17351.0,18875.0,15657.0,15989.0,22556.0,25052.0,24952.0,26154.0,24345.0,1.9,2.0,1.9,1.9,1.9,Lismore (C)
14870,316.0,341.0,318.0,353.0,358.0,59.0,58.0,58.0,58.0,58.0,6542176.0,7209713.0,7042758.0,9259381.0,10471374.0,16590.0,16716.0,17616.0,17861.0,17245.0,20703.0,21143.0,22147.0,26231.0,29250.0,1.8,1.9,1.8,1.9,2.2,Lithgow (C)
14900,1424.0,1358.0,1475.0,1573.0,1605.0,56.0,56.0,56.0,56.0,57.0,28849071.0,29804259.0,31581041.0,34540824.0,37290521.0,11746.0,12920.0,11222.0,11898.0,12399.0,20259.0,21947.0,21411.0,21959.0,23234.0,0.8,0.7,0.8,0.8,0.8,Liverpool (C)
14920,92.0,83.0,97.0,83.0,100.0,57.0,58.0,58.0,58.0,57.0,1874086.0,1516007.0,2231508.0,2139090.0,2055597.0,9044.0,8981.0,10104.0,10000.0,11201.0,20370.0,18265.0,23005.0,25772.0,20556.0,1.0,0.9,1.2,1.0,1.3,Liverpool Plains (A)
14950,50.0,52.0,48.0,52.0,58.0,58.0,57.0,59.0,58.0,58.0,857993.0,987796.0,892267.0,1165213.0,1492899.0,17836.0,17895.0,18474.0,18050.0,18513.0,17160.0,18996.0,18589.0,22408.0,25740.0,1.2,1.2,1.3,1.2,1.4,Lockhart (A)
15050,1060.0,1071.0,1054.0,1122.0,1171.0,58.0,57.0,57.0,57.0,57.0,22541771.0,24190114.0,24823379.0,27378845.0,32995106.0,14429.0,15153.0,14461.0,16096.0,16262.0,21266.0,22586.0,23552.0,24402.0,28177.0,1.3,1.2,1.1,1.3,1.4,Maitland (C)
15240,1882.0,1847.0,1851.0,1796.0,1876.0,59.0,59.0,59.0,59.0,59.0,42467087.0,43425756.0,46647694.0,47926594.0,52028531.0,16155.0,16826.0,17455.0,18529.0,18775.0,22565.0,23512.0,25201.0,26685.0,27734.0,2.6,2.6,2.7,2.6,2.7,Mid-Coast (A)
15270,274.0,285.0,297.0,301.0,305.0,57.0,58.0,58.0,57.0,58.0,7111023.0,7005160.0,7034544.0,8539926.0,9847075.0,17674.0,17695.0,15979.0,15965.0,17673.0,25953.0,24580.0,23685.0,28372.0,32285.0,1.3,1.3,1.3,1.3,1.4,Mid-Western Regional (A)
15300,97.0,100.0,121.0,116.0,122.0,57.0,57.0,57.0,57.0,57.0,1483315.0,1899604.0,1960458.0,2246592.0,2702638.0,6808.0,10253.0,9011.0,10000.0,11654.0,15292.0,18996.0,16202.0,19367.0,22153.0,0.5,0.5,0.6,0.6,0.8,Moree Plains (A)
15350,686.0,687.0,672.0,643.0,631.0,59.0,60.0,60.0,60.0,61.0,21844051.0,23751337.0,23052167.0,23996110.0,24754799.0,17595.0,22046.0,20233.0,23054.0,24469.0,31843.0,34573.0,34304.0,37319.0,39231.0,1.2,1.3,1.3,1.4,1.4,Mosman (A)
15520,142.0,146.0,152.0,157.0,154.0,58.0,58.0,58.0,58.0,58.0,2227637.0,2699290.0,2886179.0,3070249.0,2983403.0,11201.0,12881.0,10106.0,10654.0,11417.0,15688.0,18488.0,18988.0,19556.0,19373.0,1.2,1.4,1.2,1.2,1.0,Murray River (A)
15560,32.0,32.0,40.0,44.0,30.0,58.0,58.0,58.0,58.0,58.0,571124.0,718098.0,676776.0,925659.0,422744.0,12147.0,18200.0,11621.0,13589.0,10070.0,17848.0,22441.0,16919.0,21038.0,14091.0,0.4,0.7,0.9,0.8,0.4,Murrumbidgee (A)
15650,158.0,170.0,156.0,174.0,189.0,57.0,57.0,56.0,57.0,56.0,2795541.0,2951676.0,3961710.0,3646390.0,5099184.0,10000.0,11108.0,14391.0,10000.0,12935.0,17693.0,17363.0,25396.0,20956.0,26980.0,0.7,0.7,0.8,0.9,1.3,Muswellbrook (A)
15700,415.0,413.0,405.0,395.0,421.0,59.0,59.0,59.0,59.0,59.0,10946674.0,10577987.0,10501799.0,11177335.0,12474666.0,19504.0,20588.0,20951.0,22501.0,22702.0,26378.0,25613.0,25930.0,28297.0,29631.0,3.3,3.3,3.3,3.2,3.3,Nambucca (A)
15750,144.0,140.0,130.0,150.0,159.0,58.0,58.0,58.0,58.0,57.0,2739611.0,2464348.0,2893234.0,3376581.0,3455603.0,9993.0,11850.0,11733.0,10519.0,10778.0,19025.0,17602.0,22256.0,22511.0,21733.0,0.9,0.9,0.8,1.0,1.0,Narrabri (A)
15800,65.0,59.0,54.0,65.0,66.0,58.0,58.0,58.0,59.0,58.0,1600556.0,1161832.0,926394.0,1900145.0,2134178.0,13775.0,15330.0,11433.0,17457.0,15843.0,24624.0,19692.0,17155.0,29233.0,32336.0,1.1,0.9,1.0,1.2,1.3,Narrandera (A)
15850,71.0,64.0,54.0,65.0,77.0,57.0,58.0,58.0,58.0,58.0,1283467.0,1427418.0,819582.0,1081080.0,1325430.0,8360.0,13060.0,10000.0,10000.0,11088.0,18077.0,22303.0,15177.0,16632.0,17213.0,0.8,0.8,0.6,0.8,0.8,Narromine (A)
15900,2473.0,2468.0,2453.0,2566.0,2735.0,58.0,58.0,58.0,58.0,58.0,57075115.0,58025666.0,58124276.0,63595204.0,75240994.0,15473.0,16055.0,15934.0,16844.0,17136.0,23079.0,23511.0,23695.0,24784.0,27510.0,1.3,1.3,1.3,1.4,1.5,Newcastle (C)
15950,1228.0,1187.0,1154.0,1158.0,1182.0,59.0,59.0,59.0,60.0,60.0,36340298.0,35818824.0,38787877.0,40429564.0,42324093.0,16817.0,18218.0,20318.0,21979.0,23032.0,29593.0,30176.0,33612.0,34913.0,35807.0,1.1,1.0,1.0,1.1,1.1,North Sydney (A)
15990,4871.0,4793.0,4715.0,4634.0,4425.0,59.0,59.0,59.0,59.0,59.0,110609298.0,115588231.0,116196814.0,122484102.0,126107111.0,14273.0,16323.0,15585.0,17172.0,18939.0,22708.0,24116.0,24644.0,26432.0,28499.0,1.3,1.3,1.2,1.2,1.2,Northern Beaches (A)
16100,72.0,73.0,80.0,79.0,72.0,58.0,58.0,59.0,57.0,58.0,1577379.0,1492830.0,1559875.0,2139210.0,2395472.0,14787.0,13433.0,12954.0,13065.0,16677.0,21908.0,20450.0,19498.0,27079.0,33270.0,1.4,1.5,1.5,1.6,1.5,Oberon (A)
16150,565.0,503.0,507.0,526.0,545.0,58.0,58.0,58.0,58.0,58.0,12395968.0,10652003.0,12025394.0,11581610.0,13617719.0,11469.0,10958.0,12284.0,11318.0,13871.0,21940.0,21177.0,23719.0,22018.0,24987.0,1.1,0.9,1.0,1.0,1.0,Orange (C)
16200,169.0,154.0,159.0,171.0,145.0,57.0,57.0,57.0,56.0,57.0,3711848.0,3104582.0,4220693.0,4188279.0,3930609.0,10683.0,13548.0,13758.0,13831.0,16298.0,21964.0,20160.0,26545.0,24493.0,27108.0,1.1,0.9,1.0,1.2,1.1,Parkes (A)
16260,2460.0,2378.0,2465.0,2440.0,2400.0,59.0,59.0,59.0,59.0,59.0,47944771.0,51787244.0,51174494.0,53502403.0,55045251.0,11933.0,13889.0,12068.0,12872.0,14221.0,19490.0,21778.0,20760.0,21927.0,22936.0,0.9,0.9,0.9,0.9,0.9,Parramatta (C)
16350,2373.0,2357.0,2448.0,2439.0,2584.0,57.0,58.0,58.0,58.0,58.0,50459106.0,52950056.0,58072893.0,59471390.0,63061446.0,14082.0,15016.0,14745.0,15202.0,15497.0,21264.0,22465.0,23723.0,24384.0,24405.0,1.1,1.1,1.1,1.1,1.1,Penrith (C)
12700,172.0,160.0,169.0,162.0,162.0,57.0,58.0,58.0,58.0,58.0,4627467.0,4841180.0,4807953.0,3779561.0,4389991.0,21135.0,23899.0,21436.0,17950.0,17581.0,26904.0,30257.0,28449.0,23331.0,27099.0,2.1,2.0,2.0,1.8,1.6,Dungog (A)
12730,131.0,120.0,126.0,127.0,135.0,59.0,59.0,58.0,58.0,58.0,1955491.0,2093174.0,2517760.0,3268672.0,2798282.0,8909.0,9371.0,9827.0,14900.0,13271.0,14927.0,17443.0,19982.0,25738.0,20728.0,1.3,1.1,1.0,1.2,1.1,Edward River (A)
12750,1801.0,1810.0,1855.0,1847.0,1934.0,63.0,64.0,64.0,64.0,64.0,53463253.0,52147845.0,57164602.0,58781363.0,61463132.0,25516.0,25454.0,26280.0,26934.0,27638.0,29685.0,28811.0,30816.0,31825.0,31780.0,7.0,7.0,7.2,7.2,7.3,Eurobodalla (A)
12850,1139.0,1124.0,1248.0,1314.0,1315.0,56.0,56.0,56.0,56.0,57.0,21308644.0,21295477.0,22775369.0,25003708.0,29346672.0,9624.0,10000.0,10000.0,10000.0,10000.0,18708.0,18946.0,18249.0,19029.0,22317.0,0.7,0.7,0.7,0.7,0.7,Fairfield (C)
12870,234.0,230.0,253.0,247.0,230.0,59.0,59.0,58.0,58.0,59.0,4500300.0,4983692.0,5665501.0,5698174.0,6300061.0,14855.0,18134.0,18666.0,17005.0,17905.0,19232.0,21668.0,22393.0,23070.0,27392.0,1.6,1.6,1.6,1.7,1.6,Federation (A)
12900,111.0,103.0,106.0,115.0,114.0,57.0,58.0,58.0,58.0,57.0,1964266.0,2205818.0,2324199.0,2908481.0,2555873.0,13503.0,17522.0,13906.0,10412.0,14285.0,17696.0,21416.0,21926.0,25291.0,22420.0,1.0,1.0,1.1,0.9,1.0,Forbes (A)
12930,1838.0,1816.0,1756.0,1843.0,1767.0,59.0,59.0,59.0,59.0,59.0,41369139.0,41613459.0,42002936.0,45621881.0,46194588.0,14260.0,15880.0,14700.0,16581.0,17240.0,22508.0,22915.0,23920.0,24754.0,26143.0,1.0,1.0,1.0,1.0,1.0,Georges River (A)
12950,32.0,41.0,49.0,42.0,44.0,57.0,58.0,57.0,58.0,56.0,559268.0,591146.0,657662.0,692403.0,814421.0,11147.0,10442.0,8099.0,9931.0,10000.0,17477.0,14418.0,13422.0,16486.0,18510.0,0.7,0.6,1.0,0.7,1.1,Gilgandra (A)
13010,116.0,113.0,129.0,131.0,137.0,57.0,58.0,58.0,58.0,57.0,2556828.0,2402949.0,2957728.0,3622699.0,3615830.0,12655.0,14261.0,15421.0,18182.0,18648.0,22042.0,21265.0,22928.0,27654.0,26393.0,1.4,1.1,1.5,1.8,1.8,Glen Innes Severn (A)
13310,524.0,515.0,525.0,546.0,573.0,58.0,59.0,58.0,58.0,58.0,11670549.0,15209848.0,14649362.0,13640937.0,15611656.0,15883.0,19795.0,19363.0,16368.0,19304.0,22272.0,29534.0,27904.0,24983.0,27245.0,1.8,1.8,1.9,1.8,1.9,Goulburn Mulwaree (A)
13340,146.0,155.0,147.0,163.0,185.0,58.0,59.0,58.0,58.0,58.0,3343701.0,3459573.0,3449985.0,4224071.0,4771817.0,16923.0,16693.0,18256.0,18888.0,15416.0,22902.0,22320.0,23469.0,25915.0,25794.0,1.2,1.4,1.3,1.5,1.6,Greater Hume Shire (A)
11300,321.0,340.0,333.0,370.0,332.0,59.0,59.0,59.0,59.0,59.0,7138421.0,8138375.0,6893068.0,9405761.0,8291186.0,13087.0,11523.0,11000.0,16246.0,15719.0,22238.0,23936.0,20700.0,25421.0,24973.0,0.7,0.8,0.7,0.8,0.8,Burwood (A)
11350,631.0,638.0,640.0,659.0,657.0,58.0,58.0,58.0,58.0,58.0,13353323.0,16058835.0,15126519.0,18175410.0,21130002.0,13665.0,15298.0,16188.0,14546.0,18250.0,21162.0,25171.0,23635.0,27580.0,32161.0,1.9,2.1,1.9,2.0,1.9,Byron (A)
11400,140.0,147.0,146.0,138.0,151.0,57.0,57.0,58.0,58.0,58.0,2892749.0,3052998.0,3096150.0,3651532.0,3769914.0,11788.0,14393.0,13479.0,13179.0,12650.0,20662.0,20769.0,21207.0,26460.0,24966.0,1.0,0.9,0.9,1.0,0.9,Cabonne (A)
11450,663.0,734.0,737.0,804.0,860.0,57.0,57.0,57.0,57.0,57.0,14773018.0,19481804.0,18856721.0,20423106.0,23642945.0,14037.0,16135.0,16242.0,14691.0,15780.0,22282.0,26542.0,25586.0,25402.0,27492.0,0.8,1.0,0.9,0.9,0.9,Camden (A)
11500,1796.0,1740.0,1803.0,1964.0,2012.0,57.0,57.0,57.0,57.0,57.0,38340445.0,37497431.0,39740773.0,43678967.0,49288183.0,14905.0,15020.0,13608.0,13669.0,15272.0,21348.0,21550.0,22041.0,22240.0,24497.0,1.1,1.1,1.1,1.2,1.2,Campbelltown (C) (NSW)
11520,1182.0,1126.0,1159.0,1151.0,1119.0,59.0,59.0,59.0,59.0,59.0,26415389.0,25224454.0,28794883.0,29702128.0,30657370.0,12440.0,14080.0,13211.0,14667.0,16645.0,22348.0,22402.0,24845.0,25805.0,27397.0,1.0,1.0,1.0,0.9,1.0,Canada Bay (A)
11570,2799.0,2781.0,2846.0,2932.0,2975.0,58.0,58.0,58.0,58.0,58.0,57587396.0,57524901.0,58309924.0,63972528.0,69513719.0,12195.0,13284.0,11361.0,11089.0,13203.0,20574.0,20685.0,20488.0,21819.0,23366.0,0.9,0.9,0.9,0.9,0.9,Canterbury-Bankstown (A)
11600,22.0,24.0,,22.0,,60.0,60.0,,58.0,,350342.0,212834.0,,379363.0,,4370.0,4376.0,,11038.0,,15925.0,8868.0,,17244.0,,0.8,0.6,,0.4,,Carrathool (A)
11650,6081.0,6000.0,6105.0,6119.0,6158.0,59.0,59.0,59.0,59.0,59.0,131730369.0,137897752.0,143250174.0,151273300.0,160634896.0,14621.0,15265.0,15031.0,16070.0,16642.0,21663.0,22983.0,23464.0,24722.0,26086.0,1.9,1.9,1.9,1.9,1.9,Central Coast (C) (NSW)
11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Central Darling (A)
11720,654.0,631.0,700.0,724.0,811.0,57.0,57.0,57.0,56.0,56.0,14237271.0,13763262.0,16551932.0,17503599.0,19547163.0,13125.0,14142.0,12785.0,13479.0,12598.0,21770.0,21812.0,23646.0,24176.0,24103.0,1.2,1.2,1.3,1.4,1.5,Cessnock (C)
11730,1042.0,1049.0,1030.0,978.0,962.0,58.0,58.0,58.0,58.0,58.0,23362571.0,25568153.0,24157114.0,24645030.0,24215500.0,16973.0,18121.0,16484.0,17738.0,18692.0,22421.0,24374.0,23454.0,25199.0,25172.0,2.5,2.7,2.7,2.6,2.4,Clarence Valley (A)
11750,50.0,43.0,38.0,38.0,42.0,56.0,56.0,59.0,58.0,58.0,1490728.0,1009467.0,563819.0,880397.0,989215.0,18498.0,19741.0,11254.0,9113.0,12650.0,29815.0,23476.0,14837.0,23168.0,23553.0,0.9,0.6,0.5,0.4,0.6,Cobar (A)
11800,1558.0,1553.0,1523.0,1523.0,1578.0,58.0,58.0,58.0,59.0,59.0,37173474.0,37407070.0,40084336.0,39594287.0,45622617.0,17105.0,17405.0,17579.0,18573.0,19440.0,23860.0,24087.0,26319.0,25998.0,28912.0,2.4,2.4,2.4,2.3,2.4,Coffs Harbour (C)
12000,64.0,60.0,60.0,68.0,61.0,58.0,58.0,59.0,58.0,58.0,1540580.0,1575375.0,1338004.0,1109793.0,1617019.0,15945.0,16110.0,11489.0,10745.0,15479.0,24072.0,26256.0,22300.0,16320.0,26509.0,1.3,1.2,1.1,1.2,1.2,Coolamon (A)
12150,31.0,28.0,32.0,38.0,40.0,56.0,57.0,56.0,56.0,57.0,635185.0,491782.0,577313.0,548613.0,999371.0,7843.0,12707.0,15361.0,8713.0,17719.0,20490.0,17564.0,18041.0,14437.0,24984.0,0.8,0.6,0.8,0.9,1.0,Coonamble (A)
12350,159.0,153.0,175.0,186.0,171.0,58.0,57.0,58.0,59.0,59.0,2921046.0,3416030.0,3686524.0,5835351.0,4694910.0,11922.0,16654.0,12258.0,18234.0,21571.0,18371.0,22327.0,21066.0,31373.0,27456.0,1.3,1.2,1.5,1.6,1.6,Cowra (A)
12380,1504.0,1449.0,1482.0,1556.0,1547.0,57.0,58.0,58.0,58.0,58.0,28926553.0,29950060.0,31516390.0,34627848.0,35660810.0,11104.0,12813.0,12199.0,12049.0,14072.0,19233.0,20669.0,21266.0,22254.0,23052.0,0.8,0.8,0.8,0.8,0.8,Cumberland (A)
13450,248.0,228.0,234.0,243.0,266.0,57.0,57.0,57.0,58.0,57.0,4424396.0,4549697.0,4368301.0,4819781.0,5800290.0,8939.0,11657.0,9580.0,11150.0,10781.0,17840.0,19955.0,18668.0,19834.0,21806.0,0.6,0.6,0.6,0.7,0.7,Griffith (C)
13510,190.0,186.0,185.0,177.0,177.0,59.0,59.0,59.0,58.0,58.0,3940292.0,4690527.0,5555560.0,4358337.0,5405351.0,15591.0,16683.0,19684.0,16994.0,19375.0,20738.0,25218.0,30030.0,24623.0,30539.0,1.6,1.9,1.7,1.8,1.8,Gundagai (A)
13550,135.0,130.0,145.0,141.0,151.0,57.0,58.0,57.0,58.0,57.0,2236589.0,2969830.0,2683655.0,3235913.0,3089254.0,7740.0,10239.0,8469.0,10381.0,11002.0,16567.0,22845.0,18508.0,22950.0,20459.0,0.8,0.9,1.0,1.0,0.9,Gunnedah (A)
13660,48.0,53.0,45.0,44.0,59.0,58.0,57.0,57.0,58.0,57.0,763498.0,821853.0,799657.0,740916.0,1414538.0,7490.0,6848.0,13659.0,11962.0,13300.0,15906.0,15507.0,17770.0,16839.0,23975.0,0.8,1.1,0.8,1.0,1.3,Gwydir (A)
