lga_name_2016,lga_code_2016,negnil_inc_be_wft,negnil_inc_be_wpt,negnil_inc_be_baw,negnil_inc_1eft_othpt,negnil_inc_1eft_othaw,negnil_inc_1eft_othnw,negnil_inc_1ept_othaw,negnil_inc_1ept_othnw,negnil_inc_1aw_othnw,negnil_inc_bnw,negnil_inc_lfsta_ns,negnil_inc_tot,i_1_149_be_wft,i_1_149_be_wpt,i_1_149_be_baw,i_1_149_1eft_othpt,i_1_149_1eft_othaw,i_1_149_1eft_othnw,i_1_149_1ept_othaw,i_1_149_1ept_othnw,i_1_149_1aw_othnw,i_1_149_bnw,i_1_149_lfsta_ns,i_1_149_tot,i_150_299_be_wft,i_150_299_be_wpt,i_150_299_be_baw,i_150_299_1eft_othpt,i_150_299_1eft_othaw,i_150_299_1eft_othnw,i_150_299_1ept_othaw,i_150_299_1ept_othnw,i_150_299_1aw_othnw,i_150_299_bnw,i_150_299_lfsta_ns,i_150_299_tot,i_300_399_be_wft,i_300_399_be_wpt,i_300_399_be_baw,i_300_399_1eft_othpt,i_300_399_1eft_othaw,i_300_399_1eft_othnw,i_300_399_1ept_othaw,i_300_399_1ept_othnw,i_300_399_1aw_othnw,i_300_399_bnw,i_300_399_lfsta_ns,i_300_399_tot,i_400_499_be_wft,i_400_499_be_wpt,i_400_499_be_baw,i_400_499_1eft_othpt,i_400_499_1eft_othaw,i_400_499_1eft_othnw,i_400_499_1ept_othaw,i_400_499_1ept_othnw,i_400_499_1aw_othnw,i_400_499_bnw,i_400_499_lfsta_ns,i_400_499_tot,i_500_649_be_wft,i_500_649_be_wpt,i_500_649_be_baw,i_500_649_1eft_othpt,i_500_649_1eft_othaw,i_500_649_1eft_othnw,i_500_649_1ept_othaw,i_500_649_1ept_othnw,i_500_649_1aw_othnw,i_500_649_bnw,i_500_649_lfsta_ns,i_500_649_tot,i_650_799_be_wft,i_650_799_be_wpt,i_650_799_be_baw,i_650_799_1eft_othpt,i_650_799_1eft_othaw,i_650_799_1eft_othnw,i_650_799_1ept_othaw,i_650_799_1ept_othnw,i_650_799_1aw_othnw,i_650_799_bnw,i_650_799_lfsta_ns,i_650_799_tot,i_800_999_be_wft,i_800_999_be_wpt,i_800_999_be_baw,i_800_999_1eft_othpt,i_800_999_1eft_othaw,i_800_999_1eft_othnw,i_800_999_1ept_othaw,i_800_999_1ept_othnw,i_800_999_1aw_othnw,i_800_999_bnw,i_800_999_lfsta_ns,i_800_999_tot,i_1000_1249_be_wft,i_1000_1249_be_wpt,i_1000_1249_be_baw,i_1000_1249_1eft_othpt,i_1000_1249_1eft_othaw,i_1000_1249_1eft_othnw,i_1000_1249_1ept_othaw,i_1000_1249_1ept_othnw,i_1000_1249_1aw_othnw,i_1000_1249_bnw,i_1000_1249_lfsta_ns,i_1000_1249_tot,i_1250_1499_be_wft,i_1250_1499_be_wpt,i_1250_1499_be_baw,i_1250_1499_1eft_othpt,i_1250_1499_1eft_othaw,i_1250_1499_1eft_othnw,i_1250_1499_1ept_othaw,i_1250_1499_1ept_othnw,i_1250_1499_1aw_othnw,i_1250_1499_bnw,i_1250_1499_lfsta_ns,i_1250_1499_tot,i_1500_1749_be_wft,i_1500_1749_be_wpt,i_1500_1749_be_baw,i_1500_1749_1eft_othpt,i_1500_1749_1eft_othaw,i_1500_1749_1eft_othnw,i_1500_1749_1ept_othaw,i_1500_1749_1ept_othnw,i_1500_1749_1aw_othnw,i_1500_1749_bnw,i_1500_1749_lfsta_ns,i_1500_1749_tot,i_1750_1999_be_wft,i_1750_1999_be_wpt,i_1750_1999_be_baw,i_1750_1999_1eft_othpt,i_1750_1999_1eft_othaw,i_1750_1999_1eft_othnw,i_1750_1999_1ept_othaw,i_1750_1999_1ept_othnw,i_1750_1999_1aw_othnw,i_1750_1999_bnw,i_1750_1999_lfsta_ns,i_1750_1999_tot,i_2000_2499_be_wft,i_2000_2499_be_wpt,i_2000_2499_be_baw,i_2000_2499_1eft_othpt,i_2000_2499_1eft_othaw,i_2000_2499_1eft_othnw,i_2000_2499_1ept_othaw,i_2000_2499_1ept_othnw,i_2000_2499_1aw_othnw,i_2000_2499_bnw,i_2000_2499_lfsta_ns,i_2000_2499_tot,i_2500_2999_be_wft,i_2500_2999_be_wpt,i_2500_2999_be_baw,i_2500_2999_1eft_othpt,i_2500_2999_1eft_othaw,i_2500_2999_1eft_othnw,i_2500_2999_1ept_othaw,i_2500_2999_1ept_othnw,i_2500_2999_1aw_othnw,i_2500_2999_bnw,i_2500_2999_lfsta_ns,i_2500_2999_tot,i_3000_3499_be_wft,i_3000_3499_be_wpt,i_3000_3499_be_baw,i_3000_3499_1eft_othpt,i_3000_3499_1eft_othaw,i_3000_3499_1eft_othnw,i_3000_3499_1ept_othaw,i_3000_3499_1ept_othnw,i_3000_3499_1aw_othnw,i_3000_3499_bnw,i_3000_3499_lfsta_ns,i_3000_3499_tot,i_3500_3999_be_wft,i_3500_3999_be_wpt,i_3500_3999_be_baw,i_3500_3999_1eft_othpt,i_3500_3999_1eft_othaw,i_3500_3999_1eft_othnw,i_3500_3999_1ept_othaw,i_3500_3999_1ept_othnw,i_3500_3999_1aw_othnw,i_3500_3999_bnw,i_3500_3999_lfsta_ns,i_3500_3999_tot,i_4000more_be_wft,i_4000more_be_wpt,i_4000more_be_baw,i_4000more_1eft_othpt,i_4000more_1eft_othaw,i_4000more_1eft_othnw,i_4000more_1ept_othaw,i_4000more_1ept_othnw
West Coast (M),65610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,13,0,12,3,3,0,0,0,6,0,4,0,7,0,21,0,3,0,3,0,9,3,9,0,5,0,34,3,0,0,6,0,15,0,3,0,4,0,32,0,0,0,10,0,10,0,3,3,0,0,27,0,0,0,14,0,14,0,0,0,0,0,28,3,0,0,21,0,20,0,3,0,0,0,47,4,0,0,11,3,5,3,0,0,0,0,29,8,0,0,6,3,0,0,0,0,0,0,23,0,0,0,0,0,10,0,0,0,0,0,14,0,0,0,4,0,3,0,0
West Tamar (M),65810,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,3,0,0,0,16,3,32,0,0,0,0,0,5,0,4,0,9,0,24,0,3,0,5,0,9,0,23,3,25,0,66,8,11,0,7,4,30,0,20,3,27,0,111,9,16,0,48,6,65,3,17,3,27,0,192,13,17,3,66,13,50,3,17,3,24,0,206,14,9,0,89,5,51,8,7,0,11,0,195,31,19,0,104,11,49,5,7,3,8,0,237,79,20,6,179,23,60,6,11,5,12,0,400,75,14,6,150,15,22,0,4,3,13,0,293,65,5,0,58,6,8,4,0,0,0,0,153,35,0,0,18,3,16,0,0,0,0,0,73,57,8,0,65,10,15,3,3
Toodyay (S),58330,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,6,0,3,0,0,0,7,0,3,0,3,0,10,0,0,0,0,0,8,0,7,0,5,0,21,6,0,0,7,0,3,0,0,0,3,0,24,0,0,0,0,0,5,0,3,0,0,0,16,6,3,0,4,0,11,0,4,0,3,0,35,11,3,0,20,0,16,3,0,3,4,0,54,18,0,0,16,0,3,0,3,0,3,0,47,5,0,0,8,0,0,0,0,0,0,0,25,6,0,0,3,0,3,0,0,0,0,0,14,8,0,0,12,0,6,0,0
Waroona (S),58820,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,4,0,0,0,8,0,16,0,0,0,0,0,5,0,0,0,9,0,18,3,0,0,12,0,7,0,6,0,3,0,27,0,0,0,9,0,8,0,0,0,0,0,22,0,4,3,7,0,9,0,0,0,3,0,30,6,0,0,16,3,17,0,0,4,3,0,50,14,0,0,25,3,8,0,4,0,0,0,48,9,3,0,8,0,3,0,5,0,0,0,30,7,0,0,6,0,5,0,0,0,0,0,21,11,0,0,15,3,5,0,0
Trayning (S),58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
No usual address (Tas.),69499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alice Springs (T),70200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,19,0,0,0,0,0,0,0,3,0,10,0,10,0,0,0,0,0,5,0,3,0,14,0,24,0,3,0,3,0,12,0,7,3,16,0,42,3,6,0,17,0,22,0,8,0,5,0,69,4,4,3,27,3,40,3,3,0,13,0,96,27,0,0,45,3,42,0,4,3,6,0,140,30,9,0,44,9,45,0,5,5,5,0,151,159,13,3,117,19,93,6,0,3,3,0,418,152,8,8,128,21,28,7,5,3,4,0,359,139,9,3,58,29,12,3,0,0,0,0,253,127,3,0,26,11,20,0,0,0,0,0,199,199,3,0,64,16,15,5,3
Upper Gascoyne (S),58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Park (T),58510,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,5,0,7,0,17,0,0,0,0,0,3,0,3,0,3,0,10,0,3,0,0,0,3,0,15,0,13,0,37,0,4,0,0,0,4,0,20,0,11,0,43,0,5,0,6,0,19,0,17,0,15,0,61,0,8,0,16,0,41,0,12,5,22,0,104,3,20,0,35,6,62,0,26,3,13,0,158,7,12,0,31,3,50,7,19,3,8,0,134,17,10,0,49,0,78,0,14,0,8,0,187,27,11,0,55,3,58,3,12,3,10,0,181,59,13,3,113,14,155,15,15,3,14,0,407,58,11,4,145,21,34,5,6,0,6,0,305,49,13,7,108,8,21,3,0,0,9,0,232,68,8,0,59,25,85,0,5,3,5,0,249,177,12,3,193,24,52,3,9
Migratory - Offshore - Shipping (Tas.),69799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Plains (S),58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,3,0,0,0,11,0,0,0,3,0,3,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,9,6,0,0,4,0,0,0,0,0,0,0,16,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
Wandering (S),58680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wanneroo (C),58760,3,0,0,3,0,8,0,0,4,101,0,135,0,4,0,3,0,3,0,10,4,15,0,44,3,0,0,10,0,14,0,21,3,64,3,116,0,0,0,0,0,8,0,14,4,24,0,55,0,3,3,3,0,21,3,33,3,99,0,175,5,7,0,10,3,53,4,78,11,101,3,277,12,31,0,30,0,120,3,101,6,161,5,471,19,56,3,53,4,254,8,140,17,163,7,720,47,104,4,236,21,490,13,150,28,189,4,1277,117,135,16,459,43,625,27,150,35,167,3,1777,140,97,13,637,48,632,30,107,37,118,4,1866,219,105,19,769,69,513,27,91,42,100,9,1969,867,155,46,1641,177,1080,56,123,50,148,13,4360,850,91,38,1451,150,346,61,55,21,57,10,3132,781,65,29,806,105,180,25,37,7,32,0,2053,467,29,12,359,59,403,18,28,33,37,0,1438,896,53,24,855,108,320,40,42
Vincent (C),58570,0,0,0,0,0,3,0,0,0,11,0,22,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0,0,3,0,15,0,19,0,3,0,0,0,5,0,7,0,10,0,22,0,4,0,0,0,3,0,12,4,10,0,35,0,5,0,4,0,13,0,13,0,25,0,68,5,5,0,15,0,20,0,11,3,20,0,82,4,10,0,22,3,23,0,13,3,19,0,93,3,6,0,23,5,37,0,5,0,7,0,97,7,3,0,42,7,39,3,4,0,10,0,116,40,16,0,117,11,117,3,16,8,22,0,350,60,14,4,163,16,40,5,13,3,5,0,323,61,10,3,140,25,19,4,3,0,8,0,272,50,7,3,63,17,117,0,5,3,12,0,285,246,40,7,425,62,126,10,15
Wagin (S),58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,4,0,4,0,0,0,3,0,16,3,0,0,9,0,0,0,0,0,0,0,16,3,0,0,6,0,3,0,0,0,0,0,20,3,0,0,5,3,0,0,0,0,0,0,11,3,0,0,9,0,3,0,0,0,0,0,18,0,3,0,3,0,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0
West Arthur (S),58890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,4,0,8,0,3,0,4,0,3,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,7,0,0,3,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0
Westonia (S),59030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Unincorporated ACT,89399,5,0,0,8,3,4,0,10,0,81,0,109,5,0,0,3,0,0,0,10,3,25,0,43,0,0,0,4,0,3,0,19,0,33,0,64,0,3,0,0,0,9,0,25,0,21,0,56,0,8,0,0,0,9,0,35,3,98,0,162,8,9,0,17,0,46,0,75,15,94,0,254,10,35,7,30,6,109,7,103,14,126,3,444,21,58,3,50,10,269,11,135,22,144,8,722,52,102,8,235,14,515,8,172,33,193,7,1350,146,126,10,415,48,645,26,140,36,196,4,1796,194,105,13,532,54,711,22,125,43,167,6,1983,324,112,27,738,65,663,34,109,31,146,9,2248,1345,221,55,1909,320,1482,81,177,63,324,18,5997,1779,259,74,2327,436,560,97,126,29,210,5,5900,1975,223,77,1991,398,373,68,81,17,140,16,5361,1971,114,56,1270,352,667,52,76,26,84,6,4662,5832,248,118,3267,668,1011,106,154
No usual address (ACT),89499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Migratory - Offshore - Shipping (ACT),89799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Palmerston (C),72800,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,11,3,0,0,0,0,9,0,11,0,9,0,33,3,4,0,3,0,5,0,3,0,15,0,30,0,0,0,3,0,21,0,8,0,23,0,66,4,3,0,17,0,68,0,14,5,18,0,131,19,12,0,31,3,81,0,12,3,9,3,169,27,5,0,71,5,95,0,6,7,12,0,221,54,6,4,70,6,105,3,9,9,9,4,273,230,14,13,146,29,186,4,13,13,17,0,667,253,3,6,168,35,48,8,9,3,10,3,549,256,7,12,118,21,28,6,3,3,3,0,447,201,3,3,43,30,158,3,0,7,0,0,460,394,3,9,174,51,79,7,0
Roper Gulf (R),73600,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,5,0,0,0,16,3,26,0,0,0,0,0,0,0,0,0,21,0,29,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,3,0,4,4,89,4,114,0,0,0,0,0,3,0,5,0,30,0,52,0,0,0,0,0,12,0,14,0,26,0,49,0,0,0,0,0,16,0,10,3,19,3,60,3,3,4,0,0,9,0,3,0,21,0,47,3,0,0,11,0,11,0,0,3,8,0,34,3,0,0,0,0,6,0,4,0,0,0,20,9,0,0,6,0,5,0,0,0,0,0,21,9,0,0,3,0,4,0,0,0,3,0,21,6,3,0,3,0,0,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0
Tiwi Islands (R),74050,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,16,0,21,0,0,0,0,0,0,0,0,3,21,0,28,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,4,0,22,0,26,0,0,0,0,0,4,0,3,0,14,0,19,0,3,0,0,0,0,0,5,0,16,0,21,0,0,0,3,0,4,0,7,0,11,0,21,0,0,0,3,0,6,0,0,0,10,0,21,3,0,0,0,0,0,0,4,0,4,0,17,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victoria Daly (R),74550,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,22,0,28,0,0,0,0,0,0,0,0,0,4,0,10,0,4,0,3,0,3,0,3,0,16,0,25,0,0,0,0,0,10,0,0,0,8,0,15,0,0,0,0,0,4,0,0,0,6,0,12,0,0,0,0,0,4,0,0,0,7,0,16,5,0,0,0,0,4,0,0,0,0,0,8,0,0,0,3,0,3,0,0,0,3,0,13,10,0,0,3,0,0,0,0,0,7,0,18,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0
Unincorp. Other Territories,99399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,12,0,0,0,3,0,5,0,0,0,3,0,11,7,0,0,13,0,11,0,3,0,4,0,38,8,3,0,6,5,0,0,3,0,0,3,38,7,0,0,12,0,3,0,4,0,3,0,31,13,0,0,10,0,11,0,3,0,0,0,40,19,0,0,15,0,16,0,0,0,3,3,56,18,3,0,11,4,3,0,0,0,0,0,42,17,0,0,6,0,0,0,0,0,0,0,31,4,0,0,3,0,0,0,0,0,0,0,8,10,0,0,10,3,4,0,0
Wickepin (S),59100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,5,0,0,0,0,0,6,0,0,0,3,0,3,0,0,0,0,0,13,0,0,0,4,0,5,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
No usual address (OT),99499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
