lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,main_source_pc_of_earners_2010_11,main_source_pc_of_earners_2011_12,main_source_pc_of_earners_2012_13,main_source_pc_of_earners_2013_14,main_source_pc_of_earners_2014_15,lga_name16
10850,435.0,449.0,425.0,388.0,338.0,51.0,51.0,51.0,51.0,54.0,790368.0,645434.0,611967.0,748204.0,501010.0,52.0,68.0,74.0,89.0,119.0,1817.0,1437.0,1440.0,1928.0,1482.0,0.5,0.6,0.5,0.6,0.3,Blayney (A)
10900,5434.0,5323.0,5018.0,4678.0,4848.0,54.0,54.0,54.0,55.0,56.0,11290768.0,12009468.0,12061348.0,12797225.0,15547248.0,111.0,109.0,132.0,128.0,136.0,2078.0,2256.0,2404.0,2736.0,3207.0,0.8,0.7,0.7,0.7,0.7,Blue Mountains (C)
10950,198.0,215.0,201.0,166.0,147.0,53.0,51.0,51.0,53.0,51.0,109557.0,206141.0,81674.0,116608.0,129386.0,45.0,34.0,48.0,48.0,86.0,553.0,959.0,406.0,702.0,880.0,0.3,0.7,0.3,0.1,0.2,Bogan (A)
11100,1904.0,1988.0,1940.0,1895.0,1886.0,45.0,45.0,46.0,45.0,45.0,2660407.0,3260995.0,2643432.0,3510889.0,3775103.0,87.0,91.0,98.0,83.0,90.0,1397.0,1640.0,1363.0,1853.0,2002.0,0.3,0.4,0.3,0.3,0.4,Botany Bay (C)
11150,181.0,172.0,188.0,133.0,113.0,46.0,46.0,48.0,49.0,47.0,110973.0,121959.0,212511.0,150815.0,140561.0,70.0,49.0,43.0,67.0,105.0,613.0,709.0,1130.0,1134.0,1244.0,0.3,0.2,0.2,0.5,0.1,Bourke (A)
11200,69.0,96.0,,60.0,48.0,52.0,52.0,,53.0,49.0,47514.0,46134.0,,90660.0,54256.0,45.0,52.0,,75.0,188.0,689.0,481.0,,1511.0,1130.0,0.0,0.5,,1.1,0.7,Brewarrina (A)
11250,915.0,878.0,782.0,722.0,614.0,51.0,51.0,52.0,52.0,53.0,1195738.0,1068963.0,983648.0,994875.0,1301868.0,100.0,113.0,91.0,101.0,115.0,1307.0,1217.0,1258.0,1378.0,2120.0,0.3,0.2,0.3,0.3,0.2,Broken Hill (C)
13910,1332.0,1380.0,1331.0,1123.0,988.0,50.0,50.0,51.0,52.0,53.0,2133595.0,2308224.0,1604307.0,1790742.0,1547014.0,73.0,68.0,82.0,71.0,81.0,1602.0,1673.0,1205.0,1595.0,1566.0,0.6,0.6,0.5,0.5,0.3,Hilltops (A)
14000,12946.0,12770.0,12456.0,11662.0,11710.0,53.0,53.0,53.0,53.0,54.0,28071651.0,27568627.0,30122840.0,32085452.0,37688987.0,112.0,108.0,128.0,138.0,164.0,2168.0,2159.0,2418.0,2751.0,3219.0,0.7,0.7,0.7,0.8,0.8,Hornsby (A)
14100,1842.0,1840.0,1907.0,1760.0,1818.0,53.0,52.0,52.0,53.0,53.0,8770413.0,8455151.0,11072992.0,14385295.0,19691671.0,141.0,149.0,192.0,201.0,232.0,4761.0,4595.0,5806.0,8173.0,10832.0,0.9,0.8,0.8,1.0,0.9,Hunters Hill (A)
14170,13700.0,14208.0,14080.0,13215.0,13666.0,45.0,46.0,46.0,46.0,47.0,28184604.0,30227112.0,33430240.0,38860116.0,54413070.0,106.0,108.0,122.0,119.0,139.0,2057.0,2127.0,2374.0,2941.0,3982.0,0.5,0.5,0.5,0.5,0.6,Inner West (A)
14200,945.0,909.0,822.0,687.0,655.0,51.0,52.0,52.0,52.0,54.0,989825.0,739256.0,976905.0,1223540.0,1379038.0,49.0,54.0,65.0,66.0,115.0,1047.0,813.0,1188.0,1781.0,2105.0,0.4,0.3,0.4,0.5,0.6,Inverell (A)
14300,337.0,347.0,327.0,321.0,280.0,52.0,51.0,53.0,54.0,55.0,699183.0,631116.0,379324.0,398159.0,398709.0,71.0,57.0,73.0,79.0,111.0,2075.0,1819.0,1160.0,1240.0,1424.0,0.6,0.7,0.5,0.4,0.3,Junee (A)
14350,1393.0,1441.0,1327.0,1176.0,1112.0,55.0,54.0,54.0,55.0,56.0,2362447.0,2377625.0,2531159.0,2717859.0,3050352.0,118.0,115.0,111.0,85.0,153.0,1696.0,1650.0,1907.0,2311.0,2743.0,0.6,0.7,0.6,0.6,0.6,Kempsey (A)
14400,1873.0,1848.0,1758.0,1626.0,1667.0,55.0,55.0,55.0,56.0,56.0,4039121.0,4020512.0,4836645.0,5446109.0,5626593.0,82.0,109.0,116.0,122.0,136.0,2156.0,2176.0,2751.0,3349.0,3375.0,0.8,0.8,0.9,1.0,1.0,Kiama (A)
14500,17311.0,17148.0,17137.0,16091.0,16188.0,55.0,55.0,55.0,55.0,55.0,61343470.0,69997034.0,72374286.0,80581041.0,106445421.0,159.0,165.0,198.0,227.0,301.0,3544.0,4082.0,4223.0,5008.0,6576.0,1.1,1.1,1.1,1.2,1.3,Ku-ring-gai (A)
14550,526.0,497.0,444.0,445.0,431.0,54.0,54.0,53.0,54.0,55.0,630309.0,990913.0,834592.0,1029466.0,1276007.0,66.0,71.0,76.0,70.0,100.0,1198.0,1994.0,1880.0,2313.0,2961.0,1.0,1.0,0.9,1.0,1.0,Kyogle (A)
14600,407.0,450.0,474.0,382.0,320.0,50.0,50.0,50.0,51.0,52.0,485849.0,289451.0,344544.0,364691.0,342834.0,51.0,48.0,63.0,73.0,77.0,1194.0,643.0,727.0,955.0,1071.0,0.3,0.4,0.3,0.4,0.4,Lachlan (A)
14650,11495.0,11506.0,10832.0,9830.0,9790.0,52.0,52.0,51.0,52.0,53.0,19189221.0,17903692.0,18306485.0,21783644.0,23131588.0,86.0,80.0,95.0,90.0,96.0,1669.0,1556.0,1690.0,2216.0,2363.0,0.5,0.4,0.4,0.4,0.4,Lake Macquarie (C)
14700,4239.0,4247.0,4217.0,3972.0,4074.0,51.0,51.0,51.0,51.0,51.0,13213749.0,17072952.0,17667483.0,17638883.0,22832027.0,131.0,136.0,161.0,180.0,225.0,3117.0,4020.0,4190.0,4441.0,5604.0,0.8,0.8,0.8,0.9,0.9,Lane Cove (A)
14750,651.0,568.0,545.0,475.0,471.0,48.0,50.0,51.0,51.0,51.0,961487.0,690946.0,813899.0,661001.0,723782.0,218.0,72.0,67.0,79.0,92.0,1477.0,1216.0,1493.0,1392.0,1537.0,0.4,0.4,0.4,0.4,0.4,Leeton (A)
14850,2741.0,2910.0,2537.0,2224.0,2100.0,52.0,52.0,52.0,52.0,53.0,3939040.0,3894556.0,4621846.0,4563427.0,4908632.0,57.0,70.0,71.0,75.0,95.0,1437.0,1338.0,1822.0,2052.0,2337.0,0.5,0.5,0.5,0.5,0.5,Lismore (C)
14870,901.0,910.0,876.0,832.0,872.0,52.0,53.0,53.0,53.0,53.0,1323800.0,1310243.0,1495915.0,1500037.0,1803633.0,97.0,80.0,99.0,78.0,87.0,1469.0,1440.0,1708.0,1803.0,2068.0,0.3,0.3,0.3,0.4,0.5,Lithgow (C)
14900,5854.0,6729.0,6544.0,6227.0,6223.0,46.0,45.0,45.0,46.0,46.0,10648103.0,10489720.0,11020964.0,11195985.0,18530220.0,80.0,78.0,88.0,70.0,75.0,1819.0,1559.0,1684.0,1798.0,2978.0,0.4,0.3,0.4,0.3,0.3,Liverpool (C)
14920,514.0,539.0,543.0,489.0,414.0,53.0,54.0,52.0,54.0,55.0,600090.0,558878.0,636997.0,875056.0,885015.0,99.0,59.0,75.0,104.0,119.0,1167.0,1037.0,1173.0,1789.0,2138.0,0.6,0.6,0.5,0.6,0.7,Liverpool Plains (A)
14950,252.0,296.0,280.0,281.0,245.0,50.0,51.0,50.0,52.0,54.0,644003.0,417480.0,397804.0,430652.0,338693.0,42.0,40.0,49.0,44.0,63.0,2556.0,1410.0,1421.0,1533.0,1382.0,0.5,0.6,0.5,0.6,0.2,Lockhart (A)
15050,3461.0,3683.0,3378.0,3135.0,3095.0,49.0,49.0,49.0,49.0,50.0,4769796.0,5156973.0,4877858.0,6276311.0,6756199.0,77.0,74.0,83.0,80.0,86.0,1378.0,1400.0,1444.0,2002.0,2183.0,0.3,0.3,0.3,0.2,0.4,Maitland (C)
15240,5089.0,5163.0,4717.0,4315.0,4417.0,57.0,56.0,57.0,57.0,58.0,8955799.0,9258562.0,10890146.0,11409048.0,12065506.0,100.0,89.0,106.0,109.0,141.0,1760.0,1793.0,2309.0,2644.0,2732.0,0.7,0.7,0.7,0.7,0.7,Mid-Coast (A)
15270,1358.0,1379.0,1366.0,1215.0,1229.0,52.0,51.0,52.0,51.0,52.0,2533588.0,2121455.0,2869704.0,2280736.0,2554579.0,74.0,84.0,82.0,72.0,80.0,1866.0,1538.0,2101.0,1877.0,2079.0,0.6,0.6,0.6,0.5,0.5,Mid-Western Regional (A)
15300,828.0,919.0,927.0,775.0,756.0,51.0,50.0,50.0,51.0,50.0,1614050.0,1003060.0,1255086.0,1523989.0,1880540.0,106.0,97.0,98.0,104.0,116.0,1949.0,1091.0,1354.0,1966.0,2487.0,0.4,0.4,0.5,0.4,0.5,Moree Plains (A)
15350,4801.0,4938.0,5041.0,4726.0,4788.0,53.0,52.0,53.0,53.0,54.0,42387332.0,33737569.0,35422554.0,50015279.0,72225259.0,243.0,218.0,258.0,304.0,454.0,8829.0,6832.0,7027.0,10583.0,15085.0,1.4,1.5,1.4,1.5,1.7,Mosman (A)
15520,711.0,797.0,759.0,692.0,665.0,52.0,52.0,51.0,52.0,53.0,650051.0,829204.0,1014267.0,872864.0,1176231.0,56.0,60.0,74.0,65.0,72.0,914.0,1040.0,1336.0,1261.0,1769.0,0.5,0.4,0.5,0.4,0.5,Murray River (A)
15560,313.0,310.0,314.0,274.0,251.0,51.0,49.0,52.0,51.0,53.0,251500.0,404039.0,279508.0,333329.0,346923.0,55.0,50.0,70.0,54.0,71.0,804.0,1303.0,890.0,1217.0,1382.0,0.3,0.2,0.1,0.2,0.4,Murrumbidgee (A)
15650,780.0,831.0,779.0,687.0,710.0,49.0,48.0,46.0,49.0,49.0,1160614.0,1729885.0,1176482.0,1281395.0,1204515.0,72.0,79.0,85.0,109.0,111.0,1488.0,2082.0,1510.0,1865.0,1697.0,0.2,0.3,0.3,0.2,0.3,Muswellbrook (A)
15700,929.0,943.0,823.0,747.0,753.0,56.0,55.0,55.0,56.0,56.0,1836854.0,1941499.0,2836963.0,2649621.0,2583242.0,130.0,101.0,133.0,152.0,164.0,1977.0,2059.0,3447.0,3547.0,3431.0,0.7,0.6,0.7,0.8,0.8,Nambucca (A)
15750,881.0,890.0,822.0,720.0,700.0,51.0,49.0,49.0,50.0,52.0,1180644.0,958205.0,954782.0,1009392.0,1117942.0,61.0,58.0,80.0,93.0,123.0,1340.0,1077.0,1162.0,1402.0,1597.0,0.4,0.4,0.4,0.5,0.7,Narrabri (A)
15800,301.0,348.0,343.0,310.0,280.0,53.0,55.0,54.0,55.0,55.0,690518.0,307716.0,391684.0,405804.0,479546.0,75.0,58.0,70.0,59.0,76.0,2294.0,884.0,1142.0,1309.0,1713.0,0.4,0.4,0.4,0.3,0.4,Narrandera (A)
15850,431.0,443.0,415.0,367.0,325.0,51.0,49.0,50.0,52.0,52.0,353896.0,605773.0,535255.0,507546.0,610203.0,44.0,46.0,61.0,38.0,83.0,821.0,1367.0,1290.0,1383.0,1878.0,0.2,0.5,0.5,0.4,0.3,Narromine (A)
15900,9442.0,9675.0,9026.0,8235.0,8234.0,49.0,49.0,49.0,50.0,50.0,16542328.0,16255833.0,15698519.0,23434999.0,24304094.0,76.0,73.0,92.0,82.0,89.0,1752.0,1680.0,1739.0,2846.0,2952.0,0.3,0.3,0.3,0.3,0.3,Newcastle (C)
15950,8666.0,8797.0,8844.0,8156.0,8610.0,49.0,49.0,50.0,51.0,51.0,30310607.0,35183466.0,36607419.0,39513364.0,60203654.0,141.0,141.0,168.0,175.0,245.0,3498.0,3999.0,4139.0,4845.0,6992.0,0.8,0.9,0.9,0.9,1.0,North Sydney (A)
15990,27339.0,27826.0,27641.0,25725.0,25814.0,51.0,51.0,51.0,52.0,52.0,86749013.0,100581414.0,99264843.0,125631044.0,158294974.0,133.0,130.0,158.0,156.0,205.0,3173.0,3615.0,3591.0,4884.0,6132.0,1.0,1.0,0.9,1.0,1.0,Northern Beaches (A)
16100,353.0,353.0,375.0,308.0,282.0,52.0,52.0,54.0,52.0,54.0,531482.0,559927.0,459232.0,394216.0,630735.0,69.0,62.0,69.0,70.0,89.0,1506.0,1586.0,1225.0,1280.0,2237.0,0.5,0.7,0.9,0.5,0.7,Oberon (A)
16150,2564.0,2616.0,2491.0,2259.0,2007.0,51.0,50.0,50.0,51.0,53.0,3332647.0,3227213.0,3047702.0,3632550.0,3559084.0,74.0,70.0,79.0,79.0,98.0,1300.0,1234.0,1223.0,1608.0,1773.0,0.3,0.2,0.3,0.3,0.2,Orange (C)
16200,740.0,727.0,705.0,679.0,649.0,51.0,50.0,51.0,50.0,51.0,956648.0,718866.0,808549.0,769031.0,813334.0,103.0,50.0,59.0,52.0,65.0,1293.0,989.0,1147.0,1133.0,1253.0,0.2,0.3,0.3,0.2,0.3,Parkes (A)
16260,12223.0,12489.0,12170.0,11575.0,11642.0,50.0,49.0,49.0,50.0,50.0,22089240.0,20671308.0,21548150.0,23995787.0,26959787.0,102.0,93.0,109.0,106.0,117.0,1807.0,1655.0,1771.0,2073.0,2316.0,0.5,0.5,0.5,0.5,0.5,Parramatta (C)
16350,7194.0,7784.0,7642.0,6959.0,7301.0,49.0,48.0,48.0,48.0,48.0,11965655.0,14440688.0,13484127.0,13043658.0,13312331.0,89.0,93.0,94.0,79.0,89.0,1663.0,1855.0,1764.0,1874.0,1823.0,0.4,0.4,0.4,0.3,0.3,Penrith (C)
12380,6662.0,7389.0,7127.0,6730.0,6738.0,46.0,45.0,45.0,45.0,46.0,9290057.0,9733047.0,10759897.0,12259592.0,14722401.0,80.0,71.0,76.0,69.0,82.0,1394.0,1317.0,1510.0,1822.0,2185.0,0.4,0.4,0.4,0.4,0.4,Cumberland (A)
12700,533.0,563.0,577.0,481.0,466.0,52.0,53.0,52.0,53.0,56.0,494027.0,1278776.0,1126932.0,1024645.0,1355730.0,78.0,94.0,91.0,89.0,111.0,927.0,2271.0,1953.0,2130.0,2909.0,0.2,0.4,0.6,0.4,0.7,Dungog (A)
12730,605.0,643.0,601.0,532.0,512.0,52.0,52.0,53.0,53.0,54.0,486438.0,791615.0,717387.0,645933.0,767484.0,84.0,90.0,98.0,76.0,97.0,804.0,1231.0,1194.0,1214.0,1499.0,0.4,0.5,0.4,0.4,0.5,Edward River (A)
12750,2453.0,2626.0,2444.0,2147.0,2046.0,57.0,55.0,56.0,58.0,58.0,5878900.0,6302446.0,6300378.0,7040051.0,7912950.0,120.0,117.0,130.0,121.0,176.0,2397.0,2400.0,2578.0,3279.0,3868.0,0.9,1.0,0.9,0.9,0.9,Eurobodalla (A)
12850,5564.0,6467.0,6223.0,5500.0,5584.0,47.0,47.0,47.0,47.0,47.0,9611739.0,9388471.0,8975306.0,9289648.0,10516269.0,82.0,74.0,77.0,70.0,81.0,1727.0,1452.0,1442.0,1689.0,1883.0,0.4,0.4,0.4,0.3,0.3,Fairfield (C)
12870,912.0,1003.0,1009.0,905.0,774.0,52.0,52.0,52.0,54.0,54.0,762814.0,1075025.0,1061168.0,1125154.0,1315900.0,51.0,49.0,64.0,58.0,77.0,836.0,1072.0,1052.0,1243.0,1700.0,0.4,0.4,0.6,0.4,0.4,Federation (A)
12900,579.0,597.0,620.0,479.0,441.0,52.0,51.0,49.0,50.0,52.0,587063.0,878864.0,945883.0,839646.0,794459.0,61.0,60.0,67.0,81.0,82.0,1014.0,1472.0,1526.0,1753.0,1801.0,0.2,0.6,0.5,0.3,0.3,Forbes (A)
12930,8951.0,9173.0,8737.0,7968.0,8119.0,50.0,50.0,50.0,50.0,51.0,14247154.0,14724895.0,18918129.0,20020913.0,26082254.0,83.0,88.0,102.0,95.0,108.0,1592.0,1605.0,2165.0,2513.0,3212.0,0.5,0.5,0.5,0.5,0.5,Georges River (A)
12950,238.0,262.0,278.0,225.0,213.0,51.0,51.0,50.0,53.0,54.0,442942.0,338738.0,401255.0,455711.0,344563.0,66.0,78.0,82.0,75.0,94.0,1861.0,1293.0,1443.0,2025.0,1618.0,0.6,1.0,0.6,0.6,0.8,Gilgandra (A)
11300,2036.0,2135.0,2081.0,1927.0,1994.0,50.0,50.0,50.0,50.0,50.0,3589339.0,3906005.0,4706338.0,5515489.0,5754630.0,94.0,92.0,106.0,103.0,128.0,1763.0,1830.0,2262.0,2862.0,2886.0,0.5,0.6,0.6,0.6,0.5,Burwood (A)
11350,2582.0,2595.0,2500.0,2325.0,2235.0,51.0,51.0,51.0,52.0,53.0,7274551.0,8499054.0,9139441.0,12189676.0,13146289.0,114.0,129.0,129.0,127.0,170.0,2817.0,3275.0,3656.0,5243.0,5882.0,1.1,1.1,1.0,1.0,1.1,Byron (A)
11400,934.0,1005.0,1020.0,798.0,731.0,51.0,50.0,51.0,52.0,51.0,1338660.0,1499849.0,1421388.0,1486413.0,1682714.0,64.0,62.0,65.0,75.0,133.0,1433.0,1492.0,1394.0,1863.0,2302.0,0.5,0.6,0.6,0.4,0.4,Cabonne (A)
11450,2685.0,2971.0,2814.0,2791.0,3085.0,48.0,47.0,47.0,47.0,47.0,8867786.0,4311415.0,4682049.0,5427599.0,6564391.0,88.0,87.0,97.0,68.0,86.0,3303.0,1451.0,1664.0,1945.0,2128.0,0.3,0.4,0.3,0.3,0.3,Camden (A)
11500,4664.0,4952.0,4564.0,4411.0,4556.0,50.0,49.0,49.0,50.0,49.0,7194919.0,6974476.0,7045307.0,7424955.0,7895344.0,79.0,75.0,89.0,74.0,83.0,1543.0,1408.0,1544.0,1683.0,1733.0,0.3,0.3,0.3,0.3,0.3,Campbelltown (C) (NSW)
11520,7034.0,7264.0,7146.0,6665.0,6886.0,49.0,48.0,48.0,49.0,49.0,14484716.0,15006103.0,16251856.0,19497334.0,26335543.0,105.0,106.0,117.0,112.0,134.0,2059.0,2066.0,2274.0,2925.0,3825.0,0.7,0.6,0.6,0.6,0.6,Canada Bay (A)
11570,12622.0,13634.0,12911.0,11742.0,11838.0,48.0,48.0,47.0,48.0,48.0,19594186.0,22764891.0,21844776.0,24970988.0,25298282.0,83.0,82.0,93.0,85.0,98.0,1552.0,1670.0,1692.0,2127.0,2137.0,0.4,0.4,0.5,0.5,0.4,Canterbury-Bankstown (A)
11600,186.0,206.0,246.0,198.0,186.0,48.0,49.0,48.0,50.0,50.0,196228.0,204023.0,389942.0,407221.0,275361.0,46.0,68.0,59.0,86.0,86.0,1055.0,990.0,1585.0,2057.0,1480.0,0.3,0.6,0.4,0.6,0.3,Carrathool (A)
11650,19406.0,20039.0,19134.0,16748.0,17210.0,53.0,52.0,52.0,53.0,54.0,44241878.0,45733457.0,48912851.0,47380919.0,53990432.0,121.0,111.0,137.0,129.0,140.0,2280.0,2282.0,2556.0,2829.0,3137.0,0.7,0.7,0.7,0.7,0.7,Central Coast (C) (NSW)
11700,87.0,87.0,80.0,86.0,78.0,50.0,49.0,50.0,50.0,52.0,102441.0,77239.0,88345.0,110706.0,348826.0,57.0,113.0,95.0,109.0,222.0,1177.0,888.0,1104.0,1287.0,4472.0,0.3,0.1,0.4,0.1,0.5,Central Darling (A)
11720,2002.0,2220.0,1996.0,1994.0,1932.0,49.0,50.0,50.0,50.0,50.0,4332123.0,3812313.0,4328243.0,7120369.0,6753229.0,77.0,67.0,77.0,72.0,77.0,2164.0,1717.0,2168.0,3571.0,3495.0,0.4,0.4,0.4,0.4,0.4,Cessnock (C)
11730,2910.0,2897.0,2469.0,2113.0,2228.0,53.0,54.0,54.0,55.0,55.0,4021762.0,3846054.0,4374711.0,4393130.0,5261486.0,79.0,73.0,88.0,95.0,118.0,1382.0,1328.0,1772.0,2079.0,2362.0,0.6,0.6,0.5,0.5,0.6,Clarence Valley (A)
11750,274.0,255.0,231.0,221.0,198.0,46.0,46.0,48.0,48.0,49.0,488994.0,322759.0,192937.0,368726.0,240662.0,85.0,55.0,67.0,44.0,65.0,1785.0,1266.0,835.0,1668.0,1215.0,0.4,0.5,0.3,0.2,0.3,Cobar (A)
11800,4829.0,4983.0,4576.0,4166.0,4066.0,52.0,53.0,52.0,53.0,54.0,8776698.0,8933266.0,8316756.0,10142445.0,12349361.0,80.0,80.0,87.0,95.0,108.0,1817.0,1793.0,1817.0,2435.0,3037.0,0.7,0.7,0.7,0.7,0.7,Coffs Harbour (C)
12000,251.0,289.0,334.0,276.0,276.0,50.0,50.0,50.0,52.0,50.0,288040.0,232732.0,276261.0,285014.0,343997.0,45.0,52.0,73.0,73.0,67.0,1148.0,805.0,827.0,1033.0,1246.0,0.4,0.4,0.3,0.2,0.5,Coolamon (A)
12150,305.0,361.0,351.0,252.0,214.0,50.0,49.0,48.0,51.0,52.0,442432.0,398236.0,529517.0,389423.0,358279.0,51.0,61.0,73.0,72.0,112.0,1451.0,1103.0,1509.0,1545.0,1674.0,0.5,1.1,0.6,0.6,1.1,Coonamble (A)
12350,928.0,882.0,913.0,760.0,750.0,54.0,53.0,54.0,53.0,54.0,1031597.0,856544.0,1008265.0,786338.0,1034980.0,60.0,55.0,67.0,61.0,92.0,1112.0,971.0,1104.0,1035.0,1380.0,0.5,0.6,0.6,0.4,0.5,Cowra (A)
13010,496.0,484.0,503.0,389.0,356.0,56.0,56.0,55.0,56.0,57.0,746098.0,627560.0,668085.0,723456.0,656055.0,75.0,70.0,85.0,95.0,147.0,1504.0,1297.0,1328.0,1860.0,1843.0,0.5,0.6,0.5,0.7,0.7,Glen Innes Severn (A)
13310,1575.0,1523.0,1437.0,1351.0,1328.0,51.0,52.0,52.0,53.0,53.0,2119937.0,1568758.0,1481127.0,1942939.0,2174379.0,77.0,70.0,71.0,70.0,95.0,1346.0,1030.0,1031.0,1438.0,1637.0,0.5,0.3,0.4,0.3,0.4,Goulburn Mulwaree (A)
13340,807.0,886.0,892.0,773.0,692.0,51.0,51.0,52.0,53.0,53.0,826145.0,968818.0,974604.0,1054817.0,1204521.0,71.0,65.0,73.0,60.0,87.0,1024.0,1093.0,1093.0,1365.0,1741.0,0.5,0.6,0.7,0.7,0.7,Greater Hume Shire (A)
13450,1778.0,1794.0,1657.0,1499.0,1404.0,49.0,49.0,49.0,49.0,50.0,2624762.0,6472791.0,2124019.0,2704607.0,3294806.0,52.0,58.0,64.0,60.0,74.0,1476.0,3608.0,1282.0,1804.0,2347.0,0.6,0.6,0.4,0.4,0.6,Griffith (C)
13510,829.0,865.0,758.0,708.0,673.0,52.0,51.0,51.0,52.0,53.0,3157539.0,1547595.0,1070336.0,1069436.0,1333853.0,78.0,63.0,60.0,58.0,62.0,3809.0,1789.0,1412.0,1511.0,1982.0,0.5,0.5,0.5,0.4,0.3,Gundagai (A)
13550,752.0,742.0,710.0,615.0,533.0,51.0,51.0,51.0,50.0,51.0,794883.0,1080650.0,515010.0,737551.0,885821.0,62.0,61.0,71.0,58.0,102.0,1057.0,1456.0,725.0,1199.0,1662.0,0.3,0.3,0.5,0.5,0.5,Gunnedah (A)
13660,315.0,340.0,332.0,288.0,273.0,51.0,49.0,50.0,51.0,52.0,577161.0,445914.0,465521.0,549546.0,1077937.0,80.0,79.0,70.0,108.0,241.0,1832.0,1312.0,1402.0,1908.0,3948.0,1.2,0.7,0.8,0.9,1.1,Gwydir (A)
