lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,main_source_pc_of_earners_2010_11,main_source_pc_of_earners_2011_12,main_source_pc_of_earners_2012_13,main_source_pc_of_earners_2013_14,main_source_pc_of_earners_2014_15,lga_name16
22910,4939.0,5169.0,5390.0,5508.0,5738.0,51.0,52.0,52.0,53.0,53.0,44034554.0,47443396.0,50468344.0,49484352.0,45348005.0,661.0,670.0,597.0,514.0,421.0,8916.0,9178.0,9363.0,8984.0,7903.0,15.9,16.1,16.9,16.6,16.7,Hepburn (S)
22980,2388.0,2462.0,2415.0,2426.0,2405.0,52.0,52.0,52.0,52.0,53.0,19717785.0,18511981.0,17816900.0,16969633.0,17879042.0,1097.0,1122.0,989.0,781.0,778.0,8257.0,7519.0,7378.0,6995.0,7434.0,17.4,18.2,19.0,15.8,17.2,Hindmarsh (S)
23110,30220.0,31719.0,32305.0,33471.0,35120.0,43.0,43.0,43.0,44.0,43.0,195223688.0,213933206.0,216560936.0,236072184.0,256230360.0,437.0,415.0,384.0,345.0,294.0,6460.0,6745.0,6704.0,7053.0,7296.0,11.2,11.4,11.3,11.4,11.8,Hobsons Bay (C)
23190,8004.0,8342.0,8454.0,8491.0,8708.0,49.0,49.0,49.0,49.0,49.0,65699759.0,71360214.0,71823214.0,74855912.0,76736453.0,805.0,798.0,668.0,646.0,555.0,8208.0,8554.0,8496.0,8816.0,8812.0,16.8,17.1,17.0,16.8,17.8,Horsham (RC)
23270,45720.0,48442.0,50355.0,52710.0,56845.0,42.0,42.0,42.0,42.0,41.0,200242613.0,222055963.0,228757829.0,244574633.0,265327746.0,233.0,213.0,181.0,151.0,129.0,4380.0,4584.0,4543.0,4640.0,4668.0,7.9,8.2,8.2,8.2,8.6,Hume (C)
23350,6272.0,6400.0,6619.0,6836.0,7062.0,50.0,51.0,51.0,51.0,51.0,43703815.0,41982127.0,43387950.0,46843495.0,48821652.0,493.0,489.0,420.0,397.0,325.0,6968.0,6560.0,6555.0,6852.0,6913.0,14.6,14.8,15.0,15.1,14.6,Indigo (S)
23430,57956.0,60248.0,61070.0,63014.0,65782.0,45.0,45.0,45.0,45.0,45.0,420129962.0,422471132.0,434912099.0,458308322.0,481946027.0,507.0,482.0,425.0,391.0,342.0,7249.0,7012.0,7122.0,7273.0,7326.0,13.5,13.8,13.7,13.9,14.2,Kingston (C) (Vic.)
23670,61216.0,63024.0,63369.0,65064.0,67280.0,45.0,45.0,45.0,45.0,45.0,287904902.0,311574451.0,318302288.0,326739279.0,340946754.0,368.0,359.0,313.0,282.0,252.0,4703.0,4944.0,5023.0,5022.0,5068.0,11.3,11.5,11.6,11.7,12.1,Knox (C)
23810,23447.0,23647.0,23102.0,23677.0,24322.0,47.0,48.0,48.0,48.0,48.0,121725507.0,119418122.0,126210716.0,123978534.0,129702928.0,312.0,330.0,310.0,247.0,226.0,5192.0,5050.0,5463.0,5236.0,5333.0,11.4,11.4,11.7,11.5,11.5,Latrobe (C) (Vic.)
23940,2750.0,2783.0,2784.0,2780.0,2839.0,52.0,52.0,53.0,53.0,53.0,15145581.0,17865045.0,18349021.0,16815744.0,17801899.0,963.0,986.0,918.0,750.0,689.0,5507.0,6419.0,6591.0,6049.0,6270.0,18.2,18.3,17.2,17.2,17.0,Loddon (S)
24130,16931.0,17730.0,18106.0,18721.0,19478.0,48.0,48.0,48.0,48.0,48.0,155955080.0,157922972.0,170882302.0,198427650.0,197623236.0,500.0,454.0,443.0,380.0,346.0,9211.0,8907.0,9438.0,10599.0,10146.0,14.5,14.7,15.3,15.6,15.9,Macedon Ranges (S)
24210,55199.0,56456.0,56803.0,57485.0,59200.0,48.0,48.0,48.0,48.0,48.0,767659659.0,815684873.0,842082601.0,881597623.0,892815797.0,1591.0,1540.0,1425.0,1338.0,1247.0,13907.0,14448.0,14825.0,15336.0,15081.0,24.1,24.5,24.5,24.7,25.2,Manningham (C)
24250,3196.0,3336.0,3362.0,3467.0,3631.0,52.0,52.0,52.0,52.0,52.0,29473323.0,31809069.0,32140194.0,33546116.0,33822638.0,805.0,720.0,656.0,618.0,545.0,9222.0,9535.0,9560.0,9676.0,9315.0,19.1,19.5,20.2,19.5,19.5,Mansfield (S)
24330,24147.0,25812.0,26969.0,28175.0,30759.0,38.0,38.0,38.0,38.0,37.0,84961381.0,96756119.0,108080411.0,116532628.0,127497838.0,250.0,255.0,224.0,200.0,167.0,3519.0,3748.0,4008.0,4136.0,4145.0,7.0,7.2,7.2,7.2,7.6,Maribyrnong (C)
24410,42741.0,43691.0,44193.0,45149.0,46789.0,45.0,45.0,45.0,45.0,45.0,248315342.0,256600485.0,262606853.0,275351044.0,274088823.0,425.0,422.0,361.0,315.0,285.0,5810.0,5873.0,5942.0,6099.0,5858.0,13.0,13.1,13.1,13.0,13.1,Maroondah (C)
24600,38174.0,41477.0,44414.0,46898.0,52031.0,33.0,33.0,33.0,33.0,33.0,616444892.0,572048718.0,591094576.0,659706109.0,692536942.0,501.0,477.0,396.0,363.0,301.0,16148.0,13792.0,13309.0,14067.0,13310.0,11.3,11.1,10.7,10.7,11.4,Melbourne (C)
24650,29851.0,32571.0,33924.0,36239.0,39512.0,40.0,40.0,40.0,40.0,40.0,98050094.0,105304343.0,110255612.0,116884320.0,126510967.0,171.0,164.0,138.0,106.0,91.0,3285.0,3233.0,3250.0,3225.0,3202.0,6.4,6.6,6.7,6.7,7.2,Melton (C)
24780,16141.0,16777.0,16825.0,17480.0,18511.0,48.0,48.0,48.0,48.0,47.0,106290317.0,119258642.0,128558967.0,129115173.0,127401423.0,449.0,412.0,363.0,305.0,250.0,6585.0,7108.0,7641.0,7386.0,6882.0,13.1,12.9,12.6,12.4,12.2,Mildura (RC)
24850,10570.0,11395.0,11619.0,12276.0,13226.0,46.0,46.0,46.0,46.0,46.0,60047786.0,70385889.0,67051165.0,68525991.0,74618606.0,269.0,240.0,203.0,164.0,133.0,5681.0,6177.0,5771.0,5582.0,5642.0,9.6,9.5,9.8,9.7,9.9,Mitchell (S)
24900,9725.0,10041.0,10124.0,10199.0,10690.0,50.0,50.0,50.0,51.0,50.0,64478163.0,68288181.0,72736002.0,71705505.0,69911130.0,528.0,474.0,470.0,391.0,306.0,6630.0,6801.0,7185.0,7031.0,6540.0,16.2,16.1,16.2,15.5,15.3,Moira (S)
24970,74452.0,76973.0,78069.0,79449.0,81956.0,45.0,45.0,45.0,45.0,45.0,575487614.0,609918115.0,638843797.0,689481071.0,705565216.0,856.0,805.0,730.0,681.0,611.0,7730.0,7924.0,8183.0,8678.0,8609.0,18.0,18.2,18.2,18.4,19.0,Monash (C)
25060,46237.0,47503.0,48591.0,50079.0,52589.0,43.0,43.0,44.0,44.0,43.0,423216966.0,463168717.0,503131558.0,533193324.0,550560543.0,740.0,726.0,649.0,597.0,529.0,9153.0,9750.0,10354.0,10647.0,10469.0,14.8,14.9,15.1,15.2,15.4,Moonee Valley (C)
25150,9503.0,10215.0,10352.0,10924.0,11597.0,47.0,47.0,47.0,47.0,46.0,63780882.0,69771422.0,73235389.0,72780176.0,78095386.0,393.0,338.0,295.0,223.0,185.0,6712.0,6830.0,7075.0,6662.0,6734.0,12.1,12.2,12.0,12.0,11.9,Moorabool (S)
25250,52971.0,55740.0,57873.0,59964.0,63814.0,39.0,39.0,39.0,39.0,38.0,258321578.0,293307099.0,308946921.0,312339799.0,339647191.0,395.0,391.0,334.0,295.0,256.0,4877.0,5262.0,5338.0,5209.0,5322.0,10.0,10.1,9.9,9.8,10.0,Moreland (C)
25340,55614.0,57121.0,58022.0,59985.0,63805.0,51.0,51.0,51.0,51.0,51.0,721354398.0,773819866.0,804154177.0,884065168.0,906452245.0,788.0,737.0,628.0,571.0,501.0,12971.0,13547.0,13859.0,14738.0,14207.0,20.0,20.1,19.8,19.9,20.5,Mornington Peninsula (S)
17310,19204.0,20235.0,20059.0,20350.0,21032.0,48.0,48.0,49.0,49.0,48.0,121659631.0,128476075.0,133270779.0,133592029.0,137301255.0,304.0,296.0,319.0,309.0,273.0,6335.0,6349.0,6644.0,6565.0,6528.0,12.4,12.5,12.7,12.6,12.5,Tamworth Regional (A)
17350,2356.0,2479.0,2473.0,2484.0,2556.0,50.0,50.0,51.0,51.0,51.0,12027565.0,13812606.0,15462952.0,15825068.0,15609206.0,640.0,612.0,667.0,676.0,617.0,5105.0,5572.0,6253.0,6371.0,6107.0,16.1,17.5,16.3,15.8,16.0,Temora (A)
17400,2273.0,2308.0,2245.0,2254.0,2236.0,53.0,53.0,54.0,55.0,55.0,11111061.0,12241152.0,12269929.0,11923726.0,10890685.0,434.0,416.0,448.0,435.0,459.0,4888.0,5304.0,5465.0,5290.0,4871.0,17.3,18.0,19.8,20.1,18.9,Tenterfield (A)
22490,6492.0,6870.0,7131.0,7330.0,7926.0,47.0,47.0,47.0,47.0,46.0,39759563.0,44356416.0,43587994.0,43404012.0,44874176.0,394.0,364.0,273.0,244.0,198.0,6124.0,6457.0,6112.0,5921.0,5662.0,11.7,12.4,12.3,11.9,12.0,Golden Plains (S)
22620,36587.0,37535.0,37728.0,38998.0,40938.0,47.0,47.0,47.0,47.0,47.0,248071927.0,280287614.0,287689014.0,293405629.0,323686164.0,411.0,414.0,395.0,315.0,274.0,6780.0,7467.0,7625.0,7524.0,7907.0,13.9,14.1,14.2,14.3,14.5,Greater Bendigo (C)
22670,34316.0,36829.0,37524.0,39447.0,43038.0,42.0,41.0,41.0,41.0,40.0,102239648.0,116710769.0,126138090.0,131608517.0,139770011.0,276.0,256.0,224.0,200.0,165.0,2979.0,3169.0,3362.0,3336.0,3248.0,7.8,7.9,7.8,8.0,8.4,Greater Dandenong (C)
22750,74610.0,77651.0,79253.0,81554.0,86150.0,47.0,47.0,47.0,47.0,46.0,707638586.0,708157988.0,708785047.0,752823638.0,791895085.0,524.0,500.0,417.0,362.0,307.0,9485.0,9120.0,8943.0,9231.0,9192.0,15.1,15.2,15.3,15.3,15.4,Greater Geelong (C)
25430,6500.0,6675.0,6674.0,6892.0,7029.0,52.0,52.0,52.0,53.0,53.0,44042065.0,50039892.0,50543439.0,50068963.0,50966852.0,636.0,659.0,611.0,498.0,462.0,6776.0,7497.0,7573.0,7265.0,7251.0,17.8,18.2,18.0,17.9,18.0,Mount Alexander (S)
25490,6450.0,6767.0,6844.0,6799.0,7118.0,49.0,49.0,50.0,50.0,49.0,55639120.0,59845597.0,62587013.0,58565680.0,63601018.0,905.0,894.0,793.0,680.0,538.0,8626.0,8844.0,9145.0,8614.0,8935.0,14.9,16.0,18.8,16.4,15.3,Moyne (S)
25620,5025.0,5039.0,5117.0,5158.0,5382.0,51.0,51.0,51.0,52.0,51.0,41816709.0,38839671.0,39344735.0,37751791.0,40671082.0,646.0,555.0,456.0,401.0,346.0,8322.0,7708.0,7689.0,7319.0,7557.0,17.2,16.7,16.8,16.0,15.6,Murrindindi (S)
25710,28636.0,29244.0,29370.0,29846.0,30458.0,47.0,47.0,47.0,47.0,47.0,320508772.0,328294985.0,339148284.0,346604475.0,346812597.0,682.0,639.0,595.0,549.0,535.0,11193.0,11226.0,11547.0,11613.0,11387.0,15.4,15.5,15.9,16.0,16.4,Nillumbik (S)
25810,4221.0,4296.0,4305.0,4434.0,4516.0,51.0,52.0,52.0,52.0,52.0,25711587.0,26694245.0,25216180.0,25641307.0,26043903.0,611.0,654.0,625.0,455.0,416.0,6091.0,6214.0,5857.0,5783.0,5767.0,14.5,14.7,15.5,15.4,15.7,Northern Grampians (S)
25900,43223.0,45040.0,46912.0,48706.0,51936.0,38.0,39.0,39.0,39.0,39.0,671929873.0,720989048.0,758295883.0,832752605.0,861825995.0,594.0,603.0,559.0,498.0,438.0,15546.0,16008.0,16164.0,17098.0,16594.0,12.9,12.9,13.1,13.2,13.9,Port Phillip (C)
25990,2215.0,2317.0,2284.0,2310.0,2410.0,52.0,52.0,53.0,53.0,52.0,12342888.0,14886487.0,14262568.0,13074760.0,15169970.0,557.0,603.0,616.0,508.0,426.0,5572.0,6425.0,6245.0,5660.0,6295.0,16.4,16.1,17.9,16.9,16.4,Pyrenees (S)
26080,1619.0,1616.0,1566.0,1616.0,1623.0,58.0,59.0,59.0,60.0,60.0,32741013.0,37314108.0,39557662.0,38454709.0,35310847.0,3181.0,3135.0,3337.0,3360.0,3169.0,20223.0,23090.0,25260.0,23796.0,21757.0,36.8,37.4,37.7,36.3,36.9,Queenscliffe (B)
26170,10967.0,11329.0,11190.0,11296.0,11593.0,51.0,51.0,52.0,52.0,52.0,76364599.0,82494596.0,83418977.0,83652526.0,91290380.0,744.0,674.0,652.0,560.0,500.0,6963.0,7282.0,7455.0,7405.0,7875.0,16.2,17.4,18.9,17.3,17.5,South Gippsland (S)
26260,7070.0,7283.0,7272.0,7249.0,7271.0,50.0,50.0,51.0,51.0,51.0,61091714.0,67887663.0,68003345.0,63023720.0,65632094.0,913.0,940.0,787.0,674.0,583.0,8641.0,9321.0,9351.0,8694.0,9027.0,15.9,17.2,19.3,17.7,17.1,Southern Grampians (S)
26350,48687.0,50643.0,51968.0,53490.0,56573.0,42.0,42.0,42.0,42.0,41.0,1692684656.0,1690294001.0,1696277832.0,1977263273.0,1950988102.0,1808.0,1616.0,1474.0,1284.0,1118.0,34767.0,33377.0,32641.0,36965.0,34486.0,23.3,23.0,22.9,22.4,22.6,Stonnington (C)
26430,3610.0,3723.0,3778.0,3905.0,4081.0,54.0,54.0,54.0,54.0,54.0,29210666.0,31887723.0,34708149.0,37274310.0,41359923.0,927.0,909.0,752.0,604.0,569.0,8092.0,8565.0,9187.0,9545.0,10135.0,18.3,19.0,19.2,19.0,19.1,Strathbogie (S)
26490,11604.0,12227.0,12434.0,12955.0,13849.0,48.0,48.0,48.0,48.0,48.0,144911411.0,159784596.0,169315880.0,198423303.0,212026668.0,863.0,803.0,764.0,683.0,669.0,12488.0,13068.0,13617.0,15316.0,15310.0,20.9,20.8,21.1,21.1,21.7,Surf Coast (S)
26610,7076.0,7362.0,7369.0,7492.0,7873.0,49.0,49.0,49.0,49.0,48.0,68139528.0,77779666.0,76415713.0,76834491.0,73695769.0,836.0,793.0,739.0,663.0,534.0,9630.0,10565.0,10370.0,10256.0,9361.0,14.7,14.6,14.9,15.0,15.0,Swan Hill (RC)
26670,2484.0,2526.0,2588.0,2625.0,2686.0,52.0,52.0,52.0,53.0,53.0,15034791.0,18784410.0,16661992.0,15276554.0,14957820.0,593.0,636.0,523.0,516.0,436.0,6053.0,7436.0,6438.0,5820.0,5569.0,15.3,15.2,17.0,15.5,14.6,Towong (S)
26700,10794.0,11089.0,11156.0,11360.0,11594.0,50.0,50.0,50.0,50.0,50.0,71350464.0,79528571.0,80580075.0,87693821.0,85465929.0,553.0,553.0,474.0,434.0,411.0,6610.0,7172.0,7223.0,7720.0,7372.0,15.2,15.6,16.1,15.2,15.2,Wangaratta (RC)
26730,12065.0,12596.0,12544.0,12480.0,12924.0,47.0,47.0,47.0,48.0,47.0,116943440.0,124550410.0,119481629.0,125128432.0,129385243.0,596.0,538.0,490.0,467.0,391.0,9693.0,9888.0,9525.0,10026.0,10011.0,15.5,15.8,15.8,15.7,15.2,Warrnambool (C)
26810,14503.0,14978.0,14893.0,15043.0,15793.0,50.0,50.0,50.0,50.0,50.0,87094874.0,88359194.0,97023687.0,112923394.0,115862546.0,545.0,464.0,441.0,354.0,309.0,6005.0,5899.0,6515.0,7507.0,7336.0,13.7,13.5,14.1,13.2,13.3,Wellington (S)
17100,14235.0,14668.0,15158.0,15853.0,17236.0,41.0,41.0,41.0,40.0,39.0,142561847.0,160053566.0,187948726.0,194968509.0,206551560.0,608.0,592.0,559.0,539.0,426.0,10015.0,10912.0,12399.0,12299.0,11984.0,13.4,13.7,13.7,13.4,13.5,Strathfield (A)
17150,99736.0,102253.0,102490.0,103650.0,106733.0,46.0,46.0,47.0,47.0,46.0,807994684.0,874439222.0,944564065.0,1020322090.0,1043486346.0,462.0,463.0,476.0,508.0,498.0,8101.0,8552.0,9216.0,9844.0,9777.0,14.5,14.6,14.5,14.6,14.9,Sutherland Shire (A)
17200,73507.0,78125.0,81580.0,85397.0,95394.0,35.0,35.0,35.0,35.0,35.0,730673009.0,767261493.0,910583823.0,973539747.0,1211603318.0,357.0,364.0,333.0,322.0,273.0,9940.0,9821.0,11162.0,11400.0,12701.0,7.4,7.6,7.7,7.9,8.3,Sydney (C)
22310,60840.0,63011.0,64469.0,65900.0,68513.0,44.0,44.0,44.0,44.0,44.0,827146706.0,893808531.0,949209906.0,1018894625.0,1049267924.0,1093.0,1050.0,949.0,907.0,823.0,13595.0,14185.0,14724.0,15461.0,15315.0,19.4,19.5,19.4,19.4,19.8,Glen Eira (C)
22410,7309.0,7483.0,7285.0,7349.0,7474.0,49.0,50.0,50.0,51.0,51.0,40845696.0,43149673.0,39687195.0,40108505.0,44879330.0,541.0,509.0,475.0,423.0,361.0,5588.0,5766.0,5448.0,5458.0,6005.0,12.7,12.7,14.2,13.3,13.1,Glenelg (S)
26890,1876.0,1859.0,1861.0,1834.0,1916.0,51.0,51.0,52.0,52.0,52.0,12470748.0,13173012.0,12718977.0,12193570.0,13238314.0,1187.0,1131.0,996.0,885.0,838.0,6648.0,7086.0,6834.0,6649.0,6909.0,16.4,17.0,18.6,16.3,17.0,West Wimmera (S)
26980,67645.0,69314.0,70395.0,71690.0,74100.0,45.0,45.0,45.0,45.0,45.0,543693427.0,568417843.0,581745637.0,628093455.0,639594306.0,826.0,800.0,721.0,670.0,629.0,8037.0,8201.0,8264.0,8761.0,8632.0,18.2,18.3,18.1,18.1,18.7,Whitehorse (C)
27070,48747.0,52894.0,55556.0,58527.0,63594.0,41.0,40.0,40.0,41.0,40.0,189577250.0,201826463.0,210124989.0,217007587.0,242863718.0,299.0,266.0,203.0,170.0,143.0,3889.0,3816.0,3782.0,3708.0,3819.0,8.2,8.2,8.1,8.0,8.5,Whittlesea (C)
27170,12803.0,13242.0,13625.0,14048.0,14587.0,45.0,45.0,45.0,45.0,45.0,55734326.0,66150870.0,68851184.0,74820159.0,75237672.0,207.0,217.0,195.0,165.0,154.0,4353.0,4996.0,5053.0,5326.0,5158.0,10.0,10.2,10.3,10.3,10.3,Wodonga (C)
27260,48957.0,53943.0,57151.0,60798.0,67130.0,39.0,39.0,39.0,39.0,39.0,152986828.0,166390377.0,177323939.0,188389458.0,201868603.0,177.0,164.0,129.0,108.0,91.0,3125.0,3085.0,3103.0,3099.0,3007.0,6.7,6.6,6.6,6.7,7.1,Wyndham (C)
27350,33740.0,35439.0,36932.0,39012.0,42108.0,37.0,37.0,37.0,36.0,36.0,328270002.0,361701045.0,394024851.0,451810704.0,452273056.0,553.0,550.0,497.0,450.0,380.0,9729.0,10206.0,10669.0,11581.0,10741.0,10.9,10.8,10.7,10.9,11.0,Yarra (C)
27450,56249.0,57621.0,57586.0,58667.0,61359.0,46.0,47.0,47.0,47.0,47.0,399008147.0,415616470.0,435558882.0,456552505.0,462049280.0,358.0,355.0,300.0,270.0,236.0,7094.0,7213.0,7564.0,7782.0,7530.0,12.3,12.5,12.6,12.7,12.8,Yarra Ranges (S)
27630,2927.0,2952.0,2978.0,2924.0,2921.0,52.0,53.0,53.0,53.0,53.0,23651949.0,25231484.0,24970258.0,23942312.0,23963839.0,1491.0,1485.0,1266.0,1224.0,1022.0,8081.0,8547.0,8385.0,8188.0,8204.0,16.7,17.7,16.5,15.8,21.7,Yarriambiack (S)
29399,172.0,165.0,173.0,153.0,185.0,44.0,42.0,41.0,42.0,42.0,1196262.0,1228665.0,926802.0,928418.0,1052898.0,545.0,781.0,387.0,364.0,184.0,6955.0,7446.0,5357.0,6068.0,5691.0,12.8,14.0,10.3,11.3,11.0,Unincorporated Vic
30250,34.0,75.0,42.0,45.0,54.0,41.0,42.0,37.0,37.0,38.0,-45455.0,-116010.0,-58898.0,-60732.0,-53912.0,10.0,7.0,13.0,19.0,15.0,-1337.0,-1547.0,-1402.0,-1350.0,-998.0,0.0,0.4,1.6,0.9,0.0,Aurukun (S)
30300,1706.0,1807.0,1853.0,1788.0,1843.0,44.0,45.0,44.0,45.0,45.0,13424945.0,15992258.0,16934399.0,15938064.0,15420806.0,415.0,451.0,416.0,394.0,279.0,7869.0,8850.0,9139.0,8914.0,8367.0,10.4,11.9,11.3,12.6,12.2,Balonne (S)
30370,5777.0,5999.0,5983.0,5943.0,6132.0,45.0,45.0,45.0,45.0,45.0,26800358.0,30077661.0,29074881.0,30893392.0,29013054.0,316.0,322.0,292.0,273.0,218.0,4639.0,5014.0,4860.0,5198.0,4731.0,11.3,11.0,11.4,11.1,11.0,Banana (S)
30410,1255.0,1300.0,1258.0,1227.0,1250.0,46.0,46.0,47.0,48.0,47.0,6070816.0,6755091.0,7793094.0,8240125.0,6238911.0,406.0,495.0,490.0,459.0,348.0,4837.0,5196.0,6195.0,6716.0,4991.0,11.6,13.5,13.4,13.8,12.0,Barcaldine (R)
30450,107.0,120.0,125.0,119.0,116.0,46.0,46.0,47.0,48.0,49.0,597357.0,238700.0,210269.0,175415.0,246025.0,298.0,197.0,128.0,113.0,183.0,5583.0,1989.0,1682.0,1474.0,2121.0,3.5,9.3,8.3,6.4,9.5,Barcoo (S)
30760,741.0,803.0,812.0,783.0,742.0,48.0,48.0,48.0,49.0,49.0,4900095.0,5667281.0,7095403.0,6168420.0,5787697.0,542.0,523.0,569.0,381.0,447.0,6613.0,7058.0,8738.0,7878.0,7800.0,9.1,9.8,11.9,12.6,11.2,Blackall-Tambo (R)
34710,1671.0,1683.0,1701.0,1656.0,1703.0,44.0,45.0,45.0,46.0,46.0,10299779.0,10548008.0,11718292.0,11301754.0,14301339.0,333.0,328.0,295.0,316.0,207.0,6164.0,6267.0,6889.0,6825.0,8398.0,9.6,9.7,10.7,12.1,12.7,Longreach (R)
34770,42123.0,46584.0,46784.0,46030.0,46443.0,45.0,44.0,44.0,44.0,45.0,315583337.0,367967515.0,394529251.0,325570707.0,291168727.0,338.0,252.0,225.0,185.0,149.0,7492.0,7899.0,8433.0,7073.0,6269.0,10.7,10.4,10.2,10.5,10.9,Mackay (R)
34800,407.0,429.0,406.0,415.0,426.0,46.0,44.0,45.0,44.0,43.0,2733812.0,4396062.0,3925723.0,3979319.0,4711910.0,742.0,795.0,609.0,485.0,471.0,6717.0,10247.0,9669.0,9589.0,11061.0,11.0,11.4,14.6,18.3,15.2,McKinlay (S)
34830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mapoon (S)
34860,4701.0,5015.0,5239.0,5436.0,5495.0,44.0,43.0,43.0,43.0,44.0,34766351.0,39703434.0,43905063.0,43214610.0,37539959.0,417.0,392.0,389.0,304.0,238.0,7396.0,7917.0,8380.0,7950.0,6832.0,10.6,10.7,11.4,12.7,11.3,Maranoa (R)
34880,6418.0,6716.0,6840.0,6890.0,7238.0,49.0,49.0,49.0,50.0,49.0,35157089.0,38689036.0,40572813.0,40941749.0,42208251.0,579.0,519.0,466.0,374.0,326.0,5478.0,5761.0,5932.0,5942.0,5831.0,12.9,12.3,12.7,12.0,12.1,Mareeba (S)
35010,127014.0,132868.0,134516.0,137838.0,144866.0,45.0,45.0,46.0,46.0,45.0,559844906.0,604032969.0,649009010.0,718553707.0,765589672.0,205.0,191.0,167.0,147.0,126.0,4408.0,4546.0,4825.0,5213.0,5285.0,10.2,10.0,10.1,10.2,10.6,Moreton Bay (R)
35250,65.0,76.0,88.0,76.0,81.0,43.0,41.0,42.0,41.0,37.0,-163392.0,-79356.0,-7557.0,26495.0,23462.0,11.0,8.0,10.0,142.0,15.0,-2514.0,-1044.0,-86.0,349.0,290.0,0.7,0.4,0.7,0.7,0.4,Mornington (S)
35300,,7215.0,7020.0,7035.0,7217.0,,39.0,39.0,39.0,39.0,,3627441.0,6364405.0,8307879.0,6126815.0,,47.0,49.0,36.0,29.0,,503.0,907.0,1181.0,849.0,,3.1,3.0,3.6,3.8,Mount Isa (C)
35600,1680.0,1725.0,1771.0,1680.0,1743.0,46.0,46.0,45.0,46.0,46.0,6016276.0,8009906.0,8593426.0,8424134.0,6547873.0,284.0,298.0,209.0,215.0,146.0,3581.0,4643.0,4852.0,5014.0,3757.0,7.1,8.2,9.5,10.4,8.0,Murweh (S)
35670,,37.0,,,42.0,,41.0,,,44.0,,730.0,,,1761.0,,7.0,,,8.0,,20.0,,,42.0,,0.0,,,0.0,Napranum (S)
35740,19872.0,20418.0,20825.0,21553.0,22707.0,51.0,52.0,52.0,52.0,52.0,221450606.0,242316831.0,264016926.0,288226033.0,293895665.0,742.0,721.0,710.0,663.0,573.0,11144.0,11868.0,12678.0,13373.0,12943.0,21.4,21.3,21.3,21.0,21.4,Noosa (S)
35760,3495.0,3644.0,3628.0,3567.0,3734.0,50.0,50.0,50.0,51.0,50.0,20145260.0,21868302.0,20610428.0,21549126.0,19533441.0,551.0,511.0,443.0,404.0,310.0,5764.0,6001.0,5681.0,6041.0,5231.0,13.2,13.3,15.3,14.9,13.4,North Burnett (R)
35780,216.0,236.0,,240.0,270.0,40.0,39.0,,42.0,42.0,172191.0,-12921.0,,102640.0,509412.0,14.0,8.0,,10.0,8.0,797.0,-55.0,,428.0,1887.0,1.0,0.8,,1.0,1.9,Northern Peninsula Area (R)
35790,77.0,135.0,123.0,122.0,110.0,38.0,43.0,44.0,43.0,44.0,45755.0,-22904.0,141360.0,143109.0,109742.0,24.0,5.0,7.0,4.0,10.0,594.0,-170.0,1149.0,1173.0,998.0,1.5,1.4,1.9,1.2,1.2,Palm Island (S)
35800,508.0,564.0,556.0,518.0,538.0,48.0,49.0,51.0,51.0,52.0,3140192.0,3201222.0,3351724.0,3289119.0,2897443.0,658.0,628.0,443.0,427.0,368.0,6181.0,5676.0,6028.0,6350.0,5386.0,9.9,10.9,15.6,14.0,13.8,Paroo (S)
36070,27.0,39.0,35.0,27.0,39.0,42.0,43.0,39.0,43.0,39.0,-22072.0,-55413.0,-52488.0,-22543.0,-16866.0,8.0,10.0,7.0,109.0,12.0,-817.0,-1421.0,-1500.0,-835.0,-432.0,0.4,0.4,0.4,0.4,0.4,Pormpuraaw (S)
36150,361.0,408.0,427.0,410.0,421.0,47.0,45.0,45.0,45.0,46.0,1834110.0,2070343.0,2052606.0,1690228.0,1793506.0,492.0,432.0,295.0,241.0,214.0,5081.0,5074.0,4807.0,4123.0,4260.0,11.2,10.4,13.3,13.4,8.4,Quilpie (S)
36250,51735.0,53967.0,54387.0,55098.0,57528.0,47.0,48.0,48.0,48.0,48.0,375046089.0,387843286.0,417925390.0,471233619.0,464429790.0,319.0,293.0,266.0,246.0,211.0,7249.0,7187.0,7684.0,8553.0,8073.0,12.5,12.4,12.6,12.9,13.1,Redland (C)
36300,326.0,342.0,343.0,358.0,362.0,45.0,44.0,44.0,43.0,43.0,1565216.0,3428977.0,4454469.0,3788334.0,3286914.0,553.0,518.0,282.0,333.0,283.0,4801.0,10026.0,12987.0,10582.0,9080.0,9.8,9.8,9.8,12.7,12.9,Richmond (S)
