lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,main_source_pc_of_earners_2010_11,main_source_pc_of_earners_2011_12,main_source_pc_of_earners_2012_13,main_source_pc_of_earners_2013_14,main_source_pc_of_earners_2014_15,lga_name16
13340,1830.0,1865.0,1934.0,1904.0,1933.0,52.0,53.0,53.0,54.0,53.0,38974569.0,33175167.0,30248791.0,34630137.0,51819997.0,11142.0,8880.0,7927.0,9745.0,13609.0,21298.0,17788.0,15641.0,18188.0,26808.0,17.4,16.1,16.3,16.4,17.9,Greater Hume Shire (A)
13450,3365.0,3223.0,3270.0,3206.0,3298.0,49.0,50.0,50.0,51.0,52.0,51132836.0,37992385.0,61233435.0,73975416.0,82469204.0,6748.0,5984.0,9082.0,10615.0,10469.0,15195.0,11788.0,18726.0,23074.0,25006.0,11.1,9.9,11.0,11.0,11.2,Griffith (C)
13510,1520.0,1529.0,1485.0,1428.0,1490.0,51.0,52.0,52.0,53.0,53.0,29305587.0,27542533.0,20538307.0,27396611.0,35916121.0,8996.0,7927.0,5575.0,7579.0,11630.0,19280.0,18013.0,13831.0,19185.0,24105.0,12.2,11.9,11.1,11.3,12.7,Gundagai (A)
13550,1680.0,1610.0,1646.0,1641.0,1641.0,51.0,52.0,53.0,53.0,53.0,21143890.0,13652952.0,12983237.0,19649964.0,29870198.0,6712.0,3701.0,2308.0,2522.0,5525.0,12586.0,8480.0,7888.0,11974.0,18202.0,12.4,10.6,10.6,10.5,11.8,Gunnedah (A)
13660,1004.0,1020.0,1018.0,1006.0,1012.0,51.0,52.0,52.0,53.0,53.0,8867316.0,7101175.0,-2967914.0,-4741334.0,13795910.0,3172.0,2407.0,-580.0,32.0,3314.0,8832.0,6962.0,-2915.0,-4713.0,13632.0,18.2,17.3,14.4,14.4,19.4,Gwydir (A)
13800,5830.0,5719.0,5693.0,5768.0,5863.0,46.0,47.0,47.0,48.0,48.0,112741436.0,113705775.0,117236041.0,125325914.0,134711886.0,11146.0,12375.0,12593.0,13399.0,14284.0,19338.0,19882.0,20593.0,21728.0,22977.0,8.7,8.6,8.6,8.5,8.6,Hawkesbury (C)
13850,394.0,425.0,419.0,423.0,440.0,50.0,50.0,51.0,51.0,52.0,5809258.0,10772745.0,8579710.0,12714201.0,13753010.0,6597.0,11388.0,14044.0,17917.0,14188.0,14744.0,25348.0,20477.0,30057.0,31257.0,11.3,13.1,13.4,14.0,14.2,Hay (A)
16380,7219.0,7054.0,6970.0,7003.0,7127.0,50.0,50.0,51.0,51.0,51.0,131099652.0,125254216.0,129904210.0,146477962.0,156086133.0,8647.0,8367.0,8958.0,10140.0,10783.0,18160.0,17756.0,18638.0,20916.0,21901.0,10.1,9.7,9.7,9.7,9.7,Port Macquarie-Hastings (A)
16400,4531.0,4485.0,4450.0,4435.0,4552.0,49.0,49.0,50.0,50.0,50.0,81174667.0,87676517.0,86265044.0,88548374.0,93044622.0,9081.0,10460.0,9996.0,10378.0,10602.0,17915.0,19549.0,19385.0,19966.0,20440.0,7.0,6.9,6.9,6.9,7.0,Port Stephens (A)
16490,4465.0,4452.0,4403.0,4390.0,4422.0,48.0,49.0,49.0,49.0,50.0,82086856.0,77924921.0,72918865.0,72449251.0,82264650.0,7661.0,7003.0,6118.0,6665.0,7340.0,18385.0,17503.0,16561.0,16503.0,18603.0,6.3,5.9,5.6,5.6,5.7,Queanbeyan-Palerang Regional (A)
16550,10966.0,11170.0,11384.0,11728.0,12137.0,45.0,45.0,45.0,45.0,45.0,397460249.0,410453904.0,418166961.0,470395442.0,510653243.0,12985.0,13438.0,14123.0,14695.0,14919.0,36245.0,36746.0,36733.0,40109.0,42074.0,7.4,7.3,7.4,7.3,7.3,Randwick (C)
16610,2342.0,2302.0,2303.0,2233.0,2193.0,51.0,52.0,53.0,54.0,53.0,20971867.0,20458105.0,16312689.0,19025217.0,25275109.0,3720.0,3301.0,2118.0,3131.0,4837.0,8955.0,8887.0,7083.0,8520.0,11525.0,10.5,10.1,9.3,9.5,9.8,Richmond Valley (A)
16650,7734.0,7838.0,7961.0,8144.0,8539.0,44.0,45.0,45.0,45.0,44.0,154768778.0,158971555.0,169348726.0,178235382.0,190686253.0,13277.0,13908.0,14715.0,14943.0,15269.0,20011.0,20282.0,21272.0,21885.0,22331.0,8.2,8.1,8.2,8.2,8.2,Rockdale (C)
16700,7716.0,7802.0,8027.0,8182.0,8404.0,46.0,46.0,47.0,46.0,46.0,190308215.0,198218851.0,204758323.0,220357449.0,228085959.0,11011.0,12144.0,12978.0,13513.0,14230.0,24664.0,25406.0,25509.0,26932.0,27140.0,6.7,6.7,6.9,6.8,6.8,Ryde (C)
16900,3221.0,3237.0,3353.0,3312.0,3491.0,44.0,44.0,44.0,45.0,45.0,52519804.0,56120565.0,61222275.0,64958924.0,70918231.0,9790.0,10317.0,10549.0,11974.0,12873.0,16305.0,17337.0,18259.0,19613.0,20315.0,5.5,5.4,5.5,5.5,5.7,Shellharbour (C)
16950,8043.0,8008.0,7959.0,8053.0,8284.0,50.0,50.0,50.0,51.0,51.0,160290055.0,159688064.0,153280085.0,166092298.0,182909088.0,11142.0,11124.0,11196.0,12953.0,13458.0,19929.0,19941.0,19259.0,20625.0,22080.0,9.9,9.9,9.8,9.8,10.0,Shoalhaven (C)
17000,1865.0,1819.0,1776.0,1806.0,1853.0,50.0,51.0,51.0,51.0,51.0,10309202.0,10358451.0,3650228.0,2685495.0,5809395.0,1435.0,888.0,4.0,1.0,527.0,5528.0,5695.0,2055.0,1487.0,3135.0,5.1,4.6,4.4,4.3,4.9,Singleton (A)
17040,2921.0,2917.0,2952.0,2986.0,3014.0,52.0,52.0,52.0,53.0,53.0,50651329.0,46419892.0,38080628.0,44045514.0,57378134.0,8782.0,8513.0,5939.0,6481.0,8977.0,17340.0,15914.0,12900.0,14751.0,19037.0,13.3,12.7,11.8,11.7,12.7,Snowy Monaro Regional (A)
17080,1830.0,1860.0,1839.0,1829.0,1823.0,54.0,54.0,55.0,55.0,55.0,33080183.0,29362090.0,21409605.0,24747369.0,40518498.0,9126.0,7526.0,5495.0,6311.0,9883.0,18077.0,15786.0,11642.0,13531.0,22226.0,11.8,11.7,10.8,11.1,11.9,Snowy Valleys (A)
17420,11747.0,11849.0,11875.0,11975.0,12234.0,47.0,47.0,47.0,48.0,48.0,294673090.0,305036590.0,325656104.0,332517130.0,362652224.0,10685.0,11067.0,12268.0,12487.0,13292.0,25085.0,25744.0,27424.0,27768.0,29643.0,6.7,6.7,6.7,6.6,6.6,The Hills Shire (A)
17550,8451.0,8235.0,8241.0,8312.0,8609.0,48.0,49.0,49.0,49.0,49.0,151760077.0,150583766.0,143137878.0,158058625.0,172486003.0,9851.0,10208.0,9942.0,10953.0,11842.0,17958.0,18286.0,17369.0,19016.0,20036.0,10.9,10.6,10.2,10.4,10.6,Tweed (A)
17620,1766.0,1780.0,1806.0,1848.0,1883.0,51.0,52.0,52.0,52.0,52.0,21368385.0,13473052.0,12380189.0,8296255.0,18730366.0,3627.0,2092.0,252.0,113.0,2368.0,12100.0,7569.0,6855.0,4489.0,9947.0,9.7,8.8,8.1,8.3,9.7,Upper Hunter Shire (A)
17640,1771.0,1781.0,1749.0,1775.0,1772.0,54.0,55.0,55.0,55.0,55.0,27688696.0,22163382.0,10908537.0,14824052.0,33707651.0,8554.0,5593.0,2745.0,3444.0,9550.0,15634.0,12444.0,6237.0,8352.0,19022.0,20.6,18.4,16.2,16.7,19.9,Upper Lachlan Shire (A)
17650,1041.0,1058.0,1081.0,1060.0,1064.0,52.0,52.0,53.0,54.0,54.0,12672613.0,13200455.0,5598261.0,6026588.0,12999153.0,6890.0,6567.0,2711.0,2240.0,4479.0,12173.0,12477.0,5179.0,5685.0,12217.0,15.6,15.0,12.9,12.4,14.5,Uralla (A)
17750,5202.0,5228.0,5213.0,5241.0,5306.0,50.0,50.0,50.0,50.0,50.0,119701821.0,118902823.0,114266492.0,134618488.0,152374546.0,10284.0,9971.0,9209.0,11407.0,13252.0,23011.0,22743.0,21920.0,25686.0,28717.0,7.9,7.7,7.4,7.6,7.9,Wagga Wagga (C)
17850,773.0,785.0,789.0,798.0,809.0,55.0,55.0,56.0,56.0,55.0,14730378.0,15350722.0,6650908.0,1098007.0,12571173.0,11399.0,10471.0,4008.0,2561.0,10720.0,19056.0,19555.0,8430.0,1376.0,15539.0,23.0,23.1,18.8,17.9,23.6,Walcha (A)
17900,855.0,829.0,829.0,784.0,793.0,52.0,53.0,53.0,54.0,54.0,31324349.0,24027526.0,37292449.0,-14417541.0,-19384134.0,16139.0,10288.0,13912.0,2251.0,275.0,36637.0,28984.0,44985.0,-18390.0,-24444.0,19.4,15.2,17.2,12.3,12.8,Walgett (A)
17950,475.0,482.0,471.0,478.0,461.0,51.0,52.0,52.0,53.0,54.0,15032867.0,9715660.0,17909309.0,14738507.0,22101499.0,18064.0,14593.0,15127.0,14982.0,24769.0,31648.0,20157.0,38024.0,30834.0,47943.0,20.2,16.9,17.8,17.2,20.8,Warren (A)
18020,1681.0,1627.0,1636.0,1614.0,1632.0,53.0,53.0,54.0,54.0,54.0,23248556.0,13721819.0,4073598.0,3915136.0,25729922.0,5944.0,3194.0,1047.0,1857.0,6656.0,13830.0,8434.0,2490.0,2426.0,15766.0,17.5,15.5,13.9,14.4,18.4,Warrumbungle Shire (A)
18050,7377.0,7513.0,7678.0,7745.0,7970.0,42.0,42.0,42.0,42.0,43.0,299301653.0,321300324.0,343203310.0,357693160.0,387743704.0,13438.0,13492.0,14445.0,14876.0,15288.0,40572.0,42766.0,44700.0,46184.0,48650.0,8.8,8.7,8.5,8.4,8.5,Waverley (A)
18100,844.0,806.0,812.0,796.0,817.0,54.0,55.0,54.0,54.0,54.0,27011542.0,17107014.0,20979408.0,26048727.0,30100531.0,18866.0,15022.0,16700.0,20435.0,23009.0,32004.0,21225.0,25837.0,32725.0,36843.0,28.1,24.6,25.3,27.4,28.1,Weddin (A)
18200,1038.0,1016.0,986.0,976.0,1001.0,52.0,53.0,53.0,53.0,54.0,14351952.0,11424317.0,12152373.0,17087811.0,24179662.0,3877.0,2805.0,4439.0,4500.0,8161.0,13827.0,11244.0,12325.0,17508.0,24156.0,14.1,13.3,14.1,14.0,16.0,Wentworth (A)
18230,4868.0,4897.0,4903.0,4945.0,5086.0,50.0,51.0,51.0,51.0,51.0,85224984.0,77438969.0,62836312.0,72924677.0,99540771.0,8415.0,7078.0,5249.0,6699.0,9248.0,17507.0,15814.0,12816.0,14747.0,19572.0,9.3,8.5,8.1,8.3,9.0,Western Plains Regional (A)
18250,5827.0,5876.0,5968.0,6069.0,6195.0,48.0,48.0,48.0,48.0,48.0,284365820.0,300182683.0,304889080.0,327426344.0,341999009.0,12759.0,13299.0,13661.0,14485.0,15052.0,48801.0,51086.0,51087.0,53951.0,55206.0,6.8,6.9,6.8,6.8,6.7,Willoughby (C)
18350,5149.0,5130.0,5229.0,5291.0,5356.0,51.0,51.0,52.0,52.0,52.0,94368470.0,98634189.0,101531683.0,105601649.0,120411121.0,8918.0,9819.0,9673.0,10737.0,11574.0,18328.0,19227.0,19417.0,19959.0,22482.0,10.5,10.4,10.5,10.4,10.6,Wingecarribee (A)
18400,3643.0,3760.0,3742.0,3754.0,3918.0,47.0,47.0,48.0,48.0,47.0,68625247.0,68199099.0,66849412.0,74623889.0,82928760.0,10812.0,10154.0,10921.0,12166.0,12886.0,18838.0,18138.0,17865.0,19878.0,21166.0,7.9,7.6,7.7,7.6,7.9,Wollondilly (A)
18450,11055.0,11201.0,11368.0,11528.0,11889.0,45.0,46.0,46.0,46.0,46.0,229409901.0,249668567.0,256747969.0,278005230.0,293565786.0,9023.0,9765.0,10383.0,11192.0,11256.0,20752.0,22290.0,22585.0,24116.0,24692.0,5.7,5.8,5.9,5.9,6.0,Wollongong (C)
18500,6167.0,6202.0,6377.0,6531.0,6753.0,49.0,49.0,50.0,50.0,50.0,454386897.0,463749019.0,492198527.0,520726869.0,560454108.0,14280.0,14100.0,15648.0,16707.0,17352.0,73680.0,74774.0,77183.0,79732.0,82993.0,8.0,7.9,8.1,8.1,8.1,Woollahra (A)
18710,2104.0,2205.0,2209.0,2250.0,2241.0,51.0,52.0,52.0,52.0,52.0,37617855.0,31436135.0,20110153.0,23570111.0,33006415.0,4948.0,3541.0,1509.0,2264.0,4004.0,17879.0,14257.0,9104.0,10476.0,14728.0,10.1,9.6,8.6,8.6,9.5,Yass Valley (A)
19399,137.0,148.0,159.0,143.0,164.0,51.0,52.0,51.0,51.0,52.0,4267288.0,4085471.0,3863471.0,2360354.0,6179475.0,17398.0,16975.0,13376.0,8279.0,16141.0,31148.0,27605.0,24299.0,16506.0,37680.0,18.3,19.7,18.8,16.4,20.9,Unincorporated NSW
20110,1754.0,1713.0,1734.0,1747.0,1777.0,52.0,53.0,53.0,53.0,53.0,20758643.0,21212856.0,17001893.0,23870781.0,26638473.0,5261.0,6238.0,5165.0,6190.0,7159.0,11835.0,12383.0,9805.0,13664.0,14991.0,11.8,11.9,10.7,11.6,12.1,Alpine (S)
20260,1336.0,1320.0,1314.0,1276.0,1251.0,53.0,53.0,54.0,54.0,54.0,21599896.0,20582647.0,23178960.0,31125647.0,25040688.0,7610.0,6335.0,6312.0,9194.0,7386.0,16168.0,15593.0,17640.0,24393.0,20017.0,10.5,10.2,9.9,10.8,10.4,Ararat (RC)
20570,6087.0,6275.0,6415.0,6536.0,6715.0,48.0,48.0,48.0,47.0,48.0,130152445.0,135105704.0,137440079.0,147624516.0,156093426.0,7843.0,7571.0,7505.0,9178.0,9330.0,21382.0,21531.0,21425.0,22586.0,23245.0,5.8,5.9,6.0,6.2,6.3,Ballarat (C)
20660,8484.0,8518.0,8719.0,8833.0,8929.0,45.0,45.0,45.0,45.0,45.0,202021790.0,212527559.0,212642635.0,224263152.0,237884951.0,9383.0,9817.0,9690.0,10480.0,10885.0,23812.0,24950.0,24388.0,25389.0,26642.0,6.0,6.0,6.2,6.3,6.3,Banyule (C)
20740,3540.0,3568.0,3665.0,3743.0,3808.0,50.0,50.0,50.0,51.0,51.0,61545850.0,65338158.0,52737345.0,64907801.0,72183321.0,12202.0,12479.0,9439.0,11665.0,12701.0,17386.0,18312.0,14389.0,17341.0,18956.0,13.3,13.5,12.6,13.3,13.7,Bass Coast (S)
20830,5770.0,5860.0,5857.0,5908.0,5919.0,50.0,51.0,51.0,52.0,52.0,97198510.0,92261719.0,69373461.0,96684816.0,101122072.0,8006.0,7220.0,5683.0,7168.0,8099.0,16845.0,15744.0,11845.0,16365.0,17084.0,11.8,11.5,10.8,11.1,11.6,Baw Baw (S)
20910,8269.0,8363.0,8516.0,8521.0,8746.0,49.0,49.0,50.0,50.0,50.0,368175960.0,373670391.0,379059283.0,389323461.0,423353152.0,11250.0,11295.0,11697.0,12698.0,12662.0,44525.0,44681.0,44511.0,45690.0,48405.0,6.9,6.8,6.7,6.7,6.8,Bayside (C)
21010,1820.0,1841.0,1773.0,1782.0,1835.0,54.0,55.0,55.0,55.0,55.0,19504197.0,19375370.0,15328291.0,19840722.0,21193214.0,4366.0,4257.0,2603.0,4564.0,5727.0,10717.0,10524.0,8645.0,11134.0,11549.0,10.7,10.2,9.6,10.1,11.2,Benalla (RC)
21110,14223.0,14364.0,14702.0,14647.0,14998.0,48.0,49.0,49.0,49.0,49.0,840647402.0,885520170.0,907116424.0,931260642.0,973711711.0,11009.0,11740.0,12230.0,12777.0,13364.0,59105.0,61649.0,61700.0,63580.0,64923.0,6.3,6.3,6.4,6.3,6.5,Boroondara (C)
21180,10751.0,10900.0,11185.0,11618.0,12270.0,41.0,41.0,41.0,41.0,40.0,185295486.0,186232491.0,194209305.0,210482588.0,229056733.0,12026.0,12052.0,12397.0,13057.0,13980.0,17235.0,17086.0,17363.0,18117.0,18668.0,7.2,7.3,7.7,8.1,8.4,Brimbank (C)
21270,1372.0,1406.0,1404.0,1372.0,1307.0,53.0,54.0,54.0,55.0,55.0,39462161.0,35780007.0,51654588.0,35482130.0,7967957.0,16314.0,14758.0,19484.0,14477.0,2683.0,28763.0,25448.0,36791.0,25862.0,6096.0,22.3,21.2,23.3,22.4,15.5,Buloke (S)
21370,4727.0,4725.0,4631.0,4632.0,4648.0,51.0,51.0,51.0,52.0,52.0,52166958.0,68314419.0,60571320.0,84190228.0,90531691.0,5503.0,7243.0,6327.0,9131.0,9894.0,11036.0,14458.0,13080.0,18176.0,19478.0,10.8,11.0,10.9,11.5,12.0,Campaspe (S)
21450,6839.0,6991.0,7153.0,7425.0,7738.0,46.0,46.0,45.0,45.0,45.0,120822168.0,125202577.0,119110044.0,136775320.0,154540855.0,10000.0,10591.0,9481.0,10821.0,11245.0,17667.0,17909.0,16652.0,18421.0,19972.0,8.9,8.6,8.3,8.4,8.5,Cardinia (S)
21610,17086.0,17342.0,17865.0,19098.0,20731.0,42.0,43.0,42.0,42.0,41.0,320461531.0,323695863.0,327262984.0,367312076.0,416883706.0,12390.0,12352.0,12659.0,13391.0,14058.0,18756.0,18665.0,18319.0,19233.0,20109.0,7.2,7.2,7.3,7.6,8.2,Casey (C)
21670,1139.0,1134.0,1156.0,1126.0,1106.0,52.0,53.0,54.0,53.0,54.0,15052301.0,15914585.0,14744842.0,15971468.0,15776430.0,5076.0,6598.0,5132.0,6663.0,7319.0,13215.0,14034.0,12755.0,14184.0,14264.0,9.8,10.0,9.8,9.9,10.1,Central Goldfields (S)
21750,2836.0,2857.0,2855.0,2831.0,2906.0,53.0,53.0,54.0,54.0,54.0,49000077.0,47709243.0,25976541.0,42683242.0,50439229.0,8432.0,7928.0,4030.0,6455.0,8210.0,17278.0,16699.0,9099.0,15077.0,17357.0,12.0,11.8,10.3,11.1,12.1,Colac-Otway (S)
21830,3383.0,3400.0,3256.0,3308.0,3329.0,51.0,52.0,53.0,53.0,54.0,85309299.0,77048363.0,28339611.0,97920355.0,94594911.0,15929.0,14570.0,6263.0,16790.0,17706.0,25217.0,22661.0,8704.0,29601.0,28415.0,22.0,20.9,17.0,21.5,22.3,Corangamite (S)
21890,10448.0,10701.0,11064.0,11253.0,11819.0,40.0,41.0,41.0,41.0,41.0,208450413.0,217343721.0,218013874.0,231504693.0,252602571.0,9207.0,9417.0,9453.0,10358.0,9985.0,19951.0,20311.0,19705.0,20573.0,21373.0,7.3,7.3,7.4,7.5,7.6,Darebin (C)
22110,5184.0,5167.0,5172.0,5259.0,5322.0,53.0,54.0,54.0,54.0,55.0,79171267.0,73662967.0,63377178.0,77715068.0,85140648.0,7153.0,6981.0,6192.0,7072.0,8587.0,15272.0,14256.0,12254.0,14778.0,15998.0,11.3,11.0,10.6,10.9,12.0,East Gippsland (S)
22170,8568.0,8547.0,8708.0,8875.0,9128.0,44.0,44.0,44.0,44.0,44.0,164119835.0,167649909.0,165948749.0,176626815.0,187456903.0,11865.0,12297.0,12154.0,12581.0,12904.0,19155.0,19615.0,19057.0,19902.0,20536.0,7.0,6.9,7.0,7.1,7.1,Frankston (C)
22250,1842.0,1816.0,1811.0,1832.0,1813.0,54.0,54.0,54.0,54.0,53.0,22840644.0,25525401.0,26661052.0,33765485.0,33062390.0,5755.0,6661.0,7121.0,9981.0,9934.0,12400.0,14056.0,14722.0,18431.0,18236.0,15.6,15.5,15.0,16.9,17.1,Gannawarra (S)
22830,6080.0,5968.0,5971.0,6042.0,6132.0,50.0,50.0,50.0,50.0,50.0,70447375.0,77657724.0,78555626.0,79847546.0,87092395.0,5694.0,6700.0,6152.0,7935.0,9013.0,11587.0,13012.0,13156.0,13215.0,14203.0,8.3,8.1,8.1,8.7,8.9,Greater Shepparton (C)
22910,2003.0,2053.0,2055.0,2109.0,2118.0,52.0,52.0,53.0,53.0,53.0,25926366.0,26496539.0,23375772.0,29167909.0,31478609.0,6576.0,6628.0,5078.0,6572.0,7809.0,12944.0,12906.0,11375.0,13830.0,14862.0,13.1,13.2,12.0,13.0,13.9,Hepburn (S)
22980,1120.0,1084.0,1082.0,1093.0,1059.0,52.0,53.0,53.0,53.0,54.0,42031187.0,31413118.0,29672029.0,50107316.0,32883025.0,21940.0,18586.0,16319.0,23623.0,17870.0,37528.0,28979.0,27423.0,45844.0,31051.0,22.7,20.5,19.6,22.9,20.9,Hindmarsh (S)
23110,5447.0,5439.0,5561.0,5805.0,6165.0,42.0,43.0,43.0,43.0,43.0,117244489.0,112101050.0,119424253.0,133587245.0,144220932.0,10000.0,9572.0,10355.0,11587.0,11186.0,21525.0,20611.0,21475.0,23012.0,23394.0,6.1,5.9,6.1,6.6,6.8,Hobsons Bay (C)
23190,2453.0,2481.0,2449.0,2456.0,2372.0,52.0,52.0,53.0,53.0,53.0,56377111.0,53494637.0,68397487.0,80059467.0,37885123.0,11765.0,10280.0,11186.0,12532.0,7166.0,22983.0,21562.0,27929.0,32598.0,15972.0,11.2,10.8,10.8,10.9,9.5,Horsham (RC)
23270,10038.0,10227.0,10766.0,11639.0,12808.0,41.0,41.0,41.0,41.0,40.0,171867052.0,172407690.0,181070465.0,203596587.0,236641130.0,12162.0,12149.0,12444.0,13145.0,14334.0,17122.0,16858.0,16819.0,17493.0,18476.0,7.4,7.4,7.7,8.2,9.0,Hume (C)
23350,2147.0,2147.0,2176.0,2269.0,2284.0,53.0,53.0,53.0,53.0,53.0,24554627.0,25816515.0,21031606.0,27943777.0,35593116.0,3839.0,4109.0,2703.0,4329.0,6250.0,11437.0,12024.0,9665.0,12315.0,15584.0,9.8,9.6,9.4,9.9,10.7,Indigo (S)
23430,10734.0,10759.0,10921.0,11024.0,11332.0,44.0,45.0,44.0,45.0,45.0,205490084.0,209186413.0,219040267.0,230001712.0,243464700.0,11006.0,11392.0,11725.0,12252.0,12829.0,19144.0,19443.0,20057.0,20864.0,21485.0,7.0,6.9,6.9,6.9,7.0,Kingston (C) (Vic.)
23670,10320.0,10193.0,10220.0,10341.0,10643.0,45.0,46.0,46.0,46.0,45.0,199677947.0,201346498.0,201753162.0,212126955.0,220888110.0,11069.0,11015.0,11446.0,12475.0,12307.0,19349.0,19753.0,19741.0,20513.0,20754.0,6.4,6.2,6.2,6.3,6.5,Knox (C)
23810,4442.0,4324.0,4372.0,4318.0,4337.0,49.0,49.0,50.0,49.0,49.0,61729471.0,58128295.0,54291812.0,60780961.0,68097160.0,5674.0,5348.0,5024.0,6139.0,7284.0,13897.0,13443.0,12418.0,14076.0,15701.0,5.4,5.3,5.4,5.5,5.7,Latrobe (C) (Vic.)
23940,1546.0,1559.0,1520.0,1508.0,1494.0,54.0,54.0,54.0,55.0,55.0,24779013.0,22897839.0,30113553.0,31579684.0,30327740.0,8239.0,7101.0,8865.0,10430.0,11705.0,16028.0,14688.0,19812.0,20941.0,20300.0,21.3,20.0,20.3,20.9,22.0,Loddon (S)
24130,4302.0,4382.0,4512.0,4577.0,4733.0,49.0,49.0,50.0,50.0,50.0,66169071.0,68931848.0,61446335.0,71887366.0,81677108.0,5648.0,6107.0,5922.0,6913.0,7451.0,15381.0,15731.0,13618.0,15706.0,17257.0,8.1,8.2,8.2,8.2,8.5,Macedon Ranges (S)
24210,9127.0,8987.0,9142.0,9137.0,9224.0,49.0,49.0,49.0,49.0,49.0,227039330.0,224090594.0,227370444.0,240321061.0,256649641.0,10590.0,11449.0,11726.0,12475.0,12856.0,24876.0,24935.0,24871.0,26302.0,27824.0,6.8,6.6,6.6,6.7,6.8,Manningham (C)
24250,1350.0,1396.0,1389.0,1410.0,1455.0,52.0,52.0,53.0,54.0,53.0,17993530.0,15844158.0,10205360.0,14612922.0,18245043.0,7462.0,6600.0,5157.0,5782.0,7423.0,13329.0,11350.0,7347.0,10364.0,12540.0,14.8,14.5,13.3,13.2,14.8,Mansfield (S)
24330,4956.0,5227.0,5400.0,5794.0,6184.0,39.0,39.0,39.0,39.0,39.0,86625373.0,100362373.0,102440937.0,112074650.0,122390925.0,9026.0,9190.0,9527.0,9420.0,9574.0,17479.0,19201.0,18971.0,19343.0,19792.0,6.5,6.5,6.7,6.8,6.9,Maribyrnong (C)
24410,7168.0,7272.0,7246.0,7548.0,7708.0,45.0,45.0,45.0,45.0,45.0,133754553.0,138471421.0,134891300.0,139582932.0,151227725.0,10419.0,10656.0,10561.0,10533.0,11230.0,18660.0,19042.0,18616.0,18493.0,19620.0,6.3,6.3,6.2,6.4,6.5,Maroondah (C)
24600,6436.0,6733.0,7320.0,7648.0,8364.0,39.0,39.0,38.0,38.0,38.0,245069602.0,251200860.0,269402857.0,295304495.0,305030295.0,7494.0,7555.0,7957.0,8440.0,8103.0,38078.0,37309.0,36804.0,38612.0,36469.0,5.1,5.0,5.1,5.1,5.1,Melbourne (C)
24650,6055.0,6161.0,6426.0,6905.0,7508.0,39.0,40.0,40.0,41.0,40.0,104309124.0,110609197.0,112777349.0,125067743.0,138718335.0,11621.0,11673.0,12208.0,12802.0,13502.0,17227.0,17953.0,17550.0,18113.0,18476.0,6.1,6.0,6.2,6.5,6.8,Melton (C)
24780,5697.0,5701.0,5620.0,5493.0,5548.0,50.0,50.0,51.0,51.0,51.0,88944029.0,79238268.0,75700819.0,87351420.0,99869296.0,5821.0,6164.0,6246.0,7284.0,8762.0,15612.0,13899.0,13470.0,15902.0,18001.0,9.6,9.4,9.3,9.0,9.8,Mildura (RC)
24850,2741.0,2781.0,2868.0,3013.0,2990.0,48.0,48.0,47.0,48.0,47.0,39658945.0,40388128.0,38633785.0,43970972.0,44418650.0,7841.0,7433.0,6933.0,8000.0,8718.0,14469.0,14523.0,13471.0,14594.0,14856.0,7.6,7.4,7.2,7.2,7.5,Mitchell (S)
24900,3657.0,3744.0,3726.0,3658.0,3720.0,50.0,51.0,51.0,52.0,52.0,42947655.0,48598659.0,47497941.0,69987522.0,84963809.0,5726.0,6528.0,6236.0,9353.0,11189.0,11744.0,12980.0,12748.0,19133.0,22840.0,11.6,11.8,11.7,12.7,13.3,Moira (S)
24970,12072.0,12061.0,12357.0,12309.0,12754.0,46.0,46.0,45.0,45.0,45.0,246209312.0,259264954.0,274633873.0,285859174.0,302353082.0,9571.0,10665.0,10805.0,11348.0,11649.0,20395.0,21496.0,22225.0,23224.0,23707.0,6.4,6.3,6.5,6.4,6.6,Monash (C)
25060,7540.0,7540.0,7738.0,7882.0,8152.0,44.0,44.0,44.0,44.0,44.0,193265548.0,198790112.0,206342840.0,224005884.0,226465281.0,9733.0,9878.0,10135.0,10228.0,10738.0,25632.0,26365.0,26666.0,28420.0,27780.0,6.0,5.9,5.9,6.0,6.0,Moonee Valley (C)
25150,2373.0,2404.0,2388.0,2483.0,2616.0,49.0,49.0,49.0,49.0,49.0,35607375.0,34057761.0,30329355.0,31921008.0,43222526.0,6879.0,6654.0,5874.0,5290.0,7136.0,15005.0,14167.0,12701.0,12856.0,16522.0,7.3,7.2,6.8,6.5,7.2,Moorabool (S)
25250,10506.0,11000.0,11603.0,12158.0,13007.0,39.0,40.0,39.0,39.0,39.0,185037422.0,202082344.0,212453400.0,224999357.0,251392737.0,8976.0,9366.0,9190.0,9512.0,10281.0,17613.0,18371.0,18310.0,18506.0,19327.0,6.7,6.9,7.1,7.3,7.6,Moreland (C)
