lga_code_2016,earners_persons_2010_11,earners_persons_2011_12,earners_persons_2012_13,earners_persons_2013_14,earners_persons_2014_15,median_age_of_earners_years_2010_11,median_age_of_earners_years_2011_12,median_age_of_earners_years_2012_13,median_age_of_earners_years_2013_14,median_age_of_earners_years_2014_15,income_aud_2010_11,income_aud_2011_12,income_aud_2012_13,income_aud_2013_14,income_aud_2014_15,median_aud_2010_11,median_aud_2011_12,median_aud_2012_13,median_aud_2013_14,median_aud_2014_15,mean_aud_2010_11,mean_aud_2011_12,mean_aud_2012_13,mean_aud_2013_14,mean_aud_2014_15,main_source_pc_of_earners_2010_11,main_source_pc_of_earners_2011_12,main_source_pc_of_earners_2012_13,main_source_pc_of_earners_2013_14,main_source_pc_of_earners_2014_15,lga_name16
11250,7780.0,8095.0,8168.0,8340.0,8549.0,41.0,41.0,41.0,42.0,42.0,351385842.0,392564889.0,412675441.0,424565102.0,448881487.0,37923.0,41500.0,43314.0,43366.0,44767.0,45165.0,48495.0,50523.0,50907.0,52507.0,82.8,83.3,83.1,83.5,83.4,Broken Hill (C)
13910,7376.0,7574.0,7743.0,7736.0,8041.0,40.0,40.0,40.0,41.0,41.0,267801705.0,287544809.0,305423566.0,317130137.0,335985492.0,32721.0,34087.0,35261.0,36757.0,37840.0,36307.0,37965.0,39445.0,40994.0,41784.0,67.9,68.3,68.7,68.7,68.3,Hilltops (A)
14000,70032.0,70873.0,72553.0,73875.0,77506.0,41.0,41.0,41.0,42.0,42.0,4349449918.0,4582968517.0,4832529065.0,5059044597.0,5425283247.0,48542.0,50795.0,52116.0,53547.0,54913.0,62107.0,64665.0,66607.0,68481.0,69998.0,75.6,75.4,75.1,75.2,74.9,Hornsby (A)
14100,5735.0,6010.0,6164.0,6394.0,6852.0,43.0,43.0,43.0,43.0,43.0,528296081.0,550788881.0,594152843.0,639061429.0,706979473.0,53065.0,55673.0,57555.0,60000.0,62150.0,92118.0,91645.0,96391.0,99947.0,103179.0,62.8,62.6,61.6,62.2,62.3,Hunters Hill (A)
14170,95188.0,96667.0,100449.0,104035.0,110381.0,36.0,37.0,37.0,37.0,37.0,6009698557.0,6373542225.0,6856500093.0,7349028628.0,8094417278.0,50000.0,52275.0,54222.0,55814.0,57579.0,63135.0,65933.0,68259.0,70640.0,73332.0,82.1,82.0,81.5,81.6,81.2,Inner West (A)
14200,6328.0,6462.0,6599.0,6702.0,6927.0,39.0,40.0,40.0,40.0,40.0,228832843.0,246400491.0,259772121.0,270951365.0,291397467.0,34044.0,35383.0,36488.0,37376.0,38856.0,36162.0,38131.0,39365.0,40428.0,42067.0,69.9,70.4,70.5,71.1,70.5,Inverell (A)
14300,2115.0,2131.0,2159.0,2248.0,2340.0,40.0,40.0,40.0,40.0,40.0,88008712.0,93944029.0,97111205.0,103203484.0,111301747.0,37754.0,38997.0,40215.0,40798.0,43283.0,41612.0,44084.0,44980.0,45909.0,47565.0,70.7,70.4,70.6,71.2,71.3,Junee (A)
14350,10058.0,10360.0,10367.0,10497.0,11073.0,43.0,43.0,43.0,43.0,43.0,366623390.0,399605933.0,426843755.0,431361156.0,460073103.0,31698.0,33394.0,34846.0,36138.0,36199.0,36451.0,38572.0,41173.0,41094.0,41549.0,70.9,71.6,70.8,71.3,71.2,Kempsey (A)
14400,9422.0,9471.0,9646.0,9995.0,10392.0,43.0,43.0,43.0,43.0,43.0,479006283.0,515271987.0,532987834.0,569763548.0,603780421.0,40717.0,43175.0,44235.0,45363.0,46763.0,50839.0,54405.0,55255.0,57005.0,58101.0,69.2,68.7,68.1,68.7,68.0,Kiama (A)
14500,50818.0,52749.0,54954.0,56406.0,59900.0,43.0,43.0,43.0,43.0,43.0,4377395622.0,4610294197.0,4947472507.0,5260882459.0,5730222825.0,50000.0,51937.0,53344.0,55833.0,57631.0,86139.0,87401.0,90029.0,93268.0,95663.0,61.4,62.1,62.3,62.9,62.9,Ku-ring-gai (A)
14550,3188.0,3150.0,3249.0,3296.0,3342.0,45.0,45.0,45.0,45.0,44.0,112085886.0,118643273.0,126721510.0,131577595.0,138293250.0,30480.0,33810.0,34535.0,35554.0,36429.0,35159.0,37665.0,39003.0,39920.0,41380.0,64.8,64.1,64.6,64.7,63.5,Kyogle (A)
14600,2487.0,2583.0,2556.0,2576.0,2628.0,38.0,38.0,38.0,38.0,38.0,87231574.0,98313405.0,98370736.0,102377009.0,107020609.0,30259.0,32512.0,33265.0,35211.0,35643.0,35075.0,38062.0,38486.0,39743.0,40723.0,61.2,64.5,62.6,62.6,61.7,Lachlan (A)
14650,90119.0,91740.0,93489.0,94234.0,96811.0,40.0,40.0,41.0,41.0,41.0,4458901867.0,4811531190.0,5045972398.0,5155865237.0,5415038982.0,41526.0,43781.0,45123.0,45878.0,47108.0,49478.0,52447.0,53974.0,54713.0,55934.0,78.3,78.4,78.3,78.4,77.7,Lake Macquarie (C)
14700,16542.0,16924.0,17627.0,18558.0,19902.0,38.0,39.0,39.0,39.0,38.0,1386788635.0,1415721284.0,1547457215.0,1682365284.0,1840140157.0,56225.0,58761.0,60000.0,61793.0,63969.0,83834.0,83652.0,87789.0,90654.0,92460.0,71.5,71.7,71.8,72.3,72.2,Lane Cove (A)
14750,4891.0,5061.0,5103.0,5145.0,5311.0,39.0,39.0,39.0,40.0,40.0,195280199.0,212221082.0,220233507.0,231175286.0,249587797.0,36880.0,38867.0,40169.0,41697.0,44265.0,39926.0,41933.0,43158.0,44932.0,46995.0,76.1,77.0,77.0,77.0,76.7,Leeton (A)
14850,18972.0,18944.0,19196.0,19393.0,19969.0,41.0,42.0,42.0,42.0,42.0,735057667.0,765272207.0,797676445.0,831961269.0,875168000.0,34922.0,36366.0,36998.0,38374.0,39484.0,38744.0,40397.0,41554.0,42900.0,43826.0,73.9,73.7,73.4,73.4,72.7,Lismore (C)
14870,8594.0,8570.0,8703.0,8728.0,8800.0,42.0,42.0,43.0,43.0,43.0,455652531.0,476516253.0,483808713.0,499365871.0,500267530.0,41739.0,43379.0,43988.0,44752.0,45336.0,53020.0,55603.0,55591.0,57214.0,56849.0,80.4,80.4,79.9,79.2,78.3,Lithgow (C)
14900,78985.0,81272.0,83909.0,87112.0,92511.0,37.0,38.0,38.0,38.0,38.0,3721018370.0,3980105092.0,4231355380.0,4484004341.0,4920334575.0,43309.0,44775.0,45943.0,46801.0,48232.0,47110.0,48973.0,50428.0,51474.0,53186.0,84.8,84.9,84.6,84.4,83.7,Liverpool (C)
14920,3029.0,3107.0,3190.0,3214.0,3240.0,42.0,42.0,42.0,42.0,43.0,119502075.0,130259330.0,134716384.0,139655503.0,147483594.0,34264.0,36173.0,36446.0,37000.0,40005.0,39453.0,41924.0,42231.0,43452.0,45520.0,68.0,68.8,68.3,68.6,67.3,Liverpool Plains (A)
14950,1252.0,1251.0,1259.0,1287.0,1317.0,43.0,43.0,43.0,44.0,43.0,48002326.0,49487932.0,51823694.0,52896508.0,57147613.0,33748.0,35345.0,36300.0,37246.0,39647.0,38341.0,39559.0,41163.0,41101.0,43392.0,61.5,60.8,61.0,61.7,61.5,Lockhart (A)
15050,33159.0,34795.0,35816.0,36627.0,38068.0,38.0,38.0,38.0,39.0,39.0,1739571819.0,1955508561.0,2063129931.0,2131440973.0,2252398032.0,44175.0,46811.0,47651.0,48599.0,49342.0,52462.0,56201.0,57604.0,58193.0,59168.0,83.3,84.0,83.9,83.7,83.3,Maitland (C)
15240,31481.0,31819.0,32227.0,32657.0,33675.0,43.0,44.0,44.0,44.0,44.0,1185817335.0,1274085776.0,1334450945.0,1370959119.0,1460492510.0,32401.0,33986.0,35165.0,35728.0,36943.0,37668.0,40042.0,41408.0,41981.0,43370.0,65.9,66.5,66.2,66.5,66.0,Mid-Coast (A)
15270,9538.0,10009.0,10296.0,10388.0,10578.0,41.0,41.0,41.0,41.0,41.0,443877585.0,516463413.0,559109636.0,580487624.0,592289737.0,36058.0,39364.0,40772.0,41782.0,42710.0,46538.0,51600.0,54304.0,55881.0,55993.0,73.8,74.7,74.5,75.0,73.6,Mid-Western Regional (A)
15300,5959.0,6160.0,6253.0,6166.0,6197.0,38.0,38.0,38.0,39.0,39.0,236694045.0,254639473.0,274589504.0,276674107.0,283314100.0,36127.0,37148.0,40095.0,41462.0,42394.0,39720.0,41338.0,43913.0,44871.0,45718.0,73.4,73.7,73.1,73.3,72.3,Moree Plains (A)
15350,13445.0,13763.0,14296.0,14821.0,15637.0,40.0,41.0,41.0,41.0,41.0,1568994650.0,1562452018.0,1739351976.0,1921501853.0,2098168755.0,57292.0,60000.0,60799.0,63069.0,65597.0,116697.0,113526.0,121667.0,129647.0,134180.0,61.4,60.8,61.0,61.3,61.0,Mosman (A)
15520,4313.0,4363.0,4482.0,4599.0,4770.0,42.0,42.0,42.0,43.0,43.0,157591735.0,171643815.0,181658259.0,193831257.0,208335897.0,31940.0,34549.0,35320.0,36841.0,37610.0,36539.0,39341.0,40531.0,42146.0,43676.0,65.3,65.4,65.8,66.4,65.2,Murray River (A)
15560,1634.0,1749.0,1777.0,1812.0,1904.0,40.0,40.0,40.0,40.0,40.0,56759021.0,62995617.0,66224090.0,69774386.0,73706633.0,31933.0,32605.0,34794.0,35899.0,35429.0,34736.0,36018.0,37267.0,38507.0,38711.0,67.0,67.9,65.5,67.0,66.7,Murrumbidgee (A)
15650,7765.0,8098.0,8181.0,8083.0,8156.0,38.0,38.0,38.0,38.0,39.0,455624565.0,517241828.0,540338649.0,546063200.0,557103654.0,46307.0,50872.0,51611.0,52057.0,51991.0,58677.0,63873.0,66048.0,67557.0,68306.0,84.8,85.6,86.0,85.6,84.8,Muswellbrook (A)
15700,6241.0,6352.0,6507.0,6746.0,7108.0,45.0,45.0,45.0,45.0,44.0,220714660.0,237155597.0,252883820.0,277857807.0,302077094.0,30675.0,31839.0,33333.0,34843.0,36469.0,35365.0,37336.0,38863.0,41189.0,42498.0,64.8,65.7,66.0,66.8,66.9,Nambucca (A)
15750,6063.0,6184.0,6273.0,6314.0,6382.0,39.0,39.0,40.0,40.0,40.0,247205782.0,275689642.0,294058064.0,307820777.0,314241623.0,35125.0,38025.0,40602.0,41678.0,41650.0,40773.0,44581.0,46877.0,48752.0,49239.0,73.6,73.6,73.8,74.5,72.7,Narrabri (A)
15800,2403.0,2519.0,2531.0,2523.0,2541.0,41.0,41.0,41.0,42.0,42.0,92064365.0,98988659.0,103229178.0,107048738.0,110317059.0,34817.0,35689.0,37816.0,38132.0,39800.0,38312.0,39297.0,40786.0,42429.0,43415.0,69.1,71.0,71.1,70.5,68.8,Narrandera (A)
15850,2703.0,2672.0,2777.0,2750.0,2831.0,41.0,41.0,40.0,41.0,41.0,103283785.0,110385989.0,117778577.0,119691439.0,126435219.0,34451.0,36773.0,37666.0,38298.0,39705.0,38211.0,41312.0,42412.0,43524.0,44661.0,67.4,67.2,68.1,68.5,67.3,Narromine (A)
15900,74384.0,76270.0,78084.0,78765.0,81425.0,37.0,37.0,37.0,38.0,38.0,3742123707.0,4055284220.0,4282347693.0,4387124533.0,4654727774.0,42776.0,45037.0,46515.0,47142.0,48239.0,50308.0,53170.0,54843.0,55699.0,57166.0,81.1,81.2,80.8,80.6,80.0,Newcastle (C)
15950,37787.0,38380.0,40152.0,41649.0,44139.0,35.0,35.0,36.0,36.0,36.0,3100996610.0,3246111796.0,3535896008.0,3774955465.0,4204379653.0,60194.0,63279.0,65586.0,67873.0,70399.0,82065.0,84578.0,88063.0,90637.0,95253.0,76.0,75.9,75.8,75.6,75.2,North Sydney (A)
15990,124075.0,128168.0,133284.0,136725.0,145151.0,39.0,40.0,40.0,40.0,40.0,8069746048.0,8592228113.0,9292634165.0,10011933009.0,11184779013.0,45500.0,47452.0,49005.0,51056.0,52990.0,65039.0,67039.0,69721.0,73227.0,77056.0,70.8,71.0,71.0,71.2,71.1,Northern Beaches (A)
16100,2273.0,2276.0,2313.0,2319.0,2398.0,42.0,43.0,43.0,43.0,44.0,103490424.0,105212405.0,108423236.0,113249567.0,122797184.0,40766.0,41872.0,42551.0,44186.0,46657.0,45530.0,46227.0,46876.0,48836.0,51208.0,72.0,72.4,71.6,72.0,70.6,Oberon (A)
16150,18347.0,18939.0,19447.0,19582.0,20416.0,38.0,39.0,38.0,39.0,39.0,886592404.0,974541265.0,1018043038.0,1040914848.0,1120462754.0,41790.0,44669.0,45393.0,46222.0,47416.0,48324.0,51457.0,52350.0,53157.0,54882.0,79.9,80.5,80.6,80.6,80.6,Orange (C)
16200,6143.0,6337.0,6306.0,6445.0,6611.0,39.0,40.0,40.0,40.0,40.0,262435863.0,288550662.0,302141860.0,308259867.0,323729957.0,36602.0,38419.0,39921.0,39935.0,41769.0,42721.0,45534.0,47913.0,47829.0,48968.0,73.0,74.3,74.3,74.6,73.2,Parkes (A)
16260,98160.0,100087.0,104980.0,109122.0,116554.0,36.0,36.0,36.0,36.0,36.0,5084948072.0,5403683193.0,5845110219.0,6242445980.0,6873488212.0,44397.0,46387.0,47942.0,49426.0,50934.0,51803.0,53990.0,55678.0,57206.0,58973.0,79.7,79.8,79.9,80.1,79.8,Parramatta (C)
16350,92055.0,93742.0,96255.0,99181.0,104530.0,37.0,38.0,38.0,38.0,38.0,4508047010.0,4773149508.0,5046218192.0,5328903497.0,5764665474.0,45082.0,46874.0,48326.0,49402.0,50722.0,48971.0,50918.0,52426.0,53729.0,55148.0,86.2,86.1,86.0,86.0,85.6,Penrith (C)
12380,84126.0,86514.0,89273.0,92012.0,97277.0,34.0,35.0,35.0,35.0,35.0,3620833700.0,3892851085.0,4130132269.0,4338167533.0,4684180750.0,38387.0,40149.0,41368.0,41820.0,42526.0,43041.0,44997.0,46264.0,47148.0,48153.0,81.7,81.7,81.2,80.8,79.9,Cumberland (A)
12700,3619.0,3673.0,3771.0,3822.0,3981.0,42.0,43.0,43.0,43.0,43.0,168312495.0,182818821.0,196480069.0,201490028.0,214152307.0,38225.0,40743.0,42414.0,42890.0,43421.0,46508.0,49774.0,52103.0,52718.0,53794.0,71.2,70.8,70.9,70.7,70.1,Dungog (A)
12730,3917.0,3989.0,4134.0,4143.0,4396.0,41.0,41.0,41.0,42.0,42.0,149340186.0,160944743.0,172818395.0,178373453.0,195469518.0,34008.0,36774.0,37722.0,39072.0,40092.0,38126.0,40347.0,41804.0,43054.0,44465.0,68.2,69.1,68.8,69.0,69.2,Edward River (A)
12750,13336.0,13504.0,13692.0,13892.0,14645.0,44.0,45.0,45.0,45.0,45.0,474735259.0,501678838.0,525758444.0,552928160.0,586981399.0,29806.0,31490.0,32437.0,33832.0,34278.0,35598.0,37150.0,38399.0,39802.0,40081.0,61.5,61.3,61.1,61.5,61.5,Eurobodalla (A)
12850,74552.0,76139.0,77860.0,79106.0,82703.0,37.0,38.0,38.0,38.0,37.0,3074420459.0,3256131172.0,3413605247.0,3539251797.0,3822763873.0,37881.0,39108.0,39974.0,40605.0,41787.0,41239.0,42766.0,43843.0,44741.0,46223.0,82.5,82.6,82.3,82.0,81.2,Fairfield (C)
12870,5359.0,5447.0,5491.0,5646.0,5781.0,43.0,43.0,43.0,43.0,43.0,211844240.0,222823103.0,232140140.0,244918597.0,257544694.0,35325.0,37460.0,38216.0,39121.0,40481.0,39531.0,40907.0,42276.0,43379.0,44550.0,67.9,67.9,67.1,68.2,67.7,Federation (A)
12900,3683.0,3805.0,3897.0,4000.0,4082.0,40.0,40.0,40.0,40.0,40.0,139912908.0,154829733.0,165815805.0,173970414.0,184103641.0,33760.0,36312.0,37284.0,38398.0,39849.0,37989.0,40691.0,42550.0,43493.0,45101.0,69.1,70.2,69.7,70.5,69.6,Forbes (A)
12930,67150.0,68083.0,69888.0,72261.0,76324.0,38.0,38.0,38.0,38.0,38.0,3453628967.0,3642915236.0,3823803913.0,4038179753.0,4384656875.0,42308.0,44115.0,45014.0,45972.0,47022.0,51432.0,53507.0,54713.0,55883.0,57448.0,76.4,76.2,76.3,76.6,76.3,Georges River (A)
12950,1658.0,1689.0,1708.0,1663.0,1750.0,41.0,40.0,41.0,42.0,42.0,60863108.0,63896669.0,66604387.0,67344361.0,71441574.0,32106.0,33404.0,33625.0,35773.0,35327.0,36709.0,37831.0,38996.0,40496.0,40824.0,65.4,67.4,67.1,67.4,63.7,Gilgandra (A)
11300,17219.0,17567.0,17990.0,18421.0,19571.0,33.0,33.0,33.0,34.0,34.0,772909911.0,824627739.0,882547223.0,928822052.0,1020627729.0,34500.0,36769.0,38589.0,39626.0,40700.0,44887.0,46942.0,49058.0,50422.0,52150.0,77.6,77.7,77.6,77.6,76.7,Burwood (A)
11350,12759.0,13157.0,13807.0,14656.0,15735.0,40.0,40.0,40.0,40.0,40.0,437801103.0,475587413.0,523650829.0,578605214.0,628217287.0,25626.0,27420.0,28076.0,28752.0,29238.0,34313.0,36147.0,37926.0,39479.0,39925.0,60.3,60.1,60.0,60.7,59.7,Byron (A)
11400,5348.0,5603.0,5765.0,5903.0,6045.0,41.0,41.0,42.0,42.0,42.0,229457650.0,256582077.0,273275871.0,283452328.0,300479143.0,37000.0,39297.0,40510.0,40896.0,42385.0,42905.0,45794.0,47403.0,48018.0,49707.0,69.3,69.9,69.9,70.1,68.8,Cabonne (A)
11450,29097.0,30778.0,32921.0,35691.0,39568.0,38.0,38.0,38.0,38.0,38.0,1555276969.0,1729348291.0,1898222191.0,2109642091.0,2403209901.0,48192.0,50228.0,51624.0,53150.0,54231.0,53451.0,56188.0,57660.0,59109.0,60736.0,84.5,84.7,84.5,84.9,84.9,Camden (A)
11500,72061.0,73144.0,74531.0,76280.0,79252.0,38.0,38.0,38.0,38.0,38.0,3330406906.0,3510089426.0,3657932208.0,3815398592.0,4074788469.0,43209.0,44670.0,45455.0,46373.0,47619.0,46216.0,47989.0,49079.0,50018.0,51416.0,88.2,88.2,87.9,87.7,87.0,Campbelltown (C) (NSW)
11520,38996.0,40546.0,43112.0,45337.0,48336.0,37.0,38.0,37.0,37.0,38.0,2560244223.0,2750987693.0,2990104740.0,3220704514.0,3541252255.0,51522.0,53503.0,54731.0,55735.0,57125.0,65654.0,67849.0,69357.0,71039.0,73263.0,76.6,76.7,76.6,76.9,76.1,Canada Bay (A)
11570,134170.0,136807.0,140328.0,144442.0,152821.0,37.0,37.0,37.0,37.0,37.0,5953273030.0,6323098253.0,6682830173.0,7029697852.0,7665463847.0,39000.0,40399.0,41600.0,42460.0,43607.0,44371.0,46219.0,47623.0,48668.0,50160.0,79.6,79.5,79.1,79.1,78.6,Canterbury-Bankstown (A)
11600,1226.0,1256.0,1311.0,1357.0,1444.0,38.0,39.0,37.0,38.0,38.0,41441292.0,46735558.0,49534437.0,51848029.0,55843582.0,31081.0,34373.0,34473.0,34331.0,34535.0,33802.0,37210.0,37784.0,38208.0,38673.0,65.9,67.4,68.1,66.3,68.1,Carrathool (A)
11650,139533.0,142535.0,146383.0,149486.0,156071.0,40.0,40.0,41.0,41.0,41.0,6407093083.0,6853726938.0,7279968349.0,7644222784.0,8224537021.0,39288.0,41066.0,42282.0,43321.0,44665.0,45918.0,48085.0,49732.0,51137.0,52697.0,76.5,76.7,76.7,77.0,76.7,Central Coast (C) (NSW)
11700,675.0,725.0,753.0,658.0,687.0,42.0,41.0,41.0,42.0,43.0,24647360.0,25057616.0,26676175.0,27875528.0,29390645.0,29647.0,25160.0,27246.0,35834.0,37140.0,36515.0,34562.0,35427.0,42364.0,42781.0,69.0,68.7,68.9,68.7,66.8,Central Darling (A)
11720,22796.0,23641.0,24002.0,24258.0,24969.0,38.0,38.0,39.0,39.0,39.0,1102758920.0,1240784146.0,1294492971.0,1309131493.0,1356854133.0,39480.0,41736.0,42724.0,43252.0,44089.0,48375.0,52484.0,53933.0,53967.0,54342.0,84.0,84.4,84.1,83.8,83.1,Cessnock (C)
11730,18592.0,18779.0,18755.0,19087.0,19595.0,43.0,43.0,43.0,43.0,43.0,698553905.0,729113029.0,764805334.0,798766570.0,844064756.0,32133.0,33157.0,35131.0,36056.0,37460.0,37573.0,38826.0,40779.0,41849.0,43076.0,69.0,69.1,68.6,69.6,69.1,Clarence Valley (A)
11750,2210.0,2257.0,2299.0,2277.0,2325.0,38.0,37.0,37.0,38.0,38.0,121715578.0,134555000.0,149040295.0,149544119.0,161978443.0,46680.0,51398.0,57064.0,56261.0,60175.0,55075.0,59617.0,64828.0,65676.0,69668.0,82.3,82.3,83.7,81.7,80.4,Cobar (A)
11800,30253.0,30564.0,31703.0,32580.0,34273.0,41.0,41.0,41.0,41.0,41.0,1179537801.0,1253473031.0,1371747684.0,1431595489.0,1557560725.0,33272.0,34489.0,36149.0,37437.0,38569.0,38989.0,41011.0,43269.0,43941.0,45446.0,72.4,72.8,73.0,73.2,73.0,Coffs Harbour (C)
12000,1653.0,1667.0,1728.0,1718.0,1793.0,41.0,42.0,42.0,42.0,41.0,62242612.0,67142336.0,72648623.0,75119856.0,80805165.0,33778.0,35663.0,36847.0,39519.0,40495.0,37654.0,40277.0,42042.0,43725.0,45067.0,61.9,63.0,63.8,62.4,61.9,Coolamon (A)
12150,1536.0,1591.0,1605.0,1566.0,1561.0,40.0,40.0,39.0,40.0,40.0,54134302.0,58371571.0,60824299.0,61549783.0,64926505.0,29947.0,32158.0,33815.0,35378.0,37968.0,35244.0,36689.0,37897.0,39304.0,41593.0,64.5,65.4,66.5,67.4,65.2,Coonamble (A)
12350,4861.0,4982.0,4966.0,5086.0,5185.0,41.0,41.0,41.0,42.0,41.0,174630193.0,185806684.0,192663138.0,201751748.0,213732236.0,32237.0,33207.0,34700.0,35819.0,37290.0,35925.0,37296.0,38796.0,39668.0,41221.0,67.5,68.2,67.6,68.1,66.8,Cowra (A)
13010,3391.0,3457.0,3472.0,3424.0,3416.0,41.0,41.0,42.0,42.0,42.0,113751965.0,122038014.0,125615246.0,128595534.0,134184582.0,28663.0,30374.0,30925.0,32356.0,34156.0,33545.0,35302.0,36180.0,37557.0,39281.0,65.8,66.8,66.8,66.2,64.1,Glen Innes Severn (A)
