lga_code,lga_name,period,number_new_houses,number_new_other_residential_building,number_total_dwellings,value_new_houses_aud000,value_new_other_residential_building_aud000,value_alterations_additions_aud000,value_total_residential_building_aud000,value_non_residential_building_aud000,value_total_building_aud000,id
44060,Marion (C),2014-2015,340,268,621,74735.7,47538.4,14143.9,136418.0,48879.8,185297.8,1023
44060,Marion (C),2013-2014,308,298,608,66010.7,47217.9,15592.7,128821.3,49225.8,178047.1,1024
44060,Marion (C),2013-2013,296,276,576,64340.3,46718.8,13908.3,124967.4,22779.2,147746.6,1025
44210,Mid Murray (DC),2014-2015,64,0,64,13755.5,0.0,1849.0,15604.5,9991.0,25595.5,1026
44210,Mid Murray (DC),2013-2014,78,0,78,15387.1,0.0,3596.0,18983.1,32399.0,51382.1,1027
44210,Mid Murray (DC),2013-2013,70,0,71,12460.2,0.0,3285.4,15745.5,1395.7,17141.2,1028
44340,Mitcham (C),2014-2015,142,47,190,48594.8,10945.6,25125.0,84665.4,97381.1,182046.5,1029
44340,Mitcham (C),2013-2014,128,45,173,43958.6,8406.1,22885.0,75249.8,19115.7,94365.5,1030
44340,Mitcham (C),2013-2013,130,58,189,44466.7,10756.5,26362.5,81585.7,139290.5,220876.1,1031
44550,Mount Barker (DC),2014-2015,295,22,318,69436.3,3615.0,6587.2,79638.5,31914.6,111553.1,1032
44550,Mount Barker (DC),2013-2014,374,17,393,79845.8,2519.7,6580.2,88945.7,19695.5,108641.2,1033
44550,Mount Barker (DC),2013-2013,218,0,218,48518.1,0.0,8620.6,57138.6,14948.9,72087.5,1034
44620,Mount Gambier (C),2014-2015,101,0,102,24134.9,0.0,3624.7,27759.6,15041.6,42801.3,1035
45090,Naracoorte and Lucindale (DC),2014-2015,27,0,27,6429.3,0.0,1116.9,7546.2,1759.5,9305.7,1044
45540,Peterborough (DC),2014-2015,0,0,0,0.0,0.0,68.8,68.8,1120.0,1188.8,1059
46860,Robe (DC),2013-2014,21,2,23,4560.8,388.8,1486.4,6436.0,386.6,6822.6,1084
46860,Robe (DC),2013-2013,15,0,15,3894.3,0.0,1664.5,5558.8,1636.0,7194.8,1085
45090,Naracoorte and Lucindale (DC),2013-2014,28,0,28,6050.3,0.0,1267.5,7317.9,1851.6,9169.5,1045
45540,Peterborough (DC),2013-2014,6,0,6,1017.5,0.0,23.2,1040.7,55.9,1096.6,1060
45090,Naracoorte and Lucindale (DC),2013-2013,28,0,28,6632.7,0.0,1125.1,7757.8,2467.1,10224.9,1046
45120,Northern Areas (DC),2014-2015,16,0,16,2734.8,0.0,1142.2,3876.9,1616.2,5493.1,1047
45120,Northern Areas (DC),2013-2014,14,0,14,1890.8,0.0,599.8,2490.6,175.0,2665.6,1048
45120,Northern Areas (DC),2013-2013,14,0,14,2499.2,0.0,786.8,3285.9,3751.8,7037.7,1049
45290,Norwood Payneham St Peters (C),2014-2015,118,203,322,42843.2,41898.6,26834.2,111575.9,94168.6,205744.5,1050
45290,Norwood Payneham St Peters (C),2013-2014,104,74,180,37237.1,14757.3,21935.3,73929.7,24230.8,98160.5,1051
45290,Norwood Payneham St Peters (C),2013-2013,75,50,125,27987.6,12700.0,19109.1,59796.7,59117.9,118914.6,1052
45340,Onkaparinga (C),2014-2015,757,214,985,142648.4,40852.6,19815.5,203316.5,113442.1,316758.7,1053
45340,Onkaparinga (C),2013-2014,826,269,1102,158517.9,46414.2,20231.9,225164.0,49052.9,274216.9,1054
45340,Onkaparinga (C),2013-2013,656,90,750,124150.0,13326.3,16191.3,153667.6,53626.5,207294.2,1055
45400,Orroroo/Carrieton (DC),2014-2015,1,0,1,235.5,0.0,183.5,419.0,268.4,687.5,1056
45540,Peterborough (DC),2013-2013,4,0,4,543.2,0.0,232.8,776.1,75.0,851.1,1061
45680,Playford (C),2014-2015,618,26,644,108466.0,4313.7,2555.7,115335.4,23961.5,139296.9,1062
45680,Playford (C),2013-2014,731,52,783,125392.1,6936.2,2560.4,134888.7,46064.8,180953.5,1063
45680,Playford (C),2013-2013,723,16,739,121901.4,2525.0,2831.5,127257.8,60160.3,187418.2,1064
45890,Port Adelaide Enfield (C),2014-2015,890,123,1021,180307.9,19351.0,14235.7,213894.6,130082.2,343976.7,1065
45890,Port Adelaide Enfield (C),2013-2014,970,151,1138,190790.0,25284.8,13343.1,229417.9,109789.9,339207.8,1066
45890,Port Adelaide Enfield (C),2013-2013,675,101,781,136359.6,18121.6,12530.6,167011.9,209235.9,376247.8,1067
46090,Port Augusta (C),2014-2015,44,0,44,11098.3,0.0,2550.5,13648.8,10900.3,24549.1,1068
46090,Port Augusta (C),2013-2014,70,0,70,14321.4,0.0,1464.8,15786.3,42769.8,58556.1,1069
46090,Port Augusta (C),2013-2013,58,0,59,10836.2,0.0,928.7,11764.9,41684.7,53449.6,1070
46300,Port Lincoln (C),2014-2015,56,2,59,15195.5,600.0,2202.1,17997.6,12061.3,30058.9,1071
46300,Port Lincoln (C),2013-2014,79,6,85,18434.3,1093.4,1720.5,21248.3,4746.4,25994.7,1072
46300,Port Lincoln (C),2013-2013,36,8,45,9128.5,1312.3,3563.4,14004.1,50483.9,64488.1,1073
46450,Port Pirie City and Dists (M),2014-2015,54,0,54,11902.8,0.0,2114.9,14017.7,6806.5,20824.2,1074
46450,Port Pirie City and Dists (M),2013-2014,89,0,89,15842.8,0.0,1876.1,17718.9,23936.0,41655.0,1075
46450,Port Pirie City and Dists (M),2013-2013,50,5,56,9552.5,550.0,2948.4,13050.9,23296.6,36347.6,1076
46510,Prospect (C),2014-2015,29,91,120,9110.0,17815.0,5818.0,32743.0,4892.3,37635.2,1077
47980,Unley (C),2014-2015,52,42,97,24346.3,10452.4,30764.8,65563.5,29840.4,95403.9,1110
47980,Unley (C),2013-2014,49,42,91,21631.4,10237.3,26192.3,58061.0,7581.5,65642.5,1111
47980,Unley (C),2013-2013,52,111,166,20376.4,30446.4,31268.6,82091.4,32605.2,114696.6,1112
48050,Victor Harbor (C),2014-2015,109,18,127,24892.7,2669.9,4907.1,32469.6,5975.5,38445.2,1113
48050,Victor Harbor (C),2013-2014,141,4,146,30091.2,895.8,3587.7,34574.7,13269.5,47844.3,1114
48050,Victor Harbor (C),2013-2013,106,6,112,26568.3,1734.4,4303.1,32605.8,4639.2,37245.0,1115
48130,Wakefield (DC),2014-2015,17,2,20,3241.5,230.0,1212.6,4684.2,19109.0,23793.2,1116
48130,Wakefield (DC),2013-2014,32,0,32,5951.5,0.0,1160.1,7111.7,10732.0,17843.7,1117
48130,Wakefield (DC),2013-2013,16,0,16,3610.8,0.0,1285.4,4896.2,2376.4,7272.6,1118
51960,Coolgardie (S),2014-2015,3,0,3,1079.9,0.0,245.2,1325.1,1116.0,2441.1,1227
48260,Walkerville (M),2014-2015,41,96,137,19260.3,15058.3,5856.7,40175.3,719.0,40894.3,1119
48260,Walkerville (M),2013-2014,29,11,40,15267.1,2663.6,8809.0,26739.7,2300.0,29039.7,1120
48260,Walkerville (M),2013-2013,24,8,242,10826.4,1650.0,83613.3,96089.7,25391.4,121481.0,1121
48340,Wattle Range (DC),2014-2015,21,3,26,4763.6,534.6,2204.5,7502.7,2284.5,9787.1,1122
48340,Wattle Range (DC),2013-2014,36,2,39,8585.2,300.0,3216.0,12101.2,1157.3,13258.5,1123
48340,Wattle Range (DC),2013-2013,17,0,19,3679.8,0.0,2190.8,5870.6,19428.3,25299.0,1124
48410,West Torrens (C),2014-2015,202,96,299,45663.5,14174.0,7146.6,66984.1,89769.8,156753.9,1125
48410,West Torrens (C),2013-2014,208,104,315,45792.6,20326.4,13273.7,79392.7,41036.4,120429.1,1126
48410,West Torrens (C),2013-2013,157,68,228,36533.8,12555.0,11013.9,60102.6,47565.1,107667.7,1127
48540,Whyalla (C),2014-2015,129,0,129,30701.9,0.0,2624.7,33326.6,8249.2,41575.8,1128
48540,Whyalla (C),2013-2014,158,6,164,35513.9,960.0,3106.5,39580.5,9876.2,49456.6,1129
48540,Whyalla (C),2013-2013,132,8,140,28551.5,1388.1,4215.6,34155.2,53302.0,87457.1,1130
48640,Wudinna (DC),2014-2015,5,0,5,607.4,0.0,99.5,706.9,523.6,1230.6,1131
51960,Coolgardie (S),2013-2014,9,0,9,2411.0,0.0,203.7,2614.7,3645.7,6260.4,1228
48640,Wudinna (DC),2013-2014,5,0,5,1374.4,0.0,162.0,1536.4,564.1,2100.5,1132
51960,Coolgardie (S),2012-2013,4,0,4,1087.9,0.0,592.6,1680.5,,,1229
52030,Coorow (S),2014-2015,2,0,2,812.2,0.0,807.3,1619.5,655.4,2274.9,1230
52030,Coorow (S),2013-2014,6,2,8,1406.9,352.4,252.1,2011.4,155.0,2166.4,1231
52030,Coorow (S),2012-2013,7,0,7,1541.1,0.0,524.2,2065.3,,,1232
48640,Wudinna (DC),2013-2013,5,0,5,972.3,0.0,171.2,1143.5,856.7,2000.2,1133
48750,Yankalilla (DC),2014-2015,73,2,75,15557.3,420.0,1521.2,17498.5,399.0,17897.5,1134
48750,Yankalilla (DC),2013-2014,67,0,67,14550.5,0.0,2185.2,16735.7,559.6,17295.3,1135
48750,Yankalilla (DC),2013-2013,61,0,61,12808.5,0.0,2516.7,15325.2,612.9,15938.0,1136
48830,Yorke Peninsula (DC),2014-2015,75,0,76,15063.9,0.0,3518.5,18582.4,5379.5,23961.9,1137
48830,Yorke Peninsula (DC),2013-2014,103,0,103,22237.3,0.0,2662.3,24899.6,3016.2,27915.8,1138
48830,Yorke Peninsula (DC),2013-2013,88,0,88,18591.6,0.0,3254.6,21846.2,4384.2,26230.4,1139
49399,Unincorporated SA,2014-2015,1,0,1,198.9,0.0,27.5,226.4,2115.4,2341.8,1140
49399,Unincorporated SA,2013-2014,17,0,17,4643.3,0.0,10.5,4653.8,5869.0,10522.7,1141
49399,Unincorporated SA,2013-2013,25,4,30,5645.3,176.7,281.3,6103.3,1993.9,8097.2,1142
49499,No usual address (SA),2014-2015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1143
49499,No usual address (SA),2013-2014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1144
49499,No usual address (SA),2013-2013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1145
50080,Albany (C),2014-2015,292,69,362,82753.7,13793.3,12550.6,109097.6,31242.7,140340.3,1146
50080,Albany (C),2013-2014,268,22,291,73133.8,6947.0,9637.4,89718.1,46081.9,135800.1,1147
50080,Albany (C),2012-2013,215,51,266,54218.1,7436.3,6413.4,68067.8,,,1148
52870,Donnybrook-Balingup (S),2014-2015,56,0,56,14771.6,0.0,1662.6,16434.3,3560.9,19995.1,1266
52870,Donnybrook-Balingup (S),2013-2014,63,0,63,16390.2,0.0,1531.8,17921.9,138.7,18060.7,1267
52870,Donnybrook-Balingup (S),2012-2013,53,0,53,12876.1,0.0,1743.5,14619.7,,,1268
50210,Armadale (C),2014-2015,1659,109,1777,366788.5,19102.7,10396.5,396287.6,181805.2,578092.8,1149
53920,Halls Creek (S),2012-2013,32,26,58,14288.3,10262.2,293.0,24843.5,,,1310
50210,Armadale (C),2013-2014,1524,86,1613,343590.3,16213.1,11276.9,371080.2,81985.9,453066.2,1150
53990,Harvey (S),2014-2015,271,10,281,72186.0,1650.3,4208.5,78044.9,17925.9,95970.7,1311
50210,Armadale (C),2012-2013,1295,140,1436,275796.4,25489.4,13775.1,315060.8,,,1151
50250,Ashburton (S),2014-2015,19,0,20,9999.9,0.0,2310.9,12310.8,58387.1,70697.8,1152
51680,Chittering (S),2014-2015,82,0,82,22964.2,0.0,2245.0,25209.2,4374.3,29583.6,1215
53990,Harvey (S),2013-2014,357,16,374,85942.4,3850.0,5425.9,95218.4,32233.4,127451.8,1312
53990,Harvey (S),2012-2013,247,28,275,61334.3,5190.8,4700.3,71225.4,,,1313
54060,Irwin (S),2014-2015,39,0,39,13643.6,0.0,1675.8,15319.4,918.5,16237.9,1314
54060,Irwin (S),2013-2014,32,0,32,9632.8,0.0,992.6,10625.4,526.2,11151.6,1315
54060,Irwin (S),2012-2013,22,2,24,6446.8,440.0,1387.4,8274.2,,,1316
54130,Jerramungup (S),2014-2015,8,0,10,1656.9,0.0,550.7,2207.7,845.4,3053.1,1317
54130,Jerramungup (S),2013-2014,9,0,9,2462.9,0.0,297.9,2760.8,0.0,2760.8,1318
51680,Chittering (S),2013-2014,88,0,88,23796.3,0.0,1504.7,25301.0,1118.5,26419.5,1216
54130,Jerramungup (S),2012-2013,9,0,9,2583.4,0.0,338.4,2921.8,,,1319
54170,Joondalup (C),2014-2015,454,49,508,181138.4,11508.4,47465.8,240112.7,158751.4,398864.0,1320
54170,Joondalup (C),2013-2014,408,35,450,162555.1,8247.8,40579.5,211382.4,69628.0,281010.4,1321
54170,Joondalup (C),2012-2013,373,37,415,142301.2,6117.4,63161.4,211580.0,,,1322
54200,Kalamunda (S),2014-2015,198,45,246,49079.9,9548.2,11219.4,69847.5,21395.9,91243.4,1323
54200,Kalamunda (S),2013-2014,366,60,431,93817.2,10452.7,14800.3,119070.2,47697.5,166767.7,1324
54200,Kalamunda (S),2012-2013,435,40,475,101390.2,6764.0,15165.1,123319.3,,,1325
51680,Chittering (S),2012-2013,63,0,63,16692.3,0.0,2086.5,18778.8,,,1217
54550,Kojonup (S),2012-2013,3,0,3,746.1,0.0,488.3,1234.5,,,1340
54620,Kondinin (S),2014-2015,1,0,1,323.5,0.0,392.8,716.3,490.0,1206.3,1341
54620,Kondinin (S),2013-2014,1,0,1,158.1,0.0,26.5,184.6,2112.1,2296.7,1342
54620,Kondinin (S),2012-2013,1,0,1,353.2,0.0,83.6,436.8,,,1343
54690,Koorda (S),2014-2015,1,0,1,206.2,0.0,0.0,206.2,0.0,206.2,1344
54690,Koorda (S),2013-2014,4,0,4,1083.4,0.0,20.0,1103.4,0.0,1103.4,1345
54690,Koorda (S),2012-2013,1,0,1,204.6,0.0,18.0,222.6,,,1346
51750,Claremont (T),2014-2015,36,98,134,29726.1,26089.0,11813.9,67629.0,11924.5,79553.5,1218
54760,Kulin (S),2014-2015,0,0,0,0.0,0.0,220.7,220.7,1290.0,1510.7,1347
54760,Kulin (S),2013-2014,0,0,0,0.0,0.0,478.0,478.0,149.0,627.0,1348
54760,Kulin (S),2012-2013,2,0,2,588.8,0.0,108.5,697.3,,,1349
54830,Kwinana (C),2014-2015,1000,25,1025,214452.5,4380.0,5156.1,223988.6,43401.8,267390.3,1350
54830,Kwinana (T),2013-2014,934,47,981,193505.6,7760.0,3438.9,204704.6,54403.1,259107.7,1351
54830,Kwinana (T),2012-2013,533,18,551,106206.3,3115.0,3857.7,113179.0,,,1352
54900,Lake Grace (S),2014-2015,7,0,7,1989.3,0.0,15.0,2004.3,2324.9,4329.1,1353
54900,Lake Grace (S),2013-2014,1,0,1,89.9,0.0,118.2,208.1,1536.8,1744.9,1354
54900,Lake Grace (S),2012-2013,2,0,2,500.0,0.0,88.8,588.9,,,1355
51750,Claremont (T),2013-2014,44,14,58,37522.8,3000.0,8213.0,48735.8,10090.7,58826.5,1219
51750,Claremont (T),2012-2013,94,0,94,36588.8,0.0,11686.0,48274.8,,,1220
51820,Cockburn (C),2014-2015,1459,800,2266,393120.2,176070.9,11531.9,580722.9,220547.7,801270.7,1221
51820,Cockburn (C),2013-2014,975,556,1544,275692.1,130988.3,15545.1,422225.5,150052.8,572278.3,1222
51820,Cockburn (C),2012-2013,906,393,1302,233876.2,87843.7,16109.4,337829.3,,,1223
51890,Collie (S),2014-2015,15,0,16,3429.5,0.0,893.7,4323.2,6829.8,11153.0,1224
51890,Collie (S),2013-2014,33,0,33,7928.5,0.0,1802.8,9731.3,1037.9,10769.1,1225
51890,Collie (S),2012-2013,41,0,41,9124.3,0.0,1302.0,10426.4,,,1226
52100,Corrigin (S),2014-2015,2,0,2,403.5,0.0,345.4,748.9,6595.4,7344.3,1233
52100,Corrigin (S),2013-2014,2,0,2,410.5,0.0,176.1,586.6,143.3,729.9,1234
52100,Corrigin (S),2012-2013,3,0,3,774.7,0.0,26.0,800.7,,,1235
52170,Cottesloe (T),2014-2015,56,0,56,39642.2,0.0,3765.2,43407.4,789.9,44197.3,1236
52170,Cottesloe (T),2013-2014,69,0,69,62988.0,0.0,2981.2,65969.2,8662.1,74631.3,1237
52170,Cottesloe (T),2012-2013,34,4,38,24453.2,3500.0,2469.9,30423.1,,,1238
52240,Cranbrook (S),2014-2015,3,0,3,865.6,0.0,261.5,1127.1,154.3,1281.4,1239
52240,Cranbrook (S),2013-2014,7,0,9,1458.1,0.0,134.3,1592.3,208.6,1800.9,1240
52240,Cranbrook (S),2012-2013,5,0,5,1144.2,0.0,224.3,1368.5,,,1241
52310,Cuballing (S),2014-2015,5,0,5,1366.2,0.0,174.7,1540.9,506.3,2047.2,1242
52310,Cuballing (S),2013-2014,7,0,7,1566.3,0.0,928.5,2494.8,457.2,2952.0,1243
52310,Cuballing (S),2012-2013,7,0,8,1488.4,0.0,152.5,1640.9,,,1244
52380,Cue (S),2014-2015,0,0,0,0.0,0.0,0.0,0.0,421.0,421.0,1245
52380,Cue (S),2013-2014,6,0,6,1476.7,0.0,10.0,1486.7,161.6,1648.3,1246
52380,Cue (S),2012-2013,1,0,1,45.0,0.0,10.0,55.0,,,1247
52450,Cunderdin (S),2014-2015,5,0,5,1521.7,0.0,143.1,1664.8,200.0,1864.8,1248
52450,Cunderdin (S),2013-2014,6,0,6,2384.6,0.0,598.6,2983.2,9139.0,12122.1,1249
52450,Cunderdin (S),2012-2013,1,0,1,469.2,0.0,217.3,686.5,,,1250
52520,Dalwallinu (S),2014-2015,6,0,6,2620.1,0.0,230.9,2851.1,500.0,3351.1,1251
52520,Dalwallinu (S),2013-2014,6,0,6,2157.9,0.0,162.0,2319.9,444.2,2764.1,1252
52520,Dalwallinu (S),2012-2013,5,0,5,1528.5,0.0,130.8,1659.3,,,1253
52590,Dandaragan (S),2014-2015,38,0,39,11465.5,0.0,1966.4,13431.9,1959.8,15391.6,1254
52590,Dandaragan (S),2013-2014,38,0,38,12390.8,0.0,1707.0,14097.8,11101.0,25198.8,1255
52590,Dandaragan (S),2012-2013,42,0,42,9966.8,0.0,515.6,10482.4,,,1256
52660,Dardanup (S),2014-2015,125,2,127,32421.0,185.4,2757.9,35364.3,12477.6,47841.9,1257
52660,Dardanup (S),2013-2014,138,15,153,34339.7,3333.2,3061.4,40734.2,73696.7,114430.9,1258
52660,Dardanup (S),2012-2013,122,0,122,27032.1,0.0,3263.8,30295.9,,,1259
52730,Denmark (S),2014-2015,73,0,75,22387.0,0.0,3901.8,26288.8,3318.2,29607.0,1260
52730,Denmark (S),2013-2014,54,0,54,15157.7,0.0,2403.7,17561.4,3337.9,20899.2,1261
52730,Denmark (S),2012-2013,47,0,47,13178.0,0.0,1551.5,14729.5,,,1262
52800,Derby-West Kimberley (S),2014-2015,70,9,79,32365.3,3001.5,2170.8,37537.6,10170.1,47707.7,1263
52800,Derby-West Kimberley (S),2013-2014,65,6,71,31967.0,1875.1,5303.3,39145.4,4085.3,43230.6,1264
52800,Derby-West Kimberley (S),2012-2013,150,63,213,69293.7,25985.7,5029.7,100309.1,,,1265
52940,Dowerin (S),2014-2015,0,0,0,0.0,0.0,203.3,203.3,69.8,273.1,1269
52940,Dowerin (S),2013-2014,4,0,4,1591.4,0.0,161.4,1752.8,104.2,1857.0,1270
52940,Dowerin (S),2012-2013,2,0,2,504.9,0.0,391.7,896.6,,,1271
53010,Dumbleyung (S),2014-2015,0,0,0,0.0,0.0,23.0,23.0,100.0,123.0,1272
53010,Dumbleyung (S),2013-2014,2,0,2,384.7,0.0,13.4,398.1,844.4,1242.5,1273
53010,Dumbleyung (S),2012-2013,3,0,3,520.3,0.0,65.2,585.5,,,1274
53080,Dundas (S),2014-2015,4,0,4,1872.7,0.0,50.0,1922.7,14418.2,16340.9,1275
53080,Dundas (S),2013-2014,0,0,0,0.0,0.0,33.0,33.0,1000.0,1033.0,1276
53080,Dundas (S),2012-2013,0,0,0,0.0,0.0,19.5,19.5,,,1277
53150,East Fremantle (T),2014-2015,17,12,41,9138.7,3000.0,9221.6,21360.4,8825.5,30185.8,1278
53150,East Fremantle (T),2013-2014,20,122,143,16662.1,42000.0,5364.2,64026.3,1364.0,65390.3,1279
53150,East Fremantle (T),2012-2013,19,0,19,7896.4,0.0,13026.3,20922.7,,,1280
53220,East Pilbara (S),2014-2015,35,8,44,15275.7,2273.0,3652.8,21201.5,38341.5,59543.0,1281
53220,East Pilbara (S),2013-2014,159,26,185,61005.9,6495.0,483.4,67984.3,121489.9,189474.3,1282
53220,East Pilbara (S),2012-2013,74,38,112,31085.9,7375.9,745.5,39207.3,,,1283
53290,Esperance (S),2014-2015,82,6,89,26163.9,1000.0,2425.9,29589.8,35462.0,65051.8,1284
53290,Esperance (S),2013-2014,89,2,92,27761.2,280.0,2249.4,30290.6,5742.4,36033.0,1285
53290,Esperance (S),2012-2013,67,0,69,20028.1,0.0,1274.9,21303.0,,,1286
53360,Exmouth (S),2014-2015,15,0,15,6859.7,0.0,409.9,7269.5,9613.2,16882.7,1287
53360,Exmouth (S),2013-2014,11,0,11,6110.6,0.0,285.9,6396.5,1308.1,7704.5,1288
53360,Exmouth (S),2012-2013,19,0,19,10393.8,0.0,709.0,11102.8,,,1289
53430,Fremantle (C),2014-2015,108,86,388,39859.8,30265.6,88903.6,159029.0,122233.6,281262.6,1290
53430,Fremantle (C),2013-2014,121,26,152,39495.4,4884.7,15789.4,60169.4,52589.7,112759.2,1291
53430,Fremantle (C),2012-2013,129,193,323,40469.1,39775.8,16018.5,96263.4,,,1292
53570,Gingin (S),2014-2015,45,0,45,12699.1,0.0,1336.0,14035.1,5816.3,19851.4,1293
53570,Gingin (S),2013-2014,58,0,58,15422.5,0.0,1424.1,16846.5,3808.6,20655.2,1294
53570,Gingin (S),2012-2013,35,0,35,9381.4,0.0,1751.8,11133.2,,,1295
53640,Gnowangerup (S),2014-2015,1,0,1,447.5,0.0,429.0,876.6,2526.7,3403.3,1296
53640,Gnowangerup (S),2013-2014,4,0,4,1158.2,0.0,581.5,1739.7,888.9,2628.6,1297
53640,Gnowangerup (S),2012-2013,5,0,5,1343.2,0.0,403.0,1746.2,,,1298
53710,Goomalling (S),2014-2015,5,0,5,1201.9,0.0,98.9,1300.8,3150.2,4451.0,1299
53710,Goomalling (S),2013-2014,2,0,2,230.5,0.0,105.2,335.7,0.0,335.7,1300
53710,Goomalling (S),2012-2013,1,0,1,117.4,0.0,91.2,208.6,,,1301
53780,Gosnells (C),2014-2015,955,338,1304,189064.2,55571.0,7620.2,252255.5,45747.3,298002.7,1302
53780,Gosnells (C),2013-2014,797,343,1144,162583.9,52023.3,9347.4,223954.6,47144.7,271099.4,1303
53780,Gosnells (C),2012-2013,648,304,961,129552.1,46516.0,8250.6,184318.7,,,1304
53800,Greater Geraldton (C),2014-2015,272,36,308,86444.2,8984.5,8408.0,103836.6,42481.9,146318.5,1305
53800,Greater Geraldton (C),2013-2014,394,57,451,115939.0,10034.0,8709.3,134682.3,67156.5,201838.8,1306
53800,Greater Geraldton (C),2012-2013,413,26,439,119113.9,6204.1,8921.3,134239.3,,,1307
53920,Halls Creek (S),2014-2015,23,11,34,10229.8,3740.3,0.0,13970.1,11617.4,25587.4,1308
53920,Halls Creek (S),2013-2014,33,11,44,13661.8,3991.5,777.6,18430.9,12409.8,30840.7,1309
54280,Kalgoorlie/Boulder (C),2014-2015,40,5,45,13676.5,1499.0,4099.7,19275.2,77140.2,96415.4,1326
54280,Kalgoorlie/Boulder (C),2013-2014,76,6,82,26491.6,1851.4,7941.4,36284.4,220845.4,257129.8,1327
54280,Kalgoorlie/Boulder (C),2012-2013,75,18,93,25372.9,2778.3,6056.2,34207.4,,,1328
55040,Leonora (S),2014-2015,0,0,0,0.0,0.0,142.5,142.5,632.9,775.4,1359
54340,Katanning (S),2014-2015,2,0,2,910.9,0.0,367.5,1278.4,8100.8,9379.2,1329
54340,Katanning (S),2013-2014,4,7,11,1322.9,1558.5,1073.8,3955.2,3094.4,7049.6,1330
54340,Katanning (S),2012-2013,4,2,6,1316.9,280.0,677.0,2273.9,,,1331
54410,Kellerberrin (S),2014-2015,1,0,2,400.0,0.0,160.1,560.1,516.5,1076.6,1332
54410,Kellerberrin (S),2013-2014,1,0,1,231.3,0.0,67.3,298.6,120.6,419.2,1333
54410,Kellerberrin (S),2012-2013,1,0,1,118.0,0.0,179.9,297.9,,,1334
54480,Kent (S),2014-2015,1,0,1,325.5,0.0,19.7,345.2,139.1,484.3,1335
54480,Kent (S),2013-2014,0,0,0,0.0,0.0,10.0,10.0,405.9,415.9,1336
54480,Kent (S),2012-2013,0,0,0,0.0,0.0,32.9,32.9,,,1337
54550,Kojonup (S),2014-2015,1,0,1,483.0,0.0,336.9,819.9,1087.0,1907.0,1338
54550,Kojonup (S),2013-2014,4,0,4,1578.9,0.0,549.9,2128.9,0.0,2128.9,1339
54970,Laverton (S),2014-2015,11,7,18,4767.9,1000.0,0.0,5767.9,0.0,5767.9,1356
54970,Laverton (S),2013-2014,0,0,0,0.0,0.0,1674.3,1674.3,0.0,1674.3,1357
54970,Laverton (S),2012-2013,10,0,10,3792.2,0.0,2248.0,6040.1,,,1358
55040,Leonora (S),2013-2014,0,0,0,0.0,0.0,1297.5,1297.5,352.6,1650.1,1360
55530,Mingenew (S),2013-2014,2,0,2,150.2,0.0,15.0,165.2,0.0,165.2,1381
55040,Leonora (S),2012-2013,2,0,2,703.2,0.0,4084.7,4787.9,,,1361
55110,Mandurah (C),2014-2015,1352,84,1438,345716.8,14105.7,6873.6,366696.2,97237.1,463933.2,1362
55110,Mandurah (C),2013-2014,1317,86,1404,323115.8,18000.8,6315.7,347432.4,97123.5,444555.9,1363
55110,Mandurah (C),2012-2013,783,139,923,181125.1,17385.6,6055.9,204566.5,,,1364
55180,Manjimup (S),2014-2015,25,0,25,5884.3,0.0,3971.5,9855.8,3747.7,13603.5,1365
55180,Manjimup (S),2013-2014,28,9,37,6256.5,2622.4,3132.2,12011.2,1957.5,13968.7,1366
55180,Manjimup (S),2012-2013,21,17,38,4956.2,2176.4,3325.6,10458.2,,,1367
55250,Meekatharra (S),2014-2015,2,0,2,1185.7,0.0,47.9,1233.5,7449.9,8683.4,1368
55250,Meekatharra (S),2013-2014,0,2,2,0.0,529.2,0.0,529.2,1443.9,1973.1,1369
55250,Meekatharra (S),2012-2013,2,0,2,727.7,0.0,10.0,737.7,,,1370
55320,Melville (C),2014-2015,187,60,247,95198.6,16962.3,32453.5,144614.4,55255.1,199869.5,1371
55320,Melville (C),2013-2014,217,63,283,102907.5,25591.2,25351.8,153850.5,106415.9,260266.4,1372
55320,Melville (C),2012-2013,233,8,242,114178.3,1846.5,32267.8,148292.6,,,1373
55390,Menzies (S),2014-2015,0,0,0,0.0,0.0,95.5,95.5,237.5,333.0,1374
55390,Menzies (S),2013-2014,2,0,2,588.5,0.0,580.7,1169.2,285.8,1455.0,1375
55390,Menzies (S),2012-2013,0,0,0,0.0,0.0,1147.0,1147.0,,,1376
55460,Merredin (S),2014-2015,5,0,5,814.6,0.0,139.0,953.6,3111.5,4065.1,1377
55460,Merredin (S),2013-2014,10,0,10,2336.3,0.0,180.5,2516.8,473.6,2990.4,1378
55460,Merredin (S),2012-2013,4,0,4,1514.4,0.0,1034.5,2548.9,,,1379
55530,Mingenew (S),2014-2015,0,0,0,0.0,0.0,429.8,429.8,239.0,668.8,1380
55530,Mingenew (S),2012-2013,2,0,2,642.4,0.0,19.0,661.4,,,1382
55670,Morawa (S),2014-2015,1,0,1,315.5,0.0,95.5,411.0,329.9,740.8,1386
55600,Moora (S),2014-2015,6,0,6,1842.4,0.0,442.3,2284.8,1005.4,3290.2,1383
